customer_id,group,age_group,device,channel,pre_kyc_rate,kyc_completed,churned_30d,revenue_30d_eur
7683,treatment,45+,ios,google_play,0.7109,0,0,5.79
7684,treatment,45+,android,app_store,0.4445,1,0,17.7
7685,treatment,25-34,ios,referral,0.665,1,0,23.77
7686,treatment,45+,android,website,0.3541,0,0,5.7
7687,treatment,35-44,ios,app_store,0.6038,1,0,23.18
7688,treatment,25-34,web,website,0.6508,1,0,18.27
7689,treatment,18-24,ios,app_store,0.5528,1,0,21.99
7690,treatment,45+,ios,google_play,0.5272,0,0,2.68
7691,treatment,45+,android,google_play,0.5042,1,0,11.9
7692,treatment,25-34,ios,website,0.5775,1,0,15.25
7693,treatment,25-34,web,referral,0.6176,0,0,5.7
7694,treatment,18-24,android,google_play,0.6326,0,0,5.42
7695,treatment,18-24,android,website,0.4183,1,0,13.88
7696,treatment,35-44,android,website,0.5295,1,0,26.26
7697,treatment,25-34,ios,app_store,0.6138,1,0,12.04
7698,treatment,35-44,android,website,0.4737,1,0,18.99
7699,treatment,25-34,ios,referral,0.6003,0,0,2.01
7700,treatment,35-44,android,google_play,0.6573,1,0,19.17
7701,treatment,35-44,web,google_play,0.5401,1,0,10.49
7702,treatment,45+,android,website,0.6779,1,0,8.0
7703,treatment,25-34,ios,website,0.6969,0,1,1.31
7704,treatment,25-34,web,app_store,0.5902,0,0,5.95
7705,treatment,18-24,ios,app_store,0.6021,0,0,4.17
7706,treatment,45+,android,website,0.5176,0,0,0.0
7707,treatment,45+,web,app_store,0.5508,1,0,23.81
7708,treatment,25-34,android,website,0.5336,1,0,19.33
7709,treatment,25-34,ios,google_play,0.8361,1,0,22.52
7710,treatment,35-44,android,app_store,0.5285,1,0,15.97
7711,treatment,35-44,android,website,0.515,1,0,7.24
7712,treatment,35-44,ios,app_store,0.6318,1,0,26.93
7713,treatment,18-24,ios,google_play,0.6176,0,0,2.88
7714,treatment,45+,web,google_play,0.6769,1,0,23.93
7715,treatment,25-34,ios,website,0.5659,1,0,15.69
7716,treatment,35-44,android,app_store,0.6323,1,0,18.56
7717,treatment,18-24,ios,website,0.5468,0,0,0.0
7718,treatment,18-24,android,referral,0.5394,1,0,13.03
7719,treatment,18-24,android,google_play,0.6253,1,0,26.89
7720,treatment,25-34,android,app_store,0.6003,0,0,6.64
7721,treatment,45+,android,app_store,0.5751,0,1,7.76
7722,treatment,35-44,android,google_play,0.5726,0,0,5.25
7723,treatment,45+,android,google_play,0.4627,0,0,4.4
7724,treatment,35-44,android,google_play,0.5685,1,0,23.73
7725,treatment,18-24,ios,google_play,0.5899,0,0,6.79
7726,treatment,35-44,android,website,0.6354,0,0,4.59
7727,treatment,35-44,web,website,0.7237,1,0,18.57
7728,treatment,45+,web,website,0.48,1,0,23.75
7729,treatment,25-34,web,app_store,0.7251,1,0,11.78
7730,treatment,25-34,android,google_play,0.6261,1,0,16.2
7731,treatment,35-44,android,website,0.4925,1,0,9.63
7732,treatment,35-44,ios,website,0.5955,0,0,0.07
7733,treatment,25-34,android,app_store,0.6275,0,0,4.26
7734,treatment,18-24,android,app_store,0.5837,1,0,22.65
7735,treatment,25-34,android,website,0.4876,1,0,28.95
7736,treatment,35-44,ios,google_play,0.6075,1,1,17.33
7737,treatment,25-34,ios,google_play,0.5892,0,0,2.05
7738,treatment,35-44,android,app_store,0.5702,1,0,17.56
7739,treatment,25-34,android,google_play,0.6004,1,1,19.45
7740,treatment,25-34,ios,app_store,0.757,0,0,9.99
7741,treatment,25-34,ios,app_store,0.5723,0,1,3.53
7742,treatment,18-24,ios,google_play,0.4348,1,0,11.43
7743,treatment,25-34,ios,website,0.4297,0,0,4.89
7744,treatment,35-44,ios,referral,0.7213,0,1,3.8
7745,treatment,25-34,android,app_store,0.5224,1,0,17.77
7746,treatment,25-34,android,app_store,0.5876,1,0,16.4
7747,treatment,35-44,android,app_store,0.5294,1,0,30.43
7748,treatment,25-34,android,referral,0.5841,1,0,14.97
7749,treatment,25-34,web,app_store,0.55,0,0,0.0
7750,treatment,35-44,ios,referral,0.6011,1,0,14.4
7751,treatment,25-34,ios,website,0.6649,0,0,1.74
7752,treatment,25-34,android,website,0.6308,1,0,10.4
7753,treatment,18-24,ios,app_store,0.6072,1,0,16.87
7754,treatment,25-34,android,website,0.6895,1,0,27.68
7755,treatment,25-34,android,app_store,0.4608,1,0,10.38
7756,treatment,45+,ios,website,0.4791,1,0,9.69
7757,treatment,18-24,android,website,0.4481,0,1,6.18
7758,treatment,35-44,android,website,0.6028,1,0,16.8
7759,treatment,35-44,android,website,0.4452,1,0,15.71
7760,treatment,25-34,android,referral,0.6494,1,0,24.48
7761,treatment,25-34,android,google_play,0.4606,1,0,14.67
7762,treatment,18-24,ios,google_play,0.6258,0,0,0.0
7763,treatment,25-34,android,app_store,0.6584,1,0,22.8
7764,treatment,45+,android,app_store,0.4054,0,0,3.28
7765,treatment,18-24,android,app_store,0.4866,0,1,3.09
7766,treatment,25-34,android,app_store,0.6612,1,0,6.3
7767,treatment,25-34,ios,app_store,0.7174,0,1,0.0
7768,treatment,35-44,ios,app_store,0.5118,0,0,2.78
7769,treatment,25-34,ios,app_store,0.6361,0,1,0.0
7770,treatment,25-34,ios,website,0.6183,1,1,23.73
7771,treatment,18-24,ios,google_play,0.5653,1,0,17.61
7772,treatment,45+,android,referral,0.6409,0,0,2.64
7773,treatment,25-34,ios,google_play,0.5722,1,0,23.85
7774,treatment,18-24,android,app_store,0.4828,1,0,14.5
7775,treatment,35-44,android,website,0.4933,0,1,4.89
7776,treatment,35-44,ios,website,0.6056,0,1,3.5
7777,treatment,25-34,ios,google_play,0.5945,1,0,23.04
7778,treatment,45+,android,app_store,0.5658,1,0,20.63
7779,treatment,25-34,web,referral,0.5782,0,1,5.76
7780,treatment,35-44,ios,referral,0.6427,0,1,1.67
7781,treatment,35-44,ios,referral,0.6762,1,0,14.64
7782,treatment,25-34,ios,google_play,0.5538,0,0,3.18
7783,treatment,25-34,ios,app_store,0.6916,1,1,21.72
7784,treatment,18-24,web,google_play,0.5951,1,0,20.29
7785,treatment,18-24,ios,google_play,0.6225,0,0,6.31
7786,treatment,25-34,android,app_store,0.4886,0,0,0.48
7787,treatment,45+,ios,app_store,0.6639,0,0,0.0
7788,treatment,25-34,android,referral,0.4522,1,0,15.13
7789,treatment,25-34,ios,app_store,0.6695,0,0,1.16
7790,treatment,18-24,web,app_store,0.5415,1,1,12.35
7791,treatment,25-34,web,google_play,0.6438,0,1,2.75
7792,treatment,25-34,ios,referral,0.6232,1,0,10.34
7793,treatment,45+,android,referral,0.5372,1,0,14.67
7794,treatment,18-24,ios,app_store,0.6164,1,0,12.21
7795,treatment,18-24,android,website,0.4804,0,0,0.0
7796,treatment,18-24,web,referral,0.5777,0,0,0.0
7797,treatment,25-34,android,website,0.5503,1,0,12.12
7798,treatment,25-34,ios,app_store,0.786,0,0,5.36
7799,treatment,18-24,android,website,0.3527,0,0,2.48
7800,treatment,25-34,ios,google_play,0.7242,1,0,18.67
7801,treatment,25-34,web,google_play,0.6267,1,0,16.77
7802,treatment,18-24,ios,google_play,0.5968,0,1,5.79
7803,treatment,35-44,ios,app_store,0.5287,1,0,21.01
7804,treatment,35-44,android,website,0.6427,1,0,21.18
7805,treatment,25-34,android,google_play,0.4898,1,0,16.88
7806,treatment,35-44,ios,app_store,0.7483,1,0,17.78
7807,treatment,25-34,android,google_play,0.537,1,0,10.92
7808,treatment,18-24,ios,website,0.6383,1,0,13.79
7809,treatment,35-44,android,google_play,0.5437,1,0,22.41
7810,treatment,35-44,android,website,0.4758,1,0,14.68
7811,treatment,25-34,ios,website,0.5626,1,0,16.47
7812,treatment,25-34,ios,website,0.5109,1,1,21.58
7813,treatment,25-34,web,google_play,0.5714,1,0,19.41
7814,treatment,25-34,android,google_play,0.7152,0,0,3.51
7815,treatment,25-34,android,google_play,0.536,0,0,2.61
7816,treatment,35-44,android,google_play,0.6142,1,0,22.84
7817,treatment,18-24,web,google_play,0.6676,1,0,14.0
7818,treatment,35-44,ios,website,0.6093,1,0,19.88
7819,treatment,45+,web,website,0.5603,0,0,2.47
7820,treatment,18-24,web,app_store,0.5748,1,0,21.19
7821,treatment,25-34,android,referral,0.6802,1,1,21.71
7822,treatment,25-34,android,referral,0.5949,0,0,3.88
7823,treatment,35-44,android,app_store,0.6368,1,0,24.26
7824,treatment,45+,ios,referral,0.7149,1,0,22.12
7825,treatment,45+,web,google_play,0.4938,0,1,2.44
7826,treatment,25-34,android,app_store,0.6037,1,0,19.26
7827,treatment,35-44,ios,website,0.5359,0,0,4.41
7828,treatment,25-34,android,app_store,0.6531,0,0,6.9
7829,treatment,35-44,ios,website,0.4566,0,1,0.0
7830,treatment,45+,android,website,0.4365,1,0,24.4
7831,treatment,35-44,ios,google_play,0.7207,1,0,8.64
7832,treatment,18-24,ios,google_play,0.5579,0,0,5.08
7833,treatment,25-34,android,app_store,0.4269,1,0,20.59
7834,treatment,35-44,web,google_play,0.5485,0,0,2.76
7835,treatment,18-24,ios,google_play,0.5154,1,0,21.47
7836,treatment,25-34,android,website,0.656,0,0,0.0
7837,treatment,35-44,android,referral,0.6833,1,0,13.21
7838,treatment,35-44,android,google_play,0.6715,1,0,11.64
7839,treatment,35-44,android,google_play,0.5015,1,0,14.02
7840,treatment,18-24,android,google_play,0.5303,1,0,24.18
7841,treatment,35-44,android,google_play,0.7245,1,0,25.35
7842,treatment,35-44,web,app_store,0.6716,1,0,17.43
7843,treatment,18-24,web,google_play,0.4993,0,0,4.15
7844,treatment,25-34,android,google_play,0.6428,0,1,10.36
7845,treatment,35-44,ios,website,0.4872,1,0,15.49
7846,treatment,25-34,android,app_store,0.5013,0,0,1.07
7847,treatment,25-34,ios,google_play,0.4693,1,0,23.46
7848,treatment,18-24,android,website,0.4709,0,0,1.6
7849,treatment,35-44,android,website,0.6006,1,0,12.18
7850,treatment,25-34,android,google_play,0.5028,1,1,23.2
7851,treatment,25-34,ios,referral,0.6326,1,0,26.13
7852,treatment,25-34,ios,website,0.5028,0,1,1.72
7853,treatment,18-24,ios,website,0.4726,1,0,17.79
7854,treatment,25-34,android,website,0.4462,1,0,23.31
7855,treatment,18-24,ios,website,0.6192,0,0,0.77
7856,treatment,25-34,android,referral,0.5446,1,1,23.61
7857,treatment,25-34,android,app_store,0.55,1,0,26.68
7858,treatment,25-34,android,google_play,0.5379,1,0,10.59
7859,treatment,25-34,android,website,0.5551,1,0,9.95
7860,treatment,18-24,ios,app_store,0.7591,0,0,0.0
7861,treatment,25-34,ios,app_store,0.8328,0,0,1.63
7862,treatment,18-24,ios,google_play,0.5524,1,0,10.45
7863,treatment,25-34,android,google_play,0.6134,0,1,7.4
7864,treatment,18-24,android,website,0.5569,1,0,12.22
7865,treatment,18-24,ios,google_play,0.6705,1,0,15.56
7866,treatment,25-34,android,app_store,0.6209,1,0,20.16
7867,treatment,45+,android,website,0.5486,0,0,0.53
7868,treatment,18-24,android,app_store,0.5531,0,1,3.53
7869,treatment,35-44,web,referral,0.5797,0,0,5.82
7870,treatment,18-24,android,google_play,0.6181,1,1,36.58
7871,treatment,25-34,android,app_store,0.5812,0,0,4.86
7872,treatment,25-34,ios,google_play,0.6469,1,0,8.51
7873,treatment,18-24,web,website,0.3818,1,0,22.14
7874,treatment,35-44,android,referral,0.5587,1,0,19.84
7875,treatment,18-24,android,google_play,0.4994,1,1,21.0
7876,treatment,35-44,web,referral,0.6724,0,0,3.14
7877,treatment,35-44,web,google_play,0.7539,0,0,6.66
7878,treatment,35-44,ios,app_store,0.6925,1,0,16.49
7879,treatment,18-24,android,google_play,0.5156,0,0,4.6
7880,treatment,25-34,android,website,0.4512,0,0,4.23
7881,treatment,35-44,web,app_store,0.7,1,0,18.63
7882,treatment,25-34,ios,app_store,0.6357,0,0,2.32
7883,treatment,35-44,android,website,0.2941,1,0,24.7
7884,treatment,25-34,android,google_play,0.6636,1,0,26.26
7885,treatment,35-44,android,website,0.5801,0,0,10.46
7886,treatment,35-44,ios,app_store,0.4582,1,1,18.78
7887,treatment,25-34,ios,google_play,0.6699,1,0,19.37
7888,treatment,45+,android,google_play,0.5169,1,0,19.74
7889,treatment,35-44,ios,referral,0.5549,1,1,13.27
7890,treatment,18-24,ios,app_store,0.7232,0,1,6.69
7891,treatment,18-24,ios,app_store,0.5952,0,1,2.55
7892,treatment,35-44,android,app_store,0.5513,1,0,21.57
7893,treatment,35-44,web,referral,0.5674,0,0,0.0
7894,treatment,45+,android,app_store,0.4847,1,0,21.42
7895,treatment,35-44,ios,website,0.5773,0,1,8.14
7896,treatment,25-34,android,google_play,0.6261,0,0,1.19
7897,treatment,18-24,ios,website,0.5008,0,0,1.97
7898,treatment,25-34,ios,google_play,0.5869,1,0,15.29
7899,treatment,25-34,android,google_play,0.5926,1,0,15.3
7900,treatment,45+,ios,referral,0.535,0,1,8.42
7901,treatment,35-44,ios,app_store,0.6207,0,1,4.04
7902,treatment,45+,android,website,0.5705,1,0,12.44
7903,treatment,35-44,android,referral,0.5812,0,0,0.7
7904,treatment,35-44,android,app_store,0.5759,1,0,5.96
7905,treatment,35-44,web,website,0.4949,0,0,0.89
7906,treatment,35-44,android,app_store,0.6744,1,0,10.72
7907,treatment,25-34,ios,app_store,0.4708,1,0,10.99
7908,treatment,35-44,android,app_store,0.5196,1,0,15.72
7909,treatment,25-34,ios,website,0.6231,0,1,0.0
7910,treatment,45+,ios,app_store,0.524,0,0,3.06
7911,treatment,35-44,ios,google_play,0.7066,1,0,20.39
7912,treatment,25-34,ios,website,0.5505,0,0,4.7
7913,treatment,25-34,ios,app_store,0.5522,0,0,4.39
7914,treatment,25-34,web,app_store,0.5662,1,0,2.97
7915,treatment,35-44,ios,app_store,0.5227,1,1,15.16
7916,treatment,18-24,ios,app_store,0.4899,0,0,8.1
7917,treatment,18-24,ios,google_play,0.639,1,0,30.82
7918,treatment,25-34,ios,google_play,0.5953,0,0,6.41
7919,treatment,25-34,ios,referral,0.6336,1,0,18.35
7920,treatment,45+,ios,website,0.506,0,1,0.5
7921,treatment,35-44,web,referral,0.5005,0,0,8.0
7922,treatment,25-34,web,website,0.4113,0,1,2.94
7923,treatment,45+,ios,referral,0.5965,1,0,16.51
7924,treatment,25-34,ios,app_store,0.5732,1,0,24.89
7925,treatment,45+,android,app_store,0.4784,1,0,0.0
7926,treatment,45+,ios,google_play,0.5952,0,1,3.25
7927,treatment,35-44,ios,google_play,0.5612,1,0,9.15
7928,treatment,25-34,web,website,0.4907,1,0,21.32
7929,treatment,35-44,ios,google_play,0.6078,1,0,27.71
7930,treatment,25-34,ios,referral,0.6629,1,0,20.96
7931,treatment,25-34,android,app_store,0.5372,0,0,10.59
7932,treatment,25-34,ios,google_play,0.5654,0,0,4.25
7933,treatment,25-34,android,website,0.6615,0,0,8.7
7934,treatment,18-24,ios,app_store,0.5592,0,1,0.0
7935,treatment,45+,android,website,0.5084,1,0,19.26
7936,treatment,18-24,android,website,0.3313,0,0,0.0
7937,treatment,25-34,ios,app_store,0.5029,0,1,4.88
7938,treatment,25-34,ios,google_play,0.6629,1,0,16.08
7939,treatment,25-34,android,website,0.5067,1,0,16.81
7940,treatment,35-44,ios,website,0.5551,1,0,16.72
7941,treatment,35-44,android,google_play,0.52,0,1,7.28
7942,treatment,35-44,android,website,0.6239,0,0,4.2
7943,treatment,35-44,android,app_store,0.6384,1,0,19.13
7944,treatment,35-44,android,google_play,0.5908,0,0,3.56
7945,treatment,25-34,ios,app_store,0.6257,0,0,6.09
7946,treatment,25-34,ios,google_play,0.5916,0,1,2.71
7947,treatment,25-34,ios,app_store,0.5513,0,0,0.0
7948,treatment,25-34,ios,website,0.5245,0,0,6.96
7949,treatment,45+,android,referral,0.5872,1,0,15.36
7950,treatment,35-44,ios,referral,0.6244,0,0,4.51
7951,treatment,25-34,ios,google_play,0.6206,0,0,6.25
7952,treatment,18-24,ios,website,0.4816,0,0,0.0
7953,treatment,35-44,ios,referral,0.7312,0,0,0.56
7954,treatment,45+,android,google_play,0.454,0,1,0.0
7955,treatment,45+,android,google_play,0.6282,0,1,2.25
7956,treatment,35-44,android,app_store,0.5401,1,0,24.35
7957,treatment,35-44,ios,app_store,0.5802,1,0,17.85
7958,treatment,18-24,android,referral,0.7063,1,0,26.48
7959,treatment,18-24,ios,app_store,0.4707,1,0,19.96
7960,treatment,25-34,ios,app_store,0.603,1,0,14.58
7961,treatment,35-44,android,website,0.6269,1,0,13.91
7962,treatment,45+,ios,website,0.3725,1,0,27.49
7963,treatment,45+,android,app_store,0.5167,1,0,22.69
7964,treatment,25-34,web,website,0.4129,0,0,2.85
7965,treatment,25-34,android,google_play,0.5789,1,0,18.81
7966,treatment,25-34,ios,app_store,0.7689,0,0,1.9
7967,treatment,25-34,android,google_play,0.3879,0,0,0.0
7968,treatment,35-44,ios,website,0.58,0,1,3.81
7969,treatment,35-44,ios,app_store,0.5896,1,0,10.53
7970,treatment,45+,android,app_store,0.4154,1,0,15.83
7971,treatment,25-34,android,referral,0.4736,1,0,10.44
7972,treatment,35-44,android,referral,0.7039,1,0,16.88
7973,treatment,45+,ios,google_play,0.5618,1,0,12.02
7974,treatment,35-44,ios,app_store,0.4773,0,0,3.75
7975,treatment,18-24,android,app_store,0.4407,0,1,6.0
7976,treatment,25-34,android,app_store,0.5221,0,0,4.63
7977,treatment,18-24,web,app_store,0.4003,1,0,9.16
7978,treatment,18-24,android,website,0.483,1,0,8.01
7979,treatment,25-34,ios,app_store,0.6264,0,1,0.0
7980,treatment,35-44,android,app_store,0.6053,0,0,7.19
7981,treatment,18-24,android,website,0.6377,0,1,11.38
7982,treatment,25-34,android,app_store,0.4907,0,0,1.08
7983,treatment,25-34,web,app_store,0.5382,1,0,11.86
7984,treatment,35-44,ios,google_play,0.5938,1,0,26.32
7985,treatment,18-24,android,app_store,0.5844,1,0,15.49
7986,treatment,18-24,ios,website,0.5756,1,0,17.53
7987,treatment,35-44,android,app_store,0.4955,1,0,18.98
7988,treatment,25-34,web,app_store,0.6916,1,0,13.89
7989,treatment,18-24,android,google_play,0.4534,0,1,0.71
7990,treatment,35-44,web,website,0.6243,0,0,3.22
7991,treatment,25-34,ios,app_store,0.6695,1,0,15.53
7992,treatment,25-34,android,referral,0.6278,0,0,0.0
7993,treatment,35-44,web,referral,0.5996,1,0,12.61
7994,treatment,18-24,web,google_play,0.5111,0,0,3.0
7995,treatment,18-24,ios,app_store,0.5945,1,0,14.67
7996,treatment,25-34,ios,app_store,0.6481,1,0,20.98
7997,treatment,18-24,ios,referral,0.6428,0,0,0.7
7998,treatment,18-24,android,app_store,0.5728,1,0,28.88
7999,treatment,25-34,web,app_store,0.6034,0,1,3.69
8000,treatment,25-34,android,google_play,0.6891,0,1,3.77
8001,treatment,35-44,ios,app_store,0.578,1,0,14.91
8002,treatment,35-44,ios,app_store,0.6294,0,1,2.54
8003,treatment,45+,web,app_store,0.4613,1,0,6.66
8004,treatment,25-34,ios,website,0.7615,1,0,18.0
8005,treatment,25-34,ios,app_store,0.6671,0,0,10.59
8006,treatment,25-34,ios,website,0.6471,0,0,6.73
8007,treatment,18-24,ios,google_play,0.6017,1,0,8.21
8008,treatment,18-24,android,app_store,0.5115,1,0,19.74
8009,treatment,18-24,web,website,0.6997,1,0,20.67
8010,treatment,35-44,android,website,0.6432,1,0,27.11
8011,treatment,25-34,ios,website,0.5403,0,0,0.66
8012,treatment,18-24,android,app_store,0.4942,0,0,11.73
8013,treatment,35-44,ios,website,0.6038,0,1,3.91
8014,treatment,25-34,ios,website,0.5227,1,0,13.03
8015,treatment,45+,web,referral,0.5082,0,1,0.0
8016,treatment,35-44,android,website,0.4244,1,0,17.29
8017,treatment,25-34,ios,google_play,0.4244,1,0,19.24
8018,treatment,25-34,android,website,0.6842,1,0,11.15
8019,treatment,45+,ios,app_store,0.4955,0,1,5.75
8020,treatment,35-44,ios,google_play,0.6117,0,1,5.39
8021,treatment,45+,android,website,0.4615,1,0,18.05
8022,treatment,18-24,ios,google_play,0.6217,1,0,12.85
8023,treatment,35-44,ios,app_store,0.6881,1,0,18.12
8024,treatment,25-34,ios,app_store,0.6883,0,0,10.13
8025,treatment,25-34,ios,app_store,0.652,1,0,12.45
8026,treatment,18-24,android,website,0.4546,1,0,7.45
8027,treatment,35-44,ios,website,0.6872,0,0,2.16
8028,treatment,25-34,ios,website,0.5517,0,0,0.58
8029,treatment,35-44,ios,referral,0.7385,0,0,0.0
8030,treatment,18-24,ios,google_play,0.4428,0,0,4.97
8031,treatment,45+,ios,website,0.6001,1,0,10.08
8032,treatment,25-34,ios,google_play,0.5447,1,0,9.46
8033,treatment,45+,web,website,0.35,0,0,6.45
8034,treatment,35-44,ios,website,0.4821,1,0,26.41
8035,treatment,18-24,android,referral,0.5622,1,0,33.52
8036,treatment,35-44,ios,website,0.7689,0,1,0.0
8037,treatment,35-44,ios,app_store,0.6103,1,0,20.36
8038,treatment,18-24,ios,website,0.507,1,0,9.59
8039,treatment,18-24,android,app_store,0.5775,1,0,18.43
8040,treatment,45+,android,google_play,0.4599,0,0,2.94
8041,treatment,45+,ios,app_store,0.524,1,0,5.15
8042,treatment,35-44,android,google_play,0.5681,1,0,21.17
8043,treatment,18-24,android,website,0.6334,0,0,3.49
8044,treatment,25-34,ios,app_store,0.6121,1,0,21.63
8045,treatment,25-34,android,app_store,0.6259,1,1,10.44
8046,treatment,35-44,ios,google_play,0.579,1,1,30.69
8047,treatment,25-34,android,app_store,0.4749,0,0,4.45
8048,treatment,25-34,android,app_store,0.6191,1,0,20.0
8049,treatment,35-44,web,website,0.5762,1,0,26.28
8050,treatment,45+,ios,website,0.5784,0,1,3.45
8051,treatment,18-24,web,google_play,0.4651,0,1,0.28
8052,treatment,25-34,ios,app_store,0.5986,1,0,24.54
8053,treatment,25-34,ios,google_play,0.5129,1,0,17.09
8054,treatment,25-34,android,referral,0.5564,1,0,23.8
8055,treatment,25-34,android,google_play,0.4604,0,0,3.08
8056,treatment,18-24,android,google_play,0.5033,1,0,31.03
8057,treatment,18-24,android,google_play,0.6306,1,0,17.66
8058,treatment,35-44,web,app_store,0.5273,1,0,14.17
8059,treatment,25-34,ios,app_store,0.5363,0,0,4.67
8060,treatment,35-44,ios,website,0.5726,1,0,15.08
8061,treatment,18-24,ios,app_store,0.5413,1,0,12.7
8062,treatment,35-44,android,website,0.6076,1,0,25.99
8063,treatment,35-44,web,google_play,0.5021,0,0,0.0
8064,treatment,35-44,ios,google_play,0.4357,0,0,7.15
8065,treatment,25-34,android,google_play,0.5811,0,0,9.21
8066,treatment,35-44,ios,app_store,0.7613,1,0,15.85
8067,treatment,45+,android,google_play,0.4905,0,0,4.41
8068,treatment,25-34,ios,google_play,0.6477,0,0,0.44
8069,treatment,18-24,ios,website,0.5096,1,0,24.76
8070,treatment,25-34,web,website,0.5956,1,0,10.15
8071,treatment,45+,web,website,0.4424,0,1,7.02
8072,treatment,18-24,android,google_play,0.5201,0,0,3.45
8073,treatment,18-24,android,app_store,0.6471,0,0,0.37
8074,treatment,45+,web,app_store,0.5975,0,1,0.91
8075,treatment,25-34,ios,app_store,0.5507,0,1,5.18
8076,treatment,18-24,ios,app_store,0.5027,0,0,0.0
8077,treatment,35-44,ios,app_store,0.5783,1,0,21.15
8078,treatment,18-24,ios,website,0.4261,1,0,18.88
8079,treatment,25-34,ios,google_play,0.5718,0,0,1.99
8080,treatment,18-24,web,app_store,0.5163,1,0,20.78
8081,treatment,35-44,ios,website,0.5241,1,0,13.05
8082,treatment,35-44,android,website,0.5869,1,0,16.18
8083,treatment,18-24,android,app_store,0.3821,1,0,15.52
8084,treatment,25-34,web,app_store,0.4816,0,0,0.0
8085,treatment,45+,ios,google_play,0.5987,1,0,15.84
8086,treatment,25-34,ios,app_store,0.7581,0,0,0.0
8087,treatment,45+,android,app_store,0.5162,0,0,1.4
8088,treatment,45+,web,google_play,0.4493,1,0,7.47
8089,treatment,25-34,ios,google_play,0.527,1,0,11.71
8090,treatment,35-44,web,website,0.526,1,0,12.31
8091,treatment,35-44,android,app_store,0.6873,1,0,20.34
8092,treatment,35-44,android,referral,0.6571,1,0,12.08
8093,treatment,35-44,android,app_store,0.487,1,0,10.34
8094,treatment,25-34,android,google_play,0.605,1,0,15.54
8095,treatment,45+,web,app_store,0.6208,1,0,29.23
8096,treatment,25-34,android,app_store,0.6605,0,1,0.0
8097,treatment,35-44,ios,website,0.6924,1,0,22.04
8098,treatment,45+,ios,app_store,0.6,1,0,19.97
8099,treatment,25-34,android,app_store,0.4634,0,0,10.94
8100,treatment,35-44,ios,website,0.5214,1,0,19.63
8101,treatment,35-44,web,app_store,0.7352,1,0,18.13
8102,treatment,45+,ios,website,0.4688,0,0,3.56
8103,treatment,25-34,android,referral,0.4443,1,0,17.66
8104,treatment,35-44,web,app_store,0.6445,0,0,5.95
8105,treatment,18-24,ios,app_store,0.641,1,0,14.67
8106,treatment,18-24,web,google_play,0.5296,1,0,36.1
8107,treatment,18-24,ios,website,0.56,1,0,23.04
8108,treatment,25-34,android,referral,0.5297,1,0,16.74
8109,treatment,25-34,android,website,0.4889,0,0,2.53
8110,treatment,18-24,web,website,0.3413,1,0,17.79
8111,treatment,18-24,web,google_play,0.4501,1,0,17.62
8112,treatment,25-34,android,website,0.6409,0,1,5.75
8113,treatment,45+,android,website,0.1908,1,0,19.68
8114,treatment,18-24,android,app_store,0.485,0,0,8.71
8115,treatment,25-34,android,website,0.4833,1,0,12.15
8116,treatment,35-44,android,website,0.5936,0,1,3.33
8117,treatment,45+,android,referral,0.3553,1,0,12.09
8118,treatment,35-44,android,website,0.4849,1,0,15.08
8119,treatment,25-34,ios,website,0.5189,0,0,1.61
8120,treatment,18-24,web,referral,0.5884,1,0,22.64
8121,treatment,18-24,android,app_store,0.5152,1,0,14.12
8122,treatment,35-44,ios,google_play,0.5035,1,0,26.35
8123,treatment,25-34,android,referral,0.5689,1,0,26.69
8124,treatment,25-34,ios,website,0.5038,0,1,6.06
8125,treatment,18-24,web,referral,0.5931,1,0,11.13
8126,treatment,25-34,android,app_store,0.5463,1,0,26.6
8127,treatment,25-34,ios,app_store,0.7459,0,0,1.94
8128,treatment,25-34,android,app_store,0.5129,1,0,15.98
8129,treatment,18-24,android,app_store,0.4706,1,0,21.08
8130,treatment,25-34,android,website,0.4834,1,0,12.83
8131,treatment,18-24,android,google_play,0.5106,1,1,25.47
8132,treatment,25-34,android,app_store,0.6333,0,0,6.36
8133,treatment,35-44,ios,website,0.5506,0,1,14.19
8134,treatment,25-34,android,website,0.4944,1,0,19.79
8135,treatment,18-24,ios,app_store,0.5846,1,1,17.2
8136,treatment,35-44,android,google_play,0.5203,1,0,30.03
8137,treatment,25-34,android,website,0.5765,0,0,0.0
8138,treatment,25-34,ios,app_store,0.5758,1,0,19.37
8139,treatment,18-24,ios,website,0.4438,0,0,3.01
8140,treatment,45+,web,website,0.3189,0,1,7.93
8141,treatment,25-34,ios,website,0.4778,0,0,14.69
8142,treatment,25-34,ios,app_store,0.5895,1,0,13.95
8143,treatment,18-24,web,website,0.4786,1,0,24.94
8144,treatment,35-44,android,app_store,0.5633,1,0,26.35
8145,treatment,25-34,web,referral,0.4876,1,1,25.89
8146,treatment,35-44,android,app_store,0.5691,1,0,19.47
8147,treatment,18-24,android,app_store,0.3918,0,0,6.08
8148,treatment,25-34,android,website,0.4244,1,0,12.29
8149,treatment,35-44,ios,google_play,0.7228,1,0,28.65
8150,treatment,25-34,ios,google_play,0.6052,1,0,11.53
8151,treatment,18-24,android,app_store,0.5498,1,0,12.18
8152,treatment,35-44,android,website,0.658,1,0,16.3
8153,treatment,45+,ios,google_play,0.5388,0,0,1.45
8154,treatment,25-34,ios,google_play,0.6903,1,0,20.61
