transaction_id,user_id,tx_date,amount_eur,category,merchant,channel,status,country
29910,1845,2025-12-12 21:34:12.167740934,22.84,shopping,Amazon,card,completed,BE
70205,4261,2025-12-12 21:36:32.732077492,47.5,bills,Utility Co,online,completed,FR
40061,2457,2025-12-12 21:38:19.745943135,34.53,dining,Starbucks,card,completed,DE
32285,1996,2025-12-12 21:47:46.159880850,63.39,shopping,Amazon,online,completed,BE
69545,4221,2025-12-12 22:06:14.800779567,16.45,entertainment,Cinema City,online,completed,DE
67761,4115,2025-12-12 22:07:18.270794403,12.04,health,Pharmacy Plus,card,completed,ES
36464,2232,2025-12-12 22:10:11.090452494,8.67,dining,Cafe Nero,card,completed,PL
4232,260,2025-12-12 22:18:48.653204258,49.61,groceries,Edeka,online,completed,DE
69959,4248,2025-12-12 22:22:26.483633316,22.75,groceries,Edeka,card,completed,PL
46535,2864,2025-12-12 22:47:33.365274835,46.33,shopping,MediaMarkt,card,completed,IT
52268,3191,2025-12-12 23:08:56.355168485,48.34,shopping,Zalando,card,completed,IT
77386,4685,2025-12-12 23:26:50.624600824,113.67,bills,Utility Co,card,completed,IT
19164,1160,2025-12-12 23:27:41.137351801,83.22,shopping,IKEA,card,completed,BE
10071,610,2025-12-12 23:28:34.339905022,12.93,dining,Cafe Nero,p2p,refunded,ES
32061,1984,2025-12-12 23:30:29.372052559,10.54,entertainment,Netflix,card,completed,NL
72474,4396,2025-12-12 23:41:08.366939983,31.52,entertainment,Netflix,card,completed,NL
13473,801,2025-12-12 23:46:40.910107676,57.15,groceries,Edeka,card,completed,NL
39609,2423,2025-12-12 23:54:53.779591342,50.25,health,Pharmacy Plus,online,completed,AT
62742,3804,2025-12-13 00:02:31.435879344,67.09,shopping,MediaMarkt,card,completed,AT
20600,1244,2025-12-13 00:04:55.083023829,42.9,shopping,Zalando,card,completed,DE
26582,1627,2025-12-13 00:10:13.019263147,348.08,bills,Utility Co,online,completed,DE
55103,3332,2025-12-13 00:13:37.952974536,38.18,groceries,Aldi,card,completed,IT
10041,607,2025-12-13 00:15:36.615810191,132.02,travel,Airbnb,online,completed,FR
18712,1138,2025-12-13 00:16:02.596099031,21.62,transport,Uber,online,completed,ES
79898,4842,2025-12-13 00:16:18.462158227,166.27,bills,Vodafone,online,completed,NL
86,8,2025-12-13 00:20:24.442990359,57.16,groceries,Carrefour,card,completed,DE
74189,4500,2025-12-13 00:20:57.864193846,48.38,transport,Uber,card,completed,DE
61335,3705,2025-12-13 00:21:47.510271253,18.75,dining,Cafe Nero,p2p,completed,AT
48389,2966,2025-12-13 00:26:54.401924466,29.69,p2p,P2P Transfer,online,completed,BE
29268,1806,2025-12-13 00:36:54.078432347,26.21,transport,Bolt,online,completed,DE
62008,3761,2025-12-13 00:41:01.326135160,331.32,travel,Trainline,card,completed,DE
16446,995,2025-12-13 00:43:32.293751145,27.88,dining,Cafe Nero,card,completed,DE
80425,4871,2025-12-13 00:51:05.169221205,46.24,shopping,IKEA,card,completed,DE
69583,4223,2025-12-13 00:58:33.882366426,10.81,transport,FlixBus,online,completed,PL
4144,257,2025-12-13 01:03:25.145375685,116.05,shopping,H&M,card,completed,FR
74766,4538,2025-12-13 01:17:15.180213264,40.31,transport,DB Bahn,online,completed,BE
79852,4838,2025-12-13 01:23:06.799625465,12.3,dining,McDonald's,online,completed,NL
66114,4003,2025-12-13 01:28:22.674894381,68.06,shopping,Amazon,card,completed,ES
3688,228,2025-12-13 01:35:59.923349206,35.61,transport,DB Bahn,p2p,completed,IT
41323,2533,2025-12-13 01:42:56.155749721,19.7,transport,Bolt,card,completed,IT
41107,2518,2025-12-13 01:46:26.481109800,22.52,groceries,Lidl,card,completed,ES
68048,4142,2025-12-13 01:53:01.865025196,8.81,transport,FlixBus,card,completed,NL
30293,1877,2025-12-13 01:58:32.157381270,23.04,p2p,P2P Transfer,card,completed,FR
32755,2022,2025-12-13 02:00:58.243220040,79.73,groceries,Carrefour,card,completed,DE
72607,4404,2025-12-13 02:06:01.084120251,11.89,transport,FlixBus,card,completed,ES
67812,4119,2025-12-13 02:07:17.804030433,16.23,health,Dr. Klein,online,completed,ES
1517,97,2025-12-13 02:08:21.950756145,63.08,shopping,H&M,card,completed,IT
55720,3363,2025-12-13 02:10:00.879931012,32.01,groceries,Lidl,card,completed,NL
535,37,2025-12-13 02:17:32.145716834,41.17,shopping,IKEA,card,completed,DE
37611,2311,2025-12-13 02:17:42.062182788,28.0,transport,City Metro,atm,completed,ES
74715,4535,2025-12-13 02:36:08.604318265,125.32,groceries,Aldi,atm,completed,DE
40823,2505,2025-12-13 02:38:19.149289857,12.83,transport,FlixBus,card,completed,IT
37356,2294,2025-12-13 02:38:48.592862208,107.7,travel,Trainline,card,completed,ES
53802,3266,2025-12-13 02:48:03.439171546,33.94,transport,FlixBus,online,completed,PL
26901,1651,2025-12-13 02:57:04.239528261,22.4,groceries,Edeka,card,completed,NL
4249,262,2025-12-13 03:00:13.025605628,14.73,entertainment,Disney+,card,completed,ES
73670,4465,2025-12-13 03:10:57.658699053,253.15,bills,Utility Co,online,completed,NL
14725,886,2025-12-13 03:11:27.941142906,8.96,transport,Bolt,card,completed,ES
34670,2128,2025-12-13 03:12:18.605000494,42.85,shopping,IKEA,atm,completed,ES
54661,3309,2025-12-13 03:12:32.394142172,17.92,dining,Pizza Express,card,completed,DE
69304,4209,2025-12-13 03:34:11.578277746,38.29,p2p,P2P Transfer,card,completed,NL
46303,2847,2025-12-13 04:02:40.370870037,16.8,entertainment,Spotify,p2p,completed,ES
50233,3079,2025-12-13 04:05:35.016574174,41.5,dining,McDonald's,online,completed,DE
72393,4390,2025-12-13 04:07:21.309621447,36.1,transport,FlixBus,card,completed,ES
3662,227,2025-12-13 04:40:26.047332955,47.77,groceries,Rewe,card,completed,DE
49953,3058,2025-12-13 04:42:48.562329951,11.99,dining,Deliveroo,card,completed,DE
31150,1924,2025-12-13 05:00:36.413130576,20.72,health,Pharmacy Plus,card,completed,IT
58586,3544,2025-12-13 05:09:02.344262875,30.28,p2p,P2P Transfer,online,completed,DE
16144,974,2025-12-13 05:10:30.658392105,40.48,p2p,P2P Transfer,online,completed,NL
42485,2597,2025-12-13 05:11:43.462719605,18.53,health,Apollo,p2p,completed,IT
8375,506,2025-12-13 05:18:18.350781488,41.5,groceries,Aldi,card,refunded,PL
70085,4255,2025-12-13 05:25:17.849098885,9.42,entertainment,Netflix,card,completed,FR
80076,4854,2025-12-13 05:44:27.882406492,52.39,groceries,Carrefour,atm,completed,PL
59531,3609,2025-12-13 06:02:09.756186126,18.54,groceries,Edeka,card,completed,PL
67767,4115,2025-12-13 06:03:03.373796592,6.17,transport,DB Bahn,p2p,completed,ES
11633,709,2025-12-13 06:04:09.573434480,27.36,cash,ATM Withdrawal,card,completed,AT
32706,2021,2025-12-13 06:13:15.167876842,53.2,p2p,P2P Transfer,online,completed,NL
65947,3995,2025-12-13 06:18:56.465460253,80.05,groceries,Rewe,online,completed,IT
63045,3823,2025-12-13 06:29:24.655234318,603.02,travel,Ryanair,card,completed,ES
28096,1732,2025-12-13 06:31:49.783047934,105.6,travel,Lufthansa,online,completed,ES
15044,906,2025-12-13 06:34:02.924898559,28.09,groceries,Rewe,online,completed,BE
81226,4929,2025-12-13 06:47:28.573762980,22.99,transport,FlixBus,p2p,completed,DE
41157,2521,2025-12-13 06:56:45.817881647,76.46,bills,E.ON,online,completed,DE
50557,3097,2025-12-13 06:59:23.443839389,9.3,dining,Cafe Nero,atm,completed,PL
74789,4539,2025-12-13 07:01:20.308865736,17.37,transport,DB Bahn,card,completed,FR
51074,3128,2025-12-13 07:13:35.138910737,5.98,entertainment,Cinema City,card,completed,ES
69552,4221,2025-12-13 07:14:43.101218336,35.22,entertainment,Netflix,card,completed,DE
59001,3577,2025-12-13 07:18:33.223328542,16.63,health,Apollo,atm,declined,FR
15253,918,2025-12-13 07:21:36.959229961,21.36,entertainment,Spotify,card,completed,NL
43642,2687,2025-12-13 07:33:37.492417033,116.52,travel,Booking.com,card,completed,DE
5778,349,2025-12-13 07:48:36.416549151,49.17,dining,Pizza Express,card,completed,FR
60121,3646,2025-12-13 07:58:13.145711413,67.44,shopping,H&M,card,completed,PL
66558,4030,2025-12-13 08:04:54.657015804,104.24,shopping,MediaMarkt,card,completed,PL
36807,2258,2025-12-13 08:17:40.763783486,309.06,bills,Utility Co,card,completed,NL
44083,2718,2025-12-13 08:24:08.623522535,75.69,groceries,Rewe,online,completed,DE
64137,3895,2025-12-13 08:42:57.814419790,69.49,dining,Starbucks,online,completed,DE
13024,774,2025-12-13 08:43:51.253668540,44.33,health,Dr. Klein,card,completed,FR
71824,4358,2025-12-13 08:51:41.118947965,4.39,dining,Deliveroo,card,completed,DE
46992,2882,2025-12-13 09:05:00.523781871,50.43,shopping,MediaMarkt,card,completed,DE
33170,2046,2025-12-13 09:08:38.509834090,11.05,dining,Cafe Nero,card,completed,DE
69161,4202,2025-12-13 09:09:42.161376934,26.52,health,FitLife Gym,card,completed,IT
61451,3719,2025-12-13 09:19:19.448808985,129.59,bills,Vodafone,card,completed,FR
33754,2079,2025-12-13 09:29:20.560345180,18.16,dining,Pizza Express,card,completed,DE
13103,780,2025-12-13 09:34:47.459238274,20.68,dining,Pizza Express,card,completed,ES
54627,3307,2025-12-13 09:37:15.421326087,14.44,groceries,Aldi,card,completed,ES
6867,415,2025-12-13 09:39:12.978122474,8.77,transport,Uber,card,completed,BE
63117,3827,2025-12-13 09:39:47.429203809,19.08,groceries,Aldi,card,completed,IT
28464,1758,2025-12-13 09:40:32.251104194,21.0,groceries,Edeka,p2p,completed,IT
46428,2860,2025-12-13 09:55:59.387795019,335.88,travel,Ryanair,online,refunded,NL
66903,4056,2025-12-13 10:12:12.701460614,86.58,bills,E.ON,card,completed,AT
81098,4921,2025-12-13 10:24:43.938021409,100.57,shopping,Amazon,card,completed,BE
31609,1951,2025-12-13 10:32:04.021253545,7.16,transport,Bolt,atm,completed,FR
5248,312,2025-12-13 10:49:04.451891669,42.53,dining,McDonald's,card,completed,FR
32506,2011,2025-12-13 11:12:36.371797047,18.11,transport,City Metro,card,completed,IT
77223,4676,2025-12-13 11:16:12.152744595,134.0,shopping,H&M,online,completed,ES
40274,2470,2025-12-13 11:46:15.660788341,37.76,groceries,Edeka,card,completed,FR
82167,4987,2025-12-13 11:46:22.421065828,23.42,health,Pharmacy Plus,card,completed,FR
27424,1687,2025-12-13 11:52:24.775085732,61.29,shopping,H&M,card,completed,FR
11804,722,2025-12-13 11:52:30.742883178,18.27,entertainment,Spotify,card,completed,BE
66098,4002,2025-12-13 11:55:18.766437602,5.18,transport,Uber,online,declined,IT
76207,4624,2025-12-13 11:57:07.407964368,38.38,dining,McDonald's,card,completed,FR
46672,2872,2025-12-13 12:06:04.880895091,16.34,entertainment,Spotify,card,completed,AT
7380,443,2025-12-13 12:08:00.200721062,7.87,transport,Bolt,card,completed,IT
14676,883,2025-12-13 12:12:29.834505953,53.62,travel,Airbnb,online,completed,IT
64654,3934,2025-12-13 12:13:15.933082226,9.27,entertainment,Steam,card,completed,FR
2556,156,2025-12-13 12:16:26.848243764,45.25,transport,DB Bahn,online,completed,FR
6525,397,2025-12-13 12:28:12.751478762,7.01,transport,FlixBus,online,completed,FR
8793,524,2025-12-13 12:32:26.147881605,139.24,shopping,Zalando,card,completed,ES
34248,2112,2025-12-13 12:43:59.877323952,34.62,health,Dr. Klein,card,completed,DE
49265,3014,2025-12-13 12:47:35.351368350,104.11,shopping,MediaMarkt,card,completed,FR
25227,1534,2025-12-13 12:52:20.352788446,28.63,transport,Bolt,card,completed,DE
194,17,2025-12-13 12:56:56.106819496,21.67,health,Pharmacy Plus,card,completed,NL
67585,4103,2025-12-13 12:58:15.485373004,31.34,groceries,Rewe,card,completed,DE
453,33,2025-12-13 13:18:15.501102480,10.36,dining,Starbucks,card,refunded,ES
14148,844,2025-12-13 13:22:22.459640848,20.12,groceries,Edeka,online,completed,PL
22844,1382,2025-12-13 13:25:42.474332259,28.46,shopping,IKEA,online,completed,IT
25130,1528,2025-12-13 13:26:42.130790373,24.64,health,FitLife Gym,card,completed,FR
10752,653,2025-12-13 13:35:21.768686744,19.96,transport,City Metro,card,completed,DE
3056,189,2025-12-13 13:35:51.317959594,84.54,shopping,IKEA,card,completed,DE
29053,1791,2025-12-13 13:36:49.727985534,24.29,health,Pharmacy Plus,card,completed,PL
19157,1160,2025-12-13 13:38:42.701073898,59.19,shopping,Amazon,p2p,completed,PL
22504,1363,2025-12-13 13:38:57.081979026,39.3,shopping,IKEA,card,completed,ES
50647,3103,2025-12-13 13:54:51.554118827,56.17,shopping,Zalando,online,completed,PL
35176,2159,2025-12-13 14:01:22.574447040,54.34,health,Apollo,online,completed,FR
8113,484,2025-12-13 14:07:35.154788059,14.23,dining,McDonald's,card,completed,FR
76696,4647,2025-12-13 14:13:51.679469939,53.5,shopping,Amazon,online,declined,PL
44315,2732,2025-12-13 14:17:24.701751430,39.77,groceries,Rewe,card,completed,NL
74152,4497,2025-12-13 14:20:56.296039683,42.06,groceries,Aldi,card,completed,DE
57878,3491,2025-12-13 14:21:22.369595708,399.9,travel,Ryanair,card,completed,NL
56043,3384,2025-12-13 14:36:32.825823675,63.23,cash,ATM Withdrawal,atm,completed,DE
25747,1570,2025-12-13 14:41:55.969076808,16.99,dining,Cafe Nero,card,completed,DE
64149,3896,2025-12-13 14:44:22.757743921,21.41,health,Apollo,online,completed,AT
12380,743,2025-12-13 14:55:22.854459469,55.88,groceries,Lidl,card,completed,FR
57005,3436,2025-12-13 15:08:13.009562983,32.71,groceries,Edeka,online,completed,DE
46118,2839,2025-12-13 15:11:59.406049625,271.16,travel,Trainline,card,completed,IT
33848,2084,2025-12-13 15:12:13.378612472,72.44,cash,ATM Withdrawal,card,completed,IT
70790,4297,2025-12-13 15:14:43.063708914,17.32,dining,Deliveroo,p2p,completed,DE
13836,821,2025-12-13 15:15:10.276091605,14.39,groceries,Lidl,card,completed,BE
113,9,2025-12-13 15:15:53.371009998,67.04,cash,ATM Withdrawal,online,completed,NL
48770,2986,2025-12-13 15:30:08.470747244,136.75,groceries,Tesco,card,completed,PL
43170,2653,2025-12-13 15:30:53.197076736,35.52,dining,Cafe Nero,p2p,completed,NL
5548,336,2025-12-13 15:48:23.897937735,53.27,groceries,Rewe,p2p,completed,DE
82374,4997,2025-12-13 15:50:15.701772264,90.16,shopping,IKEA,online,completed,PL
11958,727,2025-12-13 15:51:30.845531517,41.23,dining,Pizza Express,card,refunded,FR
11067,671,2025-12-13 15:57:48.859828401,84.35,shopping,H&M,card,completed,FR
66504,4023,2025-12-13 16:01:59.472500260,16.99,transport,City Metro,online,completed,PL
48427,2967,2025-12-13 16:11:27.196575728,34.25,p2p,P2P Transfer,online,declined,DE
38658,2369,2025-12-13 16:13:27.318949337,11.46,entertainment,Spotify,card,completed,DE
50568,3098,2025-12-13 16:18:35.547490684,67.35,shopping,H&M,atm,completed,FR
52436,3204,2025-12-13 16:20:20.891420013,8.24,dining,Pizza Express,card,completed,ES
29528,1825,2025-12-13 16:35:52.486680177,42.56,health,Apollo,card,completed,FR
18840,1148,2025-12-13 16:51:13.703482797,47.26,cash,ATM Withdrawal,online,completed,DE
65581,3977,2025-12-13 16:58:44.818543715,12.11,transport,FlixBus,card,completed,BE
59043,3579,2025-12-13 17:08:17.611885115,36.22,transport,DB Bahn,online,completed,IT
4265,263,2025-12-13 17:31:06.962451395,34.72,shopping,Amazon,card,completed,ES
17228,1044,2025-12-13 17:34:48.572161328,46.95,health,Apollo,card,completed,IT
37223,2285,2025-12-13 17:38:53.273979441,32.69,shopping,Amazon,online,declined,FR
24353,1481,2025-12-13 17:48:32.822477997,25.33,dining,Cafe Nero,card,completed,IT
36575,2241,2025-12-13 18:02:45.355816020,55.1,groceries,Rewe,p2p,completed,ES
413,29,2025-12-13 18:06:29.024697672,10.46,transport,Bolt,card,completed,FR
24591,1494,2025-12-13 18:07:36.581219204,45.56,groceries,Rewe,card,completed,IT
23139,1399,2025-12-13 18:11:41.782537351,16.85,health,FitLife Gym,card,completed,ES
69812,4236,2025-12-13 18:21:42.030148014,65.2,bills,Vodafone,online,completed,DE
35468,2179,2025-12-13 18:27:51.896784170,52.35,shopping,H&M,card,completed,ES
67034,4069,2025-12-13 18:41:55.397627799,112.56,bills,Rent Direct,online,completed,ES
67314,4087,2025-12-13 18:48:51.241302722,223.24,bills,E.ON,p2p,completed,FR
32107,1989,2025-12-13 18:52:48.352141355,74.99,dining,Pizza Express,card,completed,ES
40996,2513,2025-12-13 18:53:10.480223797,292.47,bills,Allianz,p2p,completed,IT
17811,1079,2025-12-13 18:53:25.957198443,397.26,travel,Booking.com,card,completed,ES
35719,2194,2025-12-13 19:00:30.563949588,4.67,transport,City Metro,card,completed,ES
63429,3853,2025-12-13 19:05:56.859368809,67.79,groceries,Edeka,card,completed,FR
54899,3318,2025-12-13 19:09:23.485488860,280.34,bills,Allianz,card,completed,DE
54878,3318,2025-12-13 19:09:54.287424999,15.69,transport,City Metro,online,completed,ES
3168,196,2025-12-13 19:12:05.205092598,41.15,groceries,Edeka,online,completed,NL
2138,132,2025-12-13 19:16:17.135274005,42.7,groceries,Rewe,p2p,refunded,FR
22139,1340,2025-12-13 19:16:51.722815543,90.54,groceries,Aldi,card,completed,FR
73774,4471,2025-12-13 19:21:13.127343563,29.2,dining,Deliveroo,card,completed,DE
79977,4846,2025-12-13 19:27:06.613049695,61.88,shopping,Amazon,card,completed,PL
36137,2219,2025-12-13 19:28:21.813337012,51.84,groceries,Rewe,card,completed,BE
60897,3685,2025-12-13 19:38:57.412768476,99.21,groceries,Rewe,online,completed,NL
13006,774,2025-12-13 19:41:42.014570573,109.97,shopping,Amazon,card,completed,NL
27760,1716,2025-12-13 19:48:07.299685768,8.15,transport,Uber,card,completed,IT
5126,305,2025-12-13 19:49:37.964972199,31.37,groceries,Carrefour,card,declined,NL
7762,463,2025-12-13 19:52:02.405552085,27.08,shopping,MediaMarkt,p2p,completed,PL
42642,2608,2025-12-13 19:52:35.553009544,19.1,shopping,Zalando,card,completed,ES
4589,272,2025-12-13 19:55:46.047729051,99.74,bills,Rent Direct,p2p,completed,PL
71736,4352,2025-12-13 19:57:55.067200920,14.48,dining,Deliveroo,online,completed,IT
14195,846,2025-12-13 20:03:43.448826663,65.37,groceries,Rewe,card,declined,FR
54048,3281,2025-12-13 20:13:46.201831962,60.69,shopping,H&M,p2p,completed,ES
12358,743,2025-12-13 20:26:55.998696410,246.37,bills,Rent Direct,online,completed,IT
72327,4386,2025-12-13 20:28:21.177331996,148.45,bills,E.ON,card,completed,DE
5974,362,2025-12-13 20:30:13.566987123,65.82,groceries,Aldi,card,completed,IT
25354,1543,2025-12-13 20:33:23.408018660,117.54,shopping,Amazon,card,completed,ES
34480,2121,2025-12-13 20:34:49.844422488,29.96,entertainment,Steam,card,completed,FR
19003,1155,2025-12-13 20:47:22.362862395,29.78,groceries,Tesco,card,completed,ES
39718,2429,2025-12-13 20:51:07.624434484,27.75,shopping,Zalando,card,completed,BE
74939,4545,2025-12-13 20:54:39.603414798,58.64,groceries,Carrefour,card,completed,FR
76589,4641,2025-12-13 20:57:05.350609347,33.38,dining,Deliveroo,card,completed,IT
58330,3530,2025-12-13 20:57:43.510363361,291.95,bills,Utility Co,card,completed,NL
59114,3587,2025-12-13 21:06:59.723378285,256.4,travel,Ryanair,online,completed,DE
74802,4540,2025-12-13 21:08:48.414434248,43.33,dining,Starbucks,card,completed,IT
73962,4487,2025-12-13 21:13:02.636043741,267.43,travel,Lufthansa,card,completed,NL
72323,4386,2025-12-13 21:14:53.682836588,162.16,travel,Lufthansa,card,completed,IT
33971,2093,2025-12-13 21:25:23.669850809,12.33,entertainment,Spotify,card,completed,DE
80156,4858,2025-12-13 21:36:14.845747011,18.41,dining,Starbucks,card,declined,FR
19576,1183,2025-12-13 21:37:46.116948927,13.34,transport,City Metro,online,completed,PL
42991,2631,2025-12-13 21:44:51.575331497,22.03,groceries,Lidl,card,completed,IT
58941,3572,2025-12-13 21:47:24.444681025,11.01,dining,Deliveroo,online,completed,BE
29538,1825,2025-12-13 21:47:37.034212963,351.47,bills,Utility Co,card,completed,DE
30920,1910,2025-12-13 21:48:15.577154372,97.76,bills,Vodafone,card,completed,FR
18362,1115,2025-12-13 21:51:35.277076794,30.77,groceries,Carrefour,card,completed,FR
73146,4437,2025-12-13 22:01:04.590914473,324.37,travel,Booking.com,card,completed,ES
7862,472,2025-12-13 22:14:03.262612228,178.33,travel,Airbnb,card,completed,PL
77397,4686,2025-12-13 22:15:53.013942794,23.35,dining,Cafe Nero,online,completed,DE
80206,4859,2025-12-13 22:23:40.179513007,46.16,health,Dr. Klein,card,completed,DE
58194,3522,2025-12-13 22:33:30.147005836,39.03,shopping,Zalando,online,completed,DE
76813,4657,2025-12-13 22:34:14.260200476,278.42,bills,E.ON,p2p,completed,BE
71975,4367,2025-12-13 22:34:55.528204926,51.64,groceries,Aldi,online,completed,BE
5785,349,2025-12-13 22:45:35.257906319,33.34,dining,Pizza Express,card,refunded,IT
74271,4505,2025-12-13 22:50:02.354073771,28.58,shopping,Amazon,online,completed,DE
1433,90,2025-12-13 23:06:25.618000965,24.98,dining,Cafe Nero,online,completed,NL
75653,4588,2025-12-13 23:07:37.004792142,28.66,groceries,Rewe,online,completed,ES
28540,1762,2025-12-13 23:19:45.913521092,13.41,transport,Uber,card,completed,NL
18468,1121,2025-12-13 23:22:17.646083866,11.35,transport,City Metro,online,completed,DE
67971,4135,2025-12-13 23:29:13.153846096,24.6,transport,Uber,online,completed,DE
21314,1291,2025-12-13 23:31:59.074590547,18.94,dining,Starbucks,p2p,completed,DE
3774,233,2025-12-13 23:40:52.454467191,28.12,groceries,Rewe,card,completed,FR
22298,1351,2025-12-13 23:43:52.601540802,10.46,transport,City Metro,card,completed,IT
66958,4063,2025-12-13 23:45:00.115689873,70.47,p2p,P2P Transfer,card,completed,FR
2469,152,2025-12-13 23:46:09.140769295,101.87,bills,E.ON,card,completed,NL
27995,1728,2025-12-13 23:50:13.006837849,144.58,bills,E.ON,card,completed,FR
13015,774,2025-12-13 23:50:39.283692192,50.03,shopping,IKEA,card,completed,DE
10056,608,2025-12-13 23:50:58.856436038,21.54,dining,Cafe Nero,p2p,completed,ES
43632,2686,2025-12-14 00:01:57.412240642,26.65,groceries,Lidl,online,completed,DE
1570,98,2025-12-14 00:02:27.370827211,16.28,transport,DB Bahn,p2p,completed,DE
59624,3616,2025-12-14 00:03:46.166897623,18.28,dining,Deliveroo,card,completed,PL
69292,4209,2025-12-14 00:04:43.751395410,20.86,dining,Starbucks,card,completed,FR
5960,361,2025-12-14 00:10:58.801937701,32.55,shopping,IKEA,card,completed,BE
48183,2953,2025-12-14 00:27:56.801991709,9.3,shopping,Amazon,card,completed,DE
46507,2863,2025-12-14 00:35:16.186722552,44.35,health,FitLife Gym,online,completed,ES
62238,3775,2025-12-14 00:53:45.589682394,55.68,groceries,Aldi,card,completed,BE
21811,1317,2025-12-14 01:01:32.337950370,71.57,shopping,Zalando,card,completed,AT
42760,2619,2025-12-14 01:01:40.166263721,37.61,groceries,Rewe,card,completed,PL
42544,2604,2025-12-14 01:13:36.982300468,36.13,dining,Pizza Express,card,completed,DE
35132,2158,2025-12-14 01:13:59.579042957,72.71,cash,ATM Withdrawal,card,refunded,FR
24283,1473,2025-12-14 01:24:28.900961824,65.55,shopping,MediaMarkt,card,completed,IT
29563,1826,2025-12-14 01:28:18.299141515,26.83,dining,Pizza Express,card,completed,PL
1156,74,2025-12-14 01:29:17.320846009,132.63,bills,Allianz,online,completed,DE
72378,4389,2025-12-14 01:37:07.010880064,38.11,dining,McDonald's,card,completed,DE
14617,878,2025-12-14 01:41:08.929747792,5.33,entertainment,Disney+,card,completed,FR
77387,4685,2025-12-14 01:44:34.392706226,26.3,dining,McDonald's,online,completed,ES
28063,1731,2025-12-14 01:45:09.965514320,263.07,cash,ATM Withdrawal,card,completed,PL
48661,2984,2025-12-14 01:49:40.763997779,28.41,transport,Bolt,card,completed,DE
31020,1915,2025-12-14 01:50:28.072929379,79.92,shopping,H&M,atm,completed,ES
28850,1780,2025-12-14 01:53:49.388069604,34.94,shopping,Zalando,card,completed,FR
19414,1176,2025-12-14 01:59:49.397275052,16.75,dining,Pizza Express,p2p,completed,AT
45947,2826,2025-12-14 02:07:56.476685294,14.13,groceries,Rewe,card,completed,IT
33139,2045,2025-12-14 02:08:01.182916224,48.77,shopping,H&M,card,completed,FR
72869,4419,2025-12-14 02:16:45.058039072,10.79,dining,Deliveroo,card,completed,NL
48944,2999,2025-12-14 02:21:16.321904432,312.67,travel,Airbnb,card,completed,DE
38460,2353,2025-12-14 02:24:35.088098348,18.04,dining,Pizza Express,atm,completed,AT
79763,4836,2025-12-14 02:25:40.699484826,56.57,transport,DB Bahn,online,completed,DE
41580,2548,2025-12-14 02:33:30.931553056,30.72,dining,Cafe Nero,online,completed,ES
69960,4248,2025-12-14 02:40:23.826009357,68.1,cash,ATM Withdrawal,atm,completed,DE
24220,1471,2025-12-14 02:58:26.522198192,67.64,shopping,MediaMarkt,card,completed,DE
60764,3679,2025-12-14 03:04:30.971592053,15.78,transport,DB Bahn,card,completed,DE
73248,4441,2025-12-14 03:05:47.534309168,15.94,dining,Starbucks,p2p,completed,PL
54530,3305,2025-12-14 03:13:29.903802490,41.93,transport,Bolt,card,completed,DE
30641,1897,2025-12-14 03:19:13.098730523,19.8,health,Dr. Klein,card,completed,DE
79414,4809,2025-12-14 03:20:41.803033764,17.26,dining,Pizza Express,card,completed,ES
62364,3783,2025-12-14 03:25:38.744690911,11.44,entertainment,Disney+,card,completed,DE
31270,1930,2025-12-14 03:37:54.800694603,11.83,health,Dr. Klein,online,completed,DE
65115,3958,2025-12-14 03:38:12.426142202,54.97,groceries,Tesco,online,completed,AT
54678,3309,2025-12-14 03:54:39.522134658,100.05,health,Pharmacy Plus,card,completed,BE
2316,143,2025-12-14 04:19:23.290930139,17.83,p2p,P2P Transfer,online,completed,DE
47139,2888,2025-12-14 04:26:05.634069884,141.3,bills,Rent Direct,card,completed,AT
30128,1861,2025-12-14 04:27:04.213799879,39.65,shopping,Zalando,card,completed,AT
51633,3157,2025-12-14 04:36:29.846359762,68.04,health,FitLife Gym,card,completed,PL
59808,3630,2025-12-14 04:49:31.387766056,65.29,groceries,Rewe,card,completed,DE
19898,1205,2025-12-14 04:52:01.824835566,89.11,dining,Cafe Nero,online,completed,ES
62545,3794,2025-12-14 04:55:21.908526787,6.06,transport,City Metro,card,completed,FR
8988,537,2025-12-14 04:57:21.323521434,25.07,transport,DB Bahn,p2p,completed,DE
23560,1429,2025-12-14 05:03:40.359947192,57.42,shopping,MediaMarkt,card,completed,FR
67661,4105,2025-12-14 05:11:28.255790284,49.72,shopping,Zalando,p2p,completed,DE
5719,347,2025-12-14 05:28:19.041486516,39.67,groceries,Rewe,card,completed,ES
35840,2200,2025-12-14 05:36:03.774384074,18.24,dining,Pizza Express,online,completed,IT
73834,4474,2025-12-14 05:37:45.908799453,18.6,transport,Bolt,online,completed,PL
33381,2058,2025-12-14 05:46:53.225313816,17.76,entertainment,Steam,card,completed,FR
72651,4409,2025-12-14 06:09:35.017422180,39.87,groceries,Aldi,online,completed,NL
23195,1401,2025-12-14 06:19:42.596591303,49.89,shopping,IKEA,atm,completed,PL
13401,796,2025-12-14 06:31:59.668059924,61.22,groceries,Tesco,card,declined,NL
37612,2311,2025-12-14 06:39:03.580832159,345.11,travel,Lufthansa,card,declined,NL
12673,761,2025-12-14 06:40:47.259277340,238.49,travel,Booking.com,card,completed,ES
6645,406,2025-12-14 06:59:18.399845656,42.65,groceries,Tesco,card,completed,DE
