user_id,jtbd_segment,dormancy_bucket,group,balance_eur,prior_logins,reactivated_60d,retained_m3,arpu_eur
27278,digital_newcomers,60-90d,human,746.89,5.3,0,0,3.4
27279,digital_newcomers,60-90d,human,139.79,9.4,0,0,3.4
27280,digital_newcomers,60-90d,human,218.72,6.1,0,0,3.4
27281,digital_newcomers,60-90d,human,397.6,7.6,0,0,3.4
27282,digital_newcomers,60-90d,human,247.28,7.9,0,0,3.4
27283,digital_newcomers,60-90d,human,257.27,11.0,0,0,3.4
27284,digital_newcomers,60-90d,human,555.47,5.8,0,0,3.4
27285,digital_newcomers,60-90d,human,382.04,9.2,0,0,3.4
27286,digital_newcomers,60-90d,human,236.79,8.5,0,0,3.4
27287,digital_newcomers,60-90d,human,59.72,1.0,0,0,3.4
27288,digital_newcomers,60-90d,human,302.89,7.2,0,0,3.4
27289,digital_newcomers,60-90d,human,318.19,4.3,0,0,3.4
27290,digital_newcomers,60-90d,human,58.35,1.3,0,0,3.4
27291,digital_newcomers,60-90d,human,124.71,9.4,0,0,3.4
27292,digital_newcomers,60-90d,human,615.57,1.0,0,0,3.4
27293,digital_newcomers,60-90d,human,180.93,2.1,0,0,3.4
27294,digital_newcomers,60-90d,human,177.89,3.6,0,0,3.4
27295,digital_newcomers,60-90d,human,189.35,7.5,0,0,3.4
27296,digital_newcomers,60-90d,human,146.5,1.1,0,0,3.4
27297,digital_newcomers,60-90d,human,299.25,4.2,1,0,3.4
27298,digital_newcomers,60-90d,human,613.2,6.7,0,0,3.4
27299,digital_newcomers,60-90d,human,205.15,10.1,1,1,3.4
27300,digital_newcomers,60-90d,human,715.62,4.4,0,0,3.4
27301,digital_newcomers,60-90d,human,100.1,4.8,0,0,3.4
27302,digital_newcomers,60-90d,human,341.47,7.9,0,0,3.4
27303,digital_newcomers,60-90d,human,191.89,8.4,0,0,3.4
27304,digital_newcomers,60-90d,human,116.86,3.6,1,1,3.4
27305,digital_newcomers,60-90d,human,261.23,5.4,0,0,3.4
27306,digital_newcomers,60-90d,human,590.28,5.3,0,0,3.4
27307,digital_newcomers,60-90d,human,215.14,7.2,0,0,3.4
27308,digital_newcomers,60-90d,human,156.76,6.4,0,0,3.4
27309,digital_newcomers,60-90d,human,690.08,6.9,0,0,3.4
27310,digital_newcomers,60-90d,human,291.15,6.0,0,0,3.4
27311,digital_newcomers,60-90d,human,1023.51,1.0,0,0,3.4
27312,digital_newcomers,60-90d,human,256.71,9.4,0,0,3.4
27313,digital_newcomers,60-90d,human,127.53,5.0,0,0,3.4
27314,digital_newcomers,60-90d,human,151.63,6.7,0,0,3.4
27315,digital_newcomers,60-90d,human,361.8,7.6,0,0,3.4
27316,digital_newcomers,60-90d,human,200.88,10.5,0,0,3.4
27317,digital_newcomers,60-90d,human,48.07,5.4,0,0,3.4
27318,digital_newcomers,60-90d,human,44.5,8.0,0,0,3.4
27319,digital_newcomers,60-90d,human,240.22,9.9,0,0,3.4
27320,digital_newcomers,60-90d,human,76.73,5.0,0,0,3.4
27321,digital_newcomers,60-90d,human,344.93,8.7,0,0,3.4
27322,digital_newcomers,60-90d,human,82.82,8.2,0,0,3.4
27323,digital_newcomers,60-90d,human,456.33,3.9,0,0,3.4
27324,digital_newcomers,60-90d,human,555.7,8.1,0,0,3.4
27325,digital_newcomers,60-90d,human,206.97,9.2,1,1,3.4
27326,digital_newcomers,60-90d,human,123.58,7.7,0,0,3.4
27327,digital_newcomers,60-90d,human,1084.27,6.0,0,0,3.4
27328,digital_newcomers,60-90d,human,680.05,6.2,0,0,3.4
27329,digital_newcomers,60-90d,human,71.86,3.8,0,0,3.4
27330,digital_newcomers,60-90d,human,226.98,8.1,0,0,3.4
27331,digital_newcomers,60-90d,human,1855.1,2.5,0,0,3.4
27332,digital_newcomers,60-90d,human,346.59,4.9,0,0,3.4
27333,digital_newcomers,60-90d,human,925.35,8.7,0,0,3.4
27334,digital_newcomers,60-90d,human,115.78,7.2,0,0,3.4
27335,digital_newcomers,60-90d,human,488.98,2.5,0,0,3.4
27336,digital_newcomers,60-90d,human,318.95,8.8,0,0,3.4
27337,digital_newcomers,60-90d,human,97.23,3.6,0,0,3.4
27338,digital_newcomers,60-90d,human,619.91,5.1,0,0,3.4
27339,digital_newcomers,60-90d,human,47.52,1.0,0,0,3.4
27340,digital_newcomers,60-90d,human,353.06,7.8,0,0,3.4
27341,digital_newcomers,60-90d,human,783.49,4.6,0,0,3.4
27342,digital_newcomers,60-90d,human,417.25,6.2,0,0,3.4
27343,digital_newcomers,60-90d,human,435.15,9.9,0,0,3.4
27344,digital_newcomers,60-90d,human,652.74,1.0,0,0,3.4
27345,digital_newcomers,60-90d,human,83.49,6.3,0,0,3.4
27346,digital_newcomers,60-90d,human,526.2,6.6,1,1,3.4
27347,digital_newcomers,60-90d,human,288.63,4.4,0,0,3.4
27348,digital_newcomers,60-90d,human,181.87,8.6,1,1,3.4
27349,digital_newcomers,60-90d,human,207.15,8.9,0,0,3.4
27350,digital_newcomers,60-90d,human,289.31,10.8,0,0,3.4
27351,digital_newcomers,60-90d,human,287.27,5.7,0,0,3.4
27352,digital_newcomers,60-90d,human,789.59,6.4,0,0,3.4
27353,digital_newcomers,60-90d,human,138.17,10.7,1,1,3.4
27354,digital_newcomers,60-90d,human,556.44,9.9,1,1,3.4
27355,digital_newcomers,60-90d,human,402.93,5.6,1,1,3.4
27356,digital_newcomers,60-90d,human,562.29,6.6,0,0,3.4
27357,digital_newcomers,60-90d,human,138.25,8.6,0,0,3.4
27358,digital_newcomers,60-90d,human,122.13,5.1,0,0,3.4
27359,digital_newcomers,60-90d,human,59.84,5.9,0,0,3.4
27360,digital_newcomers,60-90d,human,298.47,7.8,0,0,3.4
27361,digital_newcomers,60-90d,human,86.47,8.2,0,0,3.4
27362,digital_newcomers,60-90d,human,197.89,6.7,0,0,3.4
27363,digital_newcomers,60-90d,human,165.95,4.3,0,0,3.4
27364,digital_newcomers,60-90d,human,783.91,6.2,0,0,3.4
27365,digital_newcomers,60-90d,human,83.82,6.3,0,0,3.4
27366,digital_newcomers,60-90d,human,999.49,12.8,0,0,3.4
27367,digital_newcomers,60-90d,human,99.95,3.1,0,0,3.4
27368,digital_newcomers,60-90d,human,273.53,7.3,0,0,3.4
27369,digital_newcomers,60-90d,human,248.14,5.4,0,0,3.4
27370,digital_newcomers,60-90d,human,420.88,1.0,0,0,3.4
27371,digital_newcomers,60-90d,human,293.52,5.4,0,0,3.4
27372,digital_newcomers,60-90d,human,538.04,6.5,0,0,3.4
27373,digital_newcomers,60-90d,human,375.03,4.3,0,0,3.4
27374,digital_newcomers,60-90d,human,175.49,8.8,0,0,3.4
27375,digital_newcomers,60-90d,human,52.55,5.2,0,0,3.4
27376,digital_newcomers,60-90d,human,947.91,4.0,0,0,3.4
27377,digital_newcomers,60-90d,human,69.44,6.4,1,1,3.4
27378,digital_newcomers,60-90d,human,515.66,5.5,1,1,3.4
27379,digital_newcomers,60-90d,human,89.56,4.1,0,0,3.4
27380,digital_newcomers,60-90d,human,946.44,8.6,0,0,3.4
27381,digital_newcomers,60-90d,human,549.1,8.0,0,0,3.4
27382,digital_newcomers,60-90d,human,151.85,5.5,0,0,3.4
27383,digital_newcomers,60-90d,human,108.45,2.5,0,0,3.4
27384,digital_newcomers,60-90d,human,133.38,5.1,0,0,3.4
27385,digital_newcomers,60-90d,human,216.32,9.0,1,1,3.4
27386,digital_newcomers,60-90d,human,350.5,5.7,0,0,3.4
27387,digital_newcomers,60-90d,human,256.44,7.0,0,0,3.4
27388,digital_newcomers,60-90d,human,1428.33,9.2,0,0,3.4
27389,digital_newcomers,60-90d,human,68.27,9.2,0,0,3.4
27390,digital_newcomers,60-90d,human,139.3,10.1,0,0,3.4
27391,digital_newcomers,60-90d,human,223.98,4.4,0,0,3.4
27392,digital_newcomers,60-90d,human,116.97,4.4,0,0,3.4
27393,digital_newcomers,60-90d,human,260.79,6.7,0,0,3.4
27394,digital_newcomers,60-90d,human,133.57,1.3,0,0,3.4
27395,digital_newcomers,60-90d,human,89.94,5.9,0,0,3.4
27396,digital_newcomers,60-90d,human,160.08,5.8,0,0,3.4
27397,digital_newcomers,60-90d,human,179.24,10.0,0,0,3.4
27398,digital_newcomers,60-90d,human,130.96,3.2,0,0,3.4
27399,digital_newcomers,60-90d,human,367.63,4.1,0,0,3.4
27400,digital_newcomers,60-90d,human,52.21,8.0,0,0,3.4
27401,digital_newcomers,60-90d,human,406.31,6.9,1,1,3.4
27402,digital_newcomers,60-90d,human,912.45,4.4,0,0,3.4
27403,digital_newcomers,60-90d,human,299.76,6.3,0,0,3.4
27404,digital_newcomers,60-90d,human,267.66,6.0,0,0,3.4
27405,digital_newcomers,60-90d,human,92.63,5.5,0,0,3.4
27406,digital_newcomers,60-90d,human,154.43,6.0,0,0,3.4
27407,digital_newcomers,60-90d,human,360.0,3.6,1,1,3.4
27408,digital_newcomers,60-90d,human,153.3,6.3,0,0,3.4
27409,digital_newcomers,60-90d,human,205.31,3.7,0,0,3.4
27410,digital_newcomers,60-90d,human,1547.0,4.8,0,0,3.4
27411,digital_newcomers,60-90d,human,442.85,12.0,0,0,3.4
27412,digital_newcomers,60-90d,human,95.05,8.0,0,0,3.4
27413,digital_newcomers,60-90d,human,112.06,5.3,0,0,3.4
27414,digital_newcomers,60-90d,human,182.46,5.3,1,1,3.4
27415,digital_newcomers,60-90d,human,226.62,9.8,0,0,3.4
27416,digital_newcomers,60-90d,human,85.13,8.8,0,0,3.4
27417,digital_newcomers,60-90d,human,1138.52,6.7,1,0,3.4
27418,digital_newcomers,60-90d,human,171.66,1.0,1,1,3.4
27419,digital_newcomers,60-90d,human,239.76,8.3,0,0,3.4
27420,digital_newcomers,60-90d,human,183.62,9.2,0,0,3.4
27421,digital_newcomers,60-90d,human,329.69,8.1,0,0,3.4
27422,digital_newcomers,60-90d,human,569.84,2.4,0,0,3.4
27423,digital_newcomers,60-90d,human,191.62,12.2,0,0,3.4
27424,digital_newcomers,60-90d,human,363.26,9.2,0,0,3.4
27425,digital_newcomers,60-90d,human,252.4,4.7,0,0,3.4
27426,digital_newcomers,60-90d,human,945.43,1.3,0,0,3.4
27427,digital_newcomers,60-90d,human,46.21,8.4,1,0,3.4
27428,digital_newcomers,60-90d,human,218.03,3.0,0,0,3.4
27429,digital_newcomers,60-90d,human,564.04,3.2,0,0,3.4
27430,digital_newcomers,60-90d,human,146.42,5.3,0,0,3.4
27431,digital_newcomers,60-90d,human,181.9,9.7,1,1,3.4
27432,digital_newcomers,60-90d,human,309.17,4.8,0,0,3.4
27433,digital_newcomers,60-90d,human,418.98,5.8,0,0,3.4
27434,digital_newcomers,60-90d,human,142.15,3.8,0,0,3.4
27435,digital_newcomers,60-90d,human,278.07,9.3,0,0,3.4
27436,digital_newcomers,60-90d,human,344.86,3.7,1,1,3.4
27437,digital_newcomers,60-90d,human,207.83,6.2,0,0,3.4
27438,digital_newcomers,60-90d,human,102.13,7.2,0,0,3.4
27439,digital_newcomers,60-90d,human,85.34,6.7,0,0,3.4
27440,digital_newcomers,60-90d,human,185.93,5.1,0,0,3.4
27441,digital_newcomers,60-90d,human,1405.61,9.3,0,0,3.4
27442,digital_newcomers,60-90d,human,637.87,7.2,0,0,3.4
27443,digital_newcomers,60-90d,human,331.04,2.7,0,0,3.4
27444,digital_newcomers,60-90d,human,524.11,5.6,0,0,3.4
27445,digital_newcomers,60-90d,human,152.05,3.0,0,0,3.4
27446,digital_newcomers,60-90d,human,174.6,5.4,0,0,3.4
27447,digital_newcomers,60-90d,human,322.01,3.0,0,0,3.4
27448,digital_newcomers,60-90d,human,231.52,7.6,0,0,3.4
27449,digital_newcomers,60-90d,human,160.24,6.4,0,0,3.4
27450,digital_newcomers,60-90d,human,234.9,7.0,0,0,3.4
27451,digital_newcomers,60-90d,human,821.66,5.3,1,1,3.4
27452,digital_newcomers,60-90d,human,63.1,5.8,0,0,3.4
27453,digital_newcomers,60-90d,human,294.94,5.7,0,0,3.4
27454,digital_newcomers,60-90d,human,240.61,10.9,0,0,3.4
27455,digital_newcomers,60-90d,human,678.31,4.1,0,0,3.4
27456,digital_newcomers,60-90d,human,112.54,8.1,0,0,3.4
27457,digital_newcomers,60-90d,human,212.91,7.4,0,0,3.4
27458,digital_newcomers,60-90d,human,393.59,9.0,0,0,3.4
27459,digital_newcomers,60-90d,human,105.12,4.6,0,0,3.4
27460,digital_newcomers,60-90d,human,289.46,6.0,0,0,3.4
27461,digital_newcomers,60-90d,human,230.63,6.6,0,0,3.4
27462,digital_newcomers,60-90d,human,45.0,3.7,0,0,3.4
27463,digital_newcomers,60-90d,human,30.83,8.8,0,0,3.4
27464,digital_newcomers,60-90d,human,483.56,3.4,0,0,3.4
27465,digital_newcomers,60-90d,human,123.12,5.7,0,0,3.4
27466,digital_newcomers,60-90d,human,78.98,6.9,0,0,3.4
27467,digital_newcomers,60-90d,human,149.34,6.3,0,0,3.4
27468,digital_newcomers,60-90d,human,182.16,7.3,0,0,3.4
27469,digital_newcomers,60-90d,human,266.22,10.9,0,0,3.4
27470,digital_newcomers,60-90d,human,86.29,8.7,0,0,3.4
27471,digital_newcomers,60-90d,human,501.33,6.8,0,0,3.4
27472,digital_newcomers,60-90d,human,540.43,9.0,0,0,3.4
27473,digital_newcomers,60-90d,human,226.08,9.2,1,0,3.4
27474,digital_newcomers,60-90d,human,77.22,7.5,0,0,3.4
27475,digital_newcomers,60-90d,human,238.11,10.1,0,0,3.4
27476,digital_newcomers,60-90d,human,434.85,5.8,0,0,3.4
27477,digital_newcomers,60-90d,human,486.25,8.0,0,0,3.4
27478,digital_newcomers,60-90d,human,121.96,7.5,0,0,3.4
27479,digital_newcomers,60-90d,human,365.96,7.6,0,0,3.4
27480,digital_newcomers,60-90d,human,96.6,5.0,0,0,3.4
27481,digital_newcomers,60-90d,human,250.47,5.0,0,0,3.4
27482,digital_newcomers,60-90d,human,352.26,5.9,1,0,3.4
27483,digital_newcomers,60-90d,human,1389.34,7.1,0,0,3.4
27484,digital_newcomers,60-90d,human,107.95,6.6,1,0,3.4
27485,digital_newcomers,60-90d,human,116.06,8.5,0,0,3.4
27486,digital_newcomers,60-90d,human,66.4,6.5,0,0,3.4
27487,digital_newcomers,60-90d,human,45.61,7.8,0,0,3.4
27488,digital_newcomers,60-90d,human,207.97,4.8,0,0,3.4
27489,digital_newcomers,60-90d,human,543.84,2.6,0,0,3.4
27490,digital_newcomers,60-90d,human,80.92,2.2,0,0,3.4
27491,digital_newcomers,60-90d,human,39.42,4.4,0,0,3.4
27492,digital_newcomers,60-90d,human,395.06,1.8,0,0,3.4
27493,digital_newcomers,60-90d,human,113.74,4.4,0,0,3.4
27494,digital_newcomers,60-90d,human,170.09,5.8,0,0,3.4
27495,digital_newcomers,60-90d,human,140.09,8.2,1,1,3.4
27496,digital_newcomers,60-90d,human,265.36,2.3,0,0,3.4
27497,digital_newcomers,60-90d,human,383.04,8.0,0,0,3.4
27498,digital_newcomers,60-90d,human,102.96,4.6,0,0,3.4
27499,digital_newcomers,60-90d,human,190.25,5.8,0,0,3.4
27500,digital_newcomers,60-90d,human,817.52,5.8,0,0,3.4
27501,digital_newcomers,60-90d,human,1114.24,10.9,0,0,3.4
27502,digital_newcomers,60-90d,human,248.47,8.3,0,0,3.4
27503,digital_newcomers,60-90d,human,250.31,7.8,0,0,3.4
27504,digital_newcomers,60-90d,human,596.33,7.7,0,0,3.4
27505,digital_newcomers,60-90d,human,224.48,4.4,0,0,3.4
27506,digital_newcomers,60-90d,human,59.72,1.8,0,0,3.4
27507,digital_newcomers,60-90d,human,144.61,3.0,0,0,3.4
27508,digital_newcomers,60-90d,human,114.39,5.0,0,0,3.4
27509,digital_newcomers,60-90d,human,188.02,5.2,0,0,3.4
27510,digital_newcomers,60-90d,human,301.5,2.5,1,1,3.4
27511,digital_newcomers,60-90d,human,182.52,6.2,0,0,3.4
27512,digital_newcomers,60-90d,human,137.38,8.5,0,0,3.4
27513,digital_newcomers,60-90d,human,415.76,6.7,0,0,3.4
27514,digital_newcomers,60-90d,human,645.66,1.5,1,1,3.4
27515,digital_newcomers,60-90d,human,253.73,5.3,0,0,3.4
27516,digital_newcomers,60-90d,human,731.77,3.1,0,0,3.4
27517,digital_newcomers,60-90d,human,205.57,6.5,0,0,3.4
27518,digital_newcomers,60-90d,human,305.87,9.0,0,0,3.4
27519,digital_newcomers,60-90d,human,137.71,7.6,0,0,3.4
27520,digital_newcomers,60-90d,human,54.86,7.6,0,0,3.4
27521,digital_newcomers,60-90d,human,494.64,4.9,0,0,3.4
27522,digital_newcomers,60-90d,human,299.95,4.3,0,0,3.4
27523,digital_newcomers,60-90d,human,203.14,6.1,0,0,3.4
27524,digital_newcomers,60-90d,human,86.98,5.4,0,0,3.4
27525,digital_newcomers,60-90d,human,298.39,4.4,0,0,3.4
27526,digital_newcomers,60-90d,human,404.87,3.7,0,0,3.4
27527,digital_newcomers,60-90d,human,217.52,5.0,0,0,3.4
27528,digital_newcomers,60-90d,human,415.32,1.0,0,0,3.4
27529,digital_newcomers,60-90d,human,136.83,4.6,1,0,3.4
27530,digital_newcomers,60-90d,human,573.92,6.3,0,0,3.4
27531,digital_newcomers,60-90d,human,193.12,7.8,0,0,3.4
27532,digital_newcomers,60-90d,human,171.41,4.7,0,0,3.4
27533,digital_newcomers,60-90d,human,240.55,8.2,0,0,3.4
27534,digital_newcomers,60-90d,human,129.15,10.9,0,0,3.4
27535,digital_newcomers,60-90d,human,232.9,7.8,0,0,3.4
27536,digital_newcomers,60-90d,human,289.99,8.7,0,0,3.4
27537,digital_newcomers,60-90d,human,235.37,5.9,0,0,3.4
27538,digital_newcomers,60-90d,human,121.89,5.4,0,0,3.4
27539,digital_newcomers,60-90d,human,132.14,7.2,0,0,3.4
27540,digital_newcomers,60-90d,human,115.84,6.8,0,0,3.4
27541,digital_newcomers,60-90d,human,98.93,8.0,0,0,3.4
27542,digital_newcomers,60-90d,human,141.13,9.4,0,0,3.4
27543,digital_newcomers,60-90d,human,629.77,8.9,1,0,3.4
27544,digital_newcomers,60-90d,human,407.12,8.0,0,0,3.4
27545,digital_newcomers,60-90d,human,182.27,8.1,0,0,3.4
27546,digital_newcomers,60-90d,human,66.89,3.2,0,0,3.4
27547,digital_newcomers,60-90d,human,188.75,3.6,0,0,3.4
27548,digital_newcomers,60-90d,human,76.84,4.9,0,0,3.4
27549,digital_newcomers,60-90d,human,542.19,5.9,0,0,3.4
27550,digital_newcomers,60-90d,human,310.2,3.7,1,0,3.4
27551,digital_newcomers,60-90d,human,173.31,7.2,1,1,3.4
27552,digital_newcomers,60-90d,human,749.24,6.5,1,1,3.4
27553,digital_newcomers,60-90d,human,498.49,7.2,1,1,3.4
27554,digital_newcomers,60-90d,human,601.13,4.9,0,0,3.4
27555,digital_newcomers,60-90d,human,1047.13,6.2,0,0,3.4
27556,digital_newcomers,60-90d,human,156.94,4.6,0,0,3.4
27557,digital_newcomers,60-90d,human,919.28,7.1,0,0,3.4
27558,digital_newcomers,60-90d,human,274.84,2.1,0,0,3.4
27559,digital_newcomers,60-90d,human,116.61,9.8,0,0,3.4
27560,digital_newcomers,60-90d,human,84.11,1.7,1,1,3.4
27561,digital_newcomers,60-90d,human,284.06,6.6,0,0,3.4
27562,digital_newcomers,60-90d,human,487.88,5.6,0,0,3.4
27563,digital_newcomers,60-90d,human,489.76,8.8,0,0,3.4
27564,digital_newcomers,60-90d,human,77.41,5.1,0,0,3.4
27565,digital_newcomers,60-90d,human,131.77,8.4,0,0,3.4
27566,digital_newcomers,60-90d,human,216.39,4.6,0,0,3.4
27567,digital_newcomers,60-90d,human,275.47,3.8,0,0,3.4
27568,digital_newcomers,60-90d,human,104.26,6.6,0,0,3.4
27569,digital_newcomers,60-90d,human,264.11,7.0,0,0,3.4
27570,digital_newcomers,60-90d,human,419.3,6.8,0,0,3.4
27571,digital_newcomers,60-90d,human,122.27,3.8,1,1,3.4
27572,digital_newcomers,60-90d,human,140.06,5.2,1,0,3.4
27573,digital_newcomers,60-90d,human,826.16,7.6,0,0,3.4
27574,digital_newcomers,60-90d,human,186.26,10.2,1,1,3.4
27575,digital_newcomers,60-90d,human,1251.15,5.9,0,0,3.4
27576,digital_newcomers,60-90d,human,1433.79,3.3,0,0,3.4
27577,digital_newcomers,60-90d,human,344.07,2.1,0,0,3.4
27578,digital_newcomers,60-90d,human,154.96,7.0,0,0,3.4
27579,digital_newcomers,60-90d,human,228.22,8.0,0,0,3.4
27580,digital_newcomers,60-90d,human,47.47,6.5,0,0,3.4
27581,digital_newcomers,60-90d,human,229.22,7.3,1,1,3.4
27582,digital_newcomers,60-90d,human,226.58,6.6,0,0,3.4
27583,digital_newcomers,60-90d,human,756.55,9.3,0,0,3.4
27584,digital_newcomers,60-90d,human,271.11,7.4,0,0,3.4
27585,digital_newcomers,60-90d,human,316.74,9.4,0,0,3.4
27586,digital_newcomers,60-90d,human,347.72,3.9,0,0,3.4
27587,digital_newcomers,60-90d,human,221.06,2.9,0,0,3.4
27588,digital_newcomers,60-90d,human,64.77,4.8,0,0,3.4
27589,digital_newcomers,60-90d,human,473.58,10.9,0,0,3.4
27590,digital_newcomers,60-90d,human,463.21,6.5,0,0,3.4
27591,digital_newcomers,60-90d,human,329.97,8.0,0,0,3.4
27592,digital_newcomers,60-90d,human,178.27,7.5,0,0,3.4
27593,digital_newcomers,60-90d,human,391.42,6.3,1,1,3.4
27594,digital_newcomers,60-90d,human,515.64,5.7,0,0,3.4
27595,digital_newcomers,60-90d,human,166.84,5.3,0,0,3.4
27596,digital_newcomers,60-90d,human,173.34,3.1,0,0,3.4
27597,digital_newcomers,60-90d,human,133.05,3.3,0,0,3.4
27598,digital_newcomers,60-90d,human,103.67,3.5,0,0,3.4
27599,digital_newcomers,60-90d,human,739.93,1.9,0,0,3.4
27600,digital_newcomers,60-90d,human,375.5,7.5,0,0,3.4
27601,digital_newcomers,60-90d,human,673.43,6.0,0,0,3.4
27602,digital_newcomers,60-90d,human,621.99,5.6,0,0,3.4
27603,digital_newcomers,60-90d,human,365.32,8.7,0,0,3.4
27604,digital_newcomers,60-90d,human,183.16,6.7,0,0,3.4
27605,digital_newcomers,60-90d,human,107.13,1.0,0,0,3.4
27606,digital_newcomers,60-90d,human,561.14,3.2,0,0,3.4
27607,digital_newcomers,60-90d,human,287.71,5.4,0,0,3.4
27608,digital_newcomers,60-90d,human,620.56,4.3,0,0,3.4
27609,digital_newcomers,60-90d,human,478.98,5.5,0,0,3.4
27610,digital_newcomers,60-90d,human,417.6,6.5,0,0,3.4
27611,digital_newcomers,60-90d,human,769.04,8.3,0,0,3.4
27612,digital_newcomers,60-90d,human,256.24,4.7,0,0,3.4
27613,digital_newcomers,60-90d,human,372.06,5.2,0,0,3.4
27614,digital_newcomers,60-90d,human,282.81,6.6,0,0,3.4
27615,digital_newcomers,60-90d,human,665.48,7.1,0,0,3.4
27616,digital_newcomers,60-90d,human,456.97,8.3,0,0,3.4
27617,digital_newcomers,60-90d,human,198.48,6.6,0,0,3.4
27618,digital_newcomers,60-90d,human,141.28,3.2,0,0,3.4
27619,digital_newcomers,60-90d,human,83.19,2.7,0,0,3.4
27620,digital_newcomers,60-90d,human,401.35,3.6,0,0,3.4
27621,digital_newcomers,60-90d,human,235.31,9.2,0,0,3.4
27622,digital_newcomers,60-90d,human,256.48,8.8,0,0,3.4
27623,digital_newcomers,60-90d,human,583.51,7.4,0,0,3.4
27624,digital_newcomers,60-90d,human,390.46,2.7,1,0,3.4
27625,digital_newcomers,60-90d,human,511.9,3.0,1,0,3.4
27626,digital_newcomers,60-90d,human,194.85,9.7,0,0,3.4
27627,digital_newcomers,60-90d,human,88.06,6.4,1,1,3.4
27628,digital_newcomers,60-90d,human,618.23,5.4,0,0,3.4
27629,digital_newcomers,60-90d,human,256.28,5.4,0,0,3.4
27630,digital_newcomers,60-90d,human,128.26,9.2,0,0,3.4
27631,digital_newcomers,60-90d,human,536.22,11.7,1,0,3.4
27632,digital_newcomers,60-90d,human,355.87,5.0,0,0,3.4
27633,digital_newcomers,60-90d,human,125.8,9.4,1,1,3.4
27634,digital_newcomers,60-90d,human,206.48,3.2,0,0,3.4
27635,digital_newcomers,60-90d,human,184.22,8.0,0,0,3.4
27636,digital_newcomers,60-90d,human,161.25,6.8,0,0,3.4
27637,digital_newcomers,60-90d,human,1949.5,9.7,0,0,3.4
27638,digital_newcomers,60-90d,human,71.65,6.8,1,1,3.4
27639,digital_newcomers,60-90d,human,202.6,8.0,0,0,3.4
27640,digital_newcomers,60-90d,human,679.11,6.3,1,1,3.4
27641,digital_newcomers,60-90d,human,287.91,7.2,0,0,3.4
27642,digital_newcomers,60-90d,human,246.09,7.1,0,0,3.4
27643,digital_newcomers,60-90d,human,220.54,5.7,0,0,3.4
27644,digital_newcomers,60-90d,human,488.06,5.3,1,1,3.4
27645,digital_newcomers,60-90d,human,132.79,5.2,0,0,3.4
27646,digital_newcomers,60-90d,human,224.16,6.5,0,0,3.4
27647,digital_newcomers,60-90d,human,255.09,7.7,0,0,3.4
27648,digital_newcomers,60-90d,human,414.74,9.3,0,0,3.4
27649,digital_newcomers,60-90d,human,309.96,11.1,0,0,3.4
27650,digital_newcomers,60-90d,human,126.34,7.2,0,0,3.4
27651,digital_newcomers,60-90d,human,88.86,5.6,0,0,3.4
27652,digital_newcomers,60-90d,human,65.74,8.2,0,0,3.4
27653,digital_newcomers,60-90d,human,748.05,7.4,0,0,3.4
27654,digital_newcomers,60-90d,human,927.37,8.8,1,0,3.4
27655,digital_newcomers,60-90d,human,267.97,8.5,1,1,3.4
27656,digital_newcomers,60-90d,human,468.36,6.1,0,0,3.4
27657,digital_newcomers,60-90d,human,411.69,1.0,1,1,3.4
27658,digital_newcomers,60-90d,human,440.49,6.8,0,0,3.4
27659,digital_newcomers,60-90d,human,809.23,4.5,1,1,3.4
27660,digital_newcomers,60-90d,human,359.3,7.8,0,0,3.4
27661,digital_newcomers,60-90d,human,809.56,6.6,0,0,3.4
27662,digital_newcomers,60-90d,human,518.48,10.3,0,0,3.4
27663,digital_newcomers,60-90d,human,699.64,5.1,1,0,3.4
27664,digital_newcomers,60-90d,human,448.76,7.0,0,0,3.4
27665,digital_newcomers,60-90d,human,561.45,8.0,0,0,3.4
27666,digital_newcomers,60-90d,human,283.11,7.9,0,0,3.4
27667,digital_newcomers,60-90d,human,363.09,1.9,0,0,3.4
27668,digital_newcomers,60-90d,human,335.26,6.0,0,0,3.4
27669,digital_newcomers,60-90d,human,56.54,5.3,0,0,3.4
27670,digital_newcomers,60-90d,human,84.24,4.6,0,0,3.4
27671,digital_newcomers,60-90d,human,97.52,1.0,0,0,3.4
27672,digital_newcomers,60-90d,human,486.25,6.9,0,0,3.4
27673,digital_newcomers,60-90d,human,1305.32,6.8,0,0,3.4
27674,digital_newcomers,60-90d,human,212.39,7.1,0,0,3.4
27675,digital_newcomers,60-90d,human,596.76,9.3,0,0,3.4
27676,digital_newcomers,60-90d,human,235.88,6.9,0,0,3.4
27677,digital_newcomers,60-90d,human,89.79,7.9,0,0,3.4
27678,digital_newcomers,60-90d,human,60.68,2.8,1,1,3.4
27679,digital_newcomers,60-90d,human,173.4,3.1,0,0,3.4
27680,digital_newcomers,60-90d,human,187.94,8.3,0,0,3.4
27681,digital_newcomers,60-90d,human,787.77,1.0,0,0,3.4
27682,digital_newcomers,60-90d,human,1312.48,5.7,0,0,3.4
27683,digital_newcomers,60-90d,human,143.99,2.4,0,0,3.4
27684,digital_newcomers,60-90d,human,130.11,8.3,0,0,3.4
27685,digital_newcomers,60-90d,human,414.15,3.6,0,0,3.4
27686,digital_newcomers,60-90d,human,245.59,6.5,0,0,3.4
