customer_id,segment,frequency,avg_tx_value,total_spend,lifetime_months
8808,Dormant,0,0.0,0.0,1.0
8809,Dormant,0,0.0,0.0,1.0
8810,Dormant,0,0.0,0.0,2.0
8811,Dormant,0,0.0,0.0,1.0
8812,Casual,0,0.0,0.0,1.0
8813,Dormant,0,0.0,0.0,1.0
8814,Dormant,0,0.0,0.0,1.0
8815,Growth,6,40.99,245.96,2.3
8816,Dormant,3,13.98,41.94,3.8
8817,Dormant,0,0.0,0.0,1.0
8818,Dormant,0,0.0,0.0,1.0
8819,Dormant,1,9.69,9.69,3.3
8820,Casual,0,0.0,0.0,1.0
8821,Casual,0,0.0,0.0,1.0
8822,Casual,2,27.63,55.25,2.2
8823,Dormant,0,0.0,0.0,1.0
8824,Dormant,0,0.0,0.0,1.0
8825,Dormant,0,0.0,0.0,1.7
8826,Dormant,0,0.0,0.0,1.0
8827,Dormant,0,0.0,0.0,3.2
8828,Growth,4,48.69,194.75,2.7
8829,Dormant,0,0.0,0.0,1.0
8830,Power,12,93.19,1118.26,4.5
8831,Casual,2,37.74,75.48,3.9
8832,Power,4,121.01,484.03,1.6
8833,Casual,2,19.93,39.86,2.4
8834,Casual,0,0.0,0.0,1.6
8835,Power,3,107.9,323.69,1.5
8836,Casual,1,19.5,19.5,3.4
8837,Dormant,0,0.0,0.0,1.0
8838,Growth,0,0.0,0.0,1.0
8839,Dormant,0,0.0,0.0,2.9
8840,Growth,0,0.0,0.0,1.0
8841,Growth,0,0.0,0.0,1.0
8842,Growth,1,83.68,83.68,2.0
8843,Casual,1,34.48,34.48,1.0
8844,Dormant,0,0.0,0.0,1.7
8845,Casual,1,16.85,16.85,1.0
8846,Dormant,0,0.0,0.0,1.0
8847,Casual,2,25.86,51.72,3.5
8848,Dormant,1,18.64,18.64,1.0
8849,Dormant,1,23.21,23.21,1.3
8850,Casual,6,44.44,266.64,5.5
8851,Growth,3,37.25,111.74,1.0
8852,Growth,4,34.98,139.91,3.3
8853,Casual,0,0.0,0.0,2.3
8854,Casual,3,28.6,85.79,6.7
8855,Growth,1,62.07,62.07,1.0
8856,Dormant,0,0.0,0.0,2.6
8857,Dormant,1,19.15,19.15,2.5
8858,Growth,0,0.0,0.0,1.0
8859,Growth,8,45.58,364.66,3.4
8860,Growth,6,58.17,349.0,3.4
8861,Casual,0,0.0,0.0,1.5
8862,Dormant,0,0.0,0.0,1.0
8863,Casual,0,0.0,0.0,1.0
8864,Power,5,96.29,481.43,2.3
8865,Casual,0,0.0,0.0,1.0
8866,Power,5,119.08,595.41,1.1
8867,Casual,1,61.25,61.25,1.1
8868,Casual,1,72.37,72.37,1.4
8869,Casual,0,0.0,0.0,1.0
8870,Casual,2,48.38,96.76,3.3
8871,Dormant,0,0.0,0.0,1.0
8872,Power,13,102.74,1335.61,3.5
8873,Dormant,1,15.85,15.85,1.7
8874,Power,8,106.17,849.35,2.3
8875,Growth,3,57.6,172.81,2.1
8876,Dormant,0,0.0,0.0,2.2
8877,Dormant,1,23.15,23.15,2.2
8878,Growth,2,33.84,67.68,1.0
8879,Casual,1,9.47,9.47,2.8
8880,Dormant,0,0.0,0.0,1.0
8881,Dormant,0,0.0,0.0,1.5
8882,Casual,3,50.53,151.59,2.3
8883,Power,13,124.79,1622.23,5.8
8884,Casual,2,20.53,41.07,4.1
8885,Growth,14,50.33,704.64,8.4
8886,Power,22,97.33,2141.36,7.3
8887,Casual,1,41.44,41.44,1.0
8888,Dormant,1,81.46,81.46,1.0
8889,Power,3,128.31,384.92,2.0
8890,Dormant,0,0.0,0.0,1.2
8891,Dormant,0,0.0,0.0,4.6
8892,Dormant,1,8.95,8.95,4.1
8893,Growth,3,35.06,105.18,1.0
8894,Casual,1,27.71,27.71,1.0
8895,Power,2,109.2,218.4,1.0
8896,Growth,1,272.46,272.46,2.0
8897,Growth,8,61.85,494.84,3.3
8898,Growth,6,63.31,379.83,5.5
8899,Growth,1,50.87,50.87,3.0
8900,Growth,2,32.25,64.5,1.0
8901,Dormant,1,11.06,11.06,5.6
8902,Dormant,0,0.0,0.0,2.0
8903,Growth,1,77.63,77.63,1.0
8904,Dormant,0,0.0,0.0,1.0
8905,Growth,2,23.13,46.26,1.1
8906,Casual,4,25.59,102.38,3.9
8907,Dormant,0,0.0,0.0,1.0
8908,Casual,0,0.0,0.0,1.0
8909,Growth,11,44.03,484.3,9.9
8910,Casual,0,0.0,0.0,1.2
8911,Casual,1,31.02,31.02,1.0
8912,Casual,2,22.92,45.84,1.9
8913,Casual,1,40.85,40.85,1.2
8914,Casual,1,25.48,25.48,1.0
8915,Growth,16,57.5,920.02,13.3
8916,Casual,1,49.74,49.74,1.8
8917,Growth,1,64.45,64.45,1.2
8918,Dormant,1,24.5,24.5,1.0
8919,Dormant,0,0.0,0.0,1.0
8920,Casual,4,25.63,102.54,9.1
8921,Dormant,0,0.0,0.0,1.0
8922,Power,14,95.33,1334.62,4.3
8923,Growth,1,42.29,42.29,1.2
8924,Casual,1,25.89,25.89,2.3
8925,Casual,1,40.73,40.73,1.2
8926,Dormant,0,0.0,0.0,1.2
8927,Dormant,0,0.0,0.0,2.6
8928,Casual,0,0.0,0.0,1.0
8929,Growth,1,125.11,125.11,1.0
8930,Casual,2,26.03,52.05,2.4
8931,Growth,2,64.99,129.98,1.3
8932,Growth,4,54.43,217.71,1.0
8933,Dormant,0,0.0,0.0,1.3
8934,Dormant,0,0.0,0.0,1.0
8935,Dormant,0,0.0,0.0,1.0
8936,Growth,2,83.51,167.02,2.4
8937,Power,21,99.81,2096.1,5.4
8938,Casual,2,47.69,95.38,3.9
8939,Dormant,0,0.0,0.0,1.0
8940,Growth,0,0.0,0.0,2.2
8941,Power,2,56.34,112.69,1.0
8942,Power,15,109.0,1635.04,5.8
8943,Dormant,1,13.53,13.53,3.3
8944,Dormant,1,31.19,31.19,1.0
8945,Dormant,0,0.0,0.0,1.0
8946,Power,7,83.37,583.57,2.1
8947,Dormant,0,0.0,0.0,1.0
8948,Casual,0,0.0,0.0,1.0
8949,Growth,4,29.43,117.72,3.5
8950,Growth,1,116.15,116.15,1.2
8951,Casual,0,0.0,0.0,1.0
8952,Growth,0,0.0,0.0,1.3
8953,Dormant,0,0.0,0.0,1.0
8954,Casual,0,0.0,0.0,1.0
8955,Casual,4,34.11,136.44,2.9
8956,Casual,1,21.25,21.25,1.4
8957,Casual,1,22.29,22.29,1.2
8958,Power,24,83.75,2010.06,9.4
8959,Casual,1,31.66,31.66,1.0
8960,Growth,10,68.89,688.91,7.0
8961,Casual,2,49.66,99.31,2.8
8962,Dormant,0,0.0,0.0,1.0
8963,Casual,1,54.4,54.4,1.0
8964,Casual,0,0.0,0.0,1.2
8965,Growth,2,34.71,69.43,2.7
8966,Casual,1,52.71,52.71,2.3
8967,Growth,1,53.14,53.14,1.0
8968,Dormant,0,0.0,0.0,1.8
8969,Casual,3,26.62,79.87,6.0
8970,Dormant,0,0.0,0.0,1.2
8971,Casual,0,0.0,0.0,1.0
8972,Dormant,0,0.0,0.0,1.0
8973,Power,10,97.45,974.54,3.7
8974,Growth,13,61.07,793.95,6.8
8975,Power,8,113.32,906.58,3.5
8976,Power,26,126.29,3283.5,6.2
8977,Dormant,0,0.0,0.0,1.0
8978,Dormant,0,0.0,0.0,1.0
8979,Casual,1,20.51,20.51,1.4
8980,Casual,1,29.79,29.79,1.0
8981,Casual,0,0.0,0.0,1.6
8982,Casual,2,38.85,77.7,1.9
8983,Dormant,0,0.0,0.0,1.0
8984,Casual,1,30.65,30.65,1.0
8985,Dormant,0,0.0,0.0,1.0
8986,Growth,2,36.9,73.8,1.0
8987,Dormant,0,0.0,0.0,1.9
8988,Power,18,133.25,2398.57,6.7
8989,Casual,0,0.0,0.0,2.3
8990,Dormant,0,0.0,0.0,4.6
8991,Growth,3,37.68,113.03,3.5
8992,Growth,2,34.57,69.14,1.0
8993,Casual,1,17.91,17.91,1.0
8994,Casual,1,23.19,23.19,1.0
8995,Dormant,0,0.0,0.0,2.6
8996,Dormant,0,0.0,0.0,1.0
8997,Casual,0,0.0,0.0,1.0
8998,Dormant,0,0.0,0.0,1.0
8999,Casual,5,34.89,174.43,8.2
9000,Dormant,0,0.0,0.0,1.0
9001,Growth,3,39.06,117.19,1.9
9002,Casual,4,31.66,126.65,8.2
9003,Power,18,91.62,1649.15,6.2
9004,Power,5,128.56,642.82,1.9
9005,Dormant,0,0.0,0.0,4.6
9006,Power,3,107.37,322.11,1.0
9007,Casual,0,0.0,0.0,1.5
9008,Dormant,0,0.0,0.0,1.0
9009,Power,1,77.84,77.84,1.0
9010,Casual,0,0.0,0.0,2.2
9011,Dormant,0,0.0,0.0,1.0
9012,Dormant,0,0.0,0.0,1.0
9013,Growth,1,12.38,12.38,1.0
9014,Dormant,1,18.92,18.92,4.6
9015,Dormant,0,0.0,0.0,1.0
9016,Casual,2,63.89,127.79,1.0
9017,Casual,1,35.78,35.78,5.4
9018,Dormant,0,0.0,0.0,1.0
9019,Dormant,0,0.0,0.0,1.0
9020,Growth,2,33.92,67.85,2.0
9021,Dormant,0,0.0,0.0,1.1
9022,Dormant,0,0.0,0.0,1.2
9023,Casual,0,0.0,0.0,1.2
9024,Dormant,1,17.58,17.58,1.0
9025,Casual,3,28.69,86.07,4.6
9026,Dormant,0,0.0,0.0,1.6
9027,Dormant,0,0.0,0.0,1.0
9028,Power,7,108.95,762.63,3.2
9029,Power,2,76.18,152.37,1.0
9030,Growth,4,42.24,168.95,2.5
9031,Dormant,0,0.0,0.0,1.0
9032,Casual,0,0.0,0.0,1.8
9033,Dormant,3,18.44,55.33,4.5
9034,Casual,5,23.64,118.22,6.8
9035,Growth,0,0.0,0.0,1.0
9036,Dormant,0,0.0,0.0,2.0
9037,Casual,2,25.35,50.7,1.2
9038,Casual,3,50.85,152.56,8.3
9039,Power,2,46.38,92.77,1.0
9040,Power,11,100.05,1100.51,3.9
9041,Growth,13,73.91,960.88,14.6
9042,Casual,0,0.0,0.0,2.1
9043,Casual,1,26.09,26.09,1.0
9044,Growth,3,45.59,136.77,1.5
9045,Power,30,129.48,3884.39,7.7
9046,Growth,6,60.29,361.74,5.9
9047,Casual,1,16.76,16.76,1.0
9048,Dormant,0,0.0,0.0,1.0
9049,Casual,2,32.11,64.21,4.2
9050,Power,19,98.31,1867.92,5.8
9051,Casual,1,48.95,48.95,1.2
9052,Dormant,0,0.0,0.0,1.0
9053,Dormant,0,0.0,0.0,4.1
9054,Dormant,1,21.96,21.96,1.0
9055,Dormant,0,0.0,0.0,1.6
9056,Casual,0,0.0,0.0,1.8
9057,Dormant,0,0.0,0.0,1.0
9058,Power,15,118.19,1772.92,4.2
9059,Dormant,0,0.0,0.0,3.2
9060,Dormant,0,0.0,0.0,2.0
9061,Dormant,1,12.54,12.54,2.0
9062,Casual,5,26.83,134.14,6.2
9063,Dormant,0,0.0,0.0,1.8
9064,Growth,0,0.0,0.0,1.8
9065,Casual,0,0.0,0.0,1.0
9066,Growth,2,34.36,68.72,1.0
9067,Casual,1,28.86,28.86,1.3
9068,Casual,5,43.65,218.25,7.6
9069,Growth,5,55.93,279.66,8.8
9070,Growth,5,37.04,185.2,6.1
9071,Growth,5,87.74,438.71,2.5
9072,Casual,0,0.0,0.0,1.0
9073,Casual,2,24.98,49.97,1.0
9074,Dormant,0,0.0,0.0,1.8
9075,Growth,10,52.21,522.07,4.1
9076,Dormant,0,0.0,0.0,1.0
9077,Dormant,2,10.79,21.59,1.3
9078,Power,7,69.02,483.13,1.9
9079,Growth,5,99.77,498.87,5.1
9080,Casual,2,24.75,49.51,2.1
9081,Casual,0,0.0,0.0,1.0
9082,Power,3,83.34,250.02,1.0
9083,Growth,12,61.25,734.98,7.8
9084,Power,29,118.9,3448.12,10.0
9085,Power,0,0.0,0.0,1.0
9086,Growth,1,16.84,16.84,1.7
9087,Dormant,0,0.0,0.0,1.2
9088,Casual,3,34.64,103.93,2.8
9089,Casual,0,0.0,0.0,1.2
9090,Casual,0,0.0,0.0,1.5
9091,Casual,0,0.0,0.0,1.9
9092,Growth,1,34.61,34.61,1.6
9093,Growth,1,59.84,59.84,1.2
9094,Growth,0,0.0,0.0,1.0
9095,Casual,1,7.56,7.56,1.0
9096,Casual,0,0.0,0.0,1.0
9097,Casual,0,0.0,0.0,1.1
9098,Casual,1,14.19,14.19,2.9
9099,Dormant,0,0.0,0.0,1.0
9100,Growth,3,38.17,114.52,3.6
9101,Casual,0,0.0,0.0,1.0
9102,Casual,2,46.84,93.69,2.9
9103,Dormant,2,17.31,34.63,6.7
9104,Dormant,0,0.0,0.0,1.0
9105,Dormant,0,0.0,0.0,1.9
9106,Growth,0,0.0,0.0,1.0
9107,Casual,0,0.0,0.0,1.0
9108,Dormant,0,0.0,0.0,3.0
9109,Casual,0,0.0,0.0,1.0
9110,Dormant,0,0.0,0.0,1.0
9111,Casual,2,34.91,69.82,1.1
9112,Casual,2,30.4,60.8,1.5
9113,Casual,2,44.39,88.79,1.0
9114,Casual,1,34.1,34.1,1.4
9115,Dormant,0,0.0,0.0,1.0
9116,Growth,2,64.0,128.01,1.0
9117,Casual,1,33.94,33.94,1.0
9118,Casual,0,0.0,0.0,1.4
9119,Dormant,1,12.1,12.1,4.7
9120,Casual,1,14.62,14.62,2.6
9121,Dormant,1,35.93,35.93,1.0
9122,Dormant,0,0.0,0.0,1.0
9123,Growth,6,39.11,234.66,3.6
9124,Dormant,0,0.0,0.0,1.0
9125,Dormant,1,37.41,37.41,1.0
9126,Growth,1,38.96,38.96,1.0
9127,Casual,2,25.91,51.83,3.9
9128,Growth,1,9.54,9.54,1.8
9129,Casual,3,22.46,67.37,1.9
9130,Power,17,86.46,1469.89,4.5
9131,Dormant,0,0.0,0.0,1.0
9132,Casual,3,17.3,51.89,3.4
9133,Casual,0,0.0,0.0,1.2
9134,Power,9,132.26,1190.36,4.1
9135,Dormant,0,0.0,0.0,1.0
9136,Casual,0,0.0,0.0,1.1
9137,Casual,0,0.0,0.0,1.0
9138,Growth,4,57.38,229.52,1.0
9139,Growth,1,19.01,19.01,1.1
9140,Casual,0,0.0,0.0,1.5
9141,Dormant,0,0.0,0.0,2.4
9142,Growth,2,59.8,119.6,2.2
9143,Casual,0,0.0,0.0,1.0
9144,Power,10,121.54,1215.37,3.3
9145,Dormant,0,0.0,0.0,1.0
9146,Growth,4,25.94,103.75,2.0
9147,Casual,1,52.19,52.19,1.0
9148,Casual,0,0.0,0.0,2.9
9149,Power,47,107.24,5040.16,9.1
9150,Growth,2,36.87,73.75,1.0
9151,Growth,1,31.9,31.9,1.0
9152,Casual,0,0.0,0.0,1.0
9153,Dormant,0,0.0,0.0,1.3
9154,Casual,2,25.63,51.25,1.1
9155,Dormant,0,0.0,0.0,6.8
9156,Casual,0,0.0,0.0,1.0
9157,Power,17,108.8,1849.65,4.5
9158,Growth,5,67.94,339.68,4.0
9159,Casual,1,6.42,6.42,1.0
9160,Growth,1,15.14,15.14,2.1
9161,Dormant,0,0.0,0.0,2.9
9162,Casual,2,32.76,65.53,1.0
9163,Casual,0,0.0,0.0,1.2
9164,Casual,2,14.37,28.74,1.9
9165,Casual,2,15.99,31.97,3.5
9166,Casual,0,0.0,0.0,1.0
9167,Growth,5,65.2,325.99,3.2
9168,Growth,9,49.82,448.34,5.4
9169,Growth,1,16.45,16.45,1.7
9170,Growth,1,47.59,47.59,1.0
9171,Casual,0,0.0,0.0,1.0
9172,Power,17,111.17,1889.87,4.6
9173,Growth,1,43.0,43.0,1.0
9174,Dormant,1,6.61,6.61,3.1
9175,Dormant,0,0.0,0.0,1.0
9176,Casual,1,7.12,7.12,1.0
9177,Casual,0,0.0,0.0,3.7
9178,Dormant,0,0.0,0.0,1.0
9179,Power,11,84.89,933.81,3.6
9180,Casual,0,0.0,0.0,1.0
9181,Power,12,99.36,1192.32,3.7
9182,Casual,4,20.19,80.75,5.6
9183,Dormant,0,0.0,0.0,1.0
9184,Dormant,0,0.0,0.0,1.0
9185,Dormant,1,29.75,29.75,1.7
9186,Dormant,0,0.0,0.0,1.5
9187,Casual,1,14.04,14.04,1.0
9188,Dormant,0,0.0,0.0,1.0
9189,Casual,2,41.57,83.14,1.4
9190,Casual,1,20.17,20.17,3.8
9191,Growth,3,53.6,160.79,1.9
9192,Casual,2,48.89,97.78,1.1
9193,Growth,2,70.43,140.86,1.0
9194,Casual,2,10.96,21.93,2.0
9195,Growth,2,52.83,105.66,1.0
9196,Casual,0,0.0,0.0,1.4
9197,Growth,1,54.91,54.91,1.0
9198,Growth,8,41.59,332.73,2.4
9199,Casual,3,22.63,67.88,4.2
9200,Growth,1,26.55,26.55,1.0
9201,Dormant,0,0.0,0.0,1.0
9202,Casual,5,26.95,134.75,11.4
9203,Growth,6,47.34,284.05,5.2
9204,Power,2,134.64,269.28,1.0
9205,Dormant,0,0.0,0.0,5.5
9206,Casual,0,0.0,0.0,1.7
9207,Casual,1,69.21,69.21,1.5
9208,Growth,2,56.71,113.42,4.0
9209,Dormant,0,0.0,0.0,4.0
9210,Dormant,0,0.0,0.0,2.1
9211,Casual,0,0.0,0.0,1.7
9212,Growth,0,0.0,0.0,1.0
9213,Power,3,107.28,321.83,2.8
9214,Power,10,126.15,1261.54,3.8
9215,Dormant,0,0.0,0.0,1.0
9216,Dormant,0,0.0,0.0,1.3
9217,Dormant,0,0.0,0.0,1.0
9218,Dormant,0,0.0,0.0,2.1
9219,Growth,7,48.58,340.05,5.5
9220,Dormant,1,5.55,5.55,1.0
9221,Growth,4,80.4,321.58,1.4
9222,Growth,6,41.02,246.13,2.9
9223,Dormant,0,0.0,0.0,1.0
9224,Power,6,75.94,455.65,1.0
9225,Dormant,0,0.0,0.0,1.0
9226,Dormant,0,0.0,0.0,1.1
9227,Dormant,0,0.0,0.0,2.2
9228,Dormant,0,0.0,0.0,6.8
9229,Casual,1,12.91,12.91,1.1
9230,Power,56,116.27,6511.12,19.6
9231,Dormant,0,0.0,0.0,3.8
9232,Casual,2,29.08,58.15,1.0
9233,Dormant,0,0.0,0.0,1.0
9234,Power,7,111.49,780.43,3.2
9235,Growth,7,46.72,327.03,2.3
9236,Casual,2,42.13,84.26,3.2
9237,Dormant,0,0.0,0.0,1.0
9238,Dormant,0,0.0,0.0,1.0
9239,Dormant,0,0.0,0.0,1.0
9240,Growth,0,0.0,0.0,1.2
9241,Casual,2,14.84,29.67,1.0
9242,Power,8,120.81,966.5,3.9
9243,Growth,5,74.61,373.07,1.8
9244,Casual,2,30.52,61.04,1.3
9245,Casual,3,34.95,104.86,2.2
9246,Casual,1,20.51,20.51,1.0
9247,Casual,4,21.63,86.51,7.1
9248,Casual,0,0.0,0.0,1.8
9249,Dormant,0,0.0,0.0,1.0
9250,Growth,16,55.91,894.55,10.6
9251,Growth,1,69.95,69.95,1.0
9252,Dormant,0,0.0,0.0,1.1
9253,Dormant,0,0.0,0.0,1.4
9254,Dormant,0,0.0,0.0,1.0
9255,Growth,11,64.83,713.16,5.1
9256,Casual,0,0.0,0.0,2.6
9257,Dormant,0,0.0,0.0,1.0
9258,Casual,1,35.93,35.93,2.7
9259,Casual,0,0.0,0.0,1.8
9260,Dormant,0,0.0,0.0,1.7
9261,Power,4,73.22,292.87,2.7
9262,Dormant,0,0.0,0.0,5.8
9263,Dormant,0,0.0,0.0,1.0
9264,Growth,1,17.33,17.33,1.3
9265,Dormant,0,0.0,0.0,1.0
9266,Casual,0,0.0,0.0,1.0
9267,Dormant,0,0.0,0.0,2.0
9268,Dormant,0,0.0,0.0,1.7
9269,Dormant,0,0.0,0.0,1.1
9270,Power,2,55.94,111.89,1.0
9271,Dormant,0,0.0,0.0,1.1
9272,Dormant,2,7.54,15.07,2.1
9273,Casual,0,0.0,0.0,1.0
9274,Casual,1,36.62,36.62,1.9
9275,Power,4,68.64,274.56,1.0
9276,Dormant,0,0.0,0.0,1.0
9277,Power,2,166.01,332.03,2.5
9278,Growth,7,33.51,234.54,5.7
9279,Dormant,1,10.17,10.17,1.5
9280,Dormant,0,0.0,0.0,1.0
9281,Dormant,0,0.0,0.0,1.4
9282,Casual,0,0.0,0.0,1.0
9283,Growth,3,126.57,379.72,2.9
9284,Casual,0,0.0,0.0,1.0
9285,Power,7,112.4,786.8,1.8
9286,Dormant,0,0.0,0.0,1.0
9287,Casual,1,79.25,79.25,1.0
9288,Casual,1,24.52,24.52,5.6
9289,Power,30,85.38,2561.26,10.9
9290,Casual,0,0.0,0.0,1.0
9291,Dormant,0,0.0,0.0,1.2
9292,Dormant,0,0.0,0.0,1.0
9293,Power,57,103.06,5874.37,23.0
9294,Growth,3,60.44,181.31,2.3
9295,Casual,2,36.99,73.98,2.7
9296,Power,27,100.22,2705.87,6.0
9297,Dormant,0,0.0,0.0,1.0
9298,Casual,1,15.61,15.61,3.5
9299,Power,4,129.69,518.77,1.0
9300,Dormant,2,18.88,37.76,1.0
9301,Casual,3,32.64,97.91,2.3
9302,Growth,2,23.89,47.78,3.4
9303,Casual,2,37.99,75.98,5.5
9304,Power,8,134.86,1078.9,1.0
9305,Casual,2,23.79,47.58,4.2
9306,Dormant,0,0.0,0.0,1.0
9307,Dormant,0,0.0,0.0,1.0
9308,Growth,1,132.7,132.7,1.0
9309,Casual,4,37.09,148.37,3.6
9310,Growth,6,47.97,287.82,2.5
9311,Casual,2,20.1,40.21,2.0
9312,Growth,1,38.96,38.96,1.0
9313,Casual,1,19.73,19.73,1.0
9314,Growth,3,35.98,107.95,1.0
9315,Dormant,0,0.0,0.0,1.4
9316,Dormant,1,11.26,11.26,1.2
9317,Growth,1,20.93,20.93,1.0
9318,Dormant,0,0.0,0.0,1.0
9319,Power,5,101.24,506.19,3.5
9320,Dormant,0,0.0,0.0,1.6
9321,Growth,8,46.77,374.14,7.2
9322,Growth,4,52.24,208.96,3.2
9323,Casual,1,10.98,10.98,3.5
9324,Casual,1,39.63,39.63,3.6
9325,Casual,2,55.17,110.34,3.0
9326,Casual,5,34.81,174.07,2.4
9327,Power,13,86.39,1123.02,5.4
9328,Power,28,117.51,3290.15,6.4
9329,Casual,0,0.0,0.0,1.0
9330,Casual,0,0.0,0.0,1.0
9331,Power,44,109.6,4822.3,13.3
9332,Casual,1,22.72,22.72,1.0
9333,Casual,0,0.0,0.0,1.0
9334,Casual,0,0.0,0.0,1.3
9335,Dormant,1,23.97,23.97,5.9
9336,Casual,0,0.0,0.0,1.0
9337,Casual,0,0.0,0.0,1.3
9338,Casual,1,13.15,13.15,1.0
9339,Growth,4,72.0,288.0,3.7
9340,Power,17,85.65,1456.06,5.1
9341,Power,5,169.68,848.41,1.0
9342,Dormant,0,0.0,0.0,1.0
9343,Growth,5,51.78,258.92,5.8
9344,Casual,1,12.69,12.69,1.5
9345,Casual,1,132.22,132.22,1.2
9346,Casual,3,24.72,74.16,1.0
9347,Dormant,0,0.0,0.0,1.0
9348,Dormant,0,0.0,0.0,1.0
9349,Power,20,118.82,2376.34,6.0
9350,Dormant,1,7.24,7.24,4.3
9351,Casual,0,0.0,0.0,1.0
9352,Growth,7,29.0,203.0,3.5
9353,Dormant,1,18.27,18.27,2.3
9354,Dormant,0,0.0,0.0,1.0
9355,Growth,2,153.6,307.2,1.0
9356,Dormant,0,0.0,0.0,1.8
9357,Casual,0,0.0,0.0,1.3
9358,Casual,0,0.0,0.0,1.0
9359,Power,4,119.3,477.22,1.3
9360,Growth,11,87.39,961.28,5.9
9361,Casual,0,0.0,0.0,1.0
9362,Casual,2,19.63,39.27,1.5
9363,Casual,4,28.86,115.44,5.2
9364,Dormant,0,0.0,0.0,1.5
9365,Growth,1,28.99,28.99,2.0
9366,Dormant,0,0.0,0.0,1.0
9367,Dormant,0,0.0,0.0,1.0
9368,Dormant,0,0.0,0.0,1.3
9369,Dormant,0,0.0,0.0,2.2
9370,Dormant,0,0.0,0.0,1.0
9371,Power,35,91.0,3185.14,11.0
9372,Dormant,0,0.0,0.0,1.0
9373,Dormant,1,19.58,19.58,1.7
9374,Casual,0,0.0,0.0,1.0
9375,Growth,3,51.98,155.93,1.0
9376,Dormant,0,0.0,0.0,1.0
9377,Growth,3,52.64,157.93,1.0
9378,Growth,3,40.0,120.0,2.7
9379,Growth,3,76.01,228.02,1.0
9380,Casual,0,0.0,0.0,1.7
9381,Casual,0,0.0,0.0,1.0
9382,Casual,0,0.0,0.0,2.0
9383,Dormant,0,0.0,0.0,1.0
9384,Casual,4,26.1,104.38,6.8
9385,Casual,1,17.86,17.86,1.7
9386,Dormant,1,20.92,20.92,1.0
9387,Dormant,0,0.0,0.0,1.0
9388,Growth,3,83.31,249.92,2.2
9389,Power,7,103.31,723.17,3.0
9390,Casual,1,60.94,60.94,1.0
9391,Dormant,1,34.6,34.6,1.0
9392,Casual,0,0.0,0.0,1.0
9393,Growth,5,62.07,310.35,3.7
9394,Dormant,0,0.0,0.0,4.7
9395,Casual,2,27.83,55.65,2.4
9396,Casual,0,0.0,0.0,1.0
9397,Dormant,0,0.0,0.0,1.0
9398,Dormant,0,0.0,0.0,1.7
9399,Casual,2,34.06,68.11,1.0
9400,Casual,0,0.0,0.0,1.0
9401,Casual,2,22.18,44.37,3.6
9402,Casual,4,29.61,118.42,2.1
9403,Casual,1,19.78,19.78,1.0
9404,Dormant,0,0.0,0.0,1.0
9405,Casual,1,27.69,27.69,1.0
9406,Casual,2,57.44,114.87,2.1
9407,Growth,2,35.09,70.18,1.0
9408,Dormant,0,0.0,0.0,1.0
9409,Casual,3,29.97,89.92,1.0
9410,Growth,3,65.76,197.27,5.5
9411,Growth,1,35.45,35.45,1.0
9412,Growth,6,52.74,316.43,5.8
9413,Dormant,0,0.0,0.0,1.0
9414,Dormant,0,0.0,0.0,1.8
9415,Casual,1,41.83,41.83,1.2
9416,Casual,1,7.27,7.27,1.0
9417,Dormant,1,13.99,13.99,2.2
9418,Casual,3,20.02,60.05,6.9
9419,Dormant,0,0.0,0.0,1.0
9420,Power,6,96.29,577.75,2.7
9421,Power,7,94.15,659.04,3.2
9422,Casual,0,0.0,0.0,1.0
9423,Growth,3,59.57,178.7,1.2
9424,Casual,2,27.7,55.41,3.5
9425,Dormant,0,0.0,0.0,1.0
9426,Growth,1,41.2,41.2,1.0
9427,Casual,0,0.0,0.0,1.0
9428,Dormant,1,18.33,18.33,2.7
9429,Dormant,0,0.0,0.0,2.1
9430,Casual,0,0.0,0.0,1.0
9431,Growth,8,48.81,390.51,2.4
9432,Casual,0,0.0,0.0,1.3
9433,Casual,1,10.71,10.71,1.4
9434,Dormant,0,0.0,0.0,1.0
9435,Casual,1,82.28,82.28,1.0
9436,Growth,3,40.73,122.19,1.7
9437,Dormant,1,9.25,9.25,4.7
9438,Casual,1,17.48,17.48,1.0
9439,Growth,2,62.79,125.57,1.0
9440,Casual,0,0.0,0.0,1.1
9441,Dormant,0,0.0,0.0,1.0
9442,Dormant,2,12.49,24.98,1.4
9443,Growth,4,87.01,348.04,2.8
9444,Dormant,0,0.0,0.0,1.6
9445,Growth,5,35.69,178.44,1.0
9446,Casual,0,0.0,0.0,3.2
9447,Casual,4,34.86,139.44,6.3
9448,Growth,1,34.66,34.66,1.0
9449,Growth,5,37.74,188.71,1.0
9450,Dormant,0,0.0,0.0,1.8
9451,Growth,21,47.24,992.14,12.1
9452,Dormant,0,0.0,0.0,1.6
9453,Casual,1,7.24,7.24,1.2
9454,Casual,2,29.09,58.18,3.6
9455,Growth,0,0.0,0.0,1.0
9456,Growth,5,56.38,281.92,1.7
9457,Growth,13,74.72,971.42,6.3
9458,Casual,2,22.88,45.75,1.0
9459,Dormant,0,0.0,0.0,2.1
9460,Dormant,1,20.53,20.53,2.0
9461,Power,3,131.46,394.37,2.1
9462,Growth,11,74.48,819.25,7.7
9463,Growth,6,72.25,433.49,4.9
