ticket_id,user_id,created_at,resolved_at,category,priority,channel,csat_score,status
2638,2973,2025-11-03 18:17:57.019798829,2025-11-03 23:45:53.327458797,card,high,in_app_chat,5.0,resolved
240,262,2025-11-03 19:01:08.159501251,2025-11-04 00:19:31.612552982,kyc,medium,email,4.0,resolved
120,129,2025-11-03 20:34:30.555753358,2025-11-03 23:04:28.690262039,app,urgent,in_app_chat,4.0,resolved
219,238,2025-11-03 21:13:18.465609288,2025-11-05 01:08:57.866146292,kyc,medium,email,3.0,resolved
7095,7899,2025-11-03 22:28:26.106511497,2025-11-04 01:07:57.217083113,kyc,high,phone,3.0,resolved
6435,7211,2025-11-04 00:57:00.170210485,,billing,medium,in_app_chat,,open
2613,2947,2025-11-04 02:52:40.724760904,2025-11-04 11:11:30.469749317,card,medium,in_app_chat,,resolved
40,40,2025-11-04 05:01:13.388164282,2025-11-04 14:16:55.146742454,fraud,high,in_app_chat,,resolved
1551,1707,2025-11-04 10:01:28.670703147,2025-11-05 10:18:42.673946638,app,low,in_app_chat,4.0,resolved
5476,6094,2025-11-04 10:08:25.568942654,2025-11-05 06:50:19.091616568,card,medium,in_app_chat,,resolved
3294,3689,2025-11-04 10:52:43.409953125,,account,medium,in_app_chat,,open
727,800,2025-11-04 11:26:42.804848071,2025-11-04 20:44:59.193282277,card,high,in_app_chat,3.0,resolved
4901,5465,2025-11-04 13:53:09.061553538,2025-11-04 23:16:09.425904331,kyc,high,email,,resolved
6763,7541,2025-11-04 15:59:13.443121936,2025-11-05 02:25:32.829455233,account,high,email,5.0,resolved
6137,6851,2025-11-04 18:28:16.720594366,2025-11-05 04:59:44.802475082,billing,medium,phone,,resolved
3322,3722,2025-11-04 19:56:00.870564935,2025-11-06 01:22:07.269768441,card,medium,phone,4.0,resolved
6717,7494,2025-11-04 20:58:56.964295992,2025-11-05 09:37:22.683887112,account,medium,email,5.0,resolved
5597,6240,2025-11-04 21:05:46.798991099,2025-11-05 05:14:17.979710510,card,medium,email,3.0,resolved
1401,1532,2025-11-05 03:37:17.552558982,2025-11-05 10:18:21.675682886,card,high,in_app_chat,5.0,resolved
6020,6717,2025-11-05 06:51:27.049777738,,app,low,email,,open
2787,3123,2025-11-05 09:35:01.070601800,2025-11-06 16:37:45.835891248,app,low,in_app_chat,3.0,resolved
6660,7446,2025-11-05 10:38:08.908693480,2025-11-06 00:51:49.805444869,billing,medium,phone,4.0,resolved
6665,7453,2025-11-05 12:00:39.322368993,2025-11-05 23:02:08.074577687,app,medium,in_app_chat,4.0,resolved
4523,5021,2025-11-05 16:50:36.085748686,2025-11-06 11:57:39.327093118,kyc,low,email,4.0,resolved
155,180,2025-11-05 16:52:11.740940342,,billing,medium,in_app_chat,,closed_unresolved
2996,3361,2025-11-05 18:19:59.779973674,2025-11-06 00:14:45.398686547,account,high,in_app_chat,5.0,resolved
899,976,2025-11-05 19:16:08.880252507,2025-11-05 22:02:29.407961519,fraud,urgent,in_app_chat,,resolved
2183,2402,2025-11-05 19:42:42.091057552,,card,medium,in_app_chat,,closed_unresolved
6794,7574,2025-11-05 23:02:06.960368826,2025-11-06 06:33:44.846941796,card,high,in_app_chat,4.0,resolved
3131,3506,2025-11-05 23:14:26.876450690,2025-11-06 12:42:40.997482187,kyc,low,email,3.0,resolved
2772,3103,2025-11-06 02:59:04.410134704,,billing,high,email,,open
1896,2093,2025-11-06 03:00:35.940933852,2025-11-06 14:33:29.831176949,kyc,high,in_app_chat,,resolved
684,761,2025-11-06 07:51:26.664071768,2025-11-06 16:46:49.361262831,billing,high,email,5.0,resolved
6750,7526,2025-11-06 08:14:06.417489059,2025-11-06 14:38:37.790472336,fraud,high,phone,5.0,resolved
13,9,2025-11-06 09:46:35.486315495,2025-11-08 19:57:58.384928651,billing,medium,phone,3.0,resolved
6039,6743,2025-11-06 13:15:43.611857971,2025-11-07 00:09:42.123995625,billing,medium,in_app_chat,5.0,resolved
2777,3113,2025-11-06 13:35:00.576835082,2025-11-07 14:12:53.354820548,card,medium,in_app_chat,3.0,resolved
2536,2849,2025-11-06 17:45:57.074302491,2025-11-07 03:47:09.740003561,account,medium,email,,resolved
6901,7685,2025-11-06 18:10:29.019600644,2025-11-07 01:34:29.067275523,kyc,medium,in_app_chat,5.0,resolved
4179,4654,2025-11-06 19:00:35.065871432,2025-11-07 14:43:35.629601808,card,medium,in_app_chat,,resolved
1633,1798,2025-11-06 19:25:22.023698793,2025-11-08 00:25:56.965795247,card,medium,in_app_chat,,resolved
4011,4472,2025-11-06 19:41:03.760238497,2025-11-07 04:18:49.158289011,card,medium,in_app_chat,5.0,resolved
2040,2248,2025-11-06 19:54:40.865500221,2025-11-06 21:35:13.909446676,fraud,high,email,4.0,resolved
2063,2270,2025-11-06 19:55:15.175767613,2025-11-06 23:59:06.694443745,billing,medium,in_app_chat,4.0,resolved
3837,4282,2025-11-06 20:21:29.015074975,2025-11-08 05:18:38.738941475,card,medium,phone,3.0,resolved
4415,4903,2025-11-06 20:42:01.610741185,2025-11-08 11:03:39.035345979,app,medium,email,4.0,resolved
5534,6169,2025-11-06 22:01:23.620669968,2025-11-07 14:10:36.829770916,card,high,in_app_chat,5.0,resolved
1928,2133,2025-11-07 00:41:57.150320582,2025-11-08 01:26:14.101634687,kyc,medium,in_app_chat,3.0,resolved
5214,5780,2025-11-07 02:03:32.409772084,2025-11-08 10:17:53.275694131,billing,medium,email,,resolved
6515,7308,2025-11-07 03:36:23.728611640,2025-11-09 10:30:39.857105963,account,low,in_app_chat,,resolved
3017,3386,2025-11-07 04:26:51.697150558,2025-11-07 07:23:46.587097297,fraud,high,email,,resolved
5260,5825,2025-11-07 05:49:24.352827378,2025-11-08 15:15:42.111078826,billing,medium,phone,,resolved
3694,4132,2025-11-07 06:36:04.365913288,2025-11-07 17:52:47.152621715,kyc,medium,in_app_chat,3.0,resolved
1618,1784,2025-11-07 06:44:53.378238923,2025-11-07 21:41:02.311676243,card,medium,email,5.0,resolved
4672,5189,2025-11-07 09:48:35.211214491,2025-11-07 11:42:35.025472300,kyc,urgent,in_app_chat,,resolved
4713,5235,2025-11-07 14:16:28.260409926,2025-11-07 21:28:24.168972658,fraud,high,in_app_chat,,resolved
1193,1314,2025-11-07 14:28:54.540956493,2025-11-07 17:00:21.725612874,fraud,urgent,in_app_chat,,resolved
5030,5595,2025-11-07 15:06:36.397766520,2025-11-09 16:54:54.302389167,billing,low,in_app_chat,4.0,resolved
2925,3297,2025-11-07 15:55:12.164025325,,billing,medium,in_app_chat,,closed_unresolved
652,727,2025-11-07 18:07:48.727040113,2025-11-09 00:12:25.474968997,kyc,medium,email,3.0,resolved
5878,6550,2025-11-07 22:44:39.206862222,2025-11-08 00:50:27.145970822,fraud,urgent,in_app_chat,,resolved
4681,5201,2025-11-07 23:11:53.571814955,2025-11-09 18:16:56.132490821,app,low,email,4.0,resolved
7155,7957,2025-11-07 23:57:36.476967749,2025-11-08 15:49:52.739369531,billing,medium,email,,resolved
6552,7347,2025-11-08 00:12:33.886289327,2025-11-08 18:48:29.390099325,account,medium,in_app_chat,,resolved
5074,5634,2025-11-08 00:34:11.789968080,2025-11-08 02:10:27.214675291,kyc,high,in_app_chat,5.0,resolved
6100,6806,2025-11-08 01:53:06.780301869,2025-11-08 22:35:15.739880007,card,low,in_app_chat,4.0,resolved
5345,5945,2025-11-08 02:15:21.499265894,2025-11-08 13:47:43.033654427,billing,medium,in_app_chat,,resolved
4889,5454,2025-11-08 03:14:28.970089411,2025-11-09 08:32:17.874183753,card,low,in_app_chat,4.0,resolved
1121,1241,2025-11-08 04:33:02.488827337,2025-11-08 20:32:32.995508017,card,medium,in_app_chat,,resolved
3175,3554,2025-11-08 09:52:18.205579136,2025-11-09 13:55:57.064776428,kyc,low,in_app_chat,,resolved
3665,4101,2025-11-08 09:59:05.484604752,2025-11-08 21:59:13.379661151,app,medium,email,4.0,resolved
4426,4922,2025-11-08 10:22:13.205748578,,account,low,in_app_chat,,open
6961,7739,2025-11-08 18:10:06.580380613,2025-11-09 12:22:22.063120443,billing,low,in_app_chat,5.0,resolved
2846,3179,2025-11-08 18:56:32.233687923,2025-11-12 13:52:32.217755531,billing,low,email,3.0,resolved
5827,6490,2025-11-08 21:49:47.501173130,2025-11-10 20:23:41.923651792,kyc,medium,phone,4.0,resolved
1035,1144,2025-11-08 23:53:31.820130064,2025-11-09 13:09:36.596801992,app,medium,email,4.0,resolved
3038,3405,2025-11-09 01:53:37.284122748,2025-11-10 03:53:05.955346394,billing,medium,email,4.0,resolved
5730,6384,2025-11-09 03:14:38.995299458,2025-11-09 13:44:20.223949472,billing,medium,phone,,resolved
4018,4476,2025-11-09 03:57:48.075299493,,kyc,high,in_app_chat,,closed_unresolved
2448,2740,2025-11-09 10:45:26.490674931,2025-11-10 05:39:02.829500417,app,medium,in_app_chat,4.0,resolved
450,500,2025-11-09 10:58:56.812062783,,fraud,urgent,email,,closed_unresolved
5822,6486,2025-11-09 16:26:22.730996708,,card,medium,in_app_chat,,open
4248,4735,2025-11-09 16:27:45.107231739,,app,low,in_app_chat,,closed_unresolved
3493,3914,2025-11-09 18:23:52.115768753,2025-11-10 20:50:01.837206127,account,low,in_app_chat,,resolved
34,29,2025-11-09 18:27:21.367032914,2025-11-11 13:55:42.471345617,billing,low,in_app_chat,4.0,resolved
278,302,2025-11-09 20:43:18.603184157,,card,medium,in_app_chat,,open
786,871,2025-11-10 00:31:11.777799161,2025-11-10 10:51:58.619457899,card,medium,email,5.0,resolved
3349,3757,2025-11-10 00:53:26.345474453,2025-11-10 05:56:42.794365212,app,high,in_app_chat,,resolved
6280,7021,2025-11-10 01:11:33.343929862,2025-11-13 19:23:39.937794038,billing,low,email,4.0,resolved
3139,3515,2025-11-10 05:23:43.574713632,2025-11-11 11:14:20.367002772,fraud,medium,in_app_chat,3.0,resolved
1853,2033,2025-11-10 06:49:53.009734342,2025-11-12 07:52:05.088246095,account,low,in_app_chat,4.0,resolved
766,846,2025-11-10 08:29:32.360658578,2025-11-10 15:44:49.169945207,card,high,in_app_chat,4.0,resolved
2001,2207,2025-11-10 18:10:02.251359926,2025-11-12 19:01:01.582789655,kyc,medium,phone,,resolved
1320,1436,2025-11-10 20:17:08.414118813,2025-11-11 14:00:28.912652392,kyc,medium,email,,resolved
1741,1901,2025-11-10 23:12:21.433418331,2025-11-11 05:18:04.897399248,app,medium,email,4.0,resolved
2858,3194,2025-11-10 23:12:54.430147543,2025-11-11 06:11:55.140732814,card,high,in_app_chat,,resolved
703,779,2025-11-11 03:27:33.742571578,2025-11-11 10:58:11.976431456,billing,medium,email,4.0,resolved
5522,6156,2025-11-11 03:57:21.710327595,2025-11-11 10:09:11.619774040,app,urgent,in_app_chat,4.0,resolved
6285,7028,2025-11-11 06:08:03.829171159,2025-11-11 14:19:19.238405183,kyc,high,in_app_chat,,resolved
5202,5765,2025-11-11 07:30:35.516624230,2025-11-11 15:13:29.233882141,billing,medium,email,4.0,resolved
3218,3603,2025-11-11 07:36:22.390378917,2025-11-12 16:53:58.872659557,billing,medium,phone,5.0,resolved
7141,7944,2025-11-11 08:27:22.422211297,,billing,medium,email,,closed_unresolved
5293,5871,2025-11-11 08:49:25.521920181,2025-11-11 13:48:56.501525002,fraud,high,in_app_chat,,resolved
6746,7525,2025-11-11 10:23:09.564422208,2025-11-13 05:14:30.625399064,app,low,in_app_chat,,resolved
4605,5102,2025-11-11 10:23:42.920834481,,fraud,urgent,in_app_chat,,open
3099,3467,2025-11-11 11:37:39.404173215,2025-11-13 14:48:00.431429499,app,low,in_app_chat,4.0,resolved
2415,2698,2025-11-11 12:55:10.916894513,2025-11-12 05:10:38.013517994,billing,medium,in_app_chat,4.0,resolved
7061,7857,2025-11-11 13:24:27.820288690,2025-11-12 03:50:50.841728503,kyc,medium,email,,resolved
2809,3149,2025-11-11 13:41:38.618032565,2025-11-11 19:10:37.025666693,billing,high,in_app_chat,4.0,resolved
3152,3529,2025-11-11 13:42:57.922737480,,kyc,high,email,,open
3862,4313,2025-11-11 19:46:05.559297795,2025-11-12 20:54:50.510950143,app,medium,phone,4.0,resolved
69,73,2025-11-11 21:05:26.751966904,,fraud,high,in_app_chat,,closed_unresolved
1383,1515,2025-11-11 21:56:40.211969634,2025-11-12 02:33:07.708878523,kyc,high,in_app_chat,5.0,resolved
6617,7402,2025-11-11 23:51:28.677221700,2025-11-12 13:44:11.846768260,billing,medium,in_app_chat,,resolved
4453,4948,2025-11-12 00:28:35.837417291,2025-11-13 05:01:25.654113181,app,medium,in_app_chat,,resolved
2181,2401,2025-11-12 00:57:57.105472570,2025-11-12 21:40:14.292848515,billing,low,in_app_chat,4.0,resolved
6261,7006,2025-11-12 01:20:14.417044074,2025-11-17 12:14:03.502809896,account,low,in_app_chat,,resolved
3499,3924,2025-11-12 05:58:16.272553664,,app,medium,phone,,open
2101,2311,2025-11-12 06:24:31.852464531,2025-11-14 12:19:08.069799155,account,low,in_app_chat,3.0,resolved
721,792,2025-11-12 10:39:16.213476084,2025-11-12 14:46:13.922455492,kyc,high,email,,resolved
4495,4994,2025-11-12 11:53:49.636515451,2025-11-13 16:51:30.733434291,kyc,low,in_app_chat,4.0,resolved
701,777,2025-11-12 12:04:14.997875736,2025-11-13 02:51:41.539503870,card,medium,in_app_chat,2.0,resolved
242,263,2025-11-12 13:18:44.552118150,2025-11-12 16:41:39.918489730,account,high,email,5.0,resolved
3964,4427,2025-11-12 16:36:55.004770235,2025-11-12 22:45:03.302535841,account,medium,in_app_chat,,resolved
1954,2162,2025-11-12 17:05:12.873124121,2025-11-13 17:53:55.999588191,app,low,in_app_chat,4.0,resolved
4660,5172,2025-11-12 17:13:50.800237878,2025-11-13 17:40:22.672787815,card,medium,in_app_chat,,resolved
6048,6750,2025-11-12 18:24:26.112753460,2025-11-12 23:45:34.315874462,card,high,in_app_chat,4.0,resolved
2813,3155,2025-11-12 18:52:37.190081472,2025-11-13 01:06:29.305764174,app,medium,in_app_chat,3.0,resolved
4358,4857,2025-11-12 22:43:19.620681677,2025-11-13 02:13:04.224726456,fraud,urgent,phone,,resolved
4045,4505,2025-11-12 23:43:37.726818168,2025-11-13 02:09:14.308788600,card,urgent,in_app_chat,,resolved
1061,1168,2025-11-13 03:12:43.203976876,2025-11-13 16:44:43.081973832,card,medium,in_app_chat,4.0,resolved
683,756,2025-11-13 05:29:37.994164920,2025-11-13 17:45:46.591576330,app,medium,in_app_chat,5.0,resolved
6181,6904,2025-11-13 06:10:12.263184143,2025-11-15 14:35:20.562993284,kyc,medium,in_app_chat,5.0,resolved
863,944,2025-11-13 07:22:33.840364175,2025-11-13 11:56:42.202691834,fraud,urgent,email,5.0,resolved
4915,5480,2025-11-13 14:26:38.727625755,2025-11-13 15:35:13.443756875,account,urgent,phone,5.0,resolved
1216,1337,2025-11-13 15:11:33.433853337,2025-11-13 19:55:04.533528863,card,high,email,4.0,resolved
1055,1159,2025-11-13 16:48:38.387062745,2025-11-17 05:53:12.297822596,card,low,in_app_chat,,resolved
6507,7304,2025-11-13 17:07:59.324760672,,billing,high,in_app_chat,,open
752,828,2025-11-13 22:51:08.072013430,2025-11-14 05:42:32.693738384,app,medium,email,3.0,resolved
3979,4438,2025-11-14 00:53:27.738477867,2025-11-14 16:42:26.122549151,billing,medium,in_app_chat,4.0,resolved
4542,5043,2025-11-14 02:29:52.514291172,2025-11-14 05:07:00.629340962,billing,high,in_app_chat,,resolved
3889,4343,2025-11-14 02:43:52.939195838,2025-11-15 09:25:49.962723714,account,medium,phone,3.0,resolved
1170,1290,2025-11-14 04:14:13.894102386,2025-11-17 22:36:41.647220036,account,low,email,,resolved
1454,1590,2025-11-14 05:41:32.982168543,2025-11-14 22:10:54.495913240,app,medium,phone,5.0,resolved
2428,2712,2025-11-14 12:54:32.332492699,2025-11-14 22:32:16.595496081,kyc,high,in_app_chat,4.0,resolved
2576,2896,2025-11-14 16:53:58.221772909,2025-11-15 05:06:27.006057479,kyc,high,in_app_chat,4.0,resolved
714,786,2025-11-14 18:03:56.371363211,2025-11-16 12:38:49.753281527,card,medium,in_app_chat,4.0,resolved
4394,4882,2025-11-14 18:04:32.444874045,2025-11-17 11:45:35.536896994,app,low,email,4.0,resolved
1610,1778,2025-11-15 07:15:54.928050295,2025-11-15 19:08:01.473161617,billing,high,email,5.0,resolved
3365,3777,2025-11-15 08:09:28.083225447,2025-11-15 11:56:12.135849214,card,medium,email,,resolved
6014,6713,2025-11-15 08:20:03.740257639,2025-11-16 16:19:05.061118283,card,low,in_app_chat,3.0,resolved
1455,1590,2025-11-15 08:21:31.465440501,2025-11-15 22:04:33.124077383,kyc,medium,in_app_chat,,resolved
3232,3618,2025-11-15 08:44:01.266753842,,card,low,in_app_chat,,closed_unresolved
3590,4021,2025-11-15 09:43:47.026758339,,account,medium,in_app_chat,,open
6368,7134,2025-11-15 14:32:34.709651413,2025-11-15 17:31:13.493083901,fraud,high,in_app_chat,4.0,resolved
4038,4495,2025-11-15 15:32:12.416658694,2025-11-17 07:21:34.872284508,card,medium,in_app_chat,,resolved
1262,1381,2025-11-15 17:28:22.240862186,2025-11-15 22:44:03.948521955,app,high,email,,resolved
5391,6002,2025-11-15 18:15:59.332683680,2025-11-15 20:16:00.230001428,account,urgent,in_app_chat,4.0,resolved
6730,7508,2025-11-15 19:10:23.667911785,2025-11-16 02:33:08.740539655,app,medium,in_app_chat,4.0,resolved
2302,2559,2025-11-16 05:49:09.037959435,2025-11-18 10:19:39.096288855,billing,low,email,4.0,resolved
1317,1435,2025-11-16 05:53:03.271299472,2025-11-19 01:10:20.151294244,kyc,medium,in_app_chat,5.0,resolved
1606,1776,2025-11-16 06:04:09.862767275,2025-11-19 20:59:35.704129538,billing,low,in_app_chat,4.0,resolved
552,609,2025-11-16 06:50:13.716673589,2025-11-16 09:21:27.872222246,app,high,in_app_chat,3.0,resolved
5433,6050,2025-11-16 11:34:11.876688595,2025-11-16 13:21:48.621494411,card,urgent,in_app_chat,,resolved
173,194,2025-11-16 14:10:37.711935773,2025-11-17 08:01:52.669931672,billing,medium,in_app_chat,4.0,resolved
3122,3494,2025-11-16 14:16:31.628975165,2025-11-18 11:13:54.842354437,app,low,email,,resolved
5339,5933,2025-11-16 14:47:31.535963070,2025-11-16 22:44:34.512454478,kyc,high,in_app_chat,,resolved
3521,3947,2025-11-16 16:00:35.154852503,2025-11-19 13:55:02.440533548,card,low,email,3.0,resolved
224,243,2025-11-16 17:01:29.985766101,2025-11-17 11:00:25.916688529,billing,medium,email,4.0,resolved
1248,1370,2025-11-16 17:27:32.048891124,,account,low,in_app_chat,,closed_unresolved
4997,5567,2025-11-16 23:52:19.852586296,2025-11-17 22:27:22.578244268,app,medium,email,5.0,resolved
4599,5091,2025-11-17 02:57:58.955652898,2025-11-18 21:35:42.228334217,app,medium,in_app_chat,,resolved
386,430,2025-11-17 04:18:43.932940007,2025-11-17 19:54:46.743331220,account,medium,in_app_chat,4.0,resolved
2811,3153,2025-11-17 04:36:53.334125147,2025-11-18 10:38:33.486290678,card,low,email,,resolved
6610,7396,2025-11-17 08:33:54.931642629,,app,low,email,,open
3771,4217,2025-11-17 09:02:41.743916396,2025-11-19 12:19:08.688973622,account,low,in_app_chat,,resolved
2365,2636,2025-11-17 09:15:52.224409932,2025-11-17 21:02:24.570521770,account,medium,in_app_chat,3.0,resolved
525,580,2025-11-17 09:59:34.161130847,2025-11-18 05:51:55.536226831,app,medium,email,4.0,resolved
5842,6509,2025-11-17 10:11:39.127371221,2025-11-18 13:15:36.187468572,billing,medium,email,4.0,resolved
6751,7527,2025-11-17 12:33:28.478635113,2025-11-18 22:13:58.216490230,billing,medium,email,4.0,resolved
1675,1836,2025-11-17 13:02:01.064064016,2025-11-18 13:43:08.022173696,billing,medium,phone,4.0,resolved
4075,4536,2025-11-17 14:27:25.522126977,,app,medium,in_app_chat,,open
6556,7351,2025-11-17 14:34:13.447990341,2025-11-19 07:11:43.913509581,app,low,in_app_chat,3.0,resolved
2113,2332,2025-11-17 14:42:32.176078640,2025-11-20 01:06:15.511034826,app,medium,in_app_chat,4.0,resolved
5602,6244,2025-11-17 16:17:08.990357553,2025-11-18 06:40:16.166189535,account,medium,phone,4.0,resolved
980,1070,2025-11-17 16:39:53.261419008,,billing,medium,email,,open
1042,1147,2025-11-17 16:44:37.958280884,2025-11-17 18:06:05.833034022,fraud,urgent,in_app_chat,5.0,resolved
4663,5174,2025-11-17 17:54:12.592192371,,card,high,phone,,closed_unresolved
5338,5928,2025-11-17 19:15:14.215299566,,fraud,urgent,in_app_chat,,open
5734,6390,2025-11-17 19:47:14.481053816,2025-11-18 13:34:16.042126304,billing,medium,email,4.0,resolved
7171,7975,2025-11-17 21:55:01.819225488,2025-11-18 14:35:30.168755084,kyc,medium,email,4.0,resolved
750,828,2025-11-18 02:13:54.019284003,2025-11-27 13:33:14.630947103,app,low,in_app_chat,,resolved
4106,4575,2025-11-18 02:26:03.572769324,2025-11-18 14:58:00.335241727,kyc,medium,in_app_chat,3.0,resolved
5108,5669,2025-11-18 02:46:53.944927622,2025-11-19 06:03:48.078410345,billing,low,in_app_chat,,resolved
3754,4208,2025-11-18 06:07:29.430108033,2025-11-18 13:58:46.396351242,card,high,email,,resolved
5406,6013,2025-11-18 06:10:46.231201038,,card,high,in_app_chat,,open
6826,7607,2025-11-18 07:08:35.290253022,2025-11-18 22:53:23.710442168,card,medium,phone,4.0,resolved
5546,6184,2025-11-18 07:33:00.057814954,2025-11-18 20:36:15.804243210,app,medium,in_app_chat,4.0,resolved
3914,4366,2025-11-18 10:52:58.488853967,2025-11-18 19:40:12.366772407,account,medium,in_app_chat,4.0,resolved
488,542,2025-11-18 11:36:05.906311824,,kyc,high,in_app_chat,,open
1523,1673,2025-11-18 11:58:11.184947751,2025-11-19 17:19:30.051992703,card,medium,phone,,resolved
1933,2138,2025-11-18 13:18:51.626682031,2025-11-18 21:43:03.387327209,card,medium,in_app_chat,4.0,resolved
1115,1236,2025-11-18 15:46:44.895554014,2025-11-19 18:01:55.472343674,account,medium,in_app_chat,,resolved
3385,3788,2025-11-18 19:30:31.681367326,2025-11-19 00:20:29.080878416,kyc,medium,in_app_chat,,resolved
4992,5563,2025-11-18 21:18:31.092834960,2025-11-19 06:54:16.188620439,billing,medium,email,,resolved
2836,3173,2025-11-19 00:37:09.931692031,2025-11-19 04:18:41.882519147,fraud,high,in_app_chat,,resolved
6953,7734,2025-11-19 00:40:29.137361240,2025-11-19 06:45:03.216847745,card,high,in_app_chat,4.0,resolved
772,853,2025-11-19 02:41:51.609058748,2025-11-19 20:20:19.961968508,account,medium,email,2.0,resolved
1362,1480,2025-11-19 03:48:36.982883998,2025-11-19 22:25:49.574509204,card,medium,email,4.0,resolved
6922,7704,2025-11-19 07:45:09.706128828,2025-11-21 01:31:19.070083116,card,medium,in_app_chat,5.0,resolved
3481,3897,2025-11-19 08:00:04.091341109,2025-11-20 06:37:48.049131487,kyc,low,email,,resolved
2496,2804,2025-11-19 10:58:03.792153132,,card,medium,in_app_chat,,open
2389,2665,2025-11-19 11:20:14.270015503,2025-11-20 04:36:51.447711141,card,medium,in_app_chat,4.0,resolved
859,939,2025-11-19 12:10:49.299124673,2025-11-19 19:53:06.844322093,billing,medium,email,,resolved
634,707,2025-11-19 12:51:22.485256856,2025-11-19 21:30:05.075513885,billing,high,in_app_chat,,resolved
6811,7593,2025-11-19 13:16:52.254310785,2025-12-06 00:53:39.605196389,card,low,in_app_chat,3.0,resolved
3972,4432,2025-11-19 13:35:54.726287997,,card,low,in_app_chat,,open
6503,7298,2025-11-19 14:08:51.658180679,2025-11-19 17:49:58.801527139,billing,high,phone,,resolved
3693,4131,2025-11-19 17:45:14.798871872,2025-11-19 21:23:07.136170167,fraud,urgent,phone,4.0,resolved
3075,3438,2025-11-19 18:33:09.153001964,,fraud,high,in_app_chat,,open
5621,6269,2025-11-19 19:16:43.548964875,2025-11-20 12:41:14.551538071,kyc,medium,email,3.0,resolved
5967,6652,2025-11-19 20:16:37.833744864,,fraud,high,email,,closed_unresolved
1438,1573,2025-11-19 20:48:08.260379190,2025-11-20 02:37:55.209683920,billing,high,email,5.0,resolved
6132,6847,2025-11-19 21:32:03.341044806,2025-11-20 02:13:09.120534384,app,high,phone,,resolved
2069,2277,2025-11-20 00:02:51.444030287,2025-11-20 06:47:45.160510356,account,urgent,email,5.0,resolved
6057,6759,2025-11-20 00:17:12.542580271,2025-11-20 01:32:57.807016802,app,urgent,phone,,resolved
257,282,2025-11-20 03:16:28.511361684,2025-11-20 14:39:45.153105039,card,high,in_app_chat,,resolved
5032,5597,2025-11-20 06:01:31.224516591,2025-11-21 12:24:23.199886308,card,medium,email,,resolved
5590,6229,2025-11-20 11:33:26.402799648,2025-11-21 02:49:55.501783328,kyc,medium,email,4.0,resolved
2691,3029,2025-11-20 12:02:57.504082102,2025-11-21 00:05:58.998845726,billing,medium,phone,3.0,resolved
5332,5917,2025-11-20 13:18:41.500017768,2025-11-20 16:46:26.125545544,card,high,in_app_chat,,resolved
5065,5625,2025-11-20 16:52:19.357765406,2025-11-21 05:09:18.194974905,billing,medium,phone,,resolved
4770,5306,2025-11-20 17:34:19.297369804,,app,low,in_app_chat,,open
6284,7026,2025-11-20 20:12:15.072414814,2025-11-21 06:22:26.092915157,card,high,in_app_chat,,resolved
2199,2420,2025-11-21 03:20:41.677420130,2025-11-21 09:30:41.932030412,account,medium,email,3.0,resolved
3408,3826,2025-11-21 03:38:13.036323678,2025-11-23 12:18:57.524529157,card,medium,in_app_chat,4.0,resolved
6289,7035,2025-11-21 07:46:57.346891469,2025-11-22 23:30:56.323983525,kyc,medium,in_app_chat,,resolved
1856,2035,2025-11-21 12:47:43.878238895,2025-11-21 16:03:40.425473575,fraud,urgent,email,,resolved
4942,5514,2025-11-21 13:03:41.423189330,2025-11-21 15:14:14.831771962,kyc,urgent,in_app_chat,5.0,resolved
730,807,2025-11-21 18:07:43.537966170,2025-11-23 13:39:35.027333086,account,medium,email,3.0,resolved
946,1031,2025-11-21 23:49:48.131357162,2025-11-23 10:43:46.437570212,billing,low,in_app_chat,,resolved
1673,1835,2025-11-22 00:33:35.587864817,2025-11-23 06:37:38.152604225,fraud,high,email,5.0,resolved
4341,4839,2025-11-22 01:11:00.590472041,2025-11-22 13:32:43.025032596,account,medium,in_app_chat,4.0,resolved
396,440,2025-11-22 02:06:12.253041754,2025-11-22 04:20:24.037147332,fraud,high,in_app_chat,3.0,resolved
4378,4874,2025-11-22 03:58:52.467398146,2025-11-23 15:42:18.454473440,app,low,in_app_chat,,resolved
309,330,2025-11-22 04:54:05.261701864,2025-11-22 09:56:53.162059243,kyc,high,in_app_chat,4.0,resolved
6648,7432,2025-11-22 04:56:58.193248369,2025-11-22 13:32:51.577412978,card,medium,phone,,resolved
770,851,2025-11-22 07:00:11.565879462,2025-11-22 12:28:51.219450919,kyc,urgent,email,,resolved
1748,1917,2025-11-22 07:17:02.210288064,2025-11-22 21:44:22.430958021,kyc,medium,phone,5.0,resolved
4609,5104,2025-11-22 13:20:55.181597228,2025-11-24 04:54:31.431854507,card,medium,in_app_chat,,resolved
5860,6528,2025-11-22 14:42:46.462812192,2025-11-22 21:13:36.367079415,account,medium,email,4.0,resolved
2819,3160,2025-11-22 15:08:33.326220480,2025-11-22 19:57:27.650646342,app,high,in_app_chat,,resolved
2547,2867,2025-11-22 17:27:19.969909073,2025-11-23 20:03:30.094775693,billing,low,email,3.0,resolved
2593,2922,2025-11-22 19:12:59.770474318,2025-11-23 17:08:16.081629647,fraud,high,email,,resolved
4188,4665,2025-11-22 20:49:49.864312591,2025-11-23 21:17:02.081811251,kyc,high,in_app_chat,5.0,resolved
