referral_id,referrer_id,referee_id,invite_date,status,reward_eur,channel
2469,2064,10469,2025-11-28 17:08:18.304919430,sent,0.0,in_app
8188,6095,16188,2025-11-28 17:22:53.034771123,accepted,0.0,link
1121,5459,9121,2025-11-28 18:18:55.115441418,accepted,0.0,email
4703,5665,12703,2025-11-28 19:54:32.154014243,accepted,0.0,link
9969,2208,17969,2025-11-28 20:10:24.562789299,accepted,0.0,link
5357,6592,13357,2025-11-28 20:27:34.358394392,accepted,0.0,email
13110,5052,21110,2025-11-28 22:34:26.734453006,kyc_completed,10.0,link
8381,5996,16381,2025-11-28 22:34:58.349485289,sent,0.0,link
12636,1348,20636,2025-11-28 22:52:46.305277561,accepted,0.0,link
7845,4145,15845,2025-11-28 23:42:56.313894211,first_tx,20.0,in_app
12953,4318,20953,2025-11-29 00:36:02.941691808,first_tx,20.0,email
5318,7982,13318,2025-11-29 01:28:49.982594710,first_tx,20.0,link
13770,5333,21770,2025-11-29 02:15:39.756016684,accepted,0.0,link
13153,6012,21153,2025-11-29 03:12:01.024898613,accepted,0.0,link
6366,7041,14366,2025-11-29 03:26:48.389231057,first_tx,20.0,link
7252,3569,15252,2025-11-29 03:30:53.254560608,accepted,0.0,in_app
1945,1394,9945,2025-11-29 04:42:13.686899302,accepted,0.0,email
13786,126,21786,2025-11-29 04:59:58.192693661,accepted,0.0,email
3314,5555,11314,2025-11-29 05:56:34.287194961,accepted,0.0,in_app
6441,1755,14441,2025-11-29 06:34:38.001195281,accepted,0.0,email
10050,949,18050,2025-11-29 08:40:37.419436718,accepted,0.0,in_app
11378,6826,19378,2025-11-29 09:18:49.913290523,accepted,0.0,email
7005,3709,15005,2025-11-29 10:11:19.407854175,first_tx,20.0,in_app
468,777,8468,2025-11-29 10:30:02.543881282,accepted,0.0,email
9769,637,17769,2025-11-29 11:21:55.457861598,sent,0.0,in_app
757,7730,8757,2025-11-29 11:52:54.592255545,kyc_completed,10.0,email
4037,3994,12037,2025-11-29 12:26:58.614602032,sent,0.0,in_app
9470,2013,17470,2025-11-29 12:30:42.732752261,sent,0.0,in_app
3409,6968,11409,2025-11-29 12:34:17.345943744,first_tx,20.0,email
3649,668,11649,2025-11-29 12:36:26.924797414,kyc_completed,10.0,in_app
8975,865,16975,2025-11-29 12:48:04.606820789,accepted,0.0,email
4396,7793,12396,2025-11-29 14:38:26.452174464,sent,0.0,link
9041,5611,17041,2025-11-29 15:10:27.674323821,sent,0.0,in_app
1457,7354,9457,2025-11-29 15:14:23.722908460,accepted,0.0,in_app
1492,1591,9492,2025-11-29 15:35:02.867305248,accepted,0.0,email
14578,1518,22578,2025-11-29 15:55:44.547948730,first_tx,20.0,email
2324,3,10324,2025-11-29 16:13:38.827196558,accepted,0.0,in_app
5093,2650,13093,2025-11-29 16:15:04.641070095,sent,0.0,in_app
4173,3582,12173,2025-11-29 16:32:08.763267563,sent,0.0,in_app
8601,2124,16601,2025-11-29 17:23:27.299584573,first_tx,20.0,in_app
6146,3318,14146,2025-11-29 18:33:55.486506369,accepted,0.0,in_app
4657,3214,12657,2025-11-29 20:31:35.714113875,accepted,0.0,in_app
12979,5768,20979,2025-11-29 22:40:01.457121048,accepted,0.0,in_app
13246,1060,21246,2025-11-29 23:16:26.633985749,sent,0.0,in_app
14350,7824,22350,2025-11-30 01:08:01.583143434,sent,0.0,link
14026,7532,22026,2025-11-30 02:21:55.364369731,accepted,0.0,in_app
7957,2230,15957,2025-11-30 02:44:25.793039166,sent,0.0,email
5745,2076,13745,2025-11-30 03:12:21.349295069,kyc_completed,10.0,in_app
5986,2788,13986,2025-11-30 03:24:05.582148785,accepted,0.0,link
13912,5789,21912,2025-11-30 03:34:12.200011092,accepted,0.0,link
13615,7523,21615,2025-11-30 03:59:31.513871342,sent,0.0,in_app
11561,5613,19561,2025-11-30 04:10:43.222786849,accepted,0.0,in_app
2204,6626,10204,2025-11-30 04:39:25.390781726,accepted,0.0,link
3146,4450,11146,2025-11-30 05:12:14.017257777,first_tx,20.0,link
9692,3250,17692,2025-11-30 05:15:00.310924742,sent,0.0,link
5439,1651,13439,2025-11-30 05:23:25.416882358,sent,0.0,email
3854,3317,11854,2025-11-30 05:24:41.972714749,sent,0.0,link
1241,5853,9241,2025-11-30 06:47:56.257688947,kyc_completed,10.0,link
13054,469,21054,2025-11-30 07:07:16.258302955,accepted,0.0,email
11820,2524,19820,2025-11-30 08:04:05.314800518,kyc_completed,10.0,link
11223,1769,19223,2025-11-30 08:07:54.365574129,sent,0.0,link
8780,7356,16780,2025-11-30 08:13:28.802851092,sent,0.0,in_app
5706,2881,13706,2025-11-30 09:00:18.324773959,sent,0.0,in_app
11534,4537,19534,2025-11-30 09:06:56.715744467,accepted,0.0,email
569,4158,8569,2025-11-30 09:22:38.086849790,first_tx,20.0,in_app
7373,5475,15373,2025-11-30 09:49:22.469993293,accepted,0.0,in_app
8355,2550,16355,2025-11-30 10:16:45.615583237,accepted,0.0,link
6910,5829,14910,2025-11-30 11:14:47.962421476,sent,0.0,email
13730,175,21730,2025-11-30 11:19:11.512121995,first_tx,20.0,email
8440,3723,16440,2025-11-30 13:13:25.431426770,accepted,0.0,in_app
10620,3913,18620,2025-11-30 13:24:55.115910420,sent,0.0,link
9023,2031,17023,2025-11-30 14:36:46.057499144,accepted,0.0,email
8012,1313,16012,2025-11-30 18:41:56.877709824,sent,0.0,in_app
3482,4994,11482,2025-11-30 18:54:43.620815329,accepted,0.0,in_app
9320,2437,17320,2025-11-30 19:02:42.257047580,kyc_completed,10.0,in_app
10006,396,18006,2025-11-30 20:02:04.370319643,accepted,0.0,link
7687,4977,15687,2025-11-30 21:11:57.484264905,first_tx,20.0,in_app
6618,4073,14618,2025-11-30 21:32:56.442544422,accepted,0.0,in_app
1790,5530,9790,2025-11-30 21:41:02.675056845,first_tx,20.0,email
4307,5380,12307,2025-11-30 23:12:29.056854862,first_tx,20.0,email
5893,1207,13893,2025-12-01 00:34:57.128985157,sent,0.0,email
11608,2866,19608,2025-12-01 01:02:54.453923027,accepted,0.0,in_app
3340,4254,11340,2025-12-01 02:09:44.881256387,sent,0.0,in_app
4720,4038,12720,2025-12-01 02:22:17.353740403,sent,0.0,in_app
5303,5797,13303,2025-12-01 05:04:17.901716142,sent,0.0,in_app
11402,2046,19402,2025-12-01 06:23:54.651504226,kyc_completed,10.0,in_app
11678,7095,19678,2025-12-01 07:37:45.658833070,accepted,0.0,in_app
2833,4121,10833,2025-12-01 07:55:53.839014758,accepted,0.0,link
13516,5612,21516,2025-12-01 08:08:06.196539053,sent,0.0,in_app
11229,5062,19229,2025-12-01 08:43:14.886001882,accepted,0.0,link
8789,2039,16789,2025-12-01 09:43:24.570536759,sent,0.0,in_app
3999,4678,11999,2025-12-01 09:47:00.173173179,first_tx,20.0,email
106,3572,8106,2025-12-01 10:06:49.007505839,accepted,0.0,email
7429,407,15429,2025-12-01 10:13:43.147094070,first_tx,20.0,in_app
3575,2286,11575,2025-12-01 10:51:39.701074818,sent,0.0,in_app
14083,2585,22083,2025-12-01 13:50:35.405156385,sent,0.0,email
13510,7241,21510,2025-12-01 13:55:41.163563688,accepted,0.0,in_app
10155,3462,18155,2025-12-01 16:41:52.689169242,first_tx,20.0,link
13656,372,21656,2025-12-01 17:57:05.726863454,sent,0.0,in_app
3484,2679,11484,2025-12-01 19:13:00.709617944,accepted,0.0,link
3612,4736,11612,2025-12-01 20:05:20.591368451,kyc_completed,10.0,in_app
3621,5379,11621,2025-12-01 20:35:58.760959102,first_tx,20.0,link
922,5860,8922,2025-12-01 21:31:38.686768250,sent,0.0,email
7205,7563,15205,2025-12-01 22:09:49.281862720,first_tx,20.0,email
2619,1241,10619,2025-12-02 00:47:56.244668717,sent,0.0,email
1830,6523,9830,2025-12-02 00:48:16.457640909,sent,0.0,link
2322,6150,10322,2025-12-02 02:30:32.949646381,sent,0.0,in_app
13351,1801,21351,2025-12-02 03:42:02.647509514,first_tx,20.0,in_app
10179,4789,18179,2025-12-02 03:52:44.161937241,sent,0.0,link
3011,420,11011,2025-12-02 04:02:58.004315675,accepted,0.0,in_app
14970,333,22970,2025-12-02 05:26:54.108136461,accepted,0.0,email
235,7934,8235,2025-12-02 05:59:17.544505672,accepted,0.0,in_app
2044,5575,10044,2025-12-02 07:24:28.192512936,accepted,0.0,link
6641,4017,14641,2025-12-02 07:47:33.739391673,sent,0.0,in_app
2518,6963,10518,2025-12-02 07:48:37.366936856,accepted,0.0,link
3793,7896,11793,2025-12-02 08:46:53.359713655,accepted,0.0,link
4634,7228,12634,2025-12-02 08:49:24.736112086,accepted,0.0,in_app
12533,6290,20533,2025-12-02 08:50:29.455355984,sent,0.0,in_app
12416,4291,20416,2025-12-02 10:06:18.919304893,sent,0.0,in_app
8056,3477,16056,2025-12-02 10:50:47.763665246,accepted,0.0,email
14770,2716,22770,2025-12-02 10:55:37.385524139,first_tx,20.0,email
3048,1772,11048,2025-12-02 11:43:29.464609874,accepted,0.0,in_app
7715,3310,15715,2025-12-02 13:48:10.416334717,first_tx,20.0,in_app
6940,1883,14940,2025-12-02 14:03:23.911208694,sent,0.0,link
7245,2543,15245,2025-12-02 14:51:16.044652730,first_tx,20.0,in_app
6853,3142,14853,2025-12-02 14:52:50.134595384,sent,0.0,link
4963,6149,12963,2025-12-02 15:16:21.168286708,accepted,0.0,email
5014,2375,13014,2025-12-02 15:18:27.259194712,accepted,0.0,in_app
4753,5470,12753,2025-12-02 15:20:35.557499146,accepted,0.0,in_app
3086,1617,11086,2025-12-02 15:25:58.711658059,accepted,0.0,in_app
11858,5265,19858,2025-12-02 16:28:37.557298182,sent,0.0,link
4918,5268,12918,2025-12-02 17:00:42.752523804,sent,0.0,link
13175,3024,21175,2025-12-02 17:37:37.239748904,first_tx,20.0,email
5611,4839,13611,2025-12-02 17:53:24.981274749,accepted,0.0,in_app
1984,2405,9984,2025-12-02 22:15:25.123603703,sent,0.0,in_app
71,2940,8071,2025-12-02 23:22:46.027776570,sent,0.0,in_app
12587,6869,20587,2025-12-03 00:04:33.417780856,sent,0.0,link
2968,1522,10968,2025-12-03 00:46:47.213806872,accepted,0.0,in_app
8871,828,16871,2025-12-03 01:46:53.380096017,sent,0.0,in_app
4064,5420,12064,2025-12-03 02:48:59.124779602,accepted,0.0,in_app
1751,5615,9751,2025-12-03 04:18:03.606118499,first_tx,20.0,link
887,5649,8887,2025-12-03 04:34:22.840031490,accepted,0.0,in_app
365,2757,8365,2025-12-03 05:06:30.292623907,accepted,0.0,email
12368,1723,20368,2025-12-03 05:46:49.433124383,accepted,0.0,link
2727,388,10727,2025-12-03 06:07:30.495487537,kyc_completed,10.0,in_app
3388,3420,11388,2025-12-03 06:07:57.704681386,accepted,0.0,in_app
3706,7259,11706,2025-12-03 06:22:56.919240174,first_tx,20.0,in_app
8908,59,16908,2025-12-03 06:38:45.987948159,accepted,0.0,in_app
11639,6230,19639,2025-12-03 07:11:57.143464117,sent,0.0,in_app
1108,6906,9108,2025-12-03 08:46:51.886692972,accepted,0.0,in_app
992,4297,8992,2025-12-03 09:36:16.651082217,sent,0.0,link
2208,5922,10208,2025-12-03 10:47:38.656947033,sent,0.0,email
8740,3348,16740,2025-12-03 11:47:48.676932631,accepted,0.0,in_app
11473,4292,19473,2025-12-03 12:03:32.128973902,first_tx,20.0,email
7251,1702,15251,2025-12-03 12:08:43.378535667,sent,0.0,link
513,310,8513,2025-12-03 12:26:43.255152363,sent,0.0,link
7727,1718,15727,2025-12-03 14:11:29.745579894,kyc_completed,10.0,email
586,872,8586,2025-12-03 14:25:23.831731133,accepted,0.0,in_app
6104,3771,14104,2025-12-03 14:50:36.976160253,sent,0.0,link
1560,6102,9560,2025-12-03 15:05:56.772398463,accepted,0.0,in_app
232,582,8232,2025-12-03 15:12:12.659402154,first_tx,20.0,link
6711,5029,14711,2025-12-03 16:16:11.607535606,sent,0.0,in_app
3745,640,11745,2025-12-03 18:44:04.128488191,accepted,0.0,in_app
8196,3397,16196,2025-12-03 19:23:51.604019543,sent,0.0,link
7624,1718,15624,2025-12-03 19:48:58.404612107,sent,0.0,email
9155,5465,17155,2025-12-03 20:22:16.360729996,accepted,0.0,in_app
3654,2855,11654,2025-12-03 21:52:02.702390989,accepted,0.0,link
5364,7207,13364,2025-12-03 22:15:14.787328098,accepted,0.0,link
13773,4972,21773,2025-12-03 22:28:21.766480754,sent,0.0,in_app
2819,7549,10819,2025-12-03 23:05:01.468365135,sent,0.0,in_app
597,2363,8597,2025-12-03 23:08:38.382024027,accepted,0.0,in_app
6769,7754,14769,2025-12-03 23:11:54.989134984,sent,0.0,link
8221,7276,16221,2025-12-04 00:13:02.132096361,accepted,0.0,email
4465,7148,12465,2025-12-04 01:16:10.970636278,sent,0.0,email
10783,1078,18783,2025-12-04 01:19:58.344319879,accepted,0.0,email
6517,4639,14517,2025-12-04 01:27:07.199277117,sent,0.0,in_app
4584,2511,12584,2025-12-04 02:08:27.001889957,accepted,0.0,link
6410,77,14410,2025-12-04 02:43:28.319442450,first_tx,20.0,in_app
6784,4963,14784,2025-12-04 04:39:46.466863894,kyc_completed,10.0,link
4234,4024,12234,2025-12-04 04:52:27.808359991,accepted,0.0,link
14340,5024,22340,2025-12-04 05:53:52.860581433,sent,0.0,email
825,355,8825,2025-12-04 07:14:01.935320040,first_tx,20.0,email
9880,3205,17880,2025-12-04 09:07:50.170761865,sent,0.0,email
11114,5084,19114,2025-12-04 10:11:08.455761879,accepted,0.0,in_app
8455,4116,16455,2025-12-04 10:37:01.069876752,accepted,0.0,in_app
13778,6736,21778,2025-12-04 13:05:58.894119525,sent,0.0,email
6800,6691,14800,2025-12-04 13:27:09.201802878,sent,0.0,link
8748,3272,16748,2025-12-04 13:49:56.977989715,accepted,0.0,in_app
9214,2992,17214,2025-12-04 13:54:45.603397347,accepted,0.0,link
2722,6396,10722,2025-12-04 14:49:07.236498717,sent,0.0,link
14184,5537,22184,2025-12-04 15:18:29.541167294,sent,0.0,link
11911,4505,19911,2025-12-04 16:09:01.402527634,first_tx,20.0,email
2417,1372,10417,2025-12-04 17:06:18.766947265,sent,0.0,email
1833,6911,9833,2025-12-04 17:39:21.358802635,accepted,0.0,in_app
1938,4016,9938,2025-12-04 19:14:10.459243965,sent,0.0,email
995,546,8995,2025-12-04 19:20:38.186080840,accepted,0.0,email
2375,5732,10375,2025-12-04 19:49:25.871883369,accepted,0.0,email
8148,7152,16148,2025-12-04 20:05:25.054970737,sent,0.0,in_app
12709,1063,20709,2025-12-04 22:03:49.428298751,sent,0.0,link
13636,2850,21636,2025-12-04 22:35:04.951002024,sent,0.0,link
12274,7556,20274,2025-12-04 22:54:10.003007324,accepted,0.0,email
13238,867,21238,2025-12-04 23:08:26.874572170,sent,0.0,in_app
5040,500,13040,2025-12-05 03:42:43.308178557,sent,0.0,link
7912,7066,15912,2025-12-05 03:46:43.819558152,sent,0.0,in_app
10356,6174,18356,2025-12-05 04:29:40.864585012,sent,0.0,in_app
461,2680,8461,2025-12-05 05:31:45.569418530,sent,0.0,in_app
210,4911,8210,2025-12-05 05:50:40.538992168,first_tx,20.0,email
8198,6006,16198,2025-12-05 06:01:06.207825385,sent,0.0,link
442,1571,8442,2025-12-05 07:48:26.973394338,first_tx,20.0,in_app
2908,3160,10908,2025-12-05 07:52:15.556220823,accepted,0.0,email
713,3723,8713,2025-12-05 08:32:09.752415892,accepted,0.0,email
221,4292,8221,2025-12-05 08:33:32.628790958,accepted,0.0,in_app
12173,1590,20173,2025-12-05 11:40:03.442612932,first_tx,20.0,in_app
3574,3597,11574,2025-12-05 13:45:50.426793504,sent,0.0,in_app
8952,706,16952,2025-12-05 14:29:47.769761100,sent,0.0,link
4718,7871,12718,2025-12-05 16:16:00.119312405,sent,0.0,in_app
7773,5924,15773,2025-12-05 17:20:24.072662063,accepted,0.0,link
4716,2151,12716,2025-12-05 18:14:22.010749512,accepted,0.0,link
14867,595,22867,2025-12-05 19:57:56.309682107,accepted,0.0,in_app
14532,3607,22532,2025-12-05 23:45:39.953517863,first_tx,20.0,in_app
8570,1815,16570,2025-12-06 01:23:43.600023309,kyc_completed,10.0,email
9402,5690,17402,2025-12-06 02:24:07.991104999,sent,0.0,link
8433,5839,16433,2025-12-06 02:47:09.403423200,accepted,0.0,email
13003,3921,21003,2025-12-06 03:57:15.352693176,accepted,0.0,in_app
11179,4787,19179,2025-12-06 04:26:37.016717651,sent,0.0,in_app
11204,7595,19204,2025-12-06 04:46:48.163168122,sent,0.0,in_app
1811,2871,9811,2025-12-06 05:10:43.788761060,accepted,0.0,link
10432,4357,18432,2025-12-06 06:56:27.537393598,sent,0.0,email
11766,3853,19766,2025-12-06 07:32:53.499339260,sent,0.0,in_app
10815,3742,18815,2025-12-06 10:25:33.027537993,first_tx,20.0,link
5592,4072,13592,2025-12-06 10:26:15.617966138,sent,0.0,link
13065,4321,21065,2025-12-06 10:45:23.580270938,sent,0.0,in_app
13588,5519,21588,2025-12-06 15:21:18.479337638,sent,0.0,email
13827,5064,21827,2025-12-06 16:08:06.027155617,first_tx,20.0,in_app
4325,3359,12325,2025-12-06 17:30:44.491508248,first_tx,20.0,in_app
8489,5863,16489,2025-12-06 18:57:58.502565175,sent,0.0,in_app
13896,5942,21896,2025-12-06 19:58:12.147136181,accepted,0.0,link
11175,401,19175,2025-12-06 20:02:52.241737136,accepted,0.0,email
4011,2602,12011,2025-12-06 20:28:32.965479569,first_tx,20.0,in_app
7978,4259,15978,2025-12-07 01:35:45.799433836,sent,0.0,in_app
5631,3897,13631,2025-12-07 03:46:41.694410979,sent,0.0,link
2545,7712,10545,2025-12-07 04:02:25.634791703,first_tx,20.0,in_app
6686,1123,14686,2025-12-07 04:54:52.837716582,accepted,0.0,link
7401,2217,15401,2025-12-07 04:55:59.296521051,sent,0.0,email
13538,5514,21538,2025-12-07 05:05:12.857237545,accepted,0.0,link
11839,1791,19839,2025-12-07 05:27:29.051420140,kyc_completed,10.0,in_app
12033,6476,20033,2025-12-07 05:56:22.025664251,sent,0.0,email
4511,3751,12511,2025-12-07 06:18:21.457694759,sent,0.0,link
5077,1893,13077,2025-12-07 06:45:39.717257506,sent,0.0,in_app
2422,563,10422,2025-12-07 08:35:24.735517897,sent,0.0,in_app
9275,3053,17275,2025-12-07 08:53:00.570717931,sent,0.0,in_app
2893,6263,10893,2025-12-07 08:53:26.215295786,accepted,0.0,in_app
1577,503,9577,2025-12-07 10:59:45.770967061,first_tx,20.0,email
13331,3357,21331,2025-12-07 11:38:47.197453807,sent,0.0,email
12684,1117,20684,2025-12-07 13:27:00.386341914,sent,0.0,in_app
6729,778,14729,2025-12-07 14:11:37.831637500,kyc_completed,10.0,email
8941,961,16941,2025-12-07 14:19:21.042939872,first_tx,20.0,in_app
10879,7448,18879,2025-12-07 14:44:55.613968425,first_tx,20.0,email
10441,5845,18441,2025-12-07 14:46:39.047979192,sent,0.0,in_app
10034,6596,18034,2025-12-07 15:30:07.999746923,sent,0.0,in_app
13487,5180,21487,2025-12-07 15:43:58.060429075,accepted,0.0,in_app
13436,2284,21436,2025-12-07 15:59:22.603738372,accepted,0.0,in_app
7986,4301,15986,2025-12-07 16:10:08.770778192,first_tx,20.0,in_app
9058,4627,17058,2025-12-07 18:42:13.030505928,accepted,0.0,link
13248,4869,21248,2025-12-07 19:48:33.274289799,sent,0.0,link
13658,413,21658,2025-12-07 20:12:40.415523595,first_tx,20.0,email
12611,4134,20611,2025-12-07 20:43:39.417882401,sent,0.0,link
14331,7707,22331,2025-12-07 23:31:57.231590462,sent,0.0,link
4164,7166,12164,2025-12-08 00:17:14.167654751,first_tx,20.0,link
582,4212,8582,2025-12-08 00:50:00.964035119,accepted,0.0,in_app
9970,4820,17970,2025-12-08 01:26:36.276056779,sent,0.0,email
11516,3364,19516,2025-12-08 01:56:45.381328906,sent,0.0,in_app
12268,3625,20268,2025-12-08 03:55:49.573798360,accepted,0.0,in_app
8860,501,16860,2025-12-08 04:50:46.585906584,first_tx,20.0,email
2094,1149,10094,2025-12-08 05:54:00.759445663,accepted,0.0,in_app
2051,2804,10051,2025-12-08 06:11:10.036943989,first_tx,20.0,link
12538,478,20538,2025-12-08 06:43:48.386392069,sent,0.0,in_app
6021,4246,14021,2025-12-08 07:18:47.397582685,sent,0.0,email
6266,7270,14266,2025-12-08 07:50:23.890716513,accepted,0.0,email
8246,7225,16246,2025-12-08 09:07:52.519946727,first_tx,20.0,in_app
77,5805,8077,2025-12-08 11:11:34.779106406,sent,0.0,email
906,913,8906,2025-12-08 13:06:54.009113909,sent,0.0,email
805,3972,8805,2025-12-08 13:43:57.152740710,sent,0.0,link
11465,4965,19465,2025-12-08 16:14:33.819080265,sent,0.0,in_app
7291,544,15291,2025-12-08 17:13:41.400959905,accepted,0.0,in_app
1698,6472,9698,2025-12-08 18:01:47.717365555,accepted,0.0,in_app
5371,2011,13371,2025-12-08 18:43:36.603602342,first_tx,20.0,email
13308,4127,21308,2025-12-08 19:14:19.489065377,sent,0.0,in_app
602,2808,8602,2025-12-08 20:36:36.138983307,accepted,0.0,email
3721,6633,11721,2025-12-08 23:17:08.924178940,first_tx,20.0,in_app
4766,6872,12766,2025-12-08 23:28:22.298916895,accepted,0.0,email
10174,5936,18174,2025-12-08 23:51:33.772796035,accepted,0.0,in_app
14694,2221,22694,2025-12-08 23:56:11.796633700,accepted,0.0,email
1509,3464,9509,2025-12-09 00:08:57.054492810,sent,0.0,email
10876,4844,18876,2025-12-09 00:13:36.477546153,accepted,0.0,in_app
6965,149,14965,2025-12-09 01:18:59.612320797,accepted,0.0,email
14177,2175,22177,2025-12-09 01:31:36.314945201,sent,0.0,in_app
2093,4541,10093,2025-12-09 02:11:15.410777616,sent,0.0,in_app
12672,1709,20672,2025-12-09 03:43:10.760308063,sent,0.0,email
12780,5908,20780,2025-12-09 04:43:42.140478218,accepted,0.0,in_app
869,6688,8869,2025-12-09 04:53:32.681349864,first_tx,20.0,in_app
14229,4254,22229,2025-12-09 05:17:19.965693163,sent,0.0,in_app
2628,2732,10628,2025-12-09 06:54:03.689387809,kyc_completed,10.0,in_app
1242,15,9242,2025-12-09 08:53:47.980588827,accepted,0.0,in_app
10245,5637,18245,2025-12-09 09:09:34.076442942,sent,0.0,in_app
4166,5921,12166,2025-12-09 09:17:09.815427067,sent,0.0,link
345,5048,8345,2025-12-09 09:38:23.031193675,accepted,0.0,link
7482,6769,15482,2025-12-09 10:14:07.901985163,sent,0.0,email
1881,4744,9881,2025-12-09 14:14:01.786078127,accepted,0.0,email
12958,5021,20958,2025-12-09 14:20:24.666798341,sent,0.0,in_app
2119,7274,10119,2025-12-09 15:20:25.489328262,accepted,0.0,in_app
11692,1719,19692,2025-12-09 15:27:05.891533876,sent,0.0,email
3542,2435,11542,2025-12-09 15:44:29.541982845,first_tx,20.0,in_app
6141,6635,14141,2025-12-09 16:09:53.417799253,sent,0.0,in_app
7003,6886,15003,2025-12-09 17:09:04.267985002,sent,0.0,email
2999,3209,10999,2025-12-09 17:47:42.273572550,kyc_completed,10.0,link
865,2695,8865,2025-12-09 18:29:53.938588876,sent,0.0,link
6099,6077,14099,2025-12-09 21:11:17.307426350,first_tx,20.0,email
13523,7209,21523,2025-12-09 21:51:31.179894851,sent,0.0,link
13352,7670,21352,2025-12-09 22:03:40.802938513,accepted,0.0,email
7805,4177,15805,2025-12-09 22:08:38.825472482,sent,0.0,in_app
6522,3921,14522,2025-12-09 22:11:13.675669373,sent,0.0,link
6983,4112,14983,2025-12-09 22:58:39.011317766,sent,0.0,email
5054,907,13054,2025-12-09 23:19:39.352473416,kyc_completed,10.0,link
14757,6706,22757,2025-12-09 23:35:41.158116533,accepted,0.0,email
9126,2191,17126,2025-12-09 23:36:14.289171393,sent,0.0,email
6696,496,14696,2025-12-10 00:59:07.910312150,sent,0.0,in_app
7493,1682,15493,2025-12-10 01:47:01.949248544,accepted,0.0,link
2600,3203,10600,2025-12-10 01:55:27.292159750,sent,0.0,link
8928,7967,16928,2025-12-10 02:56:10.961647641,accepted,0.0,email
954,5113,8954,2025-12-10 04:24:46.486604321,sent,0.0,link
11848,557,19848,2025-12-10 06:03:50.656312592,accepted,0.0,link
2419,153,10419,2025-12-10 06:08:25.815660383,sent,0.0,in_app
4130,5464,12130,2025-12-10 06:09:42.723199725,kyc_completed,10.0,email
13494,5468,21494,2025-12-10 06:29:00.713943600,kyc_completed,10.0,email
6812,3088,14812,2025-12-10 06:34:22.160038638,accepted,0.0,in_app
1468,942,9468,2025-12-10 07:02:11.864697898,accepted,0.0,in_app
2681,4056,10681,2025-12-10 08:38:28.699530627,sent,0.0,link
7693,1964,15693,2025-12-10 08:50:33.692299172,sent,0.0,link
5917,6756,13917,2025-12-10 09:08:58.251708588,accepted,0.0,link
7969,3745,15969,2025-12-10 09:27:27.456662776,first_tx,20.0,in_app
11740,294,19740,2025-12-10 09:58:40.020932979,sent,0.0,in_app
13310,1467,21310,2025-12-10 10:41:13.013981736,sent,0.0,in_app
2022,2766,10022,2025-12-10 11:57:08.964820897,sent,0.0,in_app
7673,135,15673,2025-12-10 12:50:11.795448984,accepted,0.0,link
10988,2047,18988,2025-12-10 13:22:46.868966837,accepted,0.0,email
9377,7454,17377,2025-12-10 14:15:06.621873655,accepted,0.0,in_app
9755,7099,17755,2025-12-10 14:47:10.941018034,sent,0.0,email
9899,1799,17899,2025-12-10 15:33:44.472787943,accepted,0.0,in_app
9939,7344,17939,2025-12-10 15:48:10.548899349,first_tx,20.0,email
7864,6880,15864,2025-12-10 17:08:51.563988582,accepted,0.0,link
8909,1882,16909,2025-12-10 18:03:40.077545114,sent,0.0,in_app
6956,5956,14956,2025-12-10 18:10:51.781319664,sent,0.0,in_app
11850,5152,19850,2025-12-10 18:28:13.521455016,accepted,0.0,email
11837,4143,19837,2025-12-10 18:35:36.642342085,accepted,0.0,link
3690,1986,11690,2025-12-10 19:13:28.744689227,sent,0.0,link
13099,1729,21099,2025-12-10 19:40:38.093469925,accepted,0.0,in_app
138,4120,8138,2025-12-10 20:09:14.443637184,sent,0.0,link
9873,6328,17873,2025-12-10 20:41:45.210395958,accepted,0.0,email
7794,3033,15794,2025-12-11 01:02:24.076134752,first_tx,20.0,in_app
7283,6863,15283,2025-12-11 01:32:31.926629330,kyc_completed,10.0,in_app
10668,3728,18668,2025-12-11 01:57:23.084551229,sent,0.0,email
9066,5176,17066,2025-12-11 02:00:15.981970029,accepted,0.0,link
1760,2156,9760,2025-12-11 02:01:21.666781732,sent,0.0,link
6752,1922,14752,2025-12-11 02:09:21.457944011,accepted,0.0,link
7124,93,15124,2025-12-11 02:40:14.309104644,sent,0.0,in_app
9139,7946,17139,2025-12-11 04:55:12.465063819,sent,0.0,in_app
3944,1473,11944,2025-12-11 05:24:25.193196028,sent,0.0,in_app
3018,5276,11018,2025-12-11 05:26:05.221193870,accepted,0.0,in_app
10678,724,18678,2025-12-11 05:43:51.513687707,accepted,0.0,in_app
11967,141,19967,2025-12-11 06:07:52.883878604,accepted,0.0,email
706,2533,8706,2025-12-11 06:42:29.568369784,sent,0.0,email
3298,4198,11298,2025-12-11 07:04:22.379983893,accepted,0.0,in_app
6955,1082,14955,2025-12-11 08:41:52.148491212,first_tx,20.0,in_app
13254,7440,21254,2025-12-11 08:43:26.589435628,sent,0.0,in_app
5386,4758,13386,2025-12-11 08:50:06.534313160,accepted,0.0,in_app
9048,1030,17048,2025-12-11 10:01:37.494212471,sent,0.0,in_app
2509,4767,10509,2025-12-11 10:33:02.944595018,accepted,0.0,link
1253,2500,9253,2025-12-11 10:47:25.406554983,first_tx,20.0,in_app
2693,5601,10693,2025-12-11 11:21:59.928268455,accepted,0.0,link
7019,4953,15019,2025-12-11 11:46:00.690144841,accepted,0.0,in_app
