response_id,user_id,survey_date,nps_score,driver,segment,comment_length
5296,6476,2025-08-18 07:55:52.814799212,8,fees,passive,24
2096,2549,2025-08-18 09:12:56.044198759,6,product,detractor,81
2342,2879,2025-08-18 10:19:48.853452887,6,onboarding,detractor,135
2525,3087,2025-08-18 11:58:03.463892820,8,trust,passive,17
3194,3914,2025-08-18 12:05:35.184252137,10,product,promoter,84
1900,2293,2025-08-18 14:25:58.795145218,10,trust,promoter,156
5342,6538,2025-08-18 14:41:44.211967719,2,product,detractor,199
390,470,2025-08-18 15:00:38.063627066,6,trust,detractor,124
4922,6011,2025-08-18 15:23:42.610493135,4,fees,detractor,61
5590,6838,2025-08-18 15:49:36.709950169,2,product,detractor,113
5196,6357,2025-08-18 16:09:57.499239625,8,product,passive,4
1138,1367,2025-08-18 19:50:34.435212100,10,product,promoter,183
3272,4014,2025-08-18 20:33:50.056350287,7,fees,passive,6
515,625,2025-08-18 21:31:36.543903720,10,product,promoter,136
143,182,2025-08-19 02:07:15.689005452,10,onboarding,promoter,32
353,430,2025-08-19 05:30:36.705390022,2,product,detractor,65
5572,6819,2025-08-19 07:51:17.395376932,9,app_quality,promoter,32
5001,6111,2025-08-19 07:54:47.526807415,8,onboarding,passive,31
5668,6938,2025-08-19 08:29:31.688857271,10,product,promoter,82
6477,7896,2025-08-19 09:15:45.487946972,4,product,detractor,136
254,301,2025-08-19 12:25:35.525401760,9,support,promoter,7
1033,1251,2025-08-19 13:11:57.921207973,8,onboarding,passive,32
5095,6231,2025-08-19 18:57:31.158802981,10,app_quality,promoter,131
2010,2422,2025-08-20 02:28:00.269911070,0,support,detractor,71
3189,3908,2025-08-20 02:43:25.755335757,8,app_quality,passive,4
3088,3784,2025-08-20 05:21:54.568429750,10,product,promoter,183
5085,6222,2025-08-20 10:17:55.905146747,6,product,detractor,165
2060,2501,2025-08-20 11:24:14.633424809,9,support,promoter,26
3007,3681,2025-08-20 12:13:39.036615467,2,trust,detractor,46
1681,2028,2025-08-20 12:58:45.295829607,4,app_quality,detractor,15
3201,3924,2025-08-20 14:31:54.957554999,8,onboarding,passive,29
2489,3048,2025-08-20 18:49:53.168795420,3,fees,detractor,44
2308,2834,2025-08-20 19:06:41.361223887,10,product,promoter,188
2788,3414,2025-08-20 19:47:12.023634102,10,app_quality,promoter,127
2740,3363,2025-08-20 19:51:05.891881884,8,trust,passive,16
1096,1323,2025-08-21 01:01:25.057690121,10,product,promoter,76
2780,3408,2025-08-21 04:12:30.762778959,2,trust,detractor,15
189,226,2025-08-21 04:18:14.592261787,8,fees,passive,32
4985,6088,2025-08-21 04:20:31.726801080,10,product,promoter,52
1587,1899,2025-08-21 04:53:58.593962155,10,product,promoter,199
3357,4109,2025-08-21 05:44:15.273954908,8,product,passive,6
4198,5104,2025-08-21 05:45:31.606142515,0,fees,detractor,17
1925,2331,2025-08-21 09:40:58.278538801,9,app_quality,promoter,102
3045,3730,2025-08-21 10:09:32.789252747,8,product,passive,38
4422,5416,2025-08-21 12:09:22.930309733,10,trust,promoter,191
319,377,2025-08-21 13:27:55.904938441,7,fees,passive,18
2272,2789,2025-08-21 13:42:21.365081447,2,onboarding,detractor,92
3748,4573,2025-08-21 14:28:36.853038177,10,app_quality,promoter,168
363,440,2025-08-21 15:27:58.239236321,8,product,passive,35
2918,3573,2025-08-21 17:53:23.761508173,10,app_quality,promoter,90
876,1046,2025-08-21 22:11:11.915396908,10,app_quality,promoter,114
3282,4022,2025-08-22 00:44:17.699159175,10,onboarding,promoter,3
1859,2247,2025-08-22 05:26:22.220443835,5,app_quality,detractor,46
744,897,2025-08-22 09:20:23.996912619,5,fees,detractor,185
6059,7412,2025-08-22 09:48:20.109869115,8,product,passive,2
5020,6143,2025-08-22 11:06:05.729057769,3,app_quality,detractor,7
2470,3031,2025-08-22 12:38:20.350098358,8,onboarding,passive,31
1721,2079,2025-08-22 14:14:07.711158963,10,product,promoter,125
3700,4510,2025-08-22 16:04:27.394308791,1,support,detractor,164
5353,6550,2025-08-22 16:56:23.419157740,4,app_quality,detractor,97
3636,4442,2025-08-22 19:17:55.579785187,2,trust,detractor,53
803,965,2025-08-22 20:59:52.913208696,10,app_quality,promoter,159
2479,3038,2025-08-22 21:36:08.784975165,8,trust,passive,3
2129,2588,2025-08-23 00:22:55.438996105,10,trust,promoter,89
5052,6182,2025-08-23 00:35:10.277460044,8,product,passive,25
1013,1227,2025-08-23 02:12:51.276182434,3,app_quality,detractor,44
6121,7481,2025-08-23 03:45:18.878399170,6,support,detractor,196
4866,5928,2025-08-23 04:47:01.527284976,2,fees,detractor,114
4319,5272,2025-08-23 04:48:33.993761546,8,product,passive,31
4971,6073,2025-08-23 04:48:53.695483346,10,trust,promoter,4
5489,6718,2025-08-23 07:11:34.970532480,8,onboarding,passive,6
3859,4710,2025-08-23 10:22:21.749005557,6,product,detractor,166
3090,3785,2025-08-23 10:29:16.022196579,10,product,promoter,180
1420,1713,2025-08-23 11:18:47.549201581,10,app_quality,promoter,84
4522,5529,2025-08-23 11:38:55.838627638,10,product,promoter,45
936,1129,2025-08-23 12:27:57.930115619,5,fees,detractor,149
3001,3673,2025-08-23 13:14:42.992895122,7,fees,passive,10
475,574,2025-08-23 15:18:32.404493154,6,app_quality,detractor,125
2404,2960,2025-08-23 16:04:30.536661869,7,app_quality,passive,27
5029,6152,2025-08-23 16:10:14.695480156,0,onboarding,detractor,74
4968,6072,2025-08-23 18:24:05.790186921,8,support,passive,6
3233,3960,2025-08-23 19:17:10.505221540,10,support,promoter,138
2094,2543,2025-08-23 23:51:56.870487149,7,fees,passive,23
1885,2277,2025-08-23 23:57:01.548473019,8,trust,passive,33
5574,6821,2025-08-24 12:24:59.692656355,0,fees,detractor,108
2833,3464,2025-08-24 19:13:41.652612629,9,app_quality,promoter,169
1822,2207,2025-08-24 19:36:24.592607254,6,fees,detractor,27
2433,2991,2025-08-24 20:29:47.086908455,8,onboarding,passive,8
6436,7839,2025-08-24 23:52:02.378185380,9,support,promoter,129
6128,7490,2025-08-25 02:02:44.204160048,10,trust,promoter,8
5046,6173,2025-08-25 03:24:36.419673412,8,product,passive,4
4118,5017,2025-08-25 10:34:47.304327475,6,support,detractor,40
1202,1430,2025-08-25 13:02:36.358407839,10,app_quality,promoter,12
1594,1917,2025-08-25 16:09:35.532785707,10,app_quality,promoter,107
784,944,2025-08-25 16:17:20.285028985,10,product,promoter,124
4615,5623,2025-08-25 21:40:27.611542027,10,product,promoter,48
2570,3144,2025-08-26 00:10:05.020285224,10,support,promoter,191
3035,3712,2025-08-26 00:59:28.868631334,8,product,passive,31
491,592,2025-08-26 02:00:13.700593028,8,app_quality,passive,28
3939,4811,2025-08-26 03:01:11.375685649,8,product,passive,0
4227,5136,2025-08-26 04:30:11.151271840,10,app_quality,promoter,24
6536,7959,2025-08-26 04:37:48.428955145,10,product,promoter,162
2849,3478,2025-08-26 05:12:12.813071497,6,fees,detractor,173
1806,2189,2025-08-26 05:51:55.241159232,9,app_quality,promoter,108
2084,2531,2025-08-26 06:25:51.597745294,10,product,promoter,116
4020,4900,2025-08-26 10:46:07.142999436,7,fees,passive,33
3751,4574,2025-08-26 12:20:12.906635049,2,app_quality,detractor,68
5931,7283,2025-08-26 13:15:39.667799707,10,support,promoter,110
6241,7615,2025-08-26 16:41:30.725238920,8,product,passive,23
2098,2553,2025-08-26 16:50:26.273238374,10,app_quality,promoter,18
5302,6486,2025-08-26 17:28:32.568733896,7,fees,passive,21
5677,6950,2025-08-26 18:04:28.155160234,10,product,promoter,139
5247,6413,2025-08-26 19:13:24.973206124,8,support,passive,20
3475,4247,2025-08-26 20:15:26.810523987,10,trust,promoter,94
4137,5037,2025-08-26 22:03:38.952230944,7,fees,passive,21
6379,7776,2025-08-27 08:14:26.052078543,8,product,passive,20
2245,2741,2025-08-27 10:23:33.483270482,10,app_quality,promoter,161
5285,6466,2025-08-27 11:42:24.910006291,8,trust,passive,29
764,923,2025-08-27 15:31:54.297637340,5,app_quality,detractor,11
2757,3383,2025-08-27 21:09:49.562660004,8,trust,passive,18
3847,4696,2025-08-27 23:27:25.397963922,10,trust,promoter,3
1877,2267,2025-08-28 00:20:37.769151433,3,app_quality,detractor,67
244,293,2025-08-28 08:46:07.802121884,8,trust,passive,5
6491,7916,2025-08-28 08:46:36.100427329,1,support,detractor,9
3726,4540,2025-08-28 09:19:21.788113765,10,onboarding,promoter,47
3656,4464,2025-08-28 09:27:35.025696457,8,onboarding,passive,6
6101,7464,2025-08-28 12:20:14.429251440,8,support,passive,16
774,934,2025-08-28 15:20:03.285762236,10,trust,promoter,109
2297,2821,2025-08-28 16:11:17.108549208,5,fees,detractor,34
4442,5438,2025-08-28 20:22:19.339661380,5,app_quality,detractor,39
2248,2744,2025-08-28 20:46:22.194037015,9,app_quality,promoter,85
848,1019,2025-08-28 22:35:16.022060036,8,onboarding,passive,19
4459,5455,2025-08-28 23:21:37.096481747,7,fees,passive,38
3796,4637,2025-08-29 00:24:29.243832773,8,onboarding,passive,13
2085,2534,2025-08-29 01:32:51.208176863,0,support,detractor,145
4122,5020,2025-08-29 04:38:38.358731005,6,product,detractor,164
6126,7487,2025-08-29 05:23:07.723126728,4,product,detractor,76
1436,1729,2025-08-29 09:10:11.239573431,10,onboarding,promoter,120
4909,5993,2025-08-29 13:00:36.838016259,2,product,detractor,63
5813,7136,2025-08-29 14:19:05.686253855,9,support,promoter,162
3114,3818,2025-08-29 20:54:32.457646154,8,fees,passive,22
97,115,2025-08-29 23:08:39.377293224,10,product,promoter,190
2353,2890,2025-08-30 01:15:45.003279470,4,app_quality,detractor,24
473,571,2025-08-30 04:19:29.864116539,8,product,passive,10
5025,6149,2025-08-30 05:30:03.574061110,1,support,detractor,176
4169,5069,2025-08-30 06:51:28.414108059,10,onboarding,promoter,172
1321,1574,2025-08-30 08:55:01.167369841,8,app_quality,passive,28
1577,1890,2025-08-30 11:15:54.821660760,10,trust,promoter,173
5367,6566,2025-08-30 15:34:29.714245544,9,support,promoter,161
1517,1824,2025-08-30 17:43:12.252562852,10,product,promoter,194
6207,7578,2025-08-30 19:30:20.786963696,10,trust,promoter,83
1796,2177,2025-08-30 19:36:53.088971532,0,fees,detractor,183
6430,7834,2025-08-30 22:16:31.757795368,7,fees,passive,2
3860,4712,2025-08-30 23:01:37.096837282,10,app_quality,promoter,106
3583,4383,2025-08-31 04:22:21.124009220,10,app_quality,promoter,171
3792,4633,2025-08-31 05:05:40.141064751,8,app_quality,passive,27
6461,7878,2025-08-31 05:31:44.480715553,2,app_quality,detractor,69
2274,2790,2025-08-31 06:01:35.304231512,5,fees,detractor,9
6044,7402,2025-08-31 06:32:12.905115348,10,product,promoter,134
2004,2414,2025-08-31 07:20:54.505504898,10,app_quality,promoter,160
4470,5465,2025-08-31 08:20:52.370770171,10,product,promoter,0
725,880,2025-08-31 11:07:55.665339847,3,app_quality,detractor,198
1369,1640,2025-08-31 12:36:49.099640218,7,support,passive,27
3203,3927,2025-08-31 14:10:42.970838776,10,trust,promoter,175
5298,6477,2025-08-31 14:43:37.669703905,7,support,passive,9
6165,7527,2025-08-31 15:53:25.254994159,8,trust,passive,14
5023,6146,2025-08-31 17:22:29.300734453,8,trust,passive,5
5829,7156,2025-08-31 18:22:40.276658576,1,app_quality,detractor,90
3147,3852,2025-08-31 20:03:08.805528751,8,support,passive,9
4372,5339,2025-08-31 22:37:33.843320258,8,trust,passive,0
1776,2160,2025-08-31 22:53:58.229846445,9,app_quality,promoter,195
2006,2419,2025-09-01 00:48:38.714238357,2,onboarding,detractor,34
407,496,2025-09-01 01:04:02.198186886,7,fees,passive,32
5723,7011,2025-09-01 02:26:12.243439985,2,app_quality,detractor,124
5640,6904,2025-09-01 04:36:13.486829981,10,product,promoter,30
1668,2010,2025-09-01 05:01:36.821986812,8,fees,passive,13
1595,1920,2025-09-01 05:26:45.611790475,6,fees,detractor,181
1568,1876,2025-09-01 05:45:48.395060138,10,trust,promoter,40
2225,2715,2025-09-01 05:54:19.896037600,7,fees,passive,3
1953,2359,2025-09-01 06:02:34.538569776,8,onboarding,passive,14
2250,2747,2025-09-01 08:39:06.625402968,2,app_quality,detractor,52
1465,1772,2025-09-01 09:59:50.083517201,10,app_quality,promoter,104
1750,2130,2025-09-01 11:40:16.257768810,10,trust,promoter,35
672,819,2025-09-01 16:18:19.027365854,3,support,detractor,106
5497,6726,2025-09-01 17:19:19.525300838,10,app_quality,promoter,147
2902,3551,2025-09-01 17:46:04.917550825,4,onboarding,detractor,162
132,174,2025-09-01 22:19:55.245069359,10,product,promoter,106
2889,3533,2025-09-02 02:06:37.836780626,10,product,promoter,142
1267,1517,2025-09-02 02:15:56.435111000,5,fees,detractor,10
635,772,2025-09-02 02:47:07.581172162,4,app_quality,detractor,48
4897,5982,2025-09-02 03:29:52.369600879,7,support,passive,7
934,1128,2025-09-02 04:07:11.051638455,8,app_quality,passive,3
896,1073,2025-09-02 04:36:15.729551795,8,app_quality,passive,2
4937,6031,2025-09-02 09:04:18.302991381,7,fees,passive,32
747,901,2025-09-02 19:32:42.048176985,4,onboarding,detractor,199
4324,5279,2025-09-02 20:36:13.797950500,8,support,passive,39
2515,3071,2025-09-03 01:54:39.380264781,8,product,passive,22
1752,2132,2025-09-03 05:17:34.044617391,10,app_quality,promoter,169
6264,7641,2025-09-03 11:43:28.484786424,8,support,passive,11
4546,5554,2025-09-03 13:23:54.741712007,10,product,promoter,129
4026,4906,2025-09-03 14:25:30.759996763,8,support,passive,12
2099,2554,2025-09-03 17:46:02.520346071,4,fees,detractor,54
1609,1944,2025-09-03 17:50:16.858873996,6,trust,detractor,141
5780,7091,2025-09-03 20:13:31.284687783,2,app_quality,detractor,67
6334,7728,2025-09-03 23:51:11.273067362,7,fees,passive,13
416,508,2025-09-04 00:13:25.845732160,10,onboarding,promoter,158
1186,1412,2025-09-04 01:34:50.435904141,7,fees,passive,11
3260,3999,2025-09-04 04:41:11.570584277,0,fees,detractor,190
3131,3834,2025-09-04 05:45:29.027998863,8,product,passive,39
5639,6903,2025-09-04 07:20:51.945996197,8,trust,passive,31
548,669,2025-09-04 09:48:02.694963628,10,trust,promoter,126
661,798,2025-09-04 14:57:54.838171370,5,support,detractor,68
159,195,2025-09-04 15:54:20.116999382,2,app_quality,detractor,138
4942,6038,2025-09-04 15:55:24.667596770,10,product,promoter,58
5311,6496,2025-09-04 19:36:21.971536807,2,app_quality,detractor,148
4410,5391,2025-09-04 19:47:45.287609953,7,support,passive,16
4082,4970,2025-09-04 20:27:16.127199659,4,onboarding,detractor,133
484,585,2025-09-04 21:39:48.063963545,10,support,promoter,198
1128,1357,2025-09-04 22:02:00.606172346,10,support,promoter,60
1499,1808,2025-09-04 22:09:54.881791352,10,product,promoter,152
2575,3152,2025-09-04 22:57:37.920659682,6,fees,detractor,13
3053,3742,2025-09-05 03:11:28.685053489,9,support,promoter,199
1557,1863,2025-09-05 05:04:47.387272621,8,support,passive,33
5472,6694,2025-09-05 09:11:18.313234281,10,product,promoter,78
2689,3312,2025-09-05 09:17:33.628896519,8,product,passive,22
3291,4029,2025-09-05 11:28:57.064748998,8,onboarding,passive,29
4595,5599,2025-09-05 12:25:25.212228237,8,trust,passive,12
4460,5455,2025-09-05 12:39:02.479690805,10,product,promoter,181
2893,3539,2025-09-05 12:48:56.307097509,0,fees,detractor,29
4019,4899,2025-09-05 13:44:12.668382882,4,product,detractor,159
1619,1950,2025-09-05 16:13:38.932285344,8,product,passive,8
3729,4544,2025-09-05 16:51:40.998730337,10,app_quality,promoter,53
5747,7049,2025-09-05 19:06:02.597039112,6,app_quality,detractor,141
2385,2934,2025-09-05 19:21:30.454953557,4,fees,detractor,176
5827,7154,2025-09-05 21:43:50.802989234,10,support,promoter,190
4738,5760,2025-09-06 00:32:56.419009995,3,fees,detractor,71
6527,7949,2025-09-06 03:32:11.871141216,6,trust,detractor,140
2807,3432,2025-09-06 05:49:17.157537710,6,product,detractor,125
1872,2261,2025-09-06 06:17:58.425340922,10,trust,promoter,101
262,312,2025-09-06 06:42:17.655630171,8,fees,passive,6
983,1186,2025-09-06 13:35:55.215557295,10,product,promoter,147
67,79,2025-09-06 15:47:54.818137861,1,support,detractor,78
2383,2933,2025-09-06 16:05:23.538309377,10,onboarding,promoter,179
6365,7760,2025-09-06 17:38:22.791757637,8,product,passive,2
1908,2302,2025-09-06 21:58:20.623450791,10,onboarding,promoter,155
2841,3471,2025-09-06 22:21:33.962755213,8,onboarding,passive,34
5245,6412,2025-09-06 22:48:47.527728186,9,support,promoter,41
6441,7849,2025-09-07 00:13:04.999157811,7,fees,passive,20
5030,6153,2025-09-07 07:36:50.115145334,10,trust,promoter,135
6120,7481,2025-09-07 08:29:50.486996924,8,product,passive,37
1528,1833,2025-09-07 09:01:35.235615492,8,product,passive,11
5844,7176,2025-09-07 09:46:38.402354832,8,trust,passive,20
4329,5286,2025-09-07 09:57:33.619309283,6,onboarding,detractor,74
5882,7221,2025-09-07 11:50:41.326099140,10,app_quality,promoter,115
1523,1830,2025-09-07 13:34:22.942264756,10,product,promoter,32
4488,5486,2025-09-07 13:37:57.345080067,10,app_quality,promoter,98
2956,3615,2025-09-07 14:38:49.995259869,10,trust,promoter,163
5214,6379,2025-09-07 14:54:53.770353497,6,fees,detractor,5
5858,7192,2025-09-07 18:02:10.296580447,0,fees,detractor,117
1039,1259,2025-09-07 19:27:29.335392780,10,app_quality,promoter,80
576,704,2025-09-07 21:57:18.681111722,7,fees,passive,15
2634,3234,2025-09-08 00:08:49.165302960,10,app_quality,promoter,102
2464,3025,2025-09-08 04:41:34.875907681,6,support,detractor,188
5467,6691,2025-09-08 07:51:37.299098926,10,product,promoter,172
6017,7374,2025-09-08 08:13:16.030277091,2,product,detractor,198
1132,1361,2025-09-08 08:40:26.610398353,8,fees,passive,31
4385,5358,2025-09-08 11:22:32.156352845,8,support,passive,20
2091,2541,2025-09-08 15:25:36.150790586,5,fees,detractor,152
1871,2260,2025-09-08 15:47:51.735845431,0,support,detractor,189
921,1105,2025-09-08 16:17:59.782310874,10,app_quality,promoter,3
3228,3954,2025-09-08 18:45:32.233949688,10,product,promoter,115
3569,4362,2025-09-08 19:24:02.707263956,10,app_quality,promoter,167
3390,4145,2025-09-08 19:58:55.765015544,10,product,promoter,93
372,448,2025-09-08 21:17:52.892792868,8,product,passive,8
486,588,2025-09-08 21:47:21.827479632,4,product,detractor,29
5838,7169,2025-09-08 22:15:48.926473145,9,support,promoter,189
5706,6991,2025-09-08 23:11:21.284620748,10,product,promoter,114
5058,6187,2025-09-09 02:59:12.715043147,6,product,detractor,116
4739,5761,2025-09-09 05:04:42.413914231,10,onboarding,promoter,140
5509,6745,2025-09-09 14:43:57.527860059,10,product,promoter,29
715,871,2025-09-09 15:48:28.456508249,5,fees,detractor,111
5533,6772,2025-09-09 16:41:43.037927252,10,app_quality,promoter,179
474,572,2025-09-09 19:50:25.545189068,2,trust,detractor,11
2003,2414,2025-09-10 00:15:05.601295785,4,trust,detractor,185
5448,6661,2025-09-10 04:41:37.459248613,8,fees,passive,9
4888,5968,2025-09-10 05:32:59.646789127,2,product,detractor,163
62,73,2025-09-10 07:30:45.511004865,10,product,promoter,135
1890,2281,2025-09-10 09:24:49.997508278,8,trust,passive,26
4808,5841,2025-09-10 15:48:53.770172800,8,onboarding,passive,6
2606,3185,2025-09-10 18:21:42.030445593,10,trust,promoter,80
3967,4842,2025-09-10 19:08:23.228838718,4,onboarding,detractor,117
398,483,2025-09-10 19:42:13.128977108,10,product,promoter,12
4304,5241,2025-09-10 23:16:41.251302583,0,fees,detractor,136
2048,2484,2025-09-11 00:16:53.647893759,10,trust,promoter,55
1455,1755,2025-09-11 02:49:09.665075622,10,app_quality,promoter,11
5369,6570,2025-09-11 06:08:39.083223379,7,support,passive,34
95,111,2025-09-11 07:12:05.621792886,7,support,passive,5
1625,1956,2025-09-11 10:56:42.985438978,8,trust,passive,28
6488,7915,2025-09-11 13:11:57.074312590,10,product,promoter,59
3552,4341,2025-09-11 13:15:01.448789135,10,product,promoter,19
5771,7079,2025-09-11 14:04:56.380460891,10,product,promoter,111
5206,6366,2025-09-11 16:33:38.595081058,10,app_quality,promoter,35
1004,1209,2025-09-11 18:26:09.430252566,6,trust,detractor,80
5700,6981,2025-09-11 19:45:09.035460984,5,fees,detractor,9
3613,4418,2025-09-11 20:03:01.210325460,4,app_quality,detractor,191
2555,3126,2025-09-11 20:30:59.345982999,3,app_quality,detractor,8
5696,6978,2025-09-11 20:36:32.892084388,10,product,promoter,67
4211,5118,2025-09-12 00:02:58.926715039,10,product,promoter,167
2944,3601,2025-09-12 01:17:41.849355661,10,product,promoter,33
5632,6897,2025-09-12 03:13:25.443012990,10,product,promoter,114
4804,5836,2025-09-12 03:42:13.910763340,7,fees,passive,24
6113,7474,2025-09-12 05:08:23.136500967,10,trust,promoter,12
1606,1934,2025-09-12 05:11:42.796935841,9,app_quality,promoter,131
4876,5948,2025-09-12 06:32:25.942174117,10,trust,promoter,122
4573,5578,2025-09-12 06:52:15.519390237,9,app_quality,promoter,121
3346,4097,2025-09-12 07:48:42.869697940,2,product,detractor,54
3556,4344,2025-09-12 08:28:58.337728815,10,trust,promoter,163
5284,6463,2025-09-12 08:50:05.661038561,9,support,promoter,135
1209,1437,2025-09-12 10:32:01.997298026,2,trust,detractor,182
3269,4010,2025-09-12 10:57:11.896013903,8,product,passive,35
5431,6646,2025-09-12 11:11:43.397952792,7,support,passive,3
3842,4685,2025-09-12 11:47:24.990531573,10,product,promoter,22
220,262,2025-09-12 19:25:53.414734912,10,support,promoter,126
4934,6023,2025-09-12 19:35:54.729271726,6,onboarding,detractor,26
1892,2284,2025-09-12 19:46:48.395839572,10,trust,promoter,17
3713,4523,2025-09-12 20:41:22.436914009,8,onboarding,passive,20
1299,1552,2025-09-12 22:04:56.947093299,8,app_quality,passive,38
737,890,2025-09-13 03:03:11.867203033,5,support,detractor,181
5529,6765,2025-09-13 07:27:16.985084083,10,app_quality,promoter,187
4933,6023,2025-09-13 09:29:20.351765281,8,trust,passive,19
3682,4488,2025-09-13 11:05:39.335281442,3,fees,detractor,178
2884,3529,2025-09-13 12:30:48.517103793,10,support,promoter,7
6247,7621,2025-09-13 13:08:47.235429718,6,fees,detractor,36
264,313,2025-09-13 14:20:58.662784956,10,product,promoter,169
5246,6413,2025-09-13 14:42:22.136042880,10,product,promoter,47
3054,3742,2025-09-13 21:36:11.741072618,2,app_quality,detractor,183
3413,4180,2025-09-13 22:31:15.131296269,10,product,promoter,10
2447,3007,2025-09-13 23:48:58.056980336,8,product,passive,34
68,80,2025-09-14 04:23:25.425114080,8,onboarding,passive,39
769,927,2025-09-14 05:03:33.434539606,9,app_quality,promoter,107
3416,4182,2025-09-14 06:25:51.693393930,7,fees,passive,4
2842,3472,2025-09-14 07:36:25.248138742,6,onboarding,detractor,67
4528,5534,2025-09-14 09:17:35.972808768,10,trust,promoter,41
1047,1267,2025-09-14 11:02:53.298285593,3,fees,detractor,99
6308,7694,2025-09-14 13:33:56.673779290,10,product,promoter,19
6075,7438,2025-09-14 17:50:37.896730756,8,support,passive,14
1237,1471,2025-09-14 22:07:38.235983128,10,product,promoter,39
1986,2394,2025-09-15 00:41:34.112368207,10,product,promoter,124
3774,4612,2025-09-15 03:48:26.501114646,10,app_quality,promoter,183
6377,7772,2025-09-15 05:18:57.956011554,0,fees,detractor,167
2097,2552,2025-09-15 05:20:35.548614389,0,onboarding,detractor,153
4033,4920,2025-09-15 05:45:19.126785853,4,trust,detractor,126
4040,4926,2025-09-15 10:07:50.485952904,10,trust,promoter,151
2130,2588,2025-09-15 18:25:42.927687632,6,app_quality,detractor,193
4452,5450,2025-09-15 23:28:41.007033278,9,app_quality,promoter,173
1000,1205,2025-09-16 00:27:06.685444373,8,support,passive,20
304,357,2025-09-16 01:10:51.204295444,2,support,detractor,103
6473,7893,2025-09-16 04:24:56.587624320,8,onboarding,passive,35
4078,4965,2025-09-16 06:51:01.540873293,10,app_quality,promoter,30
1715,2069,2025-09-16 08:56:54.172771080,6,trust,detractor,92
6086,7448,2025-09-16 10:28:50.441723981,8,support,passive,11
2810,3435,2025-09-16 14:18:06.742433992,6,onboarding,detractor,38
5181,6344,2025-09-16 18:10:35.982770854,10,app_quality,promoter,76
49,60,2025-09-16 19:40:32.020066545,10,support,promoter,133
3513,4289,2025-09-16 20:30:52.341173683,10,product,promoter,149
2062,2502,2025-09-16 21:10:59.193301085,8,trust,passive,0
4660,5670,2025-09-16 21:16:20.198575349,8,trust,passive,17
6309,7698,2025-09-16 21:28:57.869128715,4,product,detractor,6
1467,1774,2025-09-16 23:20:31.094124944,9,support,promoter,163
898,1076,2025-09-16 23:37:42.869451979,8,trust,passive,5
2135,2596,2025-09-17 00:07:02.658040227,6,fees,detractor,86
1769,2153,2025-09-17 01:04:30.078489037,7,app_quality,passive,10
3125,3831,2025-09-17 02:33:34.129030639,10,product,promoter,2
412,503,2025-09-17 03:56:53.612075915,8,trust,passive,5
382,458,2025-09-17 04:05:05.512209313,10,product,promoter,138
4113,5011,2025-09-17 04:26:01.873070557,8,trust,passive,20
437,534,2025-09-17 05:27:20.503306272,5,app_quality,detractor,44
955,1152,2025-09-17 06:29:17.966204638,8,product,passive,34
823,987,2025-09-17 08:29:02.783171489,9,app_quality,promoter,191
3874,4728,2025-09-17 11:17:07.244732820,7,support,passive,29
793,954,2025-09-17 11:23:13.344053291,2,app_quality,detractor,183
2836,3467,2025-09-17 12:02:37.595646288,6,app_quality,detractor,45
4379,5349,2025-09-17 12:58:37.146385306,4,trust,detractor,144
1765,2146,2025-09-17 15:46:38.923482498,8,trust,passive,17
3230,3959,2025-09-17 21:16:03.692468625,7,fees,passive,5
676,821,2025-09-17 22:58:58.519300414,10,product,promoter,140
2239,2736,2025-09-18 01:34:39.420459528,10,app_quality,promoter,149
3958,4831,2025-09-18 02:52:56.899707072,5,fees,detractor,5
3591,4391,2025-09-18 03:12:37.743033565,10,app_quality,promoter,161
5815,7138,2025-09-18 03:47:28.770462913,10,app_quality,promoter,104
1187,1412,2025-09-18 06:21:17.913366506,10,product,promoter,86
1239,1473,2025-09-18 06:46:43.217018567,6,support,detractor,141
4981,6085,2025-09-18 07:52:34.346436274,7,fees,passive,38
3944,4816,2025-09-18 08:25:32.578060918,10,product,promoter,117
5932,7284,2025-09-18 08:42:52.450343769,10,app_quality,promoter,23
1922,2324,2025-09-18 10:05:37.873710631,4,fees,detractor,7
3127,3832,2025-09-18 13:54:25.945654867,10,product,promoter,51
3303,4043,2025-09-18 16:01:23.839208339,4,app_quality,detractor,161
4014,4893,2025-09-19 00:51:44.877643223,0,fees,detractor,146
3948,4820,2025-09-19 02:23:38.621942082,2,onboarding,detractor,117
6449,7863,2025-09-19 06:36:51.376467594,10,product,promoter,22
1494,1798,2025-09-19 07:03:18.738816333,10,trust,promoter,106
3557,4347,2025-09-19 09:09:59.298709340,10,trust,promoter,96
2198,2684,2025-09-19 13:29:22.310551668,4,trust,detractor,139
3299,4040,2025-09-19 13:38:25.409823158,10,product,promoter,163
2014,2430,2025-09-19 15:57:56.162663251,4,support,detractor,134
5100,6240,2025-09-19 16:43:53.706491832,10,product,promoter,149
3042,3725,2025-09-19 17:54:43.950208345,10,app_quality,promoter,138
587,713,2025-09-19 18:17:14.252203821,8,product,passive,12
6004,7361,2025-09-19 23:22:15.278515253,4,onboarding,detractor,59
2857,3497,2025-09-20 01:35:35.025403145,10,product,promoter,25
5927,7277,2025-09-20 02:17:54.470266785,3,support,detractor,145
2847,3476,2025-09-20 03:36:53.821263654,2,product,detractor,27
4064,4952,2025-09-20 08:00:33.619894608,10,onboarding,promoter,44
1219,1450,2025-09-20 19:30:00.350184358,3,app_quality,detractor,185
