user_id,segment,currency,tx_type,amount_eur,revenue_eur,cost_eur,margin_eur
2650,family_budgeters,EUR,card,46.1,0.1783,0.0645,0.1138
2650,family_budgeters,EUR,card,55.84,0.2185,0.0789,0.1396
2650,family_budgeters,EUR,card,66.04,0.275,0.0809,0.1941
2650,family_budgeters,EUR,card,36.65,0.1578,0.0549,0.1029
2650,family_budgeters,EUR,card,38.78,0.1656,0.0614,0.1042
2651,family_budgeters,EUR,card,50.52,0.2034,0.0672,0.1363
2651,family_budgeters,EUR,card,44.54,0.1916,0.0604,0.1312
2651,family_budgeters,EUR,card,57.95,0.2217,0.0787,0.1429
2651,family_budgeters,EUR,card,28.88,0.1344,0.0489,0.0855
2651,family_budgeters,EUR,card,65.6,0.244,0.0812,0.1628
2651,family_budgeters,EUR,card,47.77,0.1908,0.0647,0.1261
2651,family_budgeters,EUR,atm,26.05,0.0,0.8816,-0.8816
2651,family_budgeters,EUR,card,40.7,0.1711,0.0596,0.1116
2651,family_budgeters,EUR,card,54.59,0.1967,0.0675,0.1292
2651,family_budgeters,EUR,card,39.5,0.1662,0.0629,0.1034
2652,family_budgeters,USD,fx,43.13,0.2865,0.5374,-0.2509
2652,family_budgeters,EUR,card,42.33,0.1761,0.0614,0.1148
2652,family_budgeters,EUR,card,67.74,0.2481,0.0887,0.1594
2652,family_budgeters,EUR,card,56.61,0.2299,0.0726,0.1572
2652,family_budgeters,EUR,card,38.86,0.1774,0.0605,0.1169
2652,family_budgeters,EUR,card,46.93,0.2148,0.0718,0.143
2652,family_budgeters,EUR,card,39.39,0.1581,0.0619,0.0963
2652,family_budgeters,EUR,card,19.19,0.1066,0.0411,0.0655
2652,family_budgeters,EUR,card,55.23,0.2512,0.08,0.1712
2652,family_budgeters,EUR,card,45.41,0.1717,0.0635,0.1081
2652,family_budgeters,EUR,card,41.22,0.1614,0.0643,0.097
2653,family_budgeters,EUR,card,57.57,0.2294,0.0754,0.154
2653,family_budgeters,EUR,transfer,61.34,0.5056,0.1573,0.3483
2653,family_budgeters,EUR,card,50.95,0.214,0.0719,0.1421
2653,family_budgeters,EUR,card,53.12,0.2087,0.0762,0.1326
2653,family_budgeters,EUR,card,33.1,0.1448,0.0544,0.0904
2653,family_budgeters,EUR,card,10.18,0.0841,0.031,0.0532
2653,family_budgeters,EUR,card,56.65,0.2219,0.0731,0.1489
2653,family_budgeters,EUR,card,53.53,0.1992,0.0753,0.1239
2653,family_budgeters,THB,fx,39.56,0.288,0.4789,-0.1909
2653,family_budgeters,EUR,card,63.66,0.2387,0.0865,0.1522
2653,family_budgeters,EUR,card,39.62,0.1848,0.0539,0.1309
2653,family_budgeters,EUR,card,18.82,0.1039,0.0435,0.0604
2653,family_budgeters,EUR,transfer,33.36,0.5329,0.1506,0.3823
2653,family_budgeters,THB,fx,46.03,0.3203,0.6921,-0.3718
2653,family_budgeters,EUR,card,60.51,0.225,0.0885,0.1365
2653,family_budgeters,EUR,card,25.38,0.1266,0.0481,0.0785
2654,family_budgeters,THB,fx,18.03,0.1272,0.3279,-0.2007
2654,family_budgeters,EUR,atm,25.89,0.0,0.7418,-0.7418
2654,family_budgeters,EUR,card,68.68,0.2477,0.092,0.1556
2654,family_budgeters,EUR,card,42.36,0.174,0.0621,0.1119
2654,family_budgeters,EUR,card,35.22,0.1545,0.0557,0.0988
2654,family_budgeters,EUR,card,48.8,0.2044,0.0637,0.1407
2654,family_budgeters,EUR,card,35.26,0.1528,0.0559,0.0969
2654,family_budgeters,EUR,card,41.69,0.162,0.0633,0.0987
2654,family_budgeters,EUR,card,43.58,0.1779,0.0631,0.1148
2654,family_budgeters,EUR,card,50.31,0.1882,0.0746,0.1136
2654,family_budgeters,EUR,card,39.98,0.1604,0.0568,0.1036
2654,family_budgeters,EUR,card,35.56,0.1663,0.0547,0.1116
2654,family_budgeters,EUR,card,56.37,0.2128,0.0693,0.1435
2654,family_budgeters,EUR,atm,35.05,0.0,0.7359,-0.7359
2655,family_budgeters,EUR,card,42.59,0.1718,0.061,0.1108
2655,family_budgeters,EUR,card,59.1,0.2301,0.0808,0.1493
2655,family_budgeters,EUR,card,31.0,0.1376,0.0525,0.0851
2655,family_budgeters,EUR,card,26.71,0.1387,0.0492,0.0895
2655,family_budgeters,EUR,card,60.91,0.2158,0.0848,0.1311
2655,family_budgeters,EUR,card,38.0,0.1702,0.0566,0.1136
2655,family_budgeters,EUR,card,38.37,0.1712,0.0606,0.1106
2655,family_budgeters,EUR,card,56.62,0.2404,0.0747,0.1656
2655,family_budgeters,EUR,card,51.72,0.2126,0.0729,0.1397
2655,family_budgeters,EUR,card,42.43,0.172,0.0638,0.1082
2655,family_budgeters,EUR,card,53.9,0.2175,0.0713,0.1463
2656,family_budgeters,THB,fx,41.65,0.2953,0.5763,-0.281
2656,family_budgeters,EUR,card,51.47,0.2119,0.0699,0.142
2656,family_budgeters,EUR,card,26.99,0.1428,0.0483,0.0945
2656,family_budgeters,EUR,card,44.0,0.1781,0.0669,0.1112
2656,family_budgeters,EUR,card,38.64,0.156,0.0574,0.0987
2656,family_budgeters,EUR,card,22.32,0.1234,0.0426,0.0809
2656,family_budgeters,EUR,card,32.47,0.1412,0.0543,0.0869
2656,family_budgeters,EUR,card,73.77,0.2795,0.0896,0.1899
2656,family_budgeters,EUR,card,61.43,0.2423,0.0753,0.167
2656,family_budgeters,EUR,card,60.3,0.2461,0.0867,0.1593
2656,family_budgeters,EUR,card,41.19,0.1747,0.0631,0.1115
2656,family_budgeters,EUR,card,66.03,0.2465,0.0832,0.1633
2656,family_budgeters,EUR,card,42.24,0.1751,0.0687,0.1064
2656,family_budgeters,EUR,card,40.37,0.165,0.062,0.1031
2657,family_budgeters,EUR,card,52.11,0.2319,0.0697,0.1622
2657,family_budgeters,EUR,card,45.33,0.1883,0.0675,0.1208
2657,family_budgeters,EUR,card,51.45,0.2344,0.0647,0.1697
2657,family_budgeters,EUR,card,32.23,0.1423,0.0567,0.0857
2657,family_budgeters,USD,fx,39.53,0.2936,0.5473,-0.2537
2657,family_budgeters,EUR,card,80.53,0.2847,0.098,0.1868
2657,family_budgeters,GBP,fx,28.16,0.2076,0.3823,-0.1747
2658,family_budgeters,EUR,card,55.03,0.1919,0.0813,0.1106
2658,family_budgeters,EUR,card,53.56,0.2163,0.0768,0.1395
2658,family_budgeters,EUR,transfer,60.6,0.5161,0.151,0.3651
2658,family_budgeters,EUR,card,45.76,0.1945,0.0663,0.1282
2658,family_budgeters,EUR,transfer,44.64,0.535,0.1471,0.3879
2658,family_budgeters,EUR,card,53.0,0.2236,0.0759,0.1477
2658,family_budgeters,EUR,card,46.2,0.1923,0.066,0.1263
2658,family_budgeters,THB,fx,50.32,0.3642,0.625,-0.2608
2658,family_budgeters,EUR,card,71.51,0.2799,0.0878,0.1922
2659,family_budgeters,EUR,card,55.44,0.2303,0.0736,0.1567
2659,family_budgeters,EUR,card,34.05,0.1429,0.0547,0.0882
2659,family_budgeters,EUR,card,49.06,0.1944,0.0726,0.1217
2659,family_budgeters,EUR,card,52.64,0.2049,0.0739,0.131
2659,family_budgeters,EUR,card,21.63,0.1071,0.0384,0.0687
2659,family_budgeters,EUR,card,34.53,0.1547,0.0568,0.0979
2659,family_budgeters,EUR,card,37.75,0.1553,0.0651,0.0901
2659,family_budgeters,EUR,card,47.13,0.1939,0.0658,0.1281
2659,family_budgeters,EUR,card,42.53,0.178,0.0614,0.1166
2659,family_budgeters,EUR,card,35.92,0.1586,0.0545,0.1041
2659,family_budgeters,EUR,card,11.81,0.0868,0.0308,0.056
2659,family_budgeters,EUR,transfer,53.44,0.5118,0.1492,0.3626
2659,family_budgeters,EUR,card,33.5,0.151,0.056,0.0951
2659,family_budgeters,EUR,card,29.3,0.1315,0.0504,0.0811
2660,family_budgeters,EUR,card,21.97,0.1185,0.0437,0.0748
2660,family_budgeters,EUR,card,54.71,0.2236,0.0741,0.1494
2660,family_budgeters,EUR,card,47.65,0.1864,0.0683,0.1181
2660,family_budgeters,EUR,card,44.32,0.1885,0.0695,0.119
2660,family_budgeters,EUR,card,60.56,0.2357,0.0798,0.1559
2660,family_budgeters,EUR,atm,13.15,0.0,0.7103,-0.7103
2660,family_budgeters,EUR,atm,18.52,0.0,0.8367,-0.8367
2660,family_budgeters,EUR,card,68.45,0.2407,0.0892,0.1515
2661,family_budgeters,EUR,card,29.35,0.1445,0.0514,0.0932
2661,family_budgeters,EUR,card,44.38,0.1887,0.0629,0.1258
2661,family_budgeters,EUR,card,42.52,0.1875,0.0657,0.1218
2661,family_budgeters,EUR,atm,59.53,0.0,0.8237,-0.8237
2661,family_budgeters,EUR,card,36.11,0.1593,0.0582,0.1011
2661,family_budgeters,EUR,card,28.3,0.129,0.0467,0.0822
2661,family_budgeters,EUR,card,50.59,0.2197,0.0701,0.1496
2661,family_budgeters,EUR,card,38.25,0.1632,0.0623,0.1009
2661,family_budgeters,EUR,card,28.25,0.134,0.0477,0.0863
2661,family_budgeters,EUR,card,67.06,0.2432,0.0892,0.154
2661,family_budgeters,EUR,card,47.59,0.1822,0.0702,0.112
2661,family_budgeters,EUR,card,48.63,0.1998,0.0664,0.1334
2661,family_budgeters,EUR,atm,58.4,0.0,0.7806,-0.7806
2661,family_budgeters,EUR,card,41.0,0.1771,0.0592,0.118
2662,family_budgeters,EUR,card,41.57,0.1803,0.0648,0.1155
2662,family_budgeters,EUR,card,53.87,0.1931,0.0772,0.1159
2662,family_budgeters,THB,fx,39.22,0.2765,0.5429,-0.2664
2662,family_budgeters,EUR,card,39.03,0.173,0.0634,0.1097
2662,family_budgeters,EUR,card,32.64,0.1509,0.0547,0.0962
2662,family_budgeters,EUR,card,49.81,0.2038,0.0699,0.1339
2662,family_budgeters,EUR,card,52.64,0.2098,0.0735,0.1363
2662,family_budgeters,EUR,transfer,63.12,0.5052,0.1377,0.3674
2662,family_budgeters,EUR,card,51.17,0.1953,0.0736,0.1217
2662,family_budgeters,EUR,card,69.57,0.2441,0.086,0.1581
2662,family_budgeters,EUR,card,59.77,0.2374,0.0782,0.1592
2663,family_budgeters,EUR,card,63.46,0.2389,0.0835,0.1555
2663,family_budgeters,EUR,transfer,52.88,0.4806,0.1526,0.3281
2663,family_budgeters,EUR,card,32.51,0.1457,0.0547,0.091
2663,family_budgeters,EUR,card,52.4,0.2133,0.0732,0.14
2663,family_budgeters,GBP,fx,39.5,0.2813,0.5312,-0.2499
2663,family_budgeters,EUR,card,10.05,0.0872,0.0303,0.0569
2663,family_budgeters,EUR,card,4.62,0.0587,0.0249,0.0338
2663,family_budgeters,EUR,card,52.76,0.2082,0.0719,0.1363
2663,family_budgeters,EUR,card,24.3,0.1275,0.0479,0.0796
2663,family_budgeters,THB,fx,54.12,0.408,0.7205,-0.3125
2663,family_budgeters,EUR,card,43.83,0.1878,0.0583,0.1295
2663,family_budgeters,EUR,card,49.11,0.1994,0.0708,0.1286
2664,family_budgeters,EUR,card,58.06,0.2163,0.0826,0.1337
2664,family_budgeters,EUR,card,37.14,0.1595,0.0557,0.1038
2664,family_budgeters,USD,fx,65.01,0.4814,0.8698,-0.3884
2664,family_budgeters,EUR,card,63.36,0.2349,0.0832,0.1517
2664,family_budgeters,EUR,card,26.54,0.131,0.0461,0.0849
2664,family_budgeters,EUR,transfer,49.95,0.4916,0.1495,0.3421
2664,family_budgeters,EUR,card,31.5,0.1422,0.0495,0.0927
2664,family_budgeters,EUR,card,49.42,0.1968,0.068,0.1288
2664,family_budgeters,EUR,card,52.27,0.2025,0.0746,0.1279
2664,family_budgeters,EUR,card,63.1,0.2338,0.0775,0.1563
2664,family_budgeters,EUR,card,45.49,0.1882,0.0667,0.1215
2664,family_budgeters,EUR,card,56.67,0.2188,0.0764,0.1423
2665,family_budgeters,EUR,card,35.58,0.1492,0.0589,0.0902
2665,family_budgeters,EUR,card,28.18,0.1448,0.05,0.0947
2665,family_budgeters,EUR,card,57.25,0.2086,0.0723,0.1362
2665,family_budgeters,EUR,card,33.13,0.1528,0.0532,0.0996
2665,family_budgeters,EUR,card,33.47,0.1533,0.0533,0.1
2665,family_budgeters,EUR,card,33.37,0.1445,0.0512,0.0933
2665,family_budgeters,EUR,card,54.43,0.1923,0.0749,0.1175
2665,family_budgeters,EUR,card,43.36,0.1781,0.0603,0.1178
2665,family_budgeters,EUR,card,34.36,0.1425,0.0499,0.0926
2665,family_budgeters,EUR,card,43.66,0.1826,0.0601,0.1225
2665,family_budgeters,EUR,card,47.83,0.2021,0.0701,0.132
2665,family_budgeters,EUR,card,5.4,0.0651,0.0262,0.0389
2665,family_budgeters,EUR,card,47.94,0.2007,0.0699,0.1308
2666,family_budgeters,EUR,card,35.37,0.1468,0.0557,0.0911
2666,family_budgeters,EUR,card,73.66,0.3007,0.0871,0.2136
2666,family_budgeters,EUR,card,39.9,0.1689,0.0609,0.108
2666,family_budgeters,EUR,card,43.21,0.1942,0.066,0.1282
2666,family_budgeters,EUR,card,54.03,0.2171,0.0771,0.14
2666,family_budgeters,EUR,card,40.49,0.1848,0.0604,0.1244
2666,family_budgeters,EUR,card,62.43,0.2487,0.0813,0.1674
2666,family_budgeters,EUR,card,46.12,0.2011,0.0658,0.1354
2666,family_budgeters,EUR,card,34.17,0.1488,0.0577,0.0911
2666,family_budgeters,EUR,card,48.36,0.1821,0.0712,0.1108
2667,family_budgeters,EUR,card,29.96,0.1435,0.0478,0.0957
2667,family_budgeters,EUR,card,62.93,0.2468,0.0912,0.1555
2667,family_budgeters,EUR,card,41.61,0.1853,0.0596,0.1257
2667,family_budgeters,EUR,atm,46.68,0.0,0.8131,-0.8131
2667,family_budgeters,EUR,card,65.05,0.2348,0.0769,0.1579
2667,family_budgeters,EUR,card,43.09,0.1788,0.0648,0.114
2667,family_budgeters,EUR,card,52.82,0.2009,0.0684,0.1325
2667,family_budgeters,EUR,card,54.57,0.1923,0.0684,0.1239
2667,family_budgeters,EUR,card,33.6,0.1469,0.0559,0.091
2667,family_budgeters,EUR,card,48.46,0.2066,0.071,0.1356
2668,family_budgeters,EUR,card,35.44,0.1592,0.0572,0.102
2668,family_budgeters,EUR,card,42.65,0.1758,0.0637,0.1121
2668,family_budgeters,EUR,atm,46.27,0.0,0.8166,-0.8166
2668,family_budgeters,EUR,card,34.86,0.1524,0.0509,0.1015
2668,family_budgeters,EUR,card,65.98,0.2464,0.0873,0.159
2668,family_budgeters,EUR,card,80.63,0.2966,0.1079,0.1887
2668,family_budgeters,USD,fx,47.08,0.3025,0.6427,-0.3402
2668,family_budgeters,EUR,card,36.83,0.162,0.0573,0.1047
2668,family_budgeters,EUR,card,54.21,0.2283,0.0747,0.1536
2668,family_budgeters,EUR,card,52.44,0.2145,0.0732,0.1412
2668,family_budgeters,EUR,card,50.97,0.2033,0.0725,0.1308
2669,family_budgeters,EUR,card,31.75,0.13,0.0513,0.0786
2669,family_budgeters,EUR,card,44.11,0.1841,0.0622,0.1219
2669,family_budgeters,EUR,card,60.59,0.2431,0.0882,0.1549
2669,family_budgeters,EUR,card,45.32,0.1837,0.0649,0.1188
2669,family_budgeters,EUR,atm,41.39,0.0,0.7938,-0.7938
2669,family_budgeters,EUR,card,52.29,0.1904,0.0724,0.118
2669,family_budgeters,EUR,card,51.4,0.2179,0.0698,0.1481
2669,family_budgeters,USD,fx,52.11,0.3906,0.6798,-0.2892
2669,family_budgeters,EUR,card,44.77,0.1782,0.059,0.1192
2669,family_budgeters,GBP,fx,44.89,0.3141,0.6072,-0.2931
2669,family_budgeters,EUR,transfer,49.44,0.4937,0.153,0.3407
2669,family_budgeters,EUR,card,41.23,0.1753,0.0676,0.1077
2669,family_budgeters,EUR,card,50.44,0.1945,0.0758,0.1187
2670,family_budgeters,EUR,transfer,32.05,0.5072,0.1522,0.3549
2670,family_budgeters,EUR,card,69.47,0.2508,0.0925,0.1583
2670,family_budgeters,EUR,card,47.79,0.1959,0.0658,0.1301
2670,family_budgeters,EUR,card,36.49,0.1614,0.0527,0.1087
2670,family_budgeters,EUR,card,62.4,0.2314,0.0863,0.145
2670,family_budgeters,EUR,card,58.89,0.2052,0.076,0.1291
2671,family_budgeters,EUR,card,23.98,0.1322,0.0415,0.0906
2671,family_budgeters,EUR,card,39.82,0.1669,0.0596,0.1073
2671,family_budgeters,EUR,card,34.01,0.146,0.0482,0.0978
2671,family_budgeters,EUR,card,48.31,0.1844,0.0651,0.1193
2671,family_budgeters,EUR,card,40.4,0.1709,0.0622,0.1087
2671,family_budgeters,EUR,card,11.58,0.0805,0.0302,0.0502
2671,family_budgeters,EUR,atm,62.33,0.0,0.8333,-0.8333
2671,family_budgeters,EUR,card,47.49,0.1878,0.0744,0.1133
2671,family_budgeters,EUR,card,50.97,0.1944,0.0722,0.1222
2671,family_budgeters,EUR,card,37.69,0.1546,0.0628,0.0918
2671,family_budgeters,EUR,card,44.99,0.1674,0.0655,0.1019
2671,family_budgeters,EUR,transfer,69.95,0.5005,0.1647,0.3358
2672,family_budgeters,EUR,card,24.5,0.1342,0.0445,0.0897
2672,family_budgeters,EUR,card,78.46,0.2927,0.0995,0.1932
2672,family_budgeters,EUR,card,44.02,0.181,0.0626,0.1184
2672,family_budgeters,EUR,card,45.64,0.186,0.0674,0.1186
2672,family_budgeters,EUR,card,34.98,0.1499,0.0564,0.0935
2672,family_budgeters,EUR,card,14.39,0.0958,0.0369,0.0589
2672,family_budgeters,EUR,card,55.6,0.2057,0.073,0.1328
2672,family_budgeters,EUR,card,27.51,0.1321,0.0443,0.0878
2672,family_budgeters,EUR,card,31.01,0.1423,0.0501,0.0922
2672,family_budgeters,EUR,card,29.52,0.1392,0.0503,0.0889
2672,family_budgeters,EUR,card,52.91,0.2219,0.0711,0.1508
2672,family_budgeters,USD,fx,40.4,0.2935,0.5585,-0.265
2672,family_budgeters,EUR,card,52.77,0.2051,0.076,0.1291
2672,family_budgeters,EUR,card,57.85,0.2267,0.0774,0.1493
2672,family_budgeters,EUR,card,45.85,0.1779,0.0618,0.1161
2672,family_budgeters,EUR,card,48.01,0.207,0.0683,0.1387
2673,family_budgeters,EUR,card,23.32,0.1185,0.0429,0.0756
2673,family_budgeters,EUR,card,50.27,0.1911,0.0699,0.1213
2673,family_budgeters,JPY,fx,27.06,0.171,0.4413,-0.2702
2673,family_budgeters,EUR,card,41.43,0.1713,0.0613,0.11
2673,family_budgeters,EUR,card,49.43,0.2122,0.0677,0.1445
2673,family_budgeters,EUR,card,43.07,0.1761,0.0636,0.1125
2673,family_budgeters,EUR,card,38.84,0.1782,0.0604,0.1178
2673,family_budgeters,EUR,card,44.09,0.1802,0.0626,0.1176
2673,family_budgeters,EUR,card,51.01,0.2136,0.0684,0.1452
2673,family_budgeters,EUR,card,55.27,0.2289,0.0742,0.1547
2673,family_budgeters,EUR,atm,55.03,0.0,0.8315,-0.8315
2673,family_budgeters,EUR,card,43.43,0.1809,0.0628,0.1181
2673,family_budgeters,EUR,transfer,25.59,0.4451,0.1457,0.2994
2673,family_budgeters,EUR,transfer,50.2,0.4819,0.1503,0.3316
2674,family_budgeters,EUR,card,21.15,0.1192,0.0412,0.0781
2674,family_budgeters,EUR,card,55.42,0.2089,0.0786,0.1303
2674,family_budgeters,EUR,transfer,45.07,0.5205,0.1529,0.3676
2674,family_budgeters,EUR,card,40.82,0.1635,0.0614,0.1021
2674,family_budgeters,EUR,card,28.63,0.1442,0.0473,0.0968
2674,family_budgeters,EUR,card,47.5,0.1996,0.0713,0.1283
2674,family_budgeters,EUR,card,31.37,0.1542,0.0528,0.1014
2674,family_budgeters,EUR,card,32.74,0.1471,0.0547,0.0924
2674,family_budgeters,EUR,card,40.36,0.1756,0.0625,0.1131
2674,family_budgeters,EUR,card,41.67,0.1861,0.0624,0.1237
2674,family_budgeters,EUR,transfer,51.81,0.5124,0.1436,0.3688
2674,family_budgeters,EUR,card,47.8,0.1826,0.0654,0.1172
2674,family_budgeters,EUR,card,70.71,0.2782,0.0943,0.1839
2674,family_budgeters,EUR,atm,29.74,0.0,0.8204,-0.8204
2675,family_budgeters,EUR,card,48.2,0.198,0.071,0.1271
2675,family_budgeters,EUR,card,53.35,0.2157,0.0773,0.1384
2675,family_budgeters,EUR,card,58.24,0.2399,0.0745,0.1654
2675,family_budgeters,EUR,atm,45.6,0.0,0.8968,-0.8968
2675,family_budgeters,EUR,card,37.47,0.1711,0.0526,0.1185
2675,family_budgeters,EUR,card,53.51,0.2179,0.0765,0.1414
2675,family_budgeters,EUR,card,56.4,0.2199,0.0782,0.1417
2675,family_budgeters,EUR,card,30.56,0.14,0.054,0.0859
2675,family_budgeters,EUR,card,54.38,0.2051,0.0747,0.1304
2675,family_budgeters,EUR,card,44.31,0.1867,0.0628,0.1239
2675,family_budgeters,EUR,card,39.82,0.1748,0.0566,0.1182
2675,family_budgeters,EUR,atm,62.86,0.0,0.7583,-0.7583
2675,family_budgeters,EUR,card,46.12,0.1829,0.062,0.1209
2675,family_budgeters,EUR,card,54.9,0.219,0.0707,0.1484
2675,family_budgeters,GBP,fx,32.19,0.2209,0.4565,-0.2356
2676,family_budgeters,EUR,card,42.45,0.1614,0.0687,0.0926
2676,family_budgeters,EUR,card,53.59,0.2071,0.0777,0.1294
2676,family_budgeters,EUR,card,41.09,0.1852,0.0605,0.1247
2676,family_budgeters,EUR,card,28.88,0.1455,0.055,0.0905
2676,family_budgeters,EUR,card,51.97,0.2132,0.0759,0.1372
2676,family_budgeters,EUR,card,62.43,0.2438,0.0867,0.1571
2676,family_budgeters,EUR,transfer,58.86,0.5019,0.1599,0.3419
2676,family_budgeters,EUR,card,34.15,0.1474,0.0528,0.0946
2676,family_budgeters,EUR,transfer,55.67,0.4933,0.1693,0.3241
2676,family_budgeters,EUR,card,49.71,0.1752,0.0679,0.1073
2676,family_budgeters,EUR,atm,40.95,0.0,0.7842,-0.7842
2676,family_budgeters,EUR,card,51.54,0.2165,0.0766,0.1399
2676,family_budgeters,EUR,card,52.84,0.2156,0.0735,0.1421
2676,family_budgeters,EUR,transfer,51.17,0.4647,0.1523,0.3124
2676,family_budgeters,EUR,card,43.78,0.1862,0.0618,0.1244
2676,family_budgeters,EUR,card,37.26,0.148,0.0645,0.0835
2677,family_budgeters,EUR,card,42.48,0.1915,0.0583,0.1332
2677,family_budgeters,EUR,transfer,38.68,0.4777,0.1519,0.3257
2677,family_budgeters,EUR,card,43.03,0.1736,0.0616,0.112
2677,family_budgeters,EUR,atm,44.1,0.0,0.8507,-0.8507
2677,family_budgeters,THB,fx,57.33,0.3752,0.7028,-0.3275
2677,family_budgeters,EUR,card,38.41,0.1555,0.057,0.0985
2677,family_budgeters,EUR,card,32.26,0.1473,0.0517,0.0956
2677,family_budgeters,EUR,card,45.84,0.1951,0.0641,0.131
2677,family_budgeters,EUR,card,35.04,0.153,0.0588,0.0942
2677,family_budgeters,EUR,card,54.96,0.2039,0.0785,0.1255
2678,family_budgeters,EUR,card,79.04,0.2986,0.0956,0.2029
2678,family_budgeters,EUR,card,39.96,0.1734,0.0585,0.1148
2678,family_budgeters,EUR,atm,39.98,0.0,0.8319,-0.8319
2678,family_budgeters,EUR,card,33.85,0.1561,0.0542,0.102
2678,family_budgeters,EUR,card,59.58,0.2187,0.0781,0.1406
2678,family_budgeters,EUR,card,53.26,0.1922,0.0745,0.1178
2678,family_budgeters,EUR,card,51.91,0.1951,0.0715,0.1235
2678,family_budgeters,EUR,card,65.6,0.2529,0.0891,0.1638
2678,family_budgeters,EUR,card,56.83,0.2064,0.0756,0.1307
2678,family_budgeters,EUR,atm,54.69,0.0,0.8906,-0.8906
2678,family_budgeters,EUR,card,35.78,0.1566,0.0572,0.0994
2679,family_budgeters,EUR,card,29.47,0.129,0.0457,0.0833
2679,family_budgeters,EUR,card,32.87,0.1557,0.0504,0.1053
2679,family_budgeters,EUR,card,52.93,0.1976,0.0767,0.1209
2679,family_budgeters,EUR,card,63.21,0.2476,0.089,0.1586
2679,family_budgeters,THB,fx,54.57,0.4079,0.6994,-0.2915
2679,family_budgeters,EUR,card,40.24,0.1739,0.062,0.1119
2679,family_budgeters,EUR,card,55.6,0.2083,0.0781,0.1303
2679,family_budgeters,EUR,card,35.77,0.152,0.0561,0.0959
2679,family_budgeters,EUR,card,30.79,0.1382,0.0492,0.0891
2679,family_budgeters,EUR,card,52.27,0.2203,0.0707,0.1496
2679,family_budgeters,EUR,transfer,33.6,0.513,0.156,0.3569
2679,family_budgeters,EUR,transfer,46.02,0.5096,0.1433,0.3663
2680,family_budgeters,EUR,card,50.88,0.2046,0.0723,0.1323
2680,family_budgeters,EUR,card,54.5,0.2162,0.0729,0.1433
2680,family_budgeters,EUR,card,37.33,0.1584,0.0567,0.1016
2680,family_budgeters,EUR,card,73.19,0.2762,0.0897,0.1865
2680,family_budgeters,EUR,card,28.55,0.1364,0.052,0.0844
2680,family_budgeters,EUR,card,77.07,0.2849,0.0974,0.1874
2680,family_budgeters,EUR,card,38.21,0.1703,0.057,0.1134
2680,family_budgeters,EUR,card,50.91,0.1876,0.0682,0.1194
2680,family_budgeters,EUR,card,52.3,0.184,0.0764,0.1075
2681,family_budgeters,EUR,card,61.33,0.2362,0.0802,0.156
2681,family_budgeters,EUR,card,60.25,0.2362,0.0743,0.1619
2681,family_budgeters,EUR,atm,51.91,0.0,0.8165,-0.8165
2681,family_budgeters,EUR,card,44.83,0.1836,0.065,0.1185
2681,family_budgeters,EUR,card,41.7,0.1844,0.061,0.1234
2681,family_budgeters,EUR,card,56.97,0.2114,0.0766,0.1348
2681,family_budgeters,EUR,card,21.98,0.11,0.0423,0.0677
2681,family_budgeters,EUR,card,38.43,0.1746,0.0586,0.1159
2681,family_budgeters,EUR,card,50.46,0.2043,0.0682,0.1361
2681,family_budgeters,EUR,card,54.25,0.2202,0.0768,0.1434
2681,family_budgeters,EUR,card,43.02,0.1733,0.0597,0.1136
2682,family_budgeters,EUR,card,61.81,0.2417,0.0825,0.1591
2682,family_budgeters,EUR,card,60.59,0.237,0.0768,0.1602
2682,family_budgeters,EUR,atm,50.21,0.0,0.81,-0.81
2682,family_budgeters,EUR,card,49.03,0.2047,0.0675,0.1372
2682,family_budgeters,EUR,card,32.37,0.1509,0.0517,0.0992
2682,family_budgeters,EUR,transfer,25.12,0.5096,0.1403,0.3693
2682,family_budgeters,EUR,card,36.95,0.1674,0.0538,0.1135
2683,family_budgeters,EUR,card,52.19,0.1963,0.0728,0.1235
2683,family_budgeters,EUR,card,59.24,0.2135,0.08,0.1335
2683,family_budgeters,EUR,atm,31.7,0.0,0.7931,-0.7931
2683,family_budgeters,EUR,card,31.04,0.1437,0.0517,0.092
2683,family_budgeters,EUR,transfer,37.65,0.5131,0.1569,0.3562
2683,family_budgeters,EUR,card,52.91,0.204,0.0697,0.1343
2683,family_budgeters,EUR,card,35.17,0.1552,0.0554,0.0998
2683,family_budgeters,EUR,card,45.32,0.1908,0.0627,0.128
2683,family_budgeters,EUR,card,32.25,0.1467,0.0557,0.091
2683,family_budgeters,EUR,card,34.5,0.1381,0.0539,0.0842
2683,family_budgeters,EUR,card,39.0,0.1657,0.0597,0.106
2683,family_budgeters,EUR,card,6.5,0.0701,0.027,0.0431
2683,family_budgeters,EUR,transfer,45.34,0.5014,0.1488,0.3526
2683,family_budgeters,EUR,card,38.9,0.1671,0.0597,0.1074
2684,family_budgeters,EUR,card,83.23,0.2908,0.1098,0.181
2684,family_budgeters,EUR,card,35.52,0.1597,0.0575,0.1022
2684,family_budgeters,EUR,card,66.9,0.2493,0.0824,0.1669
2684,family_budgeters,EUR,card,50.38,0.2175,0.0729,0.1445
2684,family_budgeters,EUR,transfer,30.61,0.5021,0.1505,0.3516
2684,family_budgeters,EUR,card,62.45,0.2335,0.0916,0.1419
2684,family_budgeters,EUR,card,52.41,0.2108,0.0721,0.1387
