event_id,user_id,event_date,feature,session_id,device,platform
73369,6272,2025-12-05 21:00:38.212835054,rewards,26575,android,app
67676,5818,2025-12-05 21:03:09.306437653,transfer,24526,ios,web
88166,7577,2025-12-05 21:14:54.726652648,transfer,31948,ios,app
17412,1516,2025-12-05 21:16:11.462771435,invest,6310,android,app
39880,3431,2025-12-05 21:34:17.288205026,transfer,14464,ios,app
43840,3792,2025-12-05 21:38:27.746953411,budget,15909,android,app
19643,1728,2025-12-05 21:38:47.685536335,rewards,7133,android,app
37120,3217,2025-12-05 21:43:28.215098823,budget,13476,android,app
65781,5636,2025-12-05 21:43:36.029903387,invest,23840,ios,app
24749,2165,2025-12-05 21:46:12.957076254,kyc,8977,android,app
82437,7083,2025-12-05 21:46:51.241703082,rewards,29873,ios,app
12128,1052,2025-12-05 21:49:36.936747024,invest,4404,ios,web
91207,7866,2025-12-05 22:00:16.110405475,invest,33057,ios,web
84868,7301,2025-12-05 22:04:16.113968811,card_control,30757,ios,app
1430,125,2025-12-05 22:08:55.115993728,card_control,517,android,app
53222,4572,2025-12-05 22:14:36.237493870,budget,19293,ios,app
29425,2564,2025-12-05 22:16:12.888469675,transfer,10675,android,app
89998,7751,2025-12-05 22:24:08.533008518,invest,32617,ios,app
88773,7638,2025-12-05 22:36:09.208336559,card_control,32170,ios,app
53894,4635,2025-12-05 22:43:36.155972749,savings,19537,ios,app
22579,1992,2025-12-05 22:44:56.209353336,rewards,8197,ios,app
58304,5014,2025-12-05 22:53:12.646401607,transfer,21135,ios,app
11658,1005,2025-12-05 22:58:26.485677618,invest,4233,android,app
73808,6319,2025-12-05 22:59:39.438120621,card_control,26736,android,app
73879,6324,2025-12-05 23:08:47.200333211,card_control,26761,ios,app
37582,3254,2025-12-05 23:14:18.186676342,budget,13638,android,app
25732,2242,2025-12-05 23:17:27.567026240,kyc,9333,ios,app
34597,3014,2025-12-05 23:19:54.528864320,invest,12562,ios,app
17269,1497,2025-12-05 23:20:38.568816418,transfer,6257,ios,app
64068,5495,2025-12-05 23:23:07.857820743,budget,23218,ios,app
52672,4528,2025-12-05 23:24:28.088957338,budget,19092,ios,app
75536,6492,2025-12-05 23:27:34.824582984,savings,27381,ios,web
89138,7674,2025-12-05 23:28:15.500635919,rewards,32304,ios,web
85717,7376,2025-12-05 23:34:32.421948749,savings,31063,android,app
37715,3260,2025-12-05 23:34:58.501419726,savings,13686,android,app
69861,5991,2025-12-05 23:37:00.435933880,kyc,25313,ios,app
13896,1216,2025-12-05 23:53:39.332651622,rewards,5044,android,web
11311,977,2025-12-06 00:01:30.116149294,invest,4108,android,app
85855,7384,2025-12-06 00:12:58.521701557,savings,31112,ios,app
63421,5450,2025-12-06 00:30:47.209638055,card_control,22990,ios,app
26540,2315,2025-12-06 00:32:36.145245243,transfer,9629,ios,web
89696,7722,2025-12-06 00:37:42.417577891,budget,32509,android,app
91574,7887,2025-12-06 00:45:40.973114191,savings,33185,ios,web
39871,3430,2025-12-06 00:46:42.736998328,budget,14460,android,app
77665,6660,2025-12-06 00:49:21.143495484,budget,28142,android,app
54726,4697,2025-12-06 00:55:28.712639017,rewards,19835,ios,app
1164,102,2025-12-06 01:01:08.936177782,kyc,422,android,app
33570,2931,2025-12-06 01:03:32.801729906,rewards,12189,ios,web
712,70,2025-12-06 01:08:42.289650934,kyc,262,ios,app
80374,6893,2025-12-06 01:09:56.281549000,transfer,29125,android,app
39447,3396,2025-12-06 01:18:49.207008369,rewards,14308,ios,app
83257,7157,2025-12-06 01:25:16.713282815,card_control,30172,ios,app
79275,6812,2025-12-06 01:33:07.580757804,savings,28729,android,app
76403,6561,2025-12-06 01:39:50.909296219,card_control,27690,android,app
23284,2046,2025-12-06 01:43:37.152061060,kyc,8448,android,app
11876,1032,2025-12-06 01:45:48.739950964,transfer,4315,android,app
76824,6601,2025-12-06 01:46:14.324234615,kyc,27845,android,app
741,73,2025-12-06 01:55:17.378443416,transfer,272,ios,app
39470,3397,2025-12-06 01:55:23.022208367,card_control,14316,android,app
58574,5038,2025-12-06 01:59:07.159012296,rewards,21233,ios,app
83700,7199,2025-12-06 02:03:32.396995779,card_control,30331,ios,app
49,4,2025-12-06 02:03:41.435785278,budget,18,ios,app
7886,697,2025-12-06 02:05:07.876010915,card_control,2869,android,app
46168,3985,2025-12-06 02:06:43.906059158,atm_locator,16748,ios,app
15019,1303,2025-12-06 02:25:51.046856048,budget,5449,android,app
28970,2522,2025-12-06 02:28:14.216560553,budget,10510,ios,app
64451,5521,2025-12-06 02:43:34.892103849,invest,23356,ios,app
64523,5526,2025-12-06 02:45:01.770644808,transfer,23382,ios,app
46201,3986,2025-12-06 02:46:20.569456580,savings,16759,android,app
48818,4220,2025-12-06 02:48:09.638011560,rewards,17707,ios,app
69303,5948,2025-12-06 03:00:24.822516242,budget,25111,ios,app
22263,1959,2025-12-06 03:13:00.945920429,atm_locator,8079,android,app
116,15,2025-12-06 03:21:03.595490334,atm_locator,44,android,app
62034,5318,2025-12-06 03:33:45.805219539,transfer,22479,android,app
33946,2962,2025-12-06 03:36:27.297271313,savings,12324,ios,app
30160,2630,2025-12-06 03:37:31.292992297,transfer,10946,android,app
85539,7364,2025-12-06 03:39:44.917087176,budget,31001,ios,app
18391,1607,2025-12-06 03:53:15.318516125,card_control,6670,android,web
35695,3118,2025-12-06 04:03:38.930070476,card_control,12965,ios,app
41252,3574,2025-12-06 04:13:03.297813856,invest,14974,android,app
24351,2129,2025-12-06 04:14:42.070452754,rewards,8833,ios,app
72421,6200,2025-12-06 04:19:39.213873687,transfer,26234,android,app
25391,2218,2025-12-06 04:25:33.422283359,atm_locator,9211,android,app
6106,533,2025-12-06 04:32:47.558024148,budget,2216,ios,app
51252,4417,2025-12-06 04:33:49.645482246,transfer,18579,android,web
33942,2962,2025-12-06 04:35:24.891245773,savings,12323,ios,app
67438,5793,2025-12-06 04:36:12.860246494,card_control,24439,ios,app
27367,2383,2025-12-06 04:38:39.424800223,transfer,9928,android,app
77726,6668,2025-12-06 04:40:11.331975959,transfer,28165,ios,app
45859,3965,2025-12-06 04:40:38.371818653,invest,16637,android,app
60778,5219,2025-12-06 04:46:57.927957994,budget,22028,ios,app
18557,1620,2025-12-06 04:51:29.324536467,savings,6727,ios,web
57612,4961,2025-12-06 04:57:28.983600342,kyc,20889,android,app
37941,3281,2025-12-06 05:00:03.011912965,savings,13765,android,web
8445,734,2025-12-06 05:02:41.135422162,transfer,3066,ios,app
47242,4083,2025-12-06 05:07:49.336571910,card_control,17137,android,app
23146,2032,2025-12-06 05:08:08.444870413,budget,8398,ios,app
32276,2835,2025-12-06 05:11:56.235784583,invest,11725,android,web
39386,3393,2025-12-06 05:16:34.044309474,transfer,14286,android,app
56183,4824,2025-12-06 05:22:06.656736901,rewards,20366,ios,app
33600,2936,2025-12-06 05:33:10.113854460,invest,12201,ios,app
48657,4208,2025-12-06 05:38:45.298642666,rewards,17650,android,web
28066,2444,2025-12-06 05:41:28.107571652,transfer,10183,ios,app
8672,751,2025-12-06 05:43:12.086627669,invest,3147,android,app
13154,1155,2025-12-06 05:43:27.821748020,transfer,4778,android,app
28333,2469,2025-12-06 05:58:00.157537551,transfer,10281,ios,app
35382,3088,2025-12-06 05:58:08.282812402,rewards,12850,ios,app
76840,6602,2025-12-06 06:05:05.109157276,savings,27851,ios,app
83176,7143,2025-12-06 06:12:23.573891692,savings,30140,ios,app
18274,1591,2025-12-06 06:13:09.844432979,card_control,6624,ios,app
19617,1726,2025-12-06 06:24:19.858419123,invest,7124,ios,app
26686,2326,2025-12-06 06:42:58.321740885,card_control,9681,ios,app
28319,2468,2025-12-06 06:47:57.650891504,transfer,10276,ios,app
39750,3418,2025-12-06 06:53:41.738104357,savings,14415,android,app
74438,6389,2025-12-06 06:55:50.897370509,budget,26973,android,app
46679,4021,2025-12-06 06:58:04.613685067,atm_locator,16931,android,app
20217,1782,2025-12-06 07:06:55.970723041,card_control,7343,android,app
84224,7238,2025-12-06 07:09:00.344797899,card_control,30521,android,app
60479,5201,2025-12-06 07:11:34.301629944,atm_locator,21921,android,app
61260,5248,2025-12-06 07:12:32.896883177,transfer,22198,android,app
60520,5204,2025-12-06 07:18:16.890809932,transfer,21935,ios,app
13883,1216,2025-12-06 07:22:19.391372235,budget,5040,ios,app
5053,441,2025-12-06 07:32:01.782270234,savings,1836,android,app
64264,5509,2025-12-06 07:32:54.501906310,budget,23288,android,app
92144,7936,2025-12-06 07:42:54.933656722,card_control,33395,android,app
55830,4788,2025-12-06 07:43:49.119178016,budget,20235,android,app
81704,7024,2025-12-06 07:45:37.910687690,transfer,29610,android,web
45930,3971,2025-12-06 07:47:12.880811025,kyc,16663,android,web
24977,2190,2025-12-06 07:48:51.700797460,invest,9060,ios,app
20272,1786,2025-12-06 08:03:55.019735441,budget,7363,ios,app
69128,5934,2025-12-06 08:04:04.796418334,rewards,25048,android,web
51273,4418,2025-12-06 08:19:30.777711706,atm_locator,18586,ios,web
68052,5854,2025-12-06 08:21:33.626445505,savings,24662,ios,app
54344,4665,2025-12-06 08:27:25.425408026,kyc,19695,ios,app
61151,5242,2025-12-06 08:28:02.836200192,atm_locator,22159,android,app
31210,2742,2025-12-06 08:28:48.591599381,transfer,11340,android,app
79234,6810,2025-12-06 08:31:47.145059129,kyc,28714,android,web
26565,2318,2025-12-06 08:34:46.406458704,transfer,9638,ios,app
9101,780,2025-12-06 08:37:29.197399848,kyc,3303,android,app
40168,3452,2025-12-06 08:41:45.098104038,budget,14569,android,app
77681,6662,2025-12-06 08:58:30.743790813,card_control,28149,android,app
12753,1116,2025-12-06 09:00:19.115637923,budget,4632,ios,app
21944,1935,2025-12-06 09:08:58.922394852,savings,7965,android,app
56265,4831,2025-12-06 09:19:05.032833519,transfer,20395,ios,app
77371,6638,2025-12-06 09:20:10.664793833,card_control,28037,ios,app
1104,97,2025-12-06 09:22:03.401804893,atm_locator,400,ios,web
74570,6402,2025-12-06 09:23:39.186159892,budget,27023,android,web
70134,6021,2025-12-06 09:26:03.831359982,transfer,25411,ios,app
46597,4016,2025-12-06 09:29:51.043534232,card_control,16901,ios,app
91,11,2025-12-06 09:34:09.336020255,rewards,35,android,app
78274,6720,2025-12-06 09:35:29.544043917,savings,28363,android,app
59231,5102,2025-12-06 09:37:25.833177396,transfer,21472,ios,app
58312,5014,2025-12-06 09:41:08.404799974,budget,21138,android,app
23160,2033,2025-12-06 09:48:35.469031512,transfer,8402,android,app
39019,3355,2025-12-06 09:51:56.372509365,transfer,14150,android,app
88531,7619,2025-12-06 09:57:50.033809500,transfer,32083,ios,app
67552,5808,2025-12-06 09:58:05.916494743,transfer,24482,ios,app
44149,3815,2025-12-06 10:07:44.299084051,kyc,16019,ios,web
7329,646,2025-12-06 10:17:42.618534417,card_control,2664,android,app
80411,6895,2025-12-06 10:22:43.418338023,savings,29139,ios,app
10622,917,2025-12-06 10:30:35.925260598,kyc,3859,android,app
39596,3409,2025-12-06 10:34:46.436783062,invest,14362,ios,web
62941,5403,2025-12-06 10:45:23.929040946,savings,22813,android,app
18750,1641,2025-12-06 10:54:40.753701178,rewards,6802,android,app
3229,272,2025-12-06 11:04:53.639979476,rewards,1168,ios,app
32072,2813,2025-12-06 11:14:40.381401592,savings,11651,ios,app
73813,6320,2025-12-06 11:16:44.427187001,invest,26738,ios,app
87896,7553,2025-12-06 11:24:08.083225725,rewards,31850,ios,app
18855,1650,2025-12-06 11:26:53.374981191,budget,6840,android,app
59139,5090,2025-12-06 11:34:59.472865289,transfer,21438,android,app
75920,6524,2025-12-06 11:45:23.506004568,savings,27518,ios,app
63428,5450,2025-12-06 11:57:05.416889500,atm_locator,22992,ios,app
22239,1957,2025-12-06 11:58:46.379208665,invest,8071,android,app
59302,5110,2025-12-06 12:01:38.987299577,transfer,21499,ios,app
10667,920,2025-12-06 12:01:52.846420270,rewards,3875,ios,app
59328,5114,2025-12-06 12:02:44.469085295,card_control,21509,android,app
40267,3458,2025-12-06 12:05:00.297930854,card_control,14604,ios,app
26881,2341,2025-12-06 12:06:42.564478020,rewards,9753,android,app
26608,2321,2025-12-06 12:11:57.399855760,savings,9654,ios,app
75818,6518,2025-12-06 12:14:55.064720892,savings,27483,ios,web
69918,6001,2025-12-06 12:15:16.495633586,card_control,25334,android,app
30768,2705,2025-12-06 12:18:04.137941773,card_control,11177,ios,app
77531,6646,2025-12-06 12:21:05.216160807,atm_locator,28092,android,app
6494,563,2025-12-06 12:23:55.811008478,atm_locator,2357,ios,web
41076,3548,2025-12-06 12:26:33.458795387,budget,14908,ios,web
84666,7282,2025-12-06 12:42:09.369309116,budget,30682,ios,app
28713,2503,2025-12-06 12:46:24.330080320,atm_locator,10418,ios,app
54547,4677,2025-12-06 12:47:51.911795895,card_control,19769,ios,app
74673,6410,2025-12-06 12:53:07.470839394,transfer,27060,android,app
32163,2820,2025-12-06 13:06:53.397271445,card_control,11682,ios,app
82823,7108,2025-12-06 13:07:26.117255928,transfer,30012,android,web
33676,2939,2025-12-06 13:10:38.273037476,invest,12228,android,app
81741,7026,2025-12-06 13:15:21.228665005,atm_locator,29622,android,app
42554,3681,2025-12-06 13:15:56.413896998,card_control,15443,ios,app
20865,1840,2025-12-06 13:20:19.639952534,card_control,7575,android,app
18856,1650,2025-12-06 13:23:42.966235694,savings,6840,android,app
47694,4126,2025-12-06 13:37:43.689386913,card_control,17300,ios,app
84999,7314,2025-12-06 13:38:46.507802429,kyc,30805,ios,app
57354,4935,2025-12-06 13:48:17.902623939,rewards,20795,android,app
82342,7072,2025-12-06 14:13:42.395669575,kyc,29837,ios,web
49508,4281,2025-12-06 14:14:17.665747206,rewards,17953,android,app
65028,5570,2025-12-06 14:15:13.245747894,rewards,23568,android,app
11824,1025,2025-12-06 14:21:15.621944829,card_control,4295,ios,app
67174,5760,2025-12-06 14:21:32.119237327,rewards,24343,ios,app
10617,916,2025-12-06 14:22:05.109875071,transfer,3857,ios,app
39731,3418,2025-12-06 14:26:36.061394876,kyc,14409,ios,app
27136,2361,2025-12-06 14:37:06.971721280,budget,9846,ios,app
39909,3434,2025-12-06 14:42:49.732012117,budget,14475,android,app
21466,1897,2025-12-06 14:50:23.322838917,transfer,7791,ios,app
27236,2373,2025-12-06 14:54:01.798227956,savings,9883,android,app
44360,3837,2025-12-06 15:03:45.525389857,savings,16097,ios,web
80457,6900,2025-12-06 15:06:28.538559457,card_control,29156,ios,app
77412,6640,2025-12-06 15:07:16.580251505,card_control,28051,android,app
39743,3418,2025-12-06 15:11:34.450548714,budget,14413,android,app
9335,798,2025-12-06 15:25:05.302928000,rewards,3387,android,app
22572,1991,2025-12-06 15:27:56.237381101,savings,8195,ios,web
42550,3680,2025-12-06 16:00:17.948926661,transfer,15441,ios,app
33426,2921,2025-12-06 16:03:10.906310024,atm_locator,12138,ios,app
53635,4614,2025-12-06 16:04:38.749503198,savings,19442,android,app
33492,2924,2025-12-06 16:10:16.191472457,card_control,12161,ios,app
69223,5944,2025-12-06 16:10:42.457444106,savings,25082,android,web
42840,3698,2025-12-06 16:14:19.284718732,invest,15544,android,app
1722,149,2025-12-06 16:19:38.061697728,card_control,624,ios,app
5632,488,2025-12-06 16:25:00.293237696,card_control,2042,android,app
52680,4528,2025-12-06 16:26:10.078437724,savings,19095,ios,app
21636,1907,2025-12-06 16:32:33.988009001,budget,7851,android,app
78804,6755,2025-12-06 16:37:07.723361758,invest,28554,ios,app
92011,7928,2025-12-06 16:40:47.007527977,budget,33349,ios,app
39937,3435,2025-12-06 16:42:53.648436548,transfer,14485,android,app
859,80,2025-12-06 16:46:25.577070070,savings,314,ios,web
52440,4507,2025-12-06 17:03:02.568166416,budget,19006,ios,app
30624,2686,2025-12-06 17:06:17.683170955,savings,11122,ios,app
37261,3230,2025-12-06 17:16:00.396638325,budget,13526,ios,app
25720,2241,2025-12-06 17:16:54.932946893,rewards,9328,ios,app
92028,7928,2025-12-06 17:18:31.840671288,transfer,33354,ios,app
77149,6622,2025-12-06 17:20:20.298759699,savings,27961,ios,app
49683,4292,2025-12-06 17:33:41.813224738,transfer,18016,android,app
37355,3233,2025-12-06 17:43:48.813608020,atm_locator,13558,android,app
90057,7758,2025-12-06 17:53:37.672847609,transfer,32639,android,app
21992,1937,2025-12-06 17:59:08.087537183,budget,7982,android,web
21642,1907,2025-12-06 17:59:31.887812120,atm_locator,7853,ios,app
84813,7297,2025-12-06 18:03:54.053936190,rewards,30737,ios,web
230,27,2025-12-06 18:07:49.850187072,transfer,86,ios,app
71057,6087,2025-12-06 18:08:25.024644839,transfer,25742,android,app
54945,4716,2025-12-06 18:11:56.773945181,kyc,19915,ios,app
57837,4972,2025-12-06 18:12:22.822997656,budget,20969,ios,app
87676,7534,2025-12-06 18:13:56.098474708,savings,31771,ios,app
5196,453,2025-12-06 18:21:07.196215527,rewards,1888,android,app
25607,2232,2025-12-06 18:22:54.287912968,invest,9288,android,app
51852,4458,2025-12-06 18:47:26.696731128,budget,18793,ios,app
45152,3908,2025-12-06 18:48:57.921583780,transfer,16386,ios,app
27662,2405,2025-12-06 18:49:35.040982702,transfer,10035,android,app
79361,6816,2025-12-06 19:08:04.170343689,budget,28759,android,app
1868,160,2025-12-06 19:21:07.336551196,budget,676,android,app
56279,4834,2025-12-06 19:30:50.164102085,invest,20401,ios,app
51690,4446,2025-12-06 19:43:39.609583072,rewards,18735,ios,app
54495,4675,2025-12-06 19:48:55.931672534,savings,19750,ios,app
65879,5647,2025-12-06 19:57:25.458148445,savings,23875,ios,app
14514,1256,2025-12-06 19:58:05.641789860,transfer,5265,ios,app
51254,4417,2025-12-06 19:59:27.302155895,invest,18579,ios,web
209,26,2025-12-06 20:00:28.442500035,budget,78,android,app
69409,5954,2025-12-06 20:07:17.421062139,rewards,25148,android,app
8734,756,2025-12-06 20:09:31.127292910,rewards,3170,android,app
71782,6138,2025-12-06 20:13:22.576744620,transfer,26001,ios,app
68968,5921,2025-12-06 20:43:12.881534496,budget,24989,ios,app
6574,570,2025-12-06 20:48:33.072754942,atm_locator,2387,ios,app
41479,3594,2025-12-06 20:54:18.165036867,transfer,15056,ios,app
56557,4854,2025-12-06 21:08:23.495273280,kyc,20502,android,web
16090,1392,2025-12-06 21:10:26.904243982,card_control,5832,android,app
39218,3373,2025-12-06 21:11:24.550000370,card_control,14222,ios,web
79757,6854,2025-12-06 21:23:07.260542704,transfer,28905,ios,app
86628,7444,2025-12-06 21:33:44.271227422,kyc,31390,ios,app
85681,7376,2025-12-06 21:35:34.206909504,card_control,31051,ios,app
17410,1516,2025-12-06 21:38:13.256209484,budget,6310,android,app
21510,1898,2025-12-06 21:40:34.467775302,kyc,7805,ios,app
92042,7930,2025-12-06 21:40:39.457487579,budget,33360,ios,app
74291,6375,2025-12-06 21:41:18.090622682,invest,26920,ios,web
13389,1170,2025-12-06 21:41:29.113934766,budget,4862,ios,web
69359,5953,2025-12-06 21:53:12.085046367,kyc,25131,ios,app
68491,5885,2025-12-06 21:57:36.508741758,invest,24817,android,app
49054,4236,2025-12-06 21:57:42.229720998,rewards,17789,android,app
57774,4970,2025-12-06 21:59:08.714643800,atm_locator,20947,android,app
54993,4722,2025-12-06 22:11:38.806963388,budget,19933,ios,app
19165,1678,2025-12-06 22:11:56.939860409,budget,6954,android,app
82518,7090,2025-12-06 22:16:28.035168925,invest,29903,android,web
8332,731,2025-12-06 22:22:53.697876035,budget,3027,ios,app
39312,3384,2025-12-06 22:25:07.709083944,card_control,14259,ios,app
28318,2468,2025-12-06 22:26:26.861715752,kyc,10276,ios,app
67099,5757,2025-12-06 22:33:01.523785648,card_control,24318,android,app
53309,4577,2025-12-06 22:38:05.899461581,invest,19323,android,app
33472,2922,2025-12-06 22:42:55.083780420,savings,12153,android,app
1165,102,2025-12-06 22:44:08.667851046,card_control,422,ios,app
29944,2607,2025-12-06 22:48:11.644119308,transfer,10865,ios,app
50001,4323,2025-12-06 22:53:02.029885296,invest,18133,ios,app
37624,3256,2025-12-06 22:59:31.389391901,invest,13653,android,web
42879,3699,2025-12-06 23:01:48.883761413,card_control,15557,ios,app
29103,2538,2025-12-06 23:09:50.141454076,card_control,10559,ios,app
81942,7041,2025-12-06 23:15:16.289054968,savings,29695,ios,app
39420,3396,2025-12-06 23:15:58.112025955,invest,14299,android,app
83504,7179,2025-12-06 23:22:52.443994068,transfer,30261,android,web
45054,3897,2025-12-06 23:28:52.499846530,card_control,16350,android,app
91132,7857,2025-12-06 23:49:47.704056579,budget,33029,android,app
55295,4744,2025-12-06 23:52:51.998409402,atm_locator,20041,android,app
17150,1485,2025-12-06 23:53:00.687973453,invest,6215,android,app
51549,4438,2025-12-06 23:59:33.893761076,kyc,18685,android,app
9962,862,2025-12-07 00:02:16.116664073,rewards,3619,ios,app
3649,310,2025-12-07 00:04:18.586914412,budget,1321,android,web
12460,1092,2025-12-07 00:16:40.273619661,invest,4528,android,app
63,8,2025-12-07 00:23:50.484334447,transfer,25,ios,app
31868,2802,2025-12-07 00:25:39.798844317,invest,11580,ios,web
38337,3307,2025-12-07 00:48:32.027809049,atm_locator,13907,ios,app
16927,1466,2025-12-07 00:57:27.145177035,kyc,6136,ios,app
55074,4727,2025-12-07 01:01:18.154520330,kyc,19961,android,app
36095,3150,2025-12-07 01:25:39.890953312,kyc,13110,ios,app
35556,3106,2025-12-07 01:34:10.108495320,budget,12915,ios,app
66031,5661,2025-12-07 01:35:34.561612152,rewards,23931,android,app
46761,4031,2025-12-07 01:38:21.140677757,rewards,16960,ios,web
14392,1250,2025-12-07 01:52:26.735649430,invest,5222,ios,web
88227,7580,2025-12-07 01:58:37.583408182,atm_locator,31969,ios,web
11873,1031,2025-12-07 02:14:16.300539718,card_control,4314,android,app
85609,7366,2025-12-07 02:21:11.333395353,budget,31025,android,app
27318,2381,2025-12-07 02:27:32.298288318,transfer,9911,android,app
37501,3244,2025-12-07 02:39:55.307476912,card_control,13609,android,app
88292,7586,2025-12-07 02:40:48.241294665,transfer,31992,android,web
84113,7228,2025-12-07 02:42:16.276402552,atm_locator,30480,android,app
43769,3790,2025-12-07 02:45:20.872544492,transfer,15884,android,web
38553,3320,2025-12-07 02:47:46.540610128,budget,13982,android,web
43556,3767,2025-12-07 02:53:17.644384596,transfer,15804,android,app
79549,6832,2025-12-07 03:02:20.027717096,budget,28827,ios,web
44786,3873,2025-12-07 03:08:20.851677611,card_control,16251,ios,app
23697,2083,2025-12-07 03:19:25.350404116,rewards,8595,android,web
34064,2970,2025-12-07 03:26:51.745008664,budget,12367,ios,app
50634,4367,2025-12-07 03:30:23.144360780,card_control,18355,ios,web
77772,6673,2025-12-07 03:32:59.453658450,budget,28182,android,web
86866,7465,2025-12-07 03:34:15.360159884,transfer,31476,ios,app
9630,825,2025-12-07 03:48:23.255752654,transfer,3494,ios,app
54558,4678,2025-12-07 04:02:11.919500364,savings,19773,android,app
24291,2127,2025-12-07 04:05:05.986974194,budget,8813,android,app
63834,5477,2025-12-07 04:10:22.801577145,budget,23134,ios,app
28614,2492,2025-12-07 04:12:52.930484640,card_control,10381,ios,web
89055,7662,2025-12-07 04:14:53.619549048,rewards,32273,android,app
24405,2136,2025-12-07 04:17:56.384913048,savings,8853,android,app
4138,361,2025-12-07 04:24:58.483878912,transfer,1500,android,app
26045,2276,2025-12-07 04:32:05.465998982,card_control,9450,ios,app
87779,7547,2025-12-07 04:39:25.039223936,savings,31809,ios,app
69883,5995,2025-12-07 04:41:03.257020101,atm_locator,25321,android,app
69494,5959,2025-12-07 04:41:27.986207375,invest,25179,android,app
47820,4142,2025-12-07 04:41:48.957662002,savings,17346,ios,web
62887,5399,2025-12-07 04:50:02.809060128,transfer,22793,android,app
39968,3437,2025-12-07 04:50:38.971027714,invest,14496,android,app
43971,3802,2025-12-07 04:53:05.442804216,rewards,15955,android,app
35087,3059,2025-12-07 04:56:24.344301716,rewards,12742,android,app
62871,5397,2025-12-07 05:10:50.879168143,budget,22786,ios,app
21023,1854,2025-12-07 05:12:00.800018470,rewards,7633,ios,app
85982,7391,2025-12-07 05:12:47.112745636,card_control,31157,ios,web
43961,3801,2025-12-07 05:23:26.292644845,savings,15952,android,app
75120,6450,2025-12-07 05:30:36.582831207,savings,27225,android,app
6744,589,2025-12-07 05:32:15.845881871,budget,2448,ios,app
59235,5103,2025-12-07 05:36:56.374101538,transfer,21474,android,app
39043,3359,2025-12-07 05:41:15.714280760,budget,14159,ios,app
16473,1427,2025-12-07 05:46:51.273806813,savings,5972,android,app
66207,5681,2025-12-07 05:50:33.990571697,atm_locator,23997,ios,web
34254,2986,2025-12-07 05:52:47.090783657,invest,12438,ios,app
46392,3999,2025-12-07 06:19:08.879817460,budget,16828,ios,app
57362,4935,2025-12-07 06:24:30.408402510,atm_locator,20798,android,app
49471,4280,2025-12-07 06:33:53.361517368,rewards,17940,android,app
70490,6053,2025-12-07 06:36:39.181632318,transfer,25539,android,app
12085,1049,2025-12-07 06:38:09.308653739,kyc,4389,android,web
49619,4290,2025-12-07 06:39:21.384486792,savings,17994,android,app
52254,4493,2025-12-07 06:39:24.250473806,rewards,18939,ios,app
40151,3451,2025-12-07 06:44:45.005708466,transfer,14562,android,app
3114,269,2025-12-07 06:46:31.051151051,transfer,1129,android,app
26017,2275,2025-12-07 06:47:30.344129496,rewards,9440,ios,app
88970,7653,2025-12-07 06:48:45.438876293,budget,32242,ios,app
66870,5730,2025-12-07 06:56:28.561398120,transfer,24232,ios,app
9414,807,2025-12-07 07:01:03.984513127,atm_locator,3416,ios,app
21050,1857,2025-12-07 07:02:37.772960432,savings,7642,android,app
61046,5236,2025-12-07 07:08:10.372409482,transfer,22121,ios,app
13038,1145,2025-12-07 07:09:29.965450420,rewards,4736,android,web
54359,4667,2025-12-07 07:14:56.552662659,transfer,19701,ios,app
89728,7726,2025-12-07 07:16:58.433280536,budget,32521,android,web
13276,1160,2025-12-07 08:00:55.266135742,card_control,4821,android,app
84465,7265,2025-12-07 08:01:19.167748020,savings,30609,ios,app
4590,406,2025-12-07 08:08:16.687508277,kyc,1668,ios,app
43947,3801,2025-12-07 08:08:25.686816345,invest,15947,android,app
42187,3654,2025-12-07 08:08:46.194516381,invest,15313,ios,app
36906,3206,2025-12-07 08:10:01.423565437,rewards,13400,ios,app
9764,839,2025-12-07 08:12:00.893434098,atm_locator,3544,ios,app
55781,4780,2025-12-07 08:14:11.545351584,invest,20215,ios,app
41045,3544,2025-12-07 08:17:48.832471625,budget,14895,android,app
92099,7933,2025-12-07 08:29:25.995531076,card_control,33379,android,app
18777,1642,2025-12-07 08:39:27.701298927,atm_locator,6811,android,app
2388,206,2025-12-07 08:45:12.860873303,transfer,865,ios,app
57088,4907,2025-12-07 08:45:20.601699128,transfer,20697,ios,app
32657,2869,2025-12-07 08:45:26.883612501,rewards,11863,android,app
3860,331,2025-12-07 08:53:47.365860068,rewards,1399,android,app
24447,2144,2025-12-07 09:02:57.817223505,card_control,8869,ios,app
61737,5298,2025-12-07 09:17:53.968454499,savings,22373,ios,app
35403,3095,2025-12-07 09:21:39.893151565,kyc,12859,ios,app
3261,276,2025-12-07 09:22:57.066680660,transfer,1180,ios,app
34431,3001,2025-12-07 09:25:34.585129836,transfer,12501,android,app
71442,6119,2025-12-07 09:36:07.386801860,rewards,25879,android,app
67084,5756,2025-12-07 09:36:15.237806071,transfer,24312,android,web
8933,767,2025-12-07 09:38:41.137510055,budget,3242,ios,app
89275,7690,2025-12-07 09:40:59.847164307,transfer,32356,ios,app
10383,897,2025-12-07 09:50:51.070942633,invest,3771,ios,app
34663,3019,2025-12-07 09:56:36.436961264,kyc,12585,android,web
5309,463,2025-12-07 10:03:31.771976664,budget,1928,android,app
52966,4550,2025-12-07 10:18:52.655987531,card_control,19198,ios,app
