journey_id,touch_order,channel,revenue
4764,0,organic,250.0
4764,1,paid_social,250.0
4764,2,referral,250.0
4764,3,display,250.0
4765,0,paid_social,170.0
4765,1,email,170.0
4765,2,display,170.0
4766,0,email,121.03
4767,0,organic,200.0
4767,1,display,200.0
4767,2,paid_social,200.0
4767,3,display,200.0
4768,0,display,173.18
4768,1,referral,173.18
4769,0,organic,196.37
4769,1,paid_social,196.37
4770,0,display,144.94
4770,1,organic,144.94
4771,0,referral,120.0
4772,0,display,113.79
4772,1,email,113.79
4773,0,display,147.66
4774,0,organic,133.73
4775,0,paid_social,110.0
4776,0,organic,150.0
4776,1,organic,150.0
4777,0,display,198.33
4777,1,email,198.33
4777,2,email,198.33
4777,3,email,198.33
4778,0,email,157.38
4778,1,display,157.38
4779,0,email,160.0
4779,1,referral,160.0
4780,0,referral,120.0
4781,0,paid_social,110.0
4782,0,referral,200.0
4782,1,email,200.0
4782,2,email,200.0
4783,0,email,220.0
4783,1,referral,220.0
4783,2,paid_social,220.0
4784,0,email,110.0
4784,1,display,110.0
4785,0,referral,220.0
4785,1,email,220.0
4785,2,paid_social,220.0
4786,0,referral,132.76
4787,0,paid_social,250.0
4787,1,display,250.0
4787,2,referral,250.0
4787,3,organic,250.0
4788,0,paid_social,318.0
4789,0,referral,185.15
4789,1,display,185.15
4790,0,paid_social,110.0
4791,0,organic,101.3
4792,0,referral,240.0
4792,1,referral,240.0
4792,2,organic,240.0
4793,0,organic,100.0
4794,0,email,220.0
4794,1,referral,220.0
4794,2,display,220.0
4794,3,email,220.0
4795,0,email,143.92
4796,0,display,132.93
4797,0,organic,215.25
4797,1,display,215.25
4797,2,email,215.25
4798,0,paid_social,131.46
4798,1,display,131.46
4799,0,email,229.57
4799,1,organic,229.57
4799,2,organic,229.57
4800,0,referral,250.0
4800,1,email,250.0
4800,2,paid_social,250.0
4800,3,organic,250.0
4801,0,organic,185.78
4802,0,organic,100.0
4803,0,organic,183.49
4803,1,referral,183.49
4804,0,paid_social,170.0
4804,1,paid_social,170.0
4805,0,display,230.0
4805,1,paid_social,230.0
4805,2,paid_social,230.0
4805,3,email,230.0
4806,0,email,241.01
4806,1,email,241.01
4806,2,referral,241.01
4807,0,display,73.46
4808,0,display,105.78
4809,0,referral,250.0
4809,1,referral,250.0
4809,2,paid_social,250.0
4810,0,organic,160.0
4810,1,paid_social,160.0
4811,0,email,200.0
4811,1,organic,200.0
4811,2,paid_social,200.0
4812,0,organic,113.74
4813,0,display,260.7
4813,1,organic,260.7
4814,0,referral,140.0
4814,1,display,140.0
4815,0,email,225.15
4816,0,organic,120.49
4817,0,organic,150.0
4817,1,organic,150.0
4818,0,referral,229.23
4818,1,paid_social,229.23
4819,0,paid_social,204.36
4820,0,paid_social,110.0
4821,0,organic,169.69
4822,0,referral,170.02
4822,1,display,170.02
4823,0,referral,160.0
4823,1,email,160.0
4824,0,referral,140.0
4824,1,display,140.0
4825,0,referral,250.0
4825,1,email,250.0
4825,2,referral,250.0
4825,3,organic,250.0
4826,0,display,134.64
4827,0,referral,215.03
4827,1,referral,215.03
4827,2,display,215.03
4828,0,organic,170.0
4828,1,organic,170.0
4828,2,display,170.0
4829,0,email,221.41
4830,0,paid_social,180.0
4830,1,referral,180.0
4831,0,referral,190.0
4831,1,referral,190.0
4832,0,email,90.0
4833,0,paid_social,140.78
4834,0,display,286.99
4834,1,paid_social,286.99
4835,0,email,250.0
4835,1,paid_social,250.0
4835,2,paid_social,250.0
4835,3,email,250.0
4836,0,display,110.0
4836,1,email,110.0
4837,0,referral,120.0
4838,0,display,136.67
4838,1,display,136.67
4838,2,email,136.67
4839,0,display,210.0
4839,1,referral,210.0
4839,2,referral,210.0
4840,0,paid_social,160.0
4840,1,organic,160.0
4841,0,email,90.0
4842,0,organic,150.0
4842,1,organic,150.0
4843,0,email,140.0
4843,1,organic,140.0
4844,0,paid_social,180.0
4844,1,referral,180.0
4845,0,email,147.7
4845,1,display,147.7
4846,0,organic,170.0
4846,1,referral,170.0
4847,0,email,215.88
4847,1,paid_social,215.88
4847,2,paid_social,215.88
4848,0,organic,170.0
4848,1,organic,170.0
4848,2,display,170.0
4849,0,display,145.13
4850,0,display,117.12
4850,1,display,117.12
4851,0,organic,193.97
4852,0,email,170.0
4852,1,paid_social,170.0
4852,2,display,170.0
4853,0,referral,127.13
4854,0,referral,250.0
4854,1,referral,250.0
4854,2,paid_social,250.0
4855,0,organic,129.04
4856,0,organic,117.96
4857,0,display,90.0
4857,1,display,90.0
4858,0,email,220.0
4858,1,referral,220.0
4858,2,paid_social,220.0
4859,0,paid_social,190.0
4859,1,display,190.0
4859,2,paid_social,190.0
4860,0,referral,220.0
4860,1,paid_social,220.0
4860,2,email,220.0
4861,0,referral,230.0
4861,1,referral,230.0
4861,2,email,230.0
4862,0,email,186.02
4863,0,organic,160.0
4863,1,paid_social,160.0
4864,0,paid_social,256.18
4865,0,paid_social,200.0
4865,1,display,200.0
4865,2,referral,200.0
4866,0,organic,160.0
4866,1,paid_social,160.0
4867,0,email,115.5
4868,0,display,70.0
4869,0,paid_social,180.0
4869,1,display,180.0
4869,2,organic,180.0
4870,0,referral,120.0
4871,0,organic,238.61
4871,1,display,238.61
4872,0,display,212.23
4872,1,display,212.23
4872,2,paid_social,212.23
4873,0,paid_social,200.0
4873,1,display,200.0
4873,2,referral,200.0
4874,0,paid_social,230.0
4874,1,organic,230.0
4874,2,referral,230.0
4875,0,display,120.0
4875,1,organic,120.0
4876,0,organic,100.0
4877,0,display,166.42
4877,1,organic,166.42
4878,0,paid_social,224.31
4879,0,paid_social,136.33
4879,1,display,136.33
4880,0,organic,177.04
4880,1,paid_social,177.04
4881,0,email,90.0
4882,0,email,130.0
4882,1,email,130.0
4883,0,email,90.0
4884,0,referral,180.0
4884,1,paid_social,180.0
4885,0,organic,120.88
4886,0,email,150.0
4886,1,paid_social,150.0
4887,0,email,90.0
4888,0,referral,210.0
4888,1,display,210.0
4888,2,referral,210.0
4889,0,organic,284.18
4889,1,display,284.18
4890,0,email,124.34
4891,0,email,220.0
4891,1,referral,220.0
4891,2,paid_social,220.0
4892,0,referral,220.0
4892,1,email,220.0
4892,2,paid_social,220.0
4893,0,referral,304.12
4893,1,referral,304.12
4893,2,referral,304.12
4894,0,email,168.41
4894,1,paid_social,168.41
4895,0,organic,120.0
4895,1,display,120.0
4896,0,display,91.38
4897,0,paid_social,200.0
4897,1,display,200.0
4897,2,referral,200.0
4898,0,display,130.31
4898,1,organic,130.31
4899,0,organic,160.0
4899,1,paid_social,160.0
4900,0,email,140.0
4900,1,organic,140.0
4901,0,organic,170.0
4901,1,referral,170.0
4902,0,email,90.0
4903,0,email,200.0
4903,1,email,200.0
4903,2,referral,200.0
4904,0,paid_social,220.0
4904,1,organic,220.0
4904,2,paid_social,220.0
4905,0,organic,170.97
4905,1,referral,170.97
4906,0,referral,160.0
4906,1,email,160.0
4907,0,referral,182.96
4908,0,email,94.61
4909,0,display,103.89
4909,1,display,103.89
4910,0,paid_social,134.19
4911,0,paid_social,250.0
4911,1,email,250.0
4911,2,email,250.0
4911,3,paid_social,250.0
4912,0,organic,246.01
4912,1,paid_social,246.01
4913,0,paid_social,240.0
4913,1,referral,240.0
4913,2,paid_social,240.0
4914,0,email,230.37
4914,1,paid_social,230.37
4915,0,organic,120.0
4915,1,display,120.0
4916,0,paid_social,200.0
4916,1,email,200.0
4916,2,organic,200.0
4917,0,display,92.07
4918,0,paid_social,170.0
4918,1,paid_social,170.0
4919,0,email,180.14
4919,1,email,180.14
4920,0,email,200.0
4920,1,referral,200.0
4920,2,email,200.0
4921,0,display,200.0
4921,1,paid_social,200.0
4921,2,referral,200.0
4922,0,email,140.0
4922,1,organic,140.0
4923,0,display,84.24
4924,0,email,170.0
4924,1,email,170.0
4924,2,display,170.0
4924,3,display,170.0
4925,0,paid_social,241.95
4925,1,organic,241.95
4925,2,display,241.95
4926,0,referral,250.0
4926,1,paid_social,250.0
4926,2,paid_social,250.0
4926,3,referral,250.0
4927,0,paid_social,190.0
4927,1,paid_social,190.0
4927,2,display,190.0
4928,0,display,156.3
4929,0,organic,243.03
4930,0,email,243.84
4931,0,display,137.37
4932,0,email,250.0
4932,1,referral,250.0
4932,2,organic,250.0
4932,3,referral,250.0
4933,0,referral,120.0
4934,0,display,114.43
4934,1,display,114.43
4935,0,display,200.0
4935,1,referral,200.0
4935,2,paid_social,200.0
4936,0,paid_social,150.0
4936,1,display,150.0
4936,2,display,150.0
4937,0,email,200.0
4937,1,referral,200.0
4937,2,email,200.0
4938,0,organic,194.41
4938,1,email,194.41
4939,0,display,180.0
4939,1,referral,180.0
4939,2,email,180.0
4940,0,paid_social,230.0
4940,1,paid_social,230.0
4940,2,paid_social,230.0
4941,0,email,100.28
4942,0,organic,185.33
4942,1,organic,185.33
4943,0,display,132.34
4943,1,paid_social,132.34
4944,0,referral,120.0
4945,0,display,211.31
4945,1,display,211.31
4946,0,display,254.76
4946,1,referral,254.76
4946,2,referral,254.76
4947,0,referral,200.0
4947,1,paid_social,200.0
4947,2,display,200.0
4948,0,display,180.0
4948,1,paid_social,180.0
4948,2,organic,180.0
4949,0,organic,120.0
4949,1,display,120.0
4950,0,paid_social,157.74
4950,1,display,157.74
4951,0,display,82.98
4952,0,display,95.97
4953,0,display,130.0
4953,1,paid_social,130.0
4954,0,referral,160.0
4954,1,email,160.0
4955,0,email,90.0
4956,0,display,130.55
4956,1,organic,130.55
4957,0,organic,129.71
4958,0,display,190.0
4958,1,paid_social,190.0
4958,2,paid_social,190.0
4959,0,paid_social,216.61
4960,0,email,314.04
4960,1,referral,314.04
4960,2,referral,314.04
4961,0,display,288.4
4961,1,email,288.4
4961,2,email,288.4
4962,0,display,120.0
4962,1,organic,120.0
4963,0,organic,100.0
4964,0,organic,246.31
4964,1,referral,246.31
4965,0,display,90.0
4965,1,display,90.0
4966,0,display,130.42
4966,1,display,130.42
4967,0,display,97.6
4968,0,referral,250.0
4968,1,email,250.0
4968,2,referral,250.0
4968,3,organic,250.0
4969,0,referral,191.35
4969,1,organic,191.35
4970,0,paid_social,180.0
4970,1,referral,180.0
4971,0,referral,120.0
4972,0,organic,140.0
4972,1,email,140.0
4973,0,email,200.0
4973,1,referral,200.0
4973,2,email,200.0
4974,0,referral,120.0
4975,0,email,176.08
4975,1,display,176.08
4976,0,referral,170.0
4976,1,organic,170.0
4977,0,organic,220.0
4977,1,display,220.0
4977,2,organic,220.0
4977,3,organic,220.0
4978,0,organic,100.0
4979,0,display,226.78
4980,0,paid_social,180.0
4980,1,organic,180.0
4980,2,display,180.0
4981,0,organic,100.0
4982,0,organic,170.0
4982,1,referral,170.0
4983,0,paid_social,110.0
4984,0,email,140.0
4984,1,organic,140.0
4985,0,referral,190.0
4985,1,referral,190.0
4986,0,display,146.68
4986,1,display,146.68
4986,2,organic,146.68
4987,0,organic,175.99
4987,1,organic,175.99
4988,0,email,198.48
4988,1,email,198.48
4988,2,display,198.48
4989,0,email,160.0
4989,1,referral,160.0
4990,0,paid_social,110.0
4991,0,organic,100.0
4992,0,organic,100.0
4993,0,display,150.0
4993,1,display,150.0
4993,2,paid_social,150.0
4994,0,paid_social,226.66
4994,1,organic,226.66
4995,0,paid_social,209.35
4995,1,email,209.35
4996,0,email,140.0
4996,1,organic,140.0
4997,0,email,119.97
4998,0,organic,170.0
4998,1,organic,170.0
4998,2,display,170.0
4999,0,email,93.41
5000,0,organic,140.0
5000,1,email,140.0
5001,0,referral,180.0
5001,1,paid_social,180.0
5002,0,display,140.0
5002,1,referral,140.0
5003,0,email,136.53
5004,0,organic,210.0
5004,1,referral,210.0
5004,2,email,210.0
5005,0,referral,120.0
5006,0,referral,250.0
5006,1,email,250.0
5006,2,email,250.0
5006,3,organic,250.0
5007,0,email,90.0
5008,0,paid_social,220.0
5008,1,paid_social,220.0
5008,2,organic,220.0
5009,0,display,170.0
5009,1,paid_social,170.0
5009,2,display,170.0
5009,3,display,170.0
5010,0,organic,117.43
5011,0,display,279.32
5012,0,display,168.45
5013,0,paid_social,220.0
5013,1,paid_social,220.0
5013,2,organic,220.0
5014,0,paid_social,139.2
5015,0,referral,170.0
5015,1,organic,170.0
5016,0,referral,214.24
5017,0,organic,100.0
5018,0,referral,174.21
5019,0,email,115.68
5019,1,display,115.68
5020,0,email,99.53
5021,0,referral,175.66
5021,1,display,175.66
5021,2,display,175.66
5022,0,display,190.0
5022,1,organic,190.0
5022,2,display,190.0
5022,3,organic,190.0
5023,0,organic,240.0
5023,1,paid_social,240.0
5023,2,paid_social,240.0
5023,3,display,240.0
5024,0,email,236.89
5024,1,display,236.89
5024,2,paid_social,236.89
5025,0,paid_social,192.83
5025,1,display,192.83
5026,0,display,70.0
5027,0,paid_social,250.0
5027,1,organic,250.0
5027,2,paid_social,250.0
5027,3,email,250.0
5028,0,organic,230.27
5029,0,referral,170.0
5029,1,organic,170.0
5030,0,paid_social,175.77
5030,1,organic,175.77
5031,0,referral,240.0
5031,1,organic,240.0
5031,2,referral,240.0
5032,0,email,160.0
5032,1,referral,160.0
5033,0,email,140.0
5033,1,organic,140.0
5034,0,paid_social,180.0
5034,1,referral,180.0
5035,0,organic,190.0
5035,1,display,190.0
5035,2,organic,190.0
5035,3,display,190.0
5036,0,organic,182.69
5036,1,display,182.69
5037,0,organic,170.0
5037,1,referral,170.0
5038,0,paid_social,116.8
5039,0,referral,170.0
5039,1,organic,170.0
5040,0,paid_social,160.0
5040,1,organic,160.0
5041,0,email,150.0
5041,1,paid_social,150.0
5042,0,paid_social,250.0
5042,1,referral,250.0
5042,2,paid_social,250.0
5042,3,referral,250.0
5043,0,paid_social,110.0
5044,0,paid_social,210.0
5044,1,paid_social,210.0
5044,2,email,210.0
5045,0,display,188.18
5045,1,paid_social,188.18
5046,0,email,207.79
5046,1,organic,207.79
5047,0,display,114.66
5047,1,email,114.66
5048,0,organic,152.22
5048,1,display,152.22
5049,0,display,141.91
5049,1,organic,141.91
5050,0,referral,200.0
5050,1,paid_social,200.0
5050,2,display,200.0
5051,0,display,170.0
5051,1,organic,170.0
5051,2,organic,170.0
5052,0,organic,251.75
5053,0,organic,134.09
5054,0,paid_social,170.0
5054,1,display,170.0
5054,2,email,170.0
5055,0,paid_social,186.86
5056,0,paid_social,224.4
5056,1,paid_social,224.4
5057,0,paid_social,146.95
5058,0,display,130.5
5059,0,organic,170.0
5059,1,organic,170.0
5059,2,display,170.0
5060,0,display,116.89
5061,0,referral,120.0
5062,0,email,210.0
5062,1,referral,210.0
5062,2,organic,210.0
5063,0,organic,193.72
5063,1,paid_social,193.72
5064,0,paid_social,214.63
5064,1,email,214.63
5064,2,organic,214.63
5065,0,email,169.16
5066,0,paid_social,220.0
5066,1,organic,220.0
5066,2,paid_social,220.0
5067,0,paid_social,110.0
5068,0,referral,120.0
5069,0,referral,230.0
5069,1,referral,230.0
5069,2,email,230.0
5070,0,organic,181.02
5070,1,email,181.02
5070,2,display,181.02
5071,0,email,180.0
5071,1,email,180.0
5071,2,organic,180.0
5072,0,paid_social,110.0
5073,0,referral,190.32
5073,1,display,190.32
5074,0,organic,220.0
5074,1,referral,220.0
5074,2,organic,220.0
5075,0,referral,120.0
5076,0,referral,250.0
5076,1,organic,250.0
5076,2,organic,250.0
5076,3,organic,250.0
5077,0,organic,220.95
5077,1,organic,220.95
5077,2,paid_social,220.95
5078,0,email,250.0
5078,1,email,250.0
5078,2,referral,250.0
5078,3,organic,250.0
5079,0,referral,172.37
5079,1,email,172.37
5080,0,organic,220.0
5080,1,paid_social,220.0
5080,2,paid_social,220.0
5081,0,display,180.0
5081,1,organic,180.0
5081,2,paid_social,180.0
5082,0,email,130.21
5083,0,organic,170.0
5083,1,referral,170.0
5084,0,display,149.8
5084,1,paid_social,149.8
5085,0,organic,162.5
5086,0,organic,100.0
5087,0,organic,169.14
5088,0,organic,220.0
5088,1,paid_social,220.0
5088,2,paid_social,220.0
5089,0,email,180.0
5089,1,organic,180.0
5089,2,email,180.0
5090,0,display,200.0
5090,1,referral,200.0
5090,2,paid_social,200.0
5091,0,organic,210.0
5091,1,paid_social,210.0
5091,2,organic,210.0
5092,0,display,73.03
5093,0,referral,180.0
5093,1,paid_social,180.0
5094,0,display,160.0
5094,1,referral,160.0
5094,2,display,160.0
5095,0,referral,120.0
5096,0,organic,223.31
5096,1,display,223.31
5097,0,display,88.83
5098,0,referral,170.0
5098,1,organic,170.0
5099,0,referral,120.0
5100,0,email,115.1
5101,0,organic,170.0
5101,1,referral,170.0
5102,0,referral,170.0
5102,1,organic,170.0
5103,0,paid_social,210.0
5103,1,paid_social,210.0
5103,2,display,210.0
5103,3,display,210.0
5104,0,referral,137.73
5105,0,referral,203.87
5105,1,display,203.87
5106,0,display,110.0
5106,1,email,110.0
5107,0,organic,190.0
5107,1,email,190.0
5107,2,organic,190.0
5108,0,display,110.0
5108,1,email,110.0
5109,0,email,167.55
5109,1,organic,167.55
5110,0,display,110.0
5110,1,email,110.0
5111,0,organic,200.0
5111,1,organic,200.0
5111,2,organic,200.0
5112,0,paid_social,143.14
5113,0,referral,203.84
5113,1,display,203.84
5114,0,referral,180.0
5114,1,email,180.0
5114,2,display,180.0
5115,0,referral,120.71
5116,0,display,200.0
5116,1,organic,200.0
5116,2,email,200.0
5116,3,email,200.0
5117,0,referral,120.0
5118,0,display,120.0
5118,1,organic,120.0
5119,0,referral,120.0
5120,0,paid_social,120.02
5121,0,display,142.32
5122,0,email,93.5
5123,0,email,95.08
5124,0,email,130.0
5124,1,email,130.0
5125,0,email,90.0
5126,0,organic,150.0
5126,1,organic,150.0
5127,0,organic,120.0
5127,1,display,120.0
5128,0,paid_social,130.0
5128,1,display,130.0
5129,0,organic,100.0
5130,0,email,127.52
5131,0,referral,239.78
5132,0,display,198.88
5132,1,display,198.88
5132,2,email,198.88
5133,0,organic,108.74
5134,0,organic,150.0
5134,1,organic,150.0
5135,0,email,213.56
5136,0,referral,160.0
5136,1,email,160.0
5137,0,email,160.0
5137,1,referral,160.0
5138,0,referral,200.0
5138,1,email,200.0
5138,2,email,200.0
5139,0,paid_social,220.0
5139,1,organic,220.0
5139,2,paid_social,220.0
5140,0,referral,120.0
5141,0,referral,145.36
5142,0,paid_social,119.57
5143,0,organic,210.0
5143,1,email,210.0
5143,2,referral,210.0
5144,0,paid_social,170.0
5144,1,email,170.0
5144,2,display,170.0
5145,0,organic,100.0
5146,0,email,150.0
5146,1,display,150.0
5146,2,email,150.0
5147,0,paid_social,250.0
5147,1,referral,250.0
5147,2,organic,250.0
5147,3,display,250.0
5148,0,referral,193.22
5149,0,email,210.0
5149,1,organic,210.0
5149,2,organic,210.0
5149,3,display,210.0
5150,0,organic,114.78
5151,0,organic,160.0
5151,1,paid_social,160.0
5152,0,referral,250.0
5152,1,paid_social,250.0
5152,2,referral,250.0
5153,0,email,150.0
5153,1,paid_social,150.0
5154,0,referral,230.0
5154,1,organic,230.0
5154,2,paid_social,230.0
5155,0,display,190.0
5155,1,organic,190.0
5155,2,display,190.0
5155,3,organic,190.0
5156,0,display,90.1
5157,0,paid_social,170.0
5157,1,email,170.0
5157,2,display,170.0
5158,0,referral,250.0
5158,1,paid_social,250.0
5158,2,organic,250.0
5158,3,email,250.0
5159,0,organic,196.79
5159,1,display,196.79
5159,2,display,196.79
5159,3,organic,196.79
5160,0,display,190.23
5160,1,paid_social,190.23
5161,0,referral,250.0
5161,1,organic,250.0
5161,2,organic,250.0
5161,3,paid_social,250.0
5162,0,email,160.0
5162,1,referral,160.0
5163,0,email,140.0
5163,1,organic,140.0
5164,0,paid_social,333.92
5164,1,referral,333.92
5164,2,email,333.92
5165,0,email,90.0
5166,0,organic,170.0
5166,1,display,170.0
5166,2,organic,170.0
5167,0,organic,339.37
5167,1,paid_social,339.37
5168,0,display,120.0
5168,1,organic,120.0
5169,0,referral,140.0
5169,1,display,140.0
5170,0,display,96.2
5171,0,paid_social,173.92
5172,0,referral,191.6
5172,1,email,191.6
5173,0,email,154.54
5174,0,paid_social,150.0
5174,1,email,150.0
5175,0,organic,166.59
5175,1,paid_social,166.59
5176,0,paid_social,180.0
5176,1,referral,180.0
5177,0,referral,227.5
5178,0,organic,190.0
5178,1,email,190.0
5178,2,organic,190.0
5179,0,email,250.0
5179,1,organic,250.0
5179,2,referral,250.0
5179,3,referral,250.0
5180,0,referral,194.22
5181,0,paid_social,207.97
5181,1,paid_social,207.97
5182,0,email,158.16
5183,0,referral,173.1
5184,0,referral,262.52
5185,0,paid_social,160.0
5185,1,organic,160.0
5186,0,paid_social,207.98
5186,1,referral,207.98
5187,0,email,150.0
5187,1,paid_social,150.0
5188,0,organic,140.0
5188,1,email,140.0
5189,0,email,170.0
5189,1,display,170.0
5189,2,paid_social,170.0
5190,0,paid_social,180.0
5190,1,referral,180.0
5191,0,paid_social,148.89
5192,0,email,210.0
5192,1,referral,210.0
5192,2,organic,210.0
5193,0,referral,160.0
5193,1,display,160.0
5193,2,display,160.0
5194,0,referral,120.0
5195,0,paid_social,170.0
5195,1,paid_social,170.0
5196,0,email,240.0
5196,1,display,240.0
5196,2,paid_social,240.0
5196,3,referral,240.0
5197,0,email,159.93
5197,1,email,159.93
5198,0,paid_social,230.0
5198,1,referral,230.0
5198,2,organic,230.0
5199,0,email,140.0
5199,1,organic,140.0
5200,0,display,90.0
5200,1,display,90.0
5201,0,referral,216.88
5202,0,email,235.62
5202,1,display,235.62
5202,2,email,235.62
5202,3,paid_social,235.62
5203,0,paid_social,118.16
5204,0,paid_social,240.0
5204,1,email,240.0
5204,2,display,240.0
5204,3,referral,240.0
5205,0,organic,160.0
5205,1,paid_social,160.0
5206,0,email,142.95
5207,0,organic,230.0
5207,1,referral,230.0
5207,2,display,230.0
5207,3,email,230.0
5208,0,organic,243.33
5208,1,referral,243.33
5208,2,referral,243.33
5209,0,display,230.0
5209,1,email,230.0
5209,2,paid_social,230.0
5209,3,paid_social,230.0
5210,0,paid_social,230.0
5210,1,organic,230.0
5210,2,organic,230.0
5210,3,display,230.0
5211,0,display,262.58
5211,1,email,262.58
5211,2,paid_social,262.58
5211,3,paid_social,262.58
5212,0,email,161.21
5213,0,organic,100.0
5214,0,email,96.88
5215,0,email,140.0
5215,1,organic,140.0
5216,0,display,130.96
5216,1,display,130.96
5217,0,email,158.38
5217,1,display,158.38
5218,0,organic,150.0
5218,1,organic,150.0
5219,0,email,170.02
5220,0,display,115.81
5221,0,organic,108.1
5222,0,paid_social,193.32
5222,1,display,193.32
5222,2,paid_social,193.32
5223,0,paid_social,110.0
5224,0,email,90.0
5225,0,organic,230.0
5225,1,email,230.0
5225,2,display,230.0
5225,3,referral,230.0
5226,0,paid_social,119.77
5227,0,display,127.31
5227,1,display,127.31
5228,0,referral,145.47
5229,0,email,203.94
5230,0,display,137.44
5231,0,paid_social,110.0
5232,0,organic,100.0
5233,0,email,170.0
5233,1,paid_social,170.0
5233,2,display,170.0
5234,0,referral,180.0
5234,1,paid_social,180.0
5235,0,referral,180.0
5235,1,paid_social,180.0
5236,0,email,98.39
5237,0,paid_social,134.16
5237,1,display,134.16
5238,0,email,120.46
5238,1,display,120.46
5239,0,email,180.0
5239,1,email,180.0
5239,2,organic,180.0
5240,0,display,70.0
5241,0,organic,230.0
5241,1,paid_social,230.0
5241,2,referral,230.0
5242,0,email,152.96
5242,1,organic,152.96
5243,0,organic,200.0
5243,1,email,200.0
5243,2,paid_social,200.0
5244,0,email,118.9
5245,0,email,200.59
5245,1,email,200.59
5246,0,organic,105.14
5247,0,display,105.51
5248,0,referral,170.0
5248,1,organic,170.0
5249,0,display,210.0
5249,1,referral,210.0
5249,2,referral,210.0
5250,0,referral,180.0
5250,1,paid_social,180.0
5251,0,display,220.0
5251,1,referral,220.0
5251,2,paid_social,220.0
5251,3,display,220.0
5252,0,organic,113.92
5253,0,display,95.8
5254,0,email,196.74
5255,0,email,96.47
5256,0,display,201.96
5256,1,email,201.96
5257,0,referral,240.0
5257,1,display,240.0
5257,2,organic,240.0
5257,3,organic,240.0
5258,0,email,110.0
5258,1,display,110.0
5259,0,organic,273.5
5260,0,display,230.0
5260,1,email,230.0
5260,2,referral,230.0
5260,3,organic,230.0
5261,0,email,210.0
5261,1,organic,210.0
5261,2,referral,210.0
5262,0,referral,132.03
5263,0,email,159.89
5264,0,paid_social,180.0
5264,1,organic,180.0
5264,2,display,180.0
5265,0,organic,170.0
5265,1,display,170.0
5265,2,organic,170.0
5266,0,email,210.0
5266,1,organic,210.0
5266,2,display,210.0
5266,3,organic,210.0
5267,0,display,130.0
5267,1,paid_social,130.0
5268,0,display,170.26
5269,0,referral,154.28
5270,0,display,108.92
5271,0,paid_social,110.0
5272,0,display,102.88
5273,0,display,130.0
5273,1,email,130.0
5273,2,display,130.0
5274,0,referral,250.0
5274,1,email,250.0
5274,2,email,250.0
5274,3,organic,250.0
5275,0,email,250.0
5275,1,referral,250.0
5275,2,email,250.0
5275,3,referral,250.0
5276,0,referral,230.0
5276,1,referral,230.0
5276,2,email,230.0
5277,0,email,160.0
5277,1,referral,160.0
5278,0,referral,170.0
5278,1,organic,170.0
5279,0,referral,250.0
5279,1,paid_social,250.0
5279,2,organic,250.0
5279,3,display,250.0
5280,0,referral,120.0
5281,0,paid_social,170.0
5281,1,paid_social,170.0
5282,0,organic,198.07
5282,1,paid_social,198.07
5283,0,paid_social,191.61
5284,0,paid_social,110.0
5285,0,email,180.0
5285,1,organic,180.0
5285,2,email,180.0
5286,0,email,128.84
5287,0,paid_social,119.93
5288,0,paid_social,250.0
5288,1,paid_social,250.0
5288,2,display,250.0
5288,3,paid_social,250.0
5289,0,paid_social,142.91
5290,0,organic,150.0
5290,1,organic,150.0
5291,0,display,249.51
5291,1,paid_social,249.51
5292,0,organic,150.0
5292,1,organic,150.0
5293,0,organic,170.0
5293,1,referral,170.0
5294,0,display,200.0
5294,1,paid_social,200.0
5294,2,referral,200.0
5295,0,organic,250.0
5295,1,paid_social,250.0
5295,2,email,250.0
5295,3,referral,250.0
5296,0,display,170.0
5296,1,display,170.0
5296,2,paid_social,170.0
5296,3,display,170.0
5297,0,referral,250.0
5297,1,paid_social,250.0
5297,2,display,250.0
5297,3,paid_social,250.0
5298,0,display,150.0
5298,1,display,150.0
5298,2,paid_social,150.0
5299,0,organic,170.0
5299,1,referral,170.0
5300,0,paid_social,155.99
5301,0,display,194.84
5301,1,email,194.84
5302,0,organic,149.12
5303,0,paid_social,160.0
5303,1,organic,160.0
5304,0,organic,180.0
5304,1,display,180.0
5304,2,email,180.0
5304,3,display,180.0
5305,0,organic,188.32
5306,0,email,197.56
5307,0,organic,161.73
5307,1,email,161.73
5308,0,referral,210.0
5308,1,email,210.0
5308,2,organic,210.0
5309,0,email,210.0
5309,1,display,210.0
5309,2,email,210.0
5309,3,paid_social,210.0
5310,0,display,130.0
5310,1,paid_social,130.0
5311,0,organic,100.0
5312,0,email,93.11
5313,0,email,220.0
5313,1,paid_social,220.0
5313,2,referral,220.0
5314,0,referral,240.0
5314,1,display,240.0
5314,2,email,240.0
5314,3,paid_social,240.0
5315,0,email,90.0
5316,0,paid_social,250.0
5316,1,email,250.0
5316,2,referral,250.0
5316,3,referral,250.0
5317,0,organic,181.35
5318,0,paid_social,170.0
5318,1,email,170.0
5318,2,display,170.0
5319,0,email,90.0
5320,0,paid_social,250.0
5320,1,referral,250.0
5320,2,referral,250.0
5321,0,paid_social,160.0
5321,1,organic,160.0
5322,0,referral,120.0
5323,0,organic,251.4
5324,0,organic,170.0
5324,1,referral,170.0
5325,0,email,120.07
5326,0,email,180.0
5326,1,display,180.0
5326,2,referral,180.0
5327,0,referral,144.42
5328,0,email,130.0
5328,1,email,130.0
5329,0,referral,160.0
5329,1,email,160.0
5330,0,organic,160.0
