user_id,jtbd_segment,cohort,group,logins_per_week,tx_per_month,balance_eur,converted,upgrade_reason
55566,family_budgeters,Growth,control,0.5,9,80.67,0,none
55567,family_budgeters,Casual,control,4.9,14,537.82,0,none
55568,family_budgeters,Power,control,6.2,20,587.21,0,none
55569,family_budgeters,Growth,control,4.5,8,163.05,0,none
55570,family_budgeters,Casual,control,8.2,13,624.36,0,none
55571,family_budgeters,Dormant,control,5.6,8,482.76,0,none
55572,family_budgeters,Growth,control,6.2,8,628.34,0,none
55573,family_budgeters,Casual,control,5.0,9,497.76,0,none
55574,family_budgeters,Growth,control,4.6,22,579.71,0,none
55575,family_budgeters,Casual,control,4.8,10,793.82,0,none
55576,family_budgeters,Growth,control,4.9,15,412.94,0,none
55577,family_budgeters,Growth,control,2.2,7,859.32,0,none
55578,family_budgeters,Casual,control,1.2,12,380.35,0,none
55579,family_budgeters,Growth,control,3.7,12,775.82,0,none
55580,family_budgeters,Power,control,5.6,11,794.78,0,none
55581,family_budgeters,Growth,control,5.6,7,591.97,0,none
55582,family_budgeters,Growth,control,6.2,15,330.58,0,none
55583,family_budgeters,Casual,control,8.1,15,737.42,0,none
55584,family_budgeters,Dormant,control,5.1,17,361.75,0,none
55585,family_budgeters,Casual,control,5.2,9,32.68,0,none
55586,family_budgeters,Casual,control,7.4,16,742.64,0,none
55587,family_budgeters,Growth,control,8.6,11,823.75,0,none
55588,family_budgeters,Casual,control,9.3,13,860.99,0,none
55589,family_budgeters,Growth,control,2.8,13,0.0,0,none
55590,family_budgeters,Dormant,control,7.4,10,424.17,0,none
55591,family_budgeters,Dormant,control,6.3,9,113.82,0,none
55592,family_budgeters,Power,control,7.5,11,168.63,0,none
55593,family_budgeters,Growth,control,4.3,7,562.73,0,none
55594,family_budgeters,Casual,control,4.7,9,276.15,0,none
55595,family_budgeters,Growth,control,3.5,14,0.0,0,none
55596,family_budgeters,Growth,control,5.3,9,392.14,0,none
55597,family_budgeters,Dormant,control,10.5,8,563.0,0,none
55598,family_budgeters,Casual,control,4.6,13,472.96,0,none
55599,family_budgeters,Casual,control,3.8,13,895.29,0,none
55600,family_budgeters,Dormant,control,7.2,10,462.75,0,none
55601,family_budgeters,Casual,control,7.9,14,457.69,0,none
55602,family_budgeters,Growth,control,1.1,10,70.0,0,none
55603,family_budgeters,Casual,control,3.9,13,519.12,0,none
55604,family_budgeters,Dormant,control,5.6,14,599.28,0,none
55605,family_budgeters,Casual,control,2.7,8,416.52,0,none
55606,family_budgeters,Casual,control,8.4,12,312.96,0,none
55607,family_budgeters,Growth,control,7.6,7,340.78,0,none
55608,family_budgeters,Growth,control,3.0,7,343.09,0,none
55609,family_budgeters,Casual,control,3.9,8,248.67,0,none
55610,family_budgeters,Casual,control,4.3,9,14.85,0,none
55611,family_budgeters,Casual,control,4.7,9,464.03,0,none
55612,family_budgeters,Growth,control,7.5,12,209.48,0,none
55613,family_budgeters,Growth,control,5.9,12,746.56,0,none
55614,family_budgeters,Casual,control,6.6,12,415.29,0,none
55615,family_budgeters,Dormant,control,4.5,13,413.67,0,none
55616,family_budgeters,Dormant,control,3.7,15,366.6,0,none
55617,family_budgeters,Dormant,control,5.6,13,236.7,0,none
55618,family_budgeters,Casual,control,1.3,12,716.88,0,none
55619,family_budgeters,Growth,control,5.7,7,992.91,0,none
55620,family_budgeters,Casual,control,5.8,8,732.35,0,none
55621,family_budgeters,Growth,control,4.6,7,789.25,0,none
55622,family_budgeters,Power,control,5.0,19,414.62,0,none
55623,family_budgeters,Growth,control,4.9,11,688.44,0,none
55624,family_budgeters,Dormant,control,3.9,12,209.87,0,none
55625,family_budgeters,Power,control,3.5,18,703.49,0,none
55626,family_budgeters,Growth,control,5.1,15,354.87,0,none
55627,family_budgeters,Casual,control,4.0,11,733.57,0,none
55628,family_budgeters,Dormant,control,6.5,14,703.52,0,none
55629,family_budgeters,Growth,control,4.5,12,189.55,0,none
55630,family_budgeters,Dormant,control,4.0,15,555.39,0,none
55631,family_budgeters,Growth,control,8.4,17,250.56,0,none
55632,family_budgeters,Casual,control,4.6,10,266.88,0,none
55633,family_budgeters,Dormant,control,7.0,8,304.45,0,none
55634,family_budgeters,Power,control,4.3,9,542.14,0,none
55635,family_budgeters,Casual,control,3.8,11,406.21,0,none
55636,family_budgeters,Growth,control,6.5,19,144.92,0,none
55637,family_budgeters,Casual,control,3.3,9,646.14,0,none
55638,family_budgeters,Casual,control,8.8,14,465.25,0,none
55639,family_budgeters,Power,control,4.1,16,97.93,0,none
55640,family_budgeters,Dormant,control,5.2,9,893.1,0,none
55641,family_budgeters,Casual,control,3.0,14,395.67,0,none
55642,family_budgeters,Power,control,6.0,12,548.44,1,cashback
55643,family_budgeters,Casual,control,3.3,12,553.3,0,none
55644,family_budgeters,Dormant,control,4.2,18,345.78,0,none
55645,family_budgeters,Casual,control,5.5,12,594.13,0,none
55646,family_budgeters,Casual,control,2.0,5,378.56,0,none
55647,family_budgeters,Growth,control,5.9,14,981.81,0,none
55648,family_budgeters,Dormant,control,5.6,10,763.37,0,none
55649,family_budgeters,Growth,control,5.8,13,0.0,0,none
55650,family_budgeters,Casual,control,7.1,4,525.15,0,none
55651,family_budgeters,Growth,control,3.1,18,384.74,0,none
55652,family_budgeters,Dormant,control,7.7,12,691.43,0,none
55653,family_budgeters,Growth,control,4.3,4,92.51,0,none
55654,family_budgeters,Power,control,5.8,10,678.45,0,none
55655,family_budgeters,Growth,control,3.0,14,308.0,0,none
55656,family_budgeters,Growth,control,6.9,14,304.14,0,none
55657,family_budgeters,Power,control,7.8,17,311.73,0,none
55658,family_budgeters,Power,control,8.5,12,372.22,0,none
55659,family_budgeters,Casual,control,3.6,12,455.81,0,none
55660,family_budgeters,Casual,control,5.4,12,424.07,0,none
55661,family_budgeters,Growth,control,3.7,11,934.05,0,none
55662,family_budgeters,Dormant,control,3.1,19,510.26,0,none
55663,family_budgeters,Dormant,control,4.7,16,586.09,0,none
55664,family_budgeters,Dormant,control,6.0,14,570.67,0,none
55665,family_budgeters,Growth,control,3.2,16,804.45,0,none
55666,family_budgeters,Casual,control,1.9,16,385.6,0,none
55667,family_budgeters,Growth,control,6.5,11,827.56,0,none
55668,family_budgeters,Power,control,4.2,18,128.44,0,none
55669,family_budgeters,Dormant,control,6.7,15,409.42,0,none
55670,family_budgeters,Growth,control,4.8,17,178.48,0,none
55671,family_budgeters,Power,control,1.5,9,428.7,0,none
55672,family_budgeters,Growth,control,6.3,14,0.0,0,none
55673,family_budgeters,Growth,control,6.8,12,829.61,0,none
55674,family_budgeters,Casual,control,2.4,15,19.87,0,none
55675,family_budgeters,Casual,control,4.0,14,86.09,0,none
55676,family_budgeters,Power,control,7.7,9,711.4,0,none
55677,family_budgeters,Dormant,control,3.7,16,302.64,0,none
55678,family_budgeters,Growth,control,6.1,8,0.0,0,none
55679,family_budgeters,Dormant,control,5.0,11,164.52,0,none
55680,family_budgeters,Casual,control,3.4,19,862.51,0,none
55681,family_budgeters,Casual,control,4.4,12,599.93,0,none
55682,family_budgeters,Casual,control,8.9,14,640.27,0,none
55683,family_budgeters,Power,control,6.7,9,699.34,0,none
55684,family_budgeters,Casual,control,5.8,10,438.37,0,none
55685,family_budgeters,Dormant,control,1.9,16,585.15,0,none
55686,family_budgeters,Growth,control,4.0,7,478.1,0,none
55687,family_budgeters,Casual,control,8.9,13,359.39,0,none
55688,family_budgeters,Growth,control,5.5,9,74.74,0,none
55689,family_budgeters,Casual,control,5.1,12,0.0,0,none
55690,family_budgeters,Casual,control,5.9,14,0.0,0,none
55691,family_budgeters,Growth,control,3.8,13,627.32,0,none
55692,family_budgeters,Casual,control,9.0,13,531.17,0,none
55693,family_budgeters,Casual,control,5.5,13,775.1,0,none
55694,family_budgeters,Growth,control,5.6,18,405.2,0,none
55695,family_budgeters,Power,control,4.1,12,464.12,0,none
55696,family_budgeters,Casual,control,2.9,14,0.0,1,support
55697,family_budgeters,Casual,control,4.0,9,277.69,0,none
55698,family_budgeters,Growth,control,1.8,12,214.38,0,none
55699,family_budgeters,Casual,control,4.4,15,294.41,0,none
55700,family_budgeters,Growth,control,2.9,15,913.76,0,none
55701,family_budgeters,Growth,control,8.8,14,723.79,0,none
55702,family_budgeters,Casual,control,8.8,16,700.42,0,none
55703,family_budgeters,Growth,control,7.2,12,303.84,0,none
55704,family_budgeters,Dormant,control,7.2,14,306.37,0,none
55705,family_budgeters,Casual,control,3.6,8,610.19,0,none
55706,family_budgeters,Casual,control,5.8,14,149.93,0,none
55707,family_budgeters,Growth,control,3.2,18,302.03,0,none
55708,family_budgeters,Dormant,control,6.6,13,511.82,0,none
55709,family_budgeters,Casual,control,6.8,14,590.77,0,none
55710,family_budgeters,Casual,control,4.2,11,709.71,0,none
55711,family_budgeters,Casual,control,7.2,8,683.61,0,none
55712,family_budgeters,Dormant,control,5.6,14,484.45,0,none
55713,family_budgeters,Power,control,8.2,13,393.11,0,none
55714,family_budgeters,Casual,control,6.0,11,708.19,0,none
55715,family_budgeters,Dormant,control,6.8,13,537.24,0,none
55716,family_budgeters,Power,control,6.8,18,626.61,0,none
55717,family_budgeters,Dormant,control,7.1,14,549.7,0,none
55718,family_budgeters,Casual,control,6.1,11,836.92,0,none
55719,family_budgeters,Growth,control,7.5,16,785.59,0,none
55720,family_budgeters,Casual,control,3.4,13,478.19,0,none
55721,family_budgeters,Power,control,5.2,8,952.62,0,none
55722,family_budgeters,Casual,control,4.2,14,944.32,0,none
55723,family_budgeters,Casual,control,4.6,12,710.26,0,none
55724,family_budgeters,Growth,control,5.7,8,79.45,0,none
55725,family_budgeters,Power,control,5.5,11,651.34,0,none
55726,family_budgeters,Power,control,4.0,10,906.0,0,none
55727,family_budgeters,Casual,control,4.8,9,282.18,0,none
55728,family_budgeters,Casual,control,4.2,18,245.31,0,none
55729,family_budgeters,Growth,control,1.8,17,667.69,0,none
55730,family_budgeters,Growth,control,4.7,9,585.4,0,none
55731,family_budgeters,Casual,control,2.2,9,659.74,0,none
55732,family_budgeters,Growth,control,5.3,19,81.2,0,none
55733,family_budgeters,Power,control,4.9,12,886.55,0,none
55734,family_budgeters,Dormant,control,7.4,6,483.86,0,none
55735,family_budgeters,Casual,control,5.1,22,276.48,0,none
55736,family_budgeters,Dormant,control,6.0,5,534.34,0,none
55737,family_budgeters,Growth,control,6.1,8,469.3,0,none
55738,family_budgeters,Growth,control,6.8,12,610.73,0,none
55739,family_budgeters,Power,control,2.1,13,585.33,0,none
55740,family_budgeters,Growth,control,7.1,10,518.11,0,none
55741,family_budgeters,Growth,control,8.8,17,628.9,1,cashback
55742,family_budgeters,Casual,control,3.6,10,524.69,0,none
55743,family_budgeters,Dormant,control,3.4,9,548.75,0,none
55744,family_budgeters,Power,control,4.7,13,879.58,0,none
55745,family_budgeters,Casual,control,4.5,10,558.39,0,none
55746,family_budgeters,Dormant,control,7.8,8,441.02,0,none
55747,family_budgeters,Growth,control,3.3,12,211.36,0,none
55748,family_budgeters,Growth,control,7.9,14,288.31,0,none
55749,family_budgeters,Growth,control,5.4,11,498.7,0,none
55750,family_budgeters,Dormant,control,2.8,12,653.17,0,none
55751,family_budgeters,Growth,control,9.1,9,209.97,0,none
55752,family_budgeters,Casual,control,3.9,11,696.1,0,none
55753,family_budgeters,Power,control,8.3,9,615.78,0,none
55754,family_budgeters,Dormant,control,1.5,11,529.07,0,none
55755,family_budgeters,Casual,control,7.5,13,674.81,0,none
55756,family_budgeters,Casual,control,5.9,13,384.68,0,none
55757,family_budgeters,Casual,control,3.5,13,478.96,0,none
55758,family_budgeters,Growth,control,0.6,12,588.49,0,none
55759,family_budgeters,Dormant,control,4.0,13,466.18,0,none
55760,family_budgeters,Growth,control,4.6,13,884.7,0,none
55761,family_budgeters,Casual,control,6.9,10,86.63,0,none
55762,family_budgeters,Power,control,4.3,12,200.79,0,none
55763,family_budgeters,Casual,control,4.4,6,432.74,0,none
55764,family_budgeters,Dormant,control,4.8,9,432.08,0,none
55765,family_budgeters,Growth,control,2.3,8,350.47,0,none
55766,family_budgeters,Dormant,control,4.7,8,1035.24,0,none
55767,family_budgeters,Growth,control,4.2,5,128.81,0,none
55768,family_budgeters,Casual,control,6.2,15,196.62,0,none
55769,family_budgeters,Power,control,3.7,9,620.77,0,none
55770,family_budgeters,Power,control,6.1,10,725.44,0,none
55771,family_budgeters,Casual,control,2.2,14,576.16,0,none
55772,family_budgeters,Power,control,5.3,14,80.05,0,none
55773,family_budgeters,Power,control,4.2,15,508.75,0,none
55774,family_budgeters,Dormant,control,5.8,7,725.58,0,none
55775,family_budgeters,Dormant,control,5.6,8,682.05,0,none
55776,family_budgeters,Casual,control,6.3,12,549.79,0,none
55777,family_budgeters,Dormant,control,3.8,13,959.61,0,none
55778,family_budgeters,Power,control,6.6,9,188.06,0,none
55779,family_budgeters,Growth,control,4.5,10,381.28,0,none
55780,family_budgeters,Growth,control,1.0,14,544.24,0,none
55781,family_budgeters,Growth,control,2.3,20,538.65,0,none
55782,family_budgeters,Casual,control,1.3,8,621.77,0,none
55783,family_budgeters,Growth,control,10.4,18,270.98,0,none
55784,family_budgeters,Dormant,control,3.0,10,24.94,0,none
55785,family_budgeters,Casual,control,5.1,15,852.02,0,none
55786,family_budgeters,Power,control,3.4,14,341.05,0,none
55787,family_budgeters,Casual,control,5.0,11,734.4,0,none
55788,family_budgeters,Power,control,3.8,9,363.53,0,none
55789,family_budgeters,Casual,control,1.3,9,321.18,0,none
55790,family_budgeters,Dormant,control,4.4,11,115.53,0,none
55791,family_budgeters,Casual,control,3.1,10,556.86,0,none
55792,family_budgeters,Dormant,control,4.7,7,1084.58,0,none
55793,family_budgeters,Dormant,control,4.6,13,852.39,0,none
55794,family_budgeters,Power,control,6.2,14,427.06,0,none
55795,family_budgeters,Power,control,4.8,12,470.25,0,none
55796,family_budgeters,Growth,control,7.4,15,537.73,0,none
55797,family_budgeters,Casual,control,5.5,6,790.98,0,none
55798,family_budgeters,Power,control,6.9,16,678.81,0,none
55799,family_budgeters,Casual,control,5.5,12,530.87,0,none
55800,family_budgeters,Casual,control,6.1,14,481.57,0,none
55801,family_budgeters,Casual,control,5.1,19,573.47,0,none
55802,family_budgeters,Growth,control,4.0,15,192.41,0,none
55803,family_budgeters,Dormant,control,2.4,12,403.74,0,none
55804,family_budgeters,Growth,control,6.3,13,452.16,0,none
55805,family_budgeters,Casual,control,3.7,16,84.66,0,none
55806,family_budgeters,Casual,control,4.9,14,147.54,0,none
55807,family_budgeters,Growth,control,4.6,11,844.7,0,none
55808,family_budgeters,Dormant,control,3.0,12,589.47,0,none
55809,family_budgeters,Power,control,4.7,10,245.43,0,none
55810,family_budgeters,Growth,control,7.3,8,786.99,0,none
55811,family_budgeters,Growth,control,6.1,9,795.8,0,none
55812,family_budgeters,Casual,control,4.4,12,638.35,0,none
55813,family_budgeters,Growth,control,3.0,9,556.34,0,none
55814,family_budgeters,Power,control,4.9,14,495.02,0,none
55815,family_budgeters,Dormant,control,5.0,17,580.28,0,none
55816,family_budgeters,Casual,control,0.1,14,785.97,0,none
55817,family_budgeters,Casual,control,2.9,7,241.68,0,none
55818,family_budgeters,Dormant,control,4.6,5,414.26,0,none
55819,family_budgeters,Casual,control,3.7,8,477.02,0,none
55820,family_budgeters,Growth,control,8.3,16,690.18,1,support
55821,family_budgeters,Growth,control,5.4,14,0.0,0,none
55822,family_budgeters,Power,control,6.7,6,137.84,0,none
55823,family_budgeters,Casual,control,5.0,15,398.19,0,none
55824,family_budgeters,Growth,control,4.5,10,0.0,0,none
55825,family_budgeters,Casual,control,7.1,8,503.59,0,none
55826,family_budgeters,Growth,control,0.5,9,589.16,1,cashback
55827,family_budgeters,Casual,control,4.9,8,600.38,0,none
55828,family_budgeters,Dormant,control,5.4,10,770.79,0,none
55829,family_budgeters,Growth,control,9.3,13,846.86,1,support
55830,family_budgeters,Dormant,control,7.2,13,440.96,0,none
55831,family_budgeters,Dormant,control,3.5,13,331.93,0,none
55832,family_budgeters,Growth,control,6.5,9,459.03,0,none
55833,family_budgeters,Dormant,control,7.8,7,357.2,0,none
55834,family_budgeters,Growth,control,3.9,10,308.05,0,none
55835,family_budgeters,Casual,control,5.7,17,554.93,0,none
55836,family_budgeters,Power,control,5.4,15,628.94,0,none
55837,family_budgeters,Growth,control,2.5,8,445.01,0,none
55838,family_budgeters,Growth,control,6.3,10,835.72,0,none
55839,family_budgeters,Growth,control,8.6,14,818.89,0,none
55840,family_budgeters,Growth,control,3.1,14,262.11,0,none
55841,family_budgeters,Power,control,2.8,16,838.25,0,none
55842,family_budgeters,Growth,control,5.3,12,623.8,0,none
55843,family_budgeters,Growth,control,4.8,13,322.3,0,none
55844,family_budgeters,Dormant,control,4.2,13,594.75,0,none
55845,family_budgeters,Casual,control,6.0,12,336.68,0,none
55846,family_budgeters,Growth,control,6.1,9,651.33,0,none
55847,family_budgeters,Growth,control,3.3,11,444.33,0,none
55848,family_budgeters,Dormant,control,5.8,15,500.89,0,none
55849,family_budgeters,Growth,control,5.8,16,184.62,0,none
55850,family_budgeters,Growth,control,5.0,12,123.38,0,none
55851,family_budgeters,Power,control,2.9,11,0.0,0,none
55852,family_budgeters,Dormant,control,5.9,11,273.15,0,none
55853,family_budgeters,Casual,control,7.3,15,814.87,0,none
55854,family_budgeters,Casual,control,4.1,15,356.32,0,none
55855,family_budgeters,Power,control,2.1,13,941.7,1,cashback
55856,family_budgeters,Power,control,7.1,15,0.0,0,none
55857,family_budgeters,Casual,control,3.9,11,276.48,0,none
55858,family_budgeters,Power,control,5.2,14,787.31,0,none
55859,family_budgeters,Growth,control,4.4,11,690.33,0,none
55860,family_budgeters,Growth,control,4.0,15,495.31,0,none
55861,family_budgeters,Growth,control,3.8,13,543.0,0,none
55862,family_budgeters,Casual,control,4.3,20,550.95,0,none
55863,family_budgeters,Casual,control,4.0,12,606.29,0,none
55864,family_budgeters,Growth,control,0.0,13,507.54,0,none
55865,family_budgeters,Growth,control,5.1,9,621.65,0,none
55866,family_budgeters,Growth,control,1.8,17,776.35,0,none
55867,family_budgeters,Growth,control,4.8,14,594.86,0,none
55868,family_budgeters,Power,control,5.1,4,594.52,0,none
55869,family_budgeters,Casual,control,2.7,8,522.4,0,none
55870,family_budgeters,Casual,control,5.3,18,528.2,0,none
55871,family_budgeters,Casual,control,6.4,5,192.22,1,premium_features
55872,family_budgeters,Dormant,control,6.7,8,338.38,0,none
55873,family_budgeters,Power,control,5.8,13,589.91,0,none
55874,family_budgeters,Casual,control,7.1,14,680.25,0,none
55875,family_budgeters,Power,control,3.4,21,307.53,0,none
55876,family_budgeters,Growth,control,7.3,13,477.14,0,none
55877,family_budgeters,Dormant,control,3.7,10,394.42,0,none
55878,family_budgeters,Power,control,4.2,17,628.67,0,none
55879,family_budgeters,Casual,control,10.9,11,524.15,0,none
55880,family_budgeters,Growth,control,4.8,13,123.93,0,none
55881,family_budgeters,Dormant,control,3.2,18,182.7,0,none
55882,family_budgeters,Dormant,control,6.3,16,802.55,0,none
55883,family_budgeters,Power,control,6.6,8,650.55,0,none
55884,family_budgeters,Growth,control,1.4,13,484.74,0,none
55885,family_budgeters,Casual,control,8.9,15,494.47,0,none
55886,family_budgeters,Growth,control,6.6,9,220.66,0,none
55887,family_budgeters,Power,control,5.9,8,237.9,0,none
55888,family_budgeters,Dormant,control,4.9,15,483.6,0,none
55889,family_budgeters,Dormant,control,5.3,7,671.59,0,none
55890,family_budgeters,Casual,control,7.6,13,598.07,0,none
55891,family_budgeters,Power,control,9.6,14,447.34,0,none
55892,family_budgeters,Growth,control,5.3,16,473.95,0,none
55893,family_budgeters,Casual,control,8.6,16,726.81,0,none
55894,family_budgeters,Growth,control,4.0,16,742.05,0,none
55895,family_budgeters,Growth,control,3.1,14,535.03,0,none
55896,family_budgeters,Power,control,5.5,5,734.39,0,none
55897,family_budgeters,Casual,control,4.7,21,181.01,0,none
55898,family_budgeters,Power,control,2.6,5,295.92,0,none
55899,family_budgeters,Growth,control,4.6,13,1020.54,0,none
55900,family_budgeters,Power,control,5.0,16,543.17,0,none
55901,family_budgeters,Casual,control,7.5,15,513.83,0,none
55902,family_budgeters,Growth,control,5.8,9,770.15,0,none
55903,family_budgeters,Growth,control,2.9,15,505.06,0,none
55904,family_budgeters,Casual,control,6.7,12,629.08,0,none
55905,family_budgeters,Dormant,control,3.8,8,470.8,0,none
55906,family_budgeters,Power,control,4.1,16,868.56,0,none
55907,family_budgeters,Power,control,4.6,12,701.44,0,none
55908,family_budgeters,Casual,control,1.8,15,132.67,0,none
55909,family_budgeters,Casual,control,5.2,15,697.35,0,none
55910,family_budgeters,Casual,control,8.3,11,482.92,0,none
55911,family_budgeters,Casual,control,3.7,16,541.14,0,none
55912,family_budgeters,Growth,control,4.5,10,614.94,0,none
55913,family_budgeters,Power,control,7.3,13,627.1,0,none
55914,family_budgeters,Casual,control,7.4,16,118.77,0,none
55915,family_budgeters,Casual,control,5.2,8,629.59,0,none
55916,family_budgeters,Power,control,6.8,11,193.96,0,none
55917,family_budgeters,Growth,control,4.4,12,673.61,0,none
55918,family_budgeters,Casual,control,5.0,9,813.0,0,none
55919,family_budgeters,Casual,control,5.5,7,316.76,0,none
55920,family_budgeters,Power,control,4.6,13,606.03,0,none
55921,family_budgeters,Dormant,control,1.5,8,822.39,0,none
55922,family_budgeters,Casual,control,6.3,12,664.6,0,none
55923,family_budgeters,Growth,control,1.6,7,1010.08,0,none
55924,family_budgeters,Power,control,4.6,12,29.76,0,none
55925,family_budgeters,Casual,control,2.5,5,220.44,0,none
55926,family_budgeters,Growth,control,5.2,14,180.15,0,none
55927,family_budgeters,Casual,control,3.8,12,297.3,0,none
55928,family_budgeters,Power,control,5.1,8,555.24,0,none
55929,family_budgeters,Dormant,control,4.8,18,251.29,0,none
55930,family_budgeters,Casual,control,5.2,9,363.38,0,none
55931,family_budgeters,Growth,control,4.8,7,568.7,0,none
55932,family_budgeters,Growth,control,2.7,12,136.58,1,cashback
55933,family_budgeters,Dormant,control,1.8,14,321.16,0,none
55934,family_budgeters,Casual,control,1.0,8,102.71,0,none
55935,family_budgeters,Growth,control,3.3,15,81.12,0,none
55936,family_budgeters,Growth,control,6.7,17,311.49,0,none
55937,family_budgeters,Power,control,3.4,17,488.13,0,none
55938,family_budgeters,Power,control,4.1,13,793.13,0,none
55939,family_budgeters,Dormant,control,4.3,11,686.88,0,none
55940,family_budgeters,Casual,control,2.6,12,332.26,0,none
55941,family_budgeters,Power,control,4.4,16,273.49,1,status
55942,family_budgeters,Growth,control,6.8,15,576.81,1,cashback
55943,family_budgeters,Growth,control,4.2,14,691.62,0,none
55944,family_budgeters,Casual,control,3.6,14,736.87,0,none
55945,family_budgeters,Casual,control,6.6,11,422.7,0,none
55946,family_budgeters,Power,control,4.4,12,0.0,0,none
55947,family_budgeters,Growth,control,8.3,8,326.7,0,none
55948,family_budgeters,Casual,control,7.2,10,244.07,0,none
55949,family_budgeters,Dormant,control,4.3,15,388.64,0,none
55950,family_budgeters,Growth,control,9.1,7,815.03,0,none
55951,family_budgeters,Growth,control,3.9,9,567.26,1,cashback
55952,family_budgeters,Dormant,control,3.0,11,566.79,0,none
55953,family_budgeters,Growth,control,7.1,12,589.73,0,none
55954,family_budgeters,Dormant,control,6.2,13,317.5,0,none
55955,family_budgeters,Growth,control,6.2,12,130.42,0,none
55956,family_budgeters,Casual,control,6.2,11,565.9,1,cashback
55957,family_budgeters,Dormant,control,5.0,6,180.24,0,none
55958,family_budgeters,Casual,control,4.5,9,419.41,0,none
55959,family_budgeters,Power,control,6.6,15,62.16,0,none
55960,family_budgeters,Power,control,4.1,3,0.0,0,none
55961,family_budgeters,Growth,control,5.5,10,646.53,0,none
55962,family_budgeters,Casual,control,4.0,16,821.56,0,none
55963,family_budgeters,Growth,control,6.1,11,14.55,0,none
55964,family_budgeters,Growth,control,5.0,9,491.12,1,support
55965,family_budgeters,Power,control,3.4,11,502.1,0,none
55966,family_budgeters,Growth,control,5.0,19,1027.19,0,none
55967,family_budgeters,Casual,control,5.9,10,590.05,0,none
55968,family_budgeters,Growth,control,8.3,8,719.46,0,none
55969,family_budgeters,Growth,control,2.2,14,167.5,1,cashback
55970,family_budgeters,Casual,control,4.3,12,81.27,0,none
55971,family_budgeters,Dormant,control,4.5,10,482.93,0,none
55972,family_budgeters,Growth,control,4.3,14,753.14,0,none
55973,family_budgeters,Growth,control,4.7,11,672.25,0,none
55974,family_budgeters,Dormant,control,7.0,17,568.24,0,none
55975,family_budgeters,Growth,control,7.2,18,115.87,0,none
55976,family_budgeters,Dormant,control,7.1,11,467.05,0,none
55977,family_budgeters,Growth,control,5.9,8,798.55,0,none
55978,family_budgeters,Dormant,control,3.6,14,357.35,0,none
55979,family_budgeters,Power,control,5.7,17,293.8,0,none
55980,family_budgeters,Casual,control,5.8,5,517.34,0,none
55981,family_budgeters,Casual,control,3.9,11,818.55,0,none
55982,family_budgeters,Growth,control,6.5,10,611.93,0,none
55983,family_budgeters,Power,control,7.0,12,721.13,0,none
55984,family_budgeters,Dormant,control,7.0,14,431.58,0,none
55985,family_budgeters,Dormant,control,5.8,18,618.29,0,none
55986,family_budgeters,Dormant,control,3.6,4,670.79,1,support
55987,family_budgeters,Casual,control,6.0,6,614.17,0,none
55988,family_budgeters,Dormant,control,1.8,10,929.33,0,none
55989,family_budgeters,Dormant,control,4.4,12,180.12,0,none
55990,family_budgeters,Dormant,control,5.8,12,498.39,0,none
55991,family_budgeters,Growth,control,4.7,12,464.26,0,none
55992,family_budgeters,Dormant,control,3.3,14,163.5,0,none
55993,family_budgeters,Casual,control,3.5,10,202.05,0,none
55994,family_budgeters,Dormant,control,1.5,12,410.92,0,none
55995,family_budgeters,Casual,control,6.0,8,292.32,0,none
55996,family_budgeters,Power,control,4.4,9,0.0,0,none
55997,family_budgeters,Growth,control,10.3,5,58.98,0,none
55998,family_budgeters,Casual,control,2.7,7,779.27,0,none
55999,family_budgeters,Dormant,control,7.0,9,438.97,0,none
56000,family_budgeters,Casual,control,2.4,18,245.75,1,premium_features
56001,family_budgeters,Dormant,control,7.6,16,406.33,0,none
56002,family_budgeters,Casual,control,5.2,11,454.95,0,none
56003,family_budgeters,Power,control,3.3,16,581.65,0,none
56004,family_budgeters,Casual,control,3.0,11,468.83,0,none
56005,family_budgeters,Casual,control,4.3,12,222.3,0,none
56006,family_budgeters,Dormant,control,4.0,19,702.94,0,none
56007,family_budgeters,Growth,control,6.9,12,505.25,1,cashback
56008,family_budgeters,Growth,control,6.6,10,15.38,0,none
56009,family_budgeters,Casual,control,6.3,12,237.78,0,none
56010,family_budgeters,Power,control,6.1,16,486.86,0,none
56011,family_budgeters,Casual,control,7.4,16,542.69,0,none
56012,family_budgeters,Power,control,4.1,17,164.18,0,none
56013,family_budgeters,Dormant,control,5.5,10,793.83,0,none
56014,family_budgeters,Power,control,3.6,10,711.28,0,none
56015,family_budgeters,Power,control,6.7,8,0.0,0,none
56016,family_budgeters,Casual,control,2.6,13,882.87,0,none
56017,family_budgeters,Dormant,control,5.0,10,595.94,0,none
56018,family_budgeters,Dormant,control,3.4,11,808.23,0,none
56019,family_budgeters,Casual,control,5.3,15,600.17,0,none
56020,family_budgeters,Casual,control,7.2,14,393.61,0,none
56021,family_budgeters,Casual,control,5.4,9,425.85,0,none
56022,family_budgeters,Dormant,control,5.5,9,354.33,0,none
56023,family_budgeters,Dormant,control,0.2,13,741.77,0,none
56024,family_budgeters,Casual,control,2.8,8,0.0,0,none
56025,family_budgeters,Dormant,control,5.1,13,46.17,0,none
56026,family_budgeters,Power,control,6.9,9,360.6,0,none
56027,family_budgeters,Casual,control,6.6,10,660.11,0,none
56028,family_budgeters,Dormant,control,7.8,13,415.21,0,none
