referral_id,referee_id,jtbd_segment,cohort,channel,status,reward_eur
37014,37014,premium_status,Casual,link,sent,0.0
37015,37015,premium_status,Power,email,first_tx,20.0
37016,37016,premium_status,Growth,link,first_tx,20.0
37017,37017,premium_status,Growth,in_app,first_tx,20.0
37018,37018,premium_status,Growth,in_app,first_tx,20.0
37019,37019,premium_status,Power,link,accepted,0.0
37020,37020,premium_status,Power,in_app,kyc_completed,10.0
37021,37021,premium_status,Growth,in_app,kyc_completed,10.0
37022,37022,premium_status,Power,in_app,first_tx,20.0
37023,37023,premium_status,Power,in_app,first_tx,20.0
37024,37024,premium_status,Power,link,first_tx,20.0
37025,37025,premium_status,Power,in_app,accepted,0.0
37026,37026,premium_status,Power,in_app,first_tx,20.0
37027,37027,premium_status,Power,email,first_tx,20.0
37028,37028,premium_status,Growth,link,sent,0.0
37029,37029,premium_status,Casual,link,accepted,0.0
37030,37030,premium_status,Casual,link,first_tx,20.0
37031,37031,premium_status,Casual,email,first_tx,20.0
37032,37032,premium_status,Growth,in_app,first_tx,20.0
37033,37033,premium_status,Casual,in_app,first_tx,20.0
37034,37034,premium_status,Casual,link,sent,0.0
37035,37035,premium_status,Power,in_app,accepted,0.0
37036,37036,premium_status,Growth,email,kyc_completed,10.0
37037,37037,premium_status,Casual,link,first_tx,20.0
37038,37038,premium_status,Power,in_app,accepted,0.0
37039,37039,premium_status,Growth,in_app,accepted,0.0
37040,37040,premium_status,Power,in_app,kyc_completed,10.0
37041,37041,premium_status,Growth,in_app,accepted,0.0
37042,37042,premium_status,Growth,email,accepted,0.0
37043,37043,premium_status,Power,email,kyc_completed,10.0
37044,37044,premium_status,Dormant,in_app,first_tx,20.0
37045,37045,premium_status,Growth,email,first_tx,20.0
37046,37046,premium_status,Power,in_app,first_tx,20.0
37047,37047,premium_status,Growth,email,first_tx,20.0
37048,37048,premium_status,Power,email,first_tx,20.0
37049,37049,premium_status,Growth,in_app,accepted,0.0
37050,37050,premium_status,Growth,link,first_tx,20.0
37051,37051,premium_status,Power,in_app,accepted,0.0
37052,37052,premium_status,Power,in_app,first_tx,20.0
37053,37053,premium_status,Growth,email,first_tx,20.0
37054,37054,premium_status,Power,email,first_tx,20.0
37055,37055,premium_status,Growth,in_app,first_tx,20.0
37056,37056,premium_status,Growth,link,sent,0.0
37057,37057,premium_status,Growth,link,kyc_completed,10.0
37058,37058,premium_status,Growth,link,first_tx,20.0
37059,37059,premium_status,Power,in_app,accepted,0.0
37060,37060,premium_status,Power,in_app,first_tx,20.0
37061,37061,premium_status,Power,in_app,accepted,0.0
37062,37062,premium_status,Growth,link,first_tx,20.0
37063,37063,premium_status,Growth,email,kyc_completed,10.0
37064,37064,premium_status,Growth,in_app,first_tx,20.0
37065,37065,premium_status,Power,in_app,first_tx,20.0
37066,37066,premium_status,Growth,email,sent,0.0
37067,37067,premium_status,Power,email,accepted,0.0
37068,37068,premium_status,Power,email,accepted,0.0
37069,37069,premium_status,Growth,email,kyc_completed,10.0
37070,37070,premium_status,Growth,email,kyc_completed,10.0
37071,37071,premium_status,Dormant,in_app,sent,0.0
37072,37072,premium_status,Power,in_app,first_tx,20.0
37073,37073,premium_status,Power,in_app,accepted,0.0
37074,37074,premium_status,Casual,email,first_tx,20.0
37075,37075,premium_status,Power,link,sent,0.0
37076,37076,premium_status,Power,in_app,accepted,0.0
37077,37077,premium_status,Power,in_app,first_tx,20.0
37078,37078,premium_status,Power,in_app,kyc_completed,10.0
37079,37079,premium_status,Growth,link,first_tx,20.0
37080,37080,premium_status,Power,link,sent,0.0
37081,37081,premium_status,Growth,email,first_tx,20.0
37082,37082,premium_status,Power,in_app,kyc_completed,10.0
37083,37083,premium_status,Power,in_app,kyc_completed,10.0
37084,37084,premium_status,Casual,in_app,accepted,0.0
37085,37085,premium_status,Power,in_app,sent,0.0
37086,37086,premium_status,Power,in_app,accepted,0.0
37087,37087,premium_status,Growth,in_app,accepted,0.0
37088,37088,premium_status,Growth,link,first_tx,20.0
37089,37089,premium_status,Growth,email,sent,0.0
37090,37090,premium_status,Growth,link,accepted,0.0
37091,37091,premium_status,Power,in_app,first_tx,20.0
37092,37092,premium_status,Power,email,accepted,0.0
37093,37093,premium_status,Casual,link,sent,0.0
37094,37094,premium_status,Dormant,in_app,sent,0.0
37095,37095,premium_status,Power,in_app,accepted,0.0
37096,37096,premium_status,Casual,email,accepted,0.0
37097,37097,premium_status,Power,link,first_tx,20.0
37098,37098,premium_status,Power,in_app,accepted,0.0
37099,37099,premium_status,Growth,in_app,first_tx,20.0
37100,37100,premium_status,Power,in_app,first_tx,20.0
37101,37101,premium_status,Growth,email,first_tx,20.0
37102,37102,premium_status,Power,in_app,accepted,0.0
37103,37103,premium_status,Power,in_app,first_tx,20.0
37104,37104,premium_status,Power,link,first_tx,20.0
37105,37105,premium_status,Power,email,accepted,0.0
37106,37106,premium_status,Power,in_app,accepted,0.0
37107,37107,premium_status,Power,email,kyc_completed,10.0
37108,37108,premium_status,Power,in_app,first_tx,20.0
37109,37109,premium_status,Power,in_app,kyc_completed,10.0
37110,37110,premium_status,Power,in_app,first_tx,20.0
37111,37111,premium_status,Growth,in_app,first_tx,20.0
37112,37112,premium_status,Power,in_app,sent,0.0
37113,37113,premium_status,Power,email,first_tx,20.0
37114,37114,premium_status,Power,link,accepted,0.0
37115,37115,premium_status,Growth,email,first_tx,20.0
37116,37116,premium_status,Growth,email,kyc_completed,10.0
37117,37117,premium_status,Power,email,accepted,0.0
37118,37118,premium_status,Power,in_app,accepted,0.0
37119,37119,premium_status,Power,in_app,accepted,0.0
37120,37120,premium_status,Power,email,first_tx,20.0
37121,37121,premium_status,Power,email,first_tx,20.0
37122,37122,premium_status,Power,in_app,first_tx,20.0
37123,37123,premium_status,Power,link,first_tx,20.0
37124,37124,premium_status,Power,email,kyc_completed,10.0
37125,37125,premium_status,Power,link,first_tx,20.0
37126,37126,premium_status,Power,in_app,sent,0.0
37127,37127,premium_status,Growth,in_app,first_tx,20.0
37128,37128,premium_status,Growth,in_app,first_tx,20.0
37129,37129,premium_status,Growth,in_app,kyc_completed,10.0
37130,37130,premium_status,Power,link,accepted,0.0
37131,37131,premium_status,Power,link,first_tx,20.0
37132,37132,premium_status,Power,in_app,accepted,0.0
37133,37133,premium_status,Power,in_app,accepted,0.0
37134,37134,premium_status,Power,link,accepted,0.0
37135,37135,premium_status,Growth,in_app,accepted,0.0
37136,37136,premium_status,Power,in_app,first_tx,20.0
37137,37137,premium_status,Power,in_app,first_tx,20.0
37138,37138,premium_status,Power,in_app,accepted,0.0
37139,37139,premium_status,Power,link,kyc_completed,10.0
37140,37140,premium_status,Power,in_app,first_tx,20.0
37141,37141,premium_status,Power,email,accepted,0.0
37142,37142,premium_status,Casual,in_app,sent,0.0
37143,37143,premium_status,Power,in_app,accepted,0.0
37144,37144,premium_status,Power,in_app,kyc_completed,10.0
37145,37145,premium_status,Power,email,first_tx,20.0
37146,37146,premium_status,Power,email,kyc_completed,10.0
37147,37147,premium_status,Power,in_app,accepted,0.0
37148,37148,premium_status,Power,in_app,first_tx,20.0
37149,37149,premium_status,Growth,email,accepted,0.0
37150,37150,premium_status,Casual,email,first_tx,20.0
37151,37151,premium_status,Casual,in_app,accepted,0.0
37152,37152,premium_status,Growth,email,accepted,0.0
37153,37153,premium_status,Casual,link,sent,0.0
37154,37154,premium_status,Growth,link,sent,0.0
37155,37155,premium_status,Power,link,accepted,0.0
37156,37156,premium_status,Growth,link,accepted,0.0
37157,37157,premium_status,Casual,email,accepted,0.0
37158,37158,premium_status,Casual,email,sent,0.0
37159,37159,premium_status,Power,in_app,sent,0.0
37160,37160,premium_status,Casual,in_app,first_tx,20.0
37161,37161,premium_status,Power,email,accepted,0.0
37162,37162,premium_status,Power,in_app,first_tx,20.0
37163,37163,premium_status,Growth,in_app,kyc_completed,10.0
37164,37164,premium_status,Growth,in_app,sent,0.0
37165,37165,premium_status,Power,in_app,accepted,0.0
37166,37166,premium_status,Power,email,first_tx,20.0
37167,37167,premium_status,Casual,in_app,kyc_completed,10.0
37168,37168,premium_status,Casual,in_app,sent,0.0
37169,37169,premium_status,Power,link,accepted,0.0
37170,37170,premium_status,Growth,email,sent,0.0
37171,37171,premium_status,Power,email,accepted,0.0
37172,37172,premium_status,Power,in_app,first_tx,20.0
37173,37173,premium_status,Power,in_app,kyc_completed,10.0
37174,37174,premium_status,Dormant,in_app,sent,0.0
37175,37175,premium_status,Power,email,kyc_completed,10.0
37176,37176,premium_status,Power,link,accepted,0.0
37177,37177,premium_status,Growth,link,sent,0.0
37178,37178,premium_status,Power,in_app,sent,0.0
37179,37179,premium_status,Growth,link,kyc_completed,10.0
37180,37180,premium_status,Growth,link,kyc_completed,10.0
37181,37181,premium_status,Casual,email,accepted,0.0
37182,37182,premium_status,Power,in_app,accepted,0.0
37183,37183,premium_status,Growth,email,sent,0.0
37184,37184,premium_status,Power,link,sent,0.0
37185,37185,premium_status,Power,in_app,first_tx,20.0
37186,37186,premium_status,Power,email,kyc_completed,10.0
37187,37187,premium_status,Growth,email,sent,0.0
37188,37188,premium_status,Casual,link,sent,0.0
37189,37189,premium_status,Power,link,first_tx,20.0
37190,37190,premium_status,Growth,in_app,first_tx,20.0
37191,37191,premium_status,Growth,in_app,first_tx,20.0
37192,37192,premium_status,Growth,email,kyc_completed,10.0
37193,37193,premium_status,Power,in_app,first_tx,20.0
37194,37194,premium_status,Power,email,first_tx,20.0
37195,37195,premium_status,Growth,in_app,accepted,0.0
37196,37196,premium_status,Growth,email,first_tx,20.0
37197,37197,premium_status,Power,email,first_tx,20.0
37198,37198,premium_status,Growth,in_app,accepted,0.0
37199,37199,premium_status,Growth,in_app,sent,0.0
37200,37200,premium_status,Growth,email,accepted,0.0
37201,37201,premium_status,Power,link,sent,0.0
37202,37202,premium_status,Growth,email,first_tx,20.0
37203,37203,premium_status,Growth,in_app,kyc_completed,10.0
37204,37204,premium_status,Growth,email,accepted,0.0
37205,37205,premium_status,Power,in_app,kyc_completed,10.0
37206,37206,premium_status,Power,email,first_tx,20.0
37207,37207,premium_status,Power,in_app,accepted,0.0
37208,37208,premium_status,Growth,email,accepted,0.0
37209,37209,premium_status,Growth,link,kyc_completed,10.0
37210,37210,premium_status,Dormant,in_app,first_tx,20.0
37211,37211,premium_status,Power,in_app,accepted,0.0
37212,37212,premium_status,Power,email,first_tx,20.0
37213,37213,premium_status,Growth,in_app,accepted,0.0
37214,37214,premium_status,Growth,in_app,accepted,0.0
37215,37215,premium_status,Power,in_app,accepted,0.0
37216,37216,premium_status,Growth,in_app,accepted,0.0
37217,37217,premium_status,Growth,in_app,accepted,0.0
37218,37218,premium_status,Power,in_app,accepted,0.0
37219,37219,premium_status,Growth,link,first_tx,20.0
37220,37220,premium_status,Power,email,sent,0.0
37221,37221,premium_status,Power,email,accepted,0.0
37222,37222,premium_status,Power,in_app,kyc_completed,10.0
37223,37223,premium_status,Power,email,first_tx,20.0
37224,37224,premium_status,Power,link,sent,0.0
37225,37225,premium_status,Dormant,in_app,accepted,0.0
37226,37226,premium_status,Power,in_app,accepted,0.0
37227,37227,premium_status,Power,in_app,first_tx,20.0
37228,37228,premium_status,Power,email,kyc_completed,10.0
37229,37229,premium_status,Growth,link,kyc_completed,10.0
37230,37230,premium_status,Dormant,in_app,first_tx,20.0
37231,37231,premium_status,Casual,email,first_tx,20.0
37232,37232,premium_status,Power,in_app,accepted,0.0
37233,37233,premium_status,Power,in_app,first_tx,20.0
37234,37234,premium_status,Power,email,first_tx,20.0
37235,37235,premium_status,Growth,email,sent,0.0
37236,37236,premium_status,Casual,email,first_tx,20.0
37237,37237,premium_status,Growth,in_app,kyc_completed,10.0
37238,37238,premium_status,Power,in_app,accepted,0.0
37239,37239,premium_status,Power,in_app,accepted,0.0
37240,37240,premium_status,Growth,in_app,accepted,0.0
37241,37241,premium_status,Power,email,first_tx,20.0
37242,37242,premium_status,Casual,link,first_tx,20.0
37243,37243,premium_status,Power,in_app,sent,0.0
37244,37244,premium_status,Growth,in_app,accepted,0.0
37245,37245,premium_status,Power,link,accepted,0.0
37246,37246,premium_status,Growth,email,sent,0.0
37247,37247,premium_status,Growth,in_app,first_tx,20.0
37248,37248,premium_status,Dormant,email,sent,0.0
37249,37249,premium_status,Casual,email,kyc_completed,10.0
37250,37250,premium_status,Power,email,first_tx,20.0
37251,37251,premium_status,Power,in_app,accepted,0.0
37252,37252,premium_status,Casual,in_app,first_tx,20.0
37253,37253,premium_status,Growth,email,kyc_completed,10.0
37254,37254,premium_status,Growth,in_app,accepted,0.0
37255,37255,premium_status,Power,in_app,kyc_completed,10.0
37256,37256,premium_status,Power,in_app,first_tx,20.0
37257,37257,premium_status,Power,in_app,accepted,0.0
37258,37258,premium_status,Power,email,accepted,0.0
37259,37259,premium_status,Growth,in_app,accepted,0.0
37260,37260,premium_status,Casual,in_app,sent,0.0
37261,37261,premium_status,Power,email,accepted,0.0
37262,37262,premium_status,Power,in_app,first_tx,20.0
37263,37263,premium_status,Power,email,first_tx,20.0
37264,37264,premium_status,Growth,email,sent,0.0
37265,37265,premium_status,Power,in_app,accepted,0.0
37266,37266,premium_status,Power,email,accepted,0.0
37267,37267,premium_status,Growth,link,accepted,0.0
37268,37268,premium_status,Power,in_app,first_tx,20.0
37269,37269,premium_status,Power,email,first_tx,20.0
37270,37270,premium_status,Power,link,sent,0.0
37271,37271,premium_status,Power,in_app,accepted,0.0
37272,37272,premium_status,Power,in_app,kyc_completed,10.0
37273,37273,premium_status,Growth,in_app,first_tx,20.0
37274,37274,premium_status,Power,in_app,accepted,0.0
37275,37275,premium_status,Power,in_app,accepted,0.0
37276,37276,premium_status,Power,in_app,kyc_completed,10.0
37277,37277,premium_status,Dormant,link,sent,0.0
37278,37278,premium_status,Power,link,accepted,0.0
37279,37279,premium_status,Power,email,accepted,0.0
37280,37280,premium_status,Casual,link,sent,0.0
37281,37281,premium_status,Power,in_app,accepted,0.0
37282,37282,premium_status,Power,in_app,accepted,0.0
37283,37283,premium_status,Growth,in_app,accepted,0.0
37284,37284,premium_status,Growth,email,first_tx,20.0
37285,37285,premium_status,Power,in_app,sent,0.0
37286,37286,premium_status,Power,in_app,first_tx,20.0
37287,37287,premium_status,Power,email,accepted,0.0
37288,37288,premium_status,Growth,in_app,accepted,0.0
37289,37289,premium_status,Growth,in_app,first_tx,20.0
37290,37290,premium_status,Power,in_app,first_tx,20.0
37291,37291,premium_status,Power,in_app,first_tx,20.0
37292,37292,premium_status,Casual,email,first_tx,20.0
37293,37293,premium_status,Power,in_app,sent,0.0
37294,37294,premium_status,Power,link,first_tx,20.0
37295,37295,premium_status,Power,email,accepted,0.0
37296,37296,premium_status,Power,email,first_tx,20.0
37297,37297,premium_status,Power,link,first_tx,20.0
37298,37298,premium_status,Casual,in_app,accepted,0.0
37299,37299,premium_status,Power,in_app,first_tx,20.0
37300,37300,premium_status,Growth,in_app,accepted,0.0
37301,37301,premium_status,Casual,email,first_tx,20.0
37302,37302,premium_status,Power,in_app,accepted,0.0
37303,37303,premium_status,Power,in_app,kyc_completed,10.0
37304,37304,premium_status,Growth,link,sent,0.0
37305,37305,premium_status,Power,in_app,first_tx,20.0
37306,37306,premium_status,Power,in_app,accepted,0.0
37307,37307,premium_status,Casual,in_app,accepted,0.0
37308,37308,premium_status,Growth,email,sent,0.0
37309,37309,premium_status,Casual,in_app,first_tx,20.0
37310,37310,premium_status,Power,email,accepted,0.0
37311,37311,premium_status,Power,in_app,accepted,0.0
37312,37312,premium_status,Power,in_app,accepted,0.0
37313,37313,premium_status,Power,email,first_tx,20.0
37314,37314,premium_status,Growth,in_app,kyc_completed,10.0
37315,37315,premium_status,Casual,link,first_tx,20.0
37316,37316,premium_status,Growth,in_app,sent,0.0
37317,37317,premium_status,Casual,in_app,accepted,0.0
37318,37318,premium_status,Power,email,first_tx,20.0
37319,37319,premium_status,Casual,email,first_tx,20.0
37320,37320,premium_status,Power,in_app,first_tx,20.0
37321,37321,premium_status,Growth,in_app,first_tx,20.0
37322,37322,premium_status,Power,in_app,accepted,0.0
37323,37323,premium_status,Power,in_app,accepted,0.0
37324,37324,premium_status,Growth,link,accepted,0.0
37325,37325,premium_status,Casual,email,first_tx,20.0
37326,37326,premium_status,Casual,in_app,first_tx,20.0
37327,37327,premium_status,Casual,in_app,kyc_completed,10.0
37328,37328,premium_status,Power,in_app,kyc_completed,10.0
37329,37329,premium_status,Power,in_app,accepted,0.0
37330,37330,premium_status,Power,email,first_tx,20.0
37331,37331,premium_status,Growth,in_app,first_tx,20.0
37332,37332,premium_status,Growth,in_app,first_tx,20.0
37333,37333,premium_status,Power,in_app,accepted,0.0
37334,37334,premium_status,Power,in_app,accepted,0.0
37335,37335,premium_status,Power,in_app,accepted,0.0
37336,37336,premium_status,Power,in_app,kyc_completed,10.0
37337,37337,premium_status,Growth,link,accepted,0.0
37338,37338,premium_status,Power,in_app,kyc_completed,10.0
37339,37339,premium_status,Dormant,link,sent,0.0
37340,37340,premium_status,Dormant,email,accepted,0.0
37341,37341,premium_status,Casual,link,sent,0.0
37342,37342,premium_status,Growth,link,accepted,0.0
37343,37343,premium_status,Growth,email,kyc_completed,10.0
37344,37344,premium_status,Power,in_app,first_tx,20.0
37345,37345,premium_status,Dormant,in_app,sent,0.0
37346,37346,premium_status,Growth,email,first_tx,20.0
37347,37347,premium_status,Growth,in_app,accepted,0.0
37348,37348,premium_status,Casual,in_app,first_tx,20.0
37349,37349,premium_status,Casual,in_app,accepted,0.0
37350,37350,premium_status,Casual,in_app,kyc_completed,10.0
37351,37351,premium_status,Growth,in_app,first_tx,20.0
37352,37352,premium_status,Power,in_app,kyc_completed,10.0
37353,37353,premium_status,Power,in_app,first_tx,20.0
37354,37354,premium_status,Power,link,accepted,0.0
37355,37355,premium_status,Growth,email,kyc_completed,10.0
37356,37356,premium_status,Power,email,accepted,0.0
37357,37357,premium_status,Casual,in_app,accepted,0.0
37358,37358,premium_status,Power,link,first_tx,20.0
37359,37359,premium_status,Growth,in_app,first_tx,20.0
37360,37360,premium_status,Growth,in_app,accepted,0.0
37361,37361,premium_status,Growth,link,first_tx,20.0
37362,37362,premium_status,Casual,in_app,accepted,0.0
37363,37363,premium_status,Growth,in_app,accepted,0.0
37364,37364,premium_status,Casual,in_app,sent,0.0
37365,37365,premium_status,Growth,in_app,accepted,0.0
37366,37366,premium_status,Dormant,in_app,accepted,0.0
37367,37367,premium_status,Power,in_app,kyc_completed,10.0
37368,37368,premium_status,Power,in_app,first_tx,20.0
37369,37369,premium_status,Growth,link,sent,0.0
37370,37370,premium_status,Power,link,sent,0.0
37371,37371,premium_status,Power,in_app,first_tx,20.0
37372,37372,premium_status,Casual,in_app,kyc_completed,10.0
37373,37373,premium_status,Power,in_app,first_tx,20.0
37374,37374,premium_status,Growth,in_app,accepted,0.0
37375,37375,premium_status,Power,in_app,first_tx,20.0
37376,37376,premium_status,Casual,link,accepted,0.0
37377,37377,premium_status,Power,link,accepted,0.0
37378,37378,premium_status,Power,in_app,kyc_completed,10.0
37379,37379,premium_status,Growth,link,sent,0.0
37380,37380,premium_status,Power,in_app,first_tx,20.0
37381,37381,premium_status,Power,in_app,accepted,0.0
37382,37382,premium_status,Power,in_app,accepted,0.0
37383,37383,premium_status,Power,link,sent,0.0
37384,37384,premium_status,Power,in_app,accepted,0.0
37385,37385,premium_status,Growth,email,accepted,0.0
37386,37386,premium_status,Power,in_app,first_tx,20.0
37387,37387,premium_status,Growth,in_app,accepted,0.0
37388,37388,premium_status,Power,email,accepted,0.0
37389,37389,premium_status,Power,email,first_tx,20.0
37390,37390,premium_status,Power,link,sent,0.0
37391,37391,premium_status,Power,in_app,accepted,0.0
37392,37392,premium_status,Growth,email,first_tx,20.0
37393,37393,premium_status,Power,in_app,accepted,0.0
37394,37394,premium_status,Power,in_app,first_tx,20.0
37395,37395,premium_status,Power,in_app,first_tx,20.0
37396,37396,premium_status,Growth,email,first_tx,20.0
37397,37397,premium_status,Casual,in_app,first_tx,20.0
37398,37398,premium_status,Power,in_app,first_tx,20.0
37399,37399,premium_status,Growth,link,first_tx,20.0
37400,37400,premium_status,Power,in_app,accepted,0.0
37401,37401,premium_status,Power,email,first_tx,20.0
37402,37402,premium_status,Power,link,first_tx,20.0
37403,37403,premium_status,Power,in_app,sent,0.0
37404,37404,premium_status,Casual,in_app,first_tx,20.0
37405,37405,premium_status,Power,link,kyc_completed,10.0
37406,37406,premium_status,Casual,in_app,sent,0.0
37407,37407,premium_status,Growth,in_app,accepted,0.0
37408,37408,premium_status,Power,in_app,kyc_completed,10.0
37409,37409,premium_status,Dormant,in_app,accepted,0.0
37410,37410,premium_status,Growth,in_app,first_tx,20.0
37411,37411,premium_status,Power,in_app,first_tx,20.0
37412,37412,premium_status,Power,email,accepted,0.0
37413,37413,premium_status,Growth,link,sent,0.0
37414,37414,premium_status,Growth,in_app,accepted,0.0
37415,37415,premium_status,Dormant,email,accepted,0.0
37416,37416,premium_status,Power,in_app,first_tx,20.0
37417,37417,premium_status,Growth,email,sent,0.0
37418,37418,premium_status,Power,in_app,accepted,0.0
37419,37419,premium_status,Growth,in_app,first_tx,20.0
37420,37420,premium_status,Power,email,first_tx,20.0
37421,37421,premium_status,Casual,in_app,accepted,0.0
37422,37422,premium_status,Growth,in_app,accepted,0.0
37423,37423,premium_status,Growth,in_app,first_tx,20.0
37424,37424,premium_status,Dormant,email,sent,0.0
37425,37425,premium_status,Power,email,accepted,0.0
37426,37426,premium_status,Power,email,first_tx,20.0
37427,37427,premium_status,Growth,email,accepted,0.0
37428,37428,premium_status,Power,in_app,accepted,0.0
37429,37429,premium_status,Power,in_app,kyc_completed,10.0
37430,37430,premium_status,Power,link,sent,0.0
37431,37431,premium_status,Power,email,accepted,0.0
37432,37432,premium_status,Power,in_app,kyc_completed,10.0
37433,37433,premium_status,Power,in_app,first_tx,20.0
37434,37434,premium_status,Power,in_app,accepted,0.0
37435,37435,premium_status,Casual,in_app,first_tx,20.0
37436,37436,premium_status,Growth,link,accepted,0.0
37437,37437,premium_status,Power,email,first_tx,20.0
37438,37438,premium_status,Power,in_app,kyc_completed,10.0
37439,37439,premium_status,Power,in_app,accepted,0.0
37440,37440,premium_status,Casual,in_app,first_tx,20.0
37441,37441,premium_status,Power,link,sent,0.0
37442,37442,premium_status,Casual,in_app,first_tx,20.0
37443,37443,premium_status,Power,link,accepted,0.0
37444,37444,premium_status,Growth,in_app,accepted,0.0
37445,37445,premium_status,Power,in_app,accepted,0.0
37446,37446,premium_status,Power,in_app,first_tx,20.0
37447,37447,premium_status,Power,email,kyc_completed,10.0
37448,37448,premium_status,Growth,email,first_tx,20.0
37449,37449,premium_status,Power,link,accepted,0.0
37450,37450,premium_status,Power,link,first_tx,20.0
37451,37451,premium_status,Power,link,accepted,0.0
37452,37452,premium_status,Power,in_app,first_tx,20.0
37453,37453,premium_status,Casual,email,kyc_completed,10.0
37454,37454,premium_status,Power,in_app,accepted,0.0
37455,37455,premium_status,Casual,in_app,first_tx,20.0
37456,37456,premium_status,Power,in_app,first_tx,20.0
37457,37457,premium_status,Growth,in_app,first_tx,20.0
37458,37458,premium_status,Growth,email,kyc_completed,10.0
37459,37459,premium_status,Power,email,first_tx,20.0
37460,37460,premium_status,Power,in_app,sent,0.0
37461,37461,premium_status,Power,in_app,sent,0.0
37462,37462,premium_status,Casual,link,first_tx,20.0
37463,37463,premium_status,Growth,link,accepted,0.0
37464,37464,premium_status,Power,in_app,accepted,0.0
37465,37465,premium_status,Power,in_app,first_tx,20.0
37466,37466,premium_status,Power,in_app,kyc_completed,10.0
37467,37467,premium_status,Growth,in_app,first_tx,20.0
37468,37468,premium_status,Casual,email,sent,0.0
37469,37469,premium_status,Growth,email,sent,0.0
37470,37470,premium_status,Growth,in_app,first_tx,20.0
37471,37471,premium_status,Power,in_app,sent,0.0
37472,37472,premium_status,Growth,in_app,accepted,0.0
37473,37473,premium_status,Power,email,first_tx,20.0
37474,37474,premium_status,Growth,link,accepted,0.0
37475,37475,premium_status,Growth,email,accepted,0.0
37476,37476,premium_status,Power,in_app,kyc_completed,10.0
37477,37477,premium_status,Power,in_app,accepted,0.0
37478,37478,premium_status,Power,email,first_tx,20.0
37479,37479,premium_status,Power,email,first_tx,20.0
37480,37480,premium_status,Growth,link,first_tx,20.0
37481,37481,premium_status,Casual,in_app,accepted,0.0
37482,37482,premium_status,Power,link,first_tx,20.0
37483,37483,premium_status,Casual,email,first_tx,20.0
37484,37484,premium_status,Power,link,kyc_completed,10.0
37485,37485,premium_status,Power,link,kyc_completed,10.0
37486,37486,premium_status,Power,link,sent,0.0
37487,37487,premium_status,Growth,in_app,first_tx,20.0
37488,37488,premium_status,Growth,link,first_tx,20.0
37489,37489,premium_status,Growth,in_app,accepted,0.0
37490,37490,premium_status,Power,email,first_tx,20.0
37491,37491,premium_status,Growth,email,accepted,0.0
37492,37492,premium_status,Growth,in_app,first_tx,20.0
37493,37493,premium_status,Power,in_app,first_tx,20.0
37494,37494,premium_status,Power,email,accepted,0.0
37495,37495,premium_status,Power,in_app,accepted,0.0
37496,37496,premium_status,Growth,in_app,accepted,0.0
37497,37497,premium_status,Power,in_app,kyc_completed,10.0
37498,37498,premium_status,Power,in_app,first_tx,20.0
37499,37499,premium_status,Power,link,kyc_completed,10.0
37500,37500,premium_status,Power,email,accepted,0.0
37501,37501,premium_status,Power,email,accepted,0.0
37502,37502,premium_status,Power,link,first_tx,20.0
37503,37503,premium_status,Growth,link,sent,0.0
37504,37504,premium_status,Growth,link,accepted,0.0
37505,37505,premium_status,Power,in_app,first_tx,20.0
37506,37506,premium_status,Power,in_app,first_tx,20.0
37507,37507,premium_status,Growth,email,sent,0.0
37508,37508,premium_status,Growth,link,sent,0.0
37509,37509,premium_status,Power,in_app,accepted,0.0
37510,37510,premium_status,Growth,in_app,first_tx,20.0
37511,37511,premium_status,Power,link,kyc_completed,10.0
37512,37512,premium_status,Casual,in_app,accepted,0.0
37513,37513,premium_status,Growth,in_app,accepted,0.0
37514,37514,premium_status,Power,in_app,kyc_completed,10.0
37515,37515,premium_status,Growth,in_app,accepted,0.0
37516,37516,premium_status,Power,in_app,accepted,0.0
37517,37517,premium_status,Casual,in_app,sent,0.0
37518,37518,premium_status,Casual,in_app,accepted,0.0
37519,37519,premium_status,Growth,in_app,first_tx,20.0
37520,37520,premium_status,Power,link,sent,0.0
37521,37521,premium_status,Growth,in_app,first_tx,20.0
37522,37522,premium_status,Casual,link,accepted,0.0
37523,37523,premium_status,Casual,link,sent,0.0
37524,37524,premium_status,Power,link,accepted,0.0
37525,37525,premium_status,Growth,email,accepted,0.0
37526,37526,premium_status,Casual,in_app,accepted,0.0
37527,37527,premium_status,Growth,email,first_tx,20.0
37528,37528,premium_status,Growth,link,accepted,0.0
37529,37529,premium_status,Dormant,in_app,first_tx,20.0
37530,37530,premium_status,Growth,in_app,kyc_completed,10.0
37531,37531,premium_status,Power,link,kyc_completed,10.0
37532,37532,premium_status,Growth,link,sent,0.0
37533,37533,premium_status,Growth,in_app,accepted,0.0
37534,37534,premium_status,Growth,email,accepted,0.0
37535,37535,premium_status,Growth,in_app,first_tx,20.0
37536,37536,premium_status,Casual,in_app,accepted,0.0
37537,37537,premium_status,Casual,in_app,first_tx,20.0
37538,37538,premium_status,Power,in_app,first_tx,20.0
37539,37539,premium_status,Power,email,accepted,0.0
37540,37540,premium_status,Power,in_app,kyc_completed,10.0
37541,37541,premium_status,Power,in_app,first_tx,20.0
37542,37542,premium_status,Growth,in_app,first_tx,20.0
37543,37543,premium_status,Power,link,sent,0.0
37544,37544,premium_status,Power,in_app,accepted,0.0
37545,37545,premium_status,Power,email,first_tx,20.0
