customer_id,usage_frequency,avg_transaction_value,days_since_last_activity,support_tickets,device_error_rate,age,is_premium,customer_tenure_months,channel,churned
11007,0.5373,13.53,15,1,0.3135,59,0,32,app_store,0
11008,0.0817,108.43,64,0,0.0666,30,0,24,website,0
11009,0.2007,13.78,88,0,0.0258,37,0,4,website,1
11010,0.1602,51.04,21,0,0.1895,46,0,35,google_play,0
11011,0.1602,69.87,2,0,0.0144,48,1,12,google_play,1
11012,0.0396,21.92,22,2,0.0587,52,0,36,website,1
11013,0.4368,21.82,23,1,0.0796,31,1,6,google_play,0
11014,0.1061,84.41,42,1,0.115,55,0,23,website,0
11015,0.2188,19.78,3,0,0.0913,43,0,21,website,1
11016,0.3922,16.61,51,3,0.1134,36,0,12,google_play,1
11017,0.3375,3.71,23,0,0.488,53,0,38,app_store,0
11018,0.2843,53.79,50,0,0.4288,37,0,3,google_play,1
11019,0.1429,18.89,27,1,0.0303,38,0,3,google_play,1
11020,0.2168,42.44,81,0,0.1337,34,0,44,google_play,1
11021,0.5286,22.13,43,0,0.2935,45,0,36,app_store,0
11022,0.1853,62.48,88,1,0.1292,33,0,37,website,0
11023,0.2021,64.24,77,2,0.4888,67,0,20,google_play,1
11024,0.3537,12.22,66,0,0.1193,20,0,4,google_play,0
11025,0.1952,17.73,27,1,0.1179,63,1,12,referral,0
11026,0.1737,36.85,75,0,0.0586,40,0,12,google_play,0
11027,0.1487,65.7,18,1,0.5359,48,1,43,app_store,0
11028,0.1532,26.55,72,0,0.3462,49,0,39,website,1
11029,0.3287,28.5,18,0,0.1324,65,0,28,website,0
11030,0.493,31.31,47,0,0.2546,62,0,33,website,1
11031,0.2767,13.29,7,1,0.1411,46,0,41,app_store,0
11032,0.2967,17.86,51,2,0.1836,32,0,6,google_play,1
11033,0.2117,21.55,13,1,0.1094,27,0,30,website,0
11034,0.3686,49.43,76,0,0.12,53,0,39,google_play,0
11035,0.464,86.18,26,1,0.2854,26,0,22,google_play,0
11036,0.2897,12.97,88,0,0.5907,43,0,46,referral,1
11037,0.1706,40.65,20,1,0.0507,43,0,37,google_play,1
11038,0.3573,28.58,67,1,0.0966,44,0,38,website,1
11039,0.1674,17.27,7,0,0.1645,65,0,5,app_store,0
11040,0.2152,12.53,50,1,0.273,63,0,13,referral,1
11041,0.0767,28.79,86,0,0.1016,26,0,7,app_store,0
11042,0.0668,16.29,20,0,0.1639,19,0,16,app_store,0
11043,0.2602,31.85,6,0,0.0684,61,1,42,google_play,0
11044,0.1269,12.16,54,0,0.1101,48,0,10,google_play,0
11045,0.0905,11.33,66,0,0.0627,27,0,7,app_store,0
11046,0.3236,52.07,24,2,0.2684,23,0,32,google_play,1
11047,0.1375,28.13,23,1,0.1101,45,1,11,website,1
11048,0.2186,27.67,53,1,0.0605,41,0,7,google_play,0
11049,0.1195,17.22,49,3,0.1077,61,0,35,google_play,0
11050,0.3191,41.71,24,0,0.2103,37,0,47,app_store,0
11051,0.337,21.59,0,1,0.0577,45,0,5,app_store,0
11052,0.4016,42.3,35,0,0.0608,25,0,7,app_store,0
11053,0.0761,17.86,0,0,0.3078,46,0,34,referral,0
11054,0.2492,11.66,72,2,0.0946,69,0,13,app_store,1
11055,0.5406,14.75,30,0,0.1378,23,0,24,referral,0
11056,0.2105,32.99,6,0,0.2444,58,0,15,app_store,0
11057,0.3405,12.28,63,1,0.1597,31,0,31,website,0
11058,0.1694,87.2,65,0,0.7472,48,0,2,app_store,1
11059,0.2623,9.46,87,1,0.1598,54,1,4,website,0
11060,0.0803,22.09,68,0,0.2201,46,0,18,google_play,1
11061,0.3361,56.47,40,1,0.1806,69,0,10,app_store,1
11062,0.1039,29.96,32,0,0.2812,54,0,20,app_store,1
11063,0.651,19.16,61,0,0.295,54,0,4,app_store,1
11064,0.0753,54.89,16,0,0.1741,44,0,44,website,1
11065,0.3335,12.81,51,2,0.0217,60,0,30,google_play,1
11066,0.3741,20.05,29,3,0.0647,23,1,45,website,1
11067,0.0022,7.91,84,1,0.154,32,0,11,google_play,1
11068,0.584,45.55,16,0,0.0986,59,1,29,google_play,0
11069,0.3134,36.31,50,0,0.2712,32,0,9,google_play,1
11070,0.3559,36.37,25,1,0.0832,33,0,12,referral,1
11071,0.2435,26.87,24,0,0.1196,33,0,44,google_play,0
11072,0.4023,25.97,62,0,0.0022,49,1,6,google_play,0
11073,0.263,26.46,63,0,0.2473,63,1,35,app_store,1
11074,0.1466,30.37,75,0,0.1163,61,1,28,google_play,0
11075,0.3065,26.87,77,3,0.0992,31,0,12,google_play,0
11076,0.2327,12.78,79,0,0.3812,20,1,20,google_play,1
11077,0.0993,5.05,76,1,0.6226,58,0,19,app_store,1
11078,0.0766,105.81,11,0,0.0784,67,0,6,website,1
11079,0.1496,15.58,72,0,0.0601,33,0,34,app_store,0
11080,0.1253,21.69,80,1,0.0665,34,0,14,google_play,1
11081,0.0983,53.49,8,1,0.0518,29,0,17,referral,1
11082,0.2535,31.06,73,1,0.2586,54,0,41,referral,1
11083,0.299,9.01,41,1,0.4032,67,0,45,google_play,0
11084,0.4189,10.86,32,0,0.1325,51,0,19,google_play,0
11085,0.4154,45.43,38,1,0.4068,65,0,47,website,0
11086,0.2408,37.26,40,0,0.2205,63,0,33,google_play,0
11087,0.6563,17.09,88,0,0.0594,46,1,25,app_store,0
11088,0.1413,23.83,78,1,0.0193,30,0,18,app_store,0
11089,0.324,25.2,13,1,0.0313,31,0,23,website,0
11090,0.14,29.17,82,0,0.3624,43,0,37,google_play,1
11091,0.2113,32.94,41,0,0.0505,24,0,36,referral,0
11092,0.3778,18.69,77,1,0.5963,40,0,45,app_store,1
11093,0.4426,40.07,65,1,0.2318,36,0,1,app_store,1
11094,0.3639,37.18,63,0,0.1124,63,0,29,website,0
11095,0.2021,45.16,5,0,0.2774,45,1,29,google_play,0
11096,0.1587,42.08,35,1,0.1124,56,0,4,google_play,1
11097,0.2997,41.34,80,0,0.126,38,0,18,google_play,0
11098,0.3927,17.84,30,1,0.1151,20,1,35,google_play,0
11099,0.2114,22.49,63,0,0.1432,51,0,34,app_store,1
11100,0.321,13.52,32,0,0.1073,46,0,31,app_store,0
11101,0.1433,28.24,12,0,0.1304,23,0,45,website,0
11102,0.4385,14.0,38,0,0.2777,30,1,26,google_play,0
11103,0.2022,34.09,61,0,0.1732,22,1,11,website,0
11104,0.3348,56.81,83,0,0.1339,62,0,47,google_play,0
11105,0.4659,24.52,57,2,0.1184,48,0,35,referral,0
11106,0.312,16.79,41,1,0.0985,68,0,7,referral,0
11107,0.3698,34.67,10,0,0.4204,28,1,36,app_store,0
11108,0.404,50.53,78,2,0.0614,54,0,43,google_play,0
11109,0.4438,14.54,86,0,0.1232,39,0,27,google_play,0
11110,0.3876,26.6,46,0,0.1477,49,0,22,google_play,0
11111,0.2485,30.55,45,1,0.1791,27,0,13,app_store,0
11112,0.4681,20.19,73,2,0.229,37,0,17,google_play,1
11113,0.2859,35.13,48,0,0.5926,56,0,35,app_store,1
11114,0.214,7.8,12,0,0.4148,54,0,29,google_play,1
11115,0.2762,31.21,61,0,0.1593,67,0,27,app_store,0
11116,0.4861,86.1,17,0,0.0379,42,0,3,app_store,0
11117,0.4005,36.32,18,1,0.1253,50,0,16,referral,0
11118,0.4301,25.2,22,0,0.0257,41,0,33,app_store,0
11119,0.3684,10.47,53,0,0.1081,49,0,34,app_store,0
11120,0.3931,19.3,15,0,0.1552,51,0,9,google_play,1
11121,0.3069,30.45,29,0,0.1645,48,1,24,website,0
11122,0.3187,26.19,74,0,0.1209,59,0,37,app_store,0
11123,0.1923,10.34,79,0,0.474,27,0,19,website,1
11124,0.6134,29.21,28,2,0.2215,54,0,37,website,0
11125,0.1632,13.46,80,0,0.3128,52,0,31,google_play,1
11126,0.21,16.41,29,0,0.3486,19,0,29,google_play,0
11127,0.4383,45.96,68,0,0.2646,30,0,36,app_store,0
11128,0.3585,20.76,2,1,0.0825,33,0,1,google_play,1
11129,0.199,15.61,15,0,0.3393,66,0,5,google_play,0
11130,0.2627,12.31,28,2,0.0875,37,1,9,google_play,0
11131,0.354,14.87,42,0,0.0778,33,0,36,app_store,0
11132,0.5314,16.82,49,0,0.1128,27,0,40,google_play,0
11133,0.3766,44.73,86,0,0.134,69,0,6,website,0
11134,0.4924,23.99,4,0,0.2266,41,0,18,google_play,0
11135,0.296,56.99,32,0,0.1188,36,0,21,referral,0
11136,0.1297,10.83,36,3,0.1339,65,0,7,app_store,0
11137,0.1841,60.56,29,0,0.2383,38,0,14,app_store,0
11138,0.1948,22.09,44,1,0.7303,41,0,32,app_store,1
11139,0.2609,20.94,19,1,0.1709,36,0,17,website,0
11140,0.1685,20.77,39,0,0.1735,68,0,2,google_play,0
11141,0.1154,119.31,6,0,0.3348,46,0,13,google_play,1
11142,0.2491,17.57,14,0,0.0688,29,0,43,referral,0
11143,0.4191,104.54,6,0,0.0699,47,1,20,app_store,0
11144,0.017,44.9,54,1,0.0337,53,0,27,website,1
11145,0.7666,11.32,15,0,0.1895,36,0,28,website,0
11146,0.2591,12.51,77,1,0.0867,65,0,3,website,1
11147,0.1742,28.06,37,0,0.1312,58,0,42,website,0
11148,0.2387,26.38,22,0,0.3086,65,0,35,google_play,0
11149,0.2407,18.56,50,1,0.1911,30,1,9,website,0
11150,0.3231,16.87,4,0,0.1694,38,0,9,website,0
11151,0.4187,72.54,47,1,0.2272,29,1,27,website,1
11152,0.3678,27.32,49,2,0.2573,59,0,43,app_store,1
11153,0.167,34.1,38,0,0.2117,64,0,33,referral,0
11154,0.5581,26.63,67,0,0.2844,57,1,39,google_play,0
11155,0.2111,25.29,78,1,0.0169,28,0,42,referral,0
11156,0.0395,110.85,65,0,0.0743,57,0,30,referral,0
11157,0.6491,36.64,74,1,0.0555,18,0,19,website,0
11158,0.1555,154.66,37,0,0.2148,37,0,42,website,0
11159,0.3002,42.3,35,2,0.0157,60,0,30,app_store,1
11160,0.6217,15.54,4,2,0.028,40,1,33,website,0
11161,0.1594,58.6,45,0,0.0404,19,0,21,app_store,0
11162,0.5028,23.25,85,1,0.3892,68,0,21,referral,1
11163,0.3115,71.33,79,1,0.2485,36,0,47,app_store,0
11164,0.2797,15.28,10,2,0.066,43,0,18,website,0
11165,0.1485,8.09,16,0,0.5024,47,0,5,app_store,0
11166,0.2672,26.35,80,1,0.12,31,0,24,app_store,0
11167,0.2123,68.55,31,0,0.317,53,0,42,website,0
11168,0.2423,15.78,51,0,0.1001,22,1,33,google_play,0
11169,0.2322,36.81,53,0,0.0578,38,0,23,referral,0
11170,0.2993,15.31,37,1,0.2534,18,1,9,website,1
11171,0.166,47.51,40,1,0.1768,52,0,31,website,1
11172,0.1926,19.0,75,0,0.1024,55,0,38,google_play,0
11173,0.3497,29.6,50,1,0.0252,49,0,21,website,0
11174,0.3418,19.43,88,1,0.0788,31,0,44,app_store,0
11175,0.5237,14.51,3,1,0.2818,69,0,26,app_store,0
11176,0.0432,6.39,11,0,0.1878,59,0,1,website,0
11177,0.3717,9.88,44,0,0.3477,61,0,28,website,0
11178,0.3152,20.19,60,0,0.6046,44,0,5,app_store,1
11179,0.3376,33.59,86,1,0.1495,48,0,13,google_play,0
11180,0.046,89.82,84,1,0.0907,65,0,25,website,1
11181,0.5598,17.05,84,1,0.1271,46,1,11,website,0
11182,0.2507,15.71,40,0,0.1317,24,0,24,website,0
11183,0.3029,9.7,62,1,0.4767,30,1,38,website,1
11184,0.0868,44.65,24,2,0.1979,57,0,20,google_play,1
11185,0.168,36.6,84,0,0.1069,20,0,18,referral,1
11186,0.1605,33.56,76,0,0.3338,19,0,20,google_play,1
11187,0.4333,31.23,68,4,0.1913,69,0,12,app_store,1
11188,0.4864,18.89,60,2,0.4826,66,0,31,app_store,1
11189,0.1997,63.49,16,0,0.3267,18,0,4,app_store,1
11190,0.2196,14.24,63,3,0.0092,31,0,5,website,1
11191,0.2514,17.61,61,1,0.1384,38,0,43,app_store,0
11192,0.2506,12.04,27,1,0.4668,43,0,4,app_store,0
11193,0.1443,22.42,89,1,0.1786,67,0,10,google_play,0
11194,0.0974,14.26,31,0,0.2979,47,0,10,app_store,1
11195,0.4706,15.79,58,0,0.1743,21,0,41,google_play,0
11196,0.1842,10.59,87,1,0.3934,67,0,42,referral,1
11197,0.4377,12.54,72,0,0.1774,43,1,2,website,0
11198,0.108,7.96,69,0,0.0448,65,0,13,google_play,0
11199,0.1757,31.52,62,1,0.3277,55,1,12,google_play,1
11200,0.3246,13.42,6,0,0.0579,30,0,24,referral,0
11201,0.2427,75.78,3,2,0.0063,54,0,16,google_play,0
11202,0.186,47.6,65,1,0.2859,44,1,41,google_play,1
11203,0.4818,25.76,1,0,0.3165,19,1,29,website,0
11204,0.1089,36.56,60,0,0.0612,44,0,3,google_play,1
11205,0.2442,44.74,67,0,0.3945,23,0,41,google_play,1
11206,0.3138,17.35,20,0,0.0682,21,0,10,app_store,0
11207,0.3389,21.28,27,0,0.3261,50,0,6,referral,0
11208,0.4356,52.18,76,0,0.0592,62,0,13,google_play,0
11209,0.2006,54.6,43,1,0.1153,21,0,34,referral,0
11210,0.2446,14.3,61,2,0.1286,40,0,20,website,1
11211,0.2284,122.38,29,0,0.4373,54,0,17,google_play,1
11212,0.4498,9.52,13,2,0.0127,42,0,30,google_play,0
11213,0.1576,4.95,17,0,0.2511,25,0,15,referral,0
11214,0.4303,81.92,20,1,0.0229,22,0,3,google_play,0
11215,0.1179,40.86,27,2,0.0597,27,0,17,google_play,0
11216,0.1113,27.93,63,0,0.2345,34,0,4,referral,1
11217,0.1495,43.25,39,0,0.2981,40,1,4,referral,0
11218,0.3651,15.25,44,5,0.0152,31,0,18,website,1
11219,0.1934,7.27,26,1,0.0266,29,0,21,google_play,0
11220,0.1196,17.91,53,0,0.1146,38,0,12,app_store,0
11221,0.1702,15.06,86,1,0.1008,19,0,18,website,1
11222,0.1889,12.28,73,0,0.1278,34,0,44,app_store,1
11223,0.3129,16.09,84,2,0.0741,60,0,36,website,1
11224,0.2854,16.25,39,0,0.4105,69,1,42,app_store,0
11225,0.4053,17.63,9,0,0.0496,28,0,23,app_store,0
11226,0.3851,32.03,23,1,0.1744,48,0,34,website,1
11227,0.188,36.25,21,0,0.28,61,0,25,website,0
11228,0.0206,30.26,47,0,0.1614,20,0,2,website,1
11229,0.2165,4.14,10,2,0.1302,56,0,35,app_store,0
11230,0.3481,12.04,38,0,0.1005,45,0,34,website,0
11231,0.2359,12.15,53,1,0.2044,52,0,40,website,1
11232,0.1522,56.7,37,0,0.0882,42,1,6,website,0
11233,0.2719,13.55,49,0,0.1111,69,1,42,google_play,0
11234,0.3912,6.5,45,0,0.2945,51,1,35,website,0
11235,0.4014,39.74,11,0,0.0068,28,0,36,app_store,0
11236,0.4042,26.15,16,0,0.1352,30,0,15,referral,0
11237,0.2712,142.61,58,0,0.0857,46,1,10,google_play,0
11238,0.1879,9.33,40,2,0.3136,68,0,2,google_play,1
11239,0.3768,21.06,31,0,0.0464,21,0,18,app_store,0
11240,0.2858,11.87,49,0,0.1253,24,0,38,app_store,0
11241,0.4923,11.89,42,1,0.301,19,0,40,website,0
11242,0.4771,13.79,56,1,0.367,63,0,9,app_store,1
11243,0.2304,11.37,65,0,0.0091,64,0,11,referral,0
11244,0.3852,27.94,9,1,0.3912,50,0,13,website,1
11245,0.0792,25.64,2,1,0.2117,57,0,38,google_play,1
11246,0.1228,24.0,60,1,0.1084,32,0,4,referral,0
11247,0.393,59.61,79,1,0.106,53,0,26,google_play,0
11248,0.4471,36.26,63,0,0.2023,43,1,29,app_store,0
11249,0.1235,44.03,10,1,0.1197,35,0,47,google_play,0
11250,0.1254,27.47,78,0,0.0165,59,0,15,website,0
11251,0.0561,30.46,48,0,0.1954,35,0,43,google_play,0
11252,0.6099,46.96,0,2,0.2569,60,1,1,google_play,0
11253,0.347,11.02,84,0,0.0355,66,0,47,app_store,0
11254,0.1246,15.52,2,0,0.3378,65,0,15,app_store,0
11255,0.3354,25.82,85,0,0.0706,27,0,37,app_store,0
11256,0.1614,25.26,67,0,0.0393,21,1,19,app_store,0
11257,0.0686,9.07,67,0,0.1653,31,0,21,app_store,1
11258,0.2194,41.82,80,1,0.5387,26,0,5,app_store,1
11259,0.7874,67.2,57,0,0.1345,20,0,8,referral,0
11260,0.3833,63.72,10,1,0.2167,33,0,31,google_play,0
11261,0.3608,15.1,45,0,0.2079,18,0,16,website,1
11262,0.1166,44.48,14,0,0.4778,30,0,31,google_play,1
11263,0.2001,18.5,14,0,0.7136,59,0,34,app_store,1
11264,0.5417,25.77,7,0,0.0581,43,0,6,app_store,0
11265,0.3152,53.06,44,1,0.0258,60,0,30,referral,0
11266,0.131,62.71,59,0,0.5064,29,0,39,website,1
11267,0.514,18.0,30,0,0.1436,19,1,5,referral,0
11268,0.3857,17.06,63,1,0.2372,30,1,40,app_store,1
11269,0.0919,70.02,81,0,0.3359,36,0,18,google_play,1
11270,0.1497,22.86,28,1,0.3219,29,0,8,referral,0
11271,0.4936,3.0,1,1,0.1078,25,0,29,app_store,0
11272,0.2295,33.38,64,1,0.1572,25,0,3,google_play,0
11273,0.5017,14.0,54,2,0.3238,31,0,18,website,1
11274,0.5576,20.11,5,0,0.2375,33,1,43,website,0
11275,0.2763,37.16,75,2,0.3615,24,0,5,google_play,1
11276,0.2464,6.72,55,0,0.1147,34,0,23,app_store,0
11277,0.0444,41.89,4,1,0.1222,62,0,14,app_store,1
11278,0.1944,8.49,59,1,0.2326,27,1,10,google_play,1
11279,0.121,14.59,51,0,0.141,19,0,12,app_store,1
11280,0.2223,30.65,1,0,0.0837,51,0,20,referral,0
11281,0.368,10.37,48,0,0.0799,37,0,24,app_store,0
11282,0.1722,10.39,45,0,0.1878,34,0,2,app_store,0
11283,0.1001,31.02,5,1,0.1492,28,0,33,app_store,1
11284,0.2889,35.54,33,2,0.3495,38,0,35,google_play,1
11285,0.2532,21.66,63,0,0.5224,38,0,32,referral,0
11286,0.2172,37.85,52,1,0.2401,69,0,8,website,1
11287,0.4929,411.51,37,0,0.0987,52,1,24,website,0
11288,0.1652,8.65,53,0,0.2266,60,1,22,google_play,1
11289,0.3423,5.12,39,1,0.1041,34,0,20,website,0
11290,0.2873,53.86,7,0,0.0949,49,0,4,app_store,0
11291,0.3271,10.72,4,0,0.0497,56,0,36,google_play,0
11292,0.5868,31.78,56,1,0.073,46,0,8,website,1
11293,0.3602,37.52,35,1,0.3183,51,0,22,app_store,0
11294,0.2114,23.94,68,0,0.0166,45,0,15,google_play,0
11295,0.2397,29.8,9,1,0.0341,48,0,3,website,0
11296,0.2599,81.17,73,0,0.4462,40,0,44,app_store,1
11297,0.1333,15.98,64,1,0.2413,61,1,31,google_play,1
11298,0.3986,59.96,74,1,0.074,40,0,46,website,0
11299,0.3584,9.81,70,0,0.2107,34,1,30,google_play,1
11300,0.2125,31.36,4,2,0.0784,64,0,1,website,1
11301,0.1678,34.49,14,0,0.2786,22,0,42,google_play,0
11302,0.2851,23.26,15,2,0.2973,27,0,20,google_play,0
11303,0.1767,48.38,10,0,0.3691,44,1,28,website,1
11304,0.3488,25.29,65,1,0.4569,51,0,19,website,1
11305,0.1212,30.96,87,1,0.063,22,0,39,website,0
11306,0.3977,14.97,74,2,0.4968,65,0,21,website,1
11307,0.1804,12.2,40,0,0.5878,29,0,35,app_store,0
11308,0.5128,11.99,81,0,0.3755,30,0,37,app_store,1
11309,0.1985,15.97,66,2,0.4123,36,1,12,google_play,1
11310,0.2829,10.01,63,2,0.0671,19,0,1,app_store,0
11311,0.1016,90.69,20,0,0.271,53,1,32,website,0
11312,0.2164,19.77,72,1,0.189,18,0,22,app_store,0
11313,0.2788,24.38,14,1,0.3546,26,0,19,website,0
11314,0.3286,10.99,51,0,0.3664,36,0,23,app_store,1
11315,0.511,102.62,27,2,0.5472,21,1,2,google_play,0
11316,0.0758,20.53,63,1,0.2997,64,0,1,app_store,1
11317,0.4793,16.24,67,0,0.1221,44,0,4,google_play,0
11318,0.3189,17.32,52,0,0.2931,29,1,18,referral,1
11319,0.0798,21.16,47,0,0.0673,65,1,32,referral,1
11320,0.544,19.83,0,0,0.224,50,1,14,app_store,0
11321,0.306,9.56,75,0,0.212,51,0,40,website,1
11322,0.2314,44.8,61,1,0.0782,29,0,15,google_play,1
11323,0.5113,11.25,0,1,0.0659,22,0,47,app_store,0
11324,0.0451,43.23,47,1,0.2727,62,0,16,website,1
11325,0.4231,9.67,49,1,0.3245,41,0,9,google_play,1
11326,0.0805,27.7,2,0,0.0982,24,0,13,google_play,0
11327,0.2763,11.98,38,2,0.2631,22,0,45,google_play,0
11328,0.3059,14.74,6,1,0.2141,35,0,5,website,0
11329,0.1919,34.35,14,2,0.0517,23,1,31,google_play,1
11330,0.1054,56.07,75,2,0.0688,65,1,34,google_play,0
11331,0.1775,87.86,32,1,0.715,37,0,9,referral,1
11332,0.3352,31.85,11,1,0.009,41,1,8,google_play,0
11333,0.4345,24.44,44,0,0.2951,48,0,35,google_play,1
11334,0.1145,12.5,47,0,0.1205,23,1,37,website,0
11335,0.1159,7.01,34,0,0.0691,63,0,25,website,0
11336,0.2611,37.87,10,3,0.5945,54,0,19,google_play,1
11337,0.1306,20.55,81,0,0.1125,68,0,12,website,0
11338,0.1194,24.69,6,1,0.1629,28,0,4,app_store,1
11339,0.0685,18.56,33,1,0.1349,47,1,15,google_play,1
11340,0.3928,14.84,59,1,0.0895,26,0,35,referral,0
11341,0.505,39.4,78,3,0.0672,57,0,3,google_play,1
11342,0.2075,80.92,62,0,0.5961,29,0,20,website,1
11343,0.468,10.59,52,0,0.7701,39,0,33,app_store,0
11344,0.1726,6.61,39,1,0.1102,57,1,9,google_play,1
11345,0.3853,20.81,73,2,0.2355,41,1,11,app_store,1
11346,0.2884,14.84,41,1,0.0729,32,0,1,google_play,1
11347,0.2097,56.18,53,1,0.1113,63,0,42,app_store,0
11348,0.1329,34.96,38,1,0.5122,18,1,26,referral,0
11349,0.2243,92.47,70,1,0.2043,50,0,43,website,1
11350,0.0973,52.17,4,1,0.2954,39,0,6,app_store,0
11351,0.0737,26.4,19,0,0.3847,68,0,3,website,1
11352,0.2187,27.2,75,0,0.2219,47,0,37,google_play,0
11353,0.3545,32.26,8,0,0.1832,43,0,12,app_store,0
11354,0.2954,12.97,54,0,0.6024,34,1,41,google_play,1
11355,0.2051,33.27,55,0,0.18,37,0,40,referral,0
11356,0.3571,64.03,12,0,0.039,53,0,37,google_play,0
11357,0.5011,15.76,23,0,0.3153,26,0,21,referral,0
11358,0.2901,20.71,27,0,0.0517,66,0,45,app_store,0
11359,0.1965,38.85,41,0,0.0374,19,0,27,app_store,1
11360,0.3449,70.05,48,3,0.0819,33,0,19,website,0
11361,0.1296,14.59,21,0,0.1317,29,0,19,app_store,0
11362,0.5222,29.11,28,0,0.2667,52,0,35,google_play,0
11363,0.1181,24.0,57,0,0.2385,23,0,32,app_store,1
11364,0.1009,20.25,79,1,0.2264,49,0,22,website,1
11365,0.2561,6.68,65,0,0.0661,22,1,46,app_store,0
11366,0.2547,14.57,81,1,0.2495,38,0,2,google_play,1
11367,0.256,10.39,45,1,0.1182,36,1,17,app_store,0
11368,0.2936,22.33,2,0,0.3586,35,0,24,google_play,0
11369,0.3568,17.87,32,2,0.1213,58,0,14,app_store,1
11370,0.1751,10.67,89,0,0.4272,44,0,15,website,1
11371,0.1945,20.36,54,0,0.4616,42,0,36,google_play,1
11372,0.1378,90.55,24,0,0.4436,52,0,29,referral,0
11373,0.1323,15.42,76,0,0.126,36,0,1,app_store,1
11374,0.3076,18.7,34,0,0.0328,41,0,18,app_store,0
11375,0.4754,20.94,27,2,0.1865,24,0,25,website,1
11376,0.5279,14.73,0,0,0.2861,20,0,15,app_store,0
11377,0.4962,8.13,12,1,0.2441,41,0,33,website,0
11378,0.0898,87.05,39,1,0.0855,39,0,29,website,0
11379,0.2259,6.81,51,0,0.1485,49,0,36,google_play,0
11380,0.1325,7.39,15,0,0.1384,26,0,16,google_play,0
11381,0.1232,41.44,39,0,0.0065,19,0,31,app_store,0
11382,0.2051,5.84,36,2,0.0878,33,0,34,website,1
11383,0.1483,42.09,48,0,0.4426,42,0,23,google_play,1
11384,0.3856,44.83,81,0,0.0649,23,0,2,app_store,0
11385,0.2421,14.0,41,1,0.2814,51,0,24,website,1
11386,0.2354,25.26,64,0,0.1759,45,0,42,app_store,0
11387,0.7376,23.68,54,1,0.0379,52,0,34,google_play,0
11388,0.3004,13.96,75,2,0.2284,67,0,41,referral,0
11389,0.4365,15.95,85,0,0.2383,69,0,32,app_store,1
11390,0.3067,21.98,71,1,0.3654,51,0,13,google_play,1
11391,0.2736,17.69,19,0,0.0724,28,0,12,website,1
11392,0.3298,36.71,23,2,0.0839,47,0,13,google_play,0
11393,0.1183,22.08,21,1,0.3168,39,0,42,referral,1
11394,0.1893,33.65,67,1,0.0692,36,0,20,google_play,0
11395,0.4476,18.7,89,1,0.0863,24,0,12,website,1
11396,0.6326,38.4,5,0,0.1687,53,1,24,app_store,0
11397,0.0495,45.55,88,2,0.2844,18,0,34,google_play,1
11398,0.257,6.14,57,0,0.0367,20,0,24,google_play,0
11399,0.1879,31.97,41,0,0.3769,39,0,10,app_store,0
11400,0.0599,15.09,67,3,0.122,27,1,34,website,1
11401,0.1746,18.04,43,2,0.1301,48,0,30,google_play,0
11402,0.0302,30.54,31,0,0.2507,50,1,21,app_store,1
11403,0.4798,26.73,50,1,0.4167,27,0,10,google_play,1
11404,0.1289,20.83,42,0,0.2706,64,0,21,app_store,0
11405,0.1219,38.97,50,1,0.6893,45,0,37,website,1
11406,0.2557,27.81,74,0,0.035,61,1,11,website,0
11407,0.129,14.43,65,3,0.0569,39,1,5,app_store,1
11408,0.2039,52.94,69,2,0.0313,32,0,4,referral,1
11409,0.2384,51.68,47,1,0.2264,50,0,45,website,1
11410,0.0735,24.76,89,0,0.3236,25,0,42,google_play,1
11411,0.3321,16.6,66,2,0.1227,68,0,21,google_play,0
11412,0.1446,14.3,28,0,0.0589,18,0,42,app_store,0
11413,0.3348,79.13,69,0,0.2955,57,0,7,referral,1
11414,0.1831,21.56,32,0,0.1279,49,0,39,website,1
11415,0.0708,27.16,30,0,0.1265,29,0,14,website,0
11416,0.0454,32.97,40,0,0.0596,39,0,33,website,0
11417,0.2702,3.55,62,0,0.1532,25,1,28,google_play,0
11418,0.5415,12.92,25,0,0.1626,35,1,42,referral,0
11419,0.1296,114.56,48,2,0.2403,22,0,34,app_store,1
11420,0.0927,3.46,74,1,0.0347,69,0,11,google_play,1
11421,0.3909,8.61,86,0,0.0315,59,1,34,website,0
11422,0.5079,17.91,28,1,0.1882,45,0,43,app_store,0
11423,0.302,12.25,48,2,0.0952,61,0,6,referral,0
11424,0.1039,14.5,80,1,0.0944,47,1,10,google_play,0
11425,0.0956,10.93,70,0,0.0476,27,1,10,website,1
11426,0.5656,21.75,59,1,0.1416,33,0,11,app_store,0
11427,0.5493,31.5,10,1,0.1884,48,0,38,google_play,1
11428,0.3769,32.47,73,0,0.037,64,0,42,app_store,0
11429,0.0226,13.8,57,1,0.0545,26,0,17,website,1
11430,0.4361,48.46,44,0,0.082,68,1,26,app_store,0
11431,0.3871,27.12,10,0,0.4441,62,0,30,app_store,1
11432,0.1076,51.92,63,2,0.2867,20,0,27,website,1
11433,0.2239,30.02,60,0,0.6355,41,0,1,app_store,1
11434,0.3549,20.43,23,1,0.162,64,0,28,google_play,0
11435,0.3467,20.78,29,1,0.0535,59,0,45,app_store,0
11436,0.2756,31.39,86,0,0.0772,51,0,13,website,0
11437,0.4159,59.36,57,0,0.1545,68,0,47,google_play,0
11438,0.035,26.78,47,0,0.1536,44,0,13,app_store,1
11439,0.6268,28.4,39,0,0.285,35,0,42,google_play,0
