user_id,jtbd_segment,cohort,months_since_signup,logins_per_week,tx_per_month,balance_eur,offer_channel,converted,upgrade_reason
29916,family_budgeters,Dormant,24,2.7,16,332.05,push,0,none
29917,family_budgeters,Casual,24,4.0,13,460.62,in_app,0,none
29918,family_budgeters,Power,9,2.0,14,487.51,push,0,none
29919,family_budgeters,Casual,4,10.9,15,196.52,in_app,1,cashback
29920,family_budgeters,Dormant,16,6.1,15,83.98,push,0,none
29921,family_budgeters,Power,23,5.0,10,664.47,email,0,none
29922,family_budgeters,Growth,13,5.9,6,0.0,none,0,none
29923,family_budgeters,Dormant,19,2.9,20,592.09,in_app,0,none
29924,family_budgeters,Growth,1,1.7,8,262.81,push,0,none
29925,family_budgeters,Casual,21,4.6,12,502.11,none,0,none
29926,family_budgeters,Casual,8,5.5,15,234.94,none,0,none
29927,family_budgeters,Casual,13,2.4,11,204.64,email,0,none
29928,family_budgeters,Casual,13,4.1,12,794.87,in_app,0,none
29929,family_budgeters,Casual,22,3.2,15,215.51,email,0,none
29930,family_budgeters,Power,10,3.9,16,595.31,email,0,none
29931,family_budgeters,Growth,12,2.7,13,72.44,in_app,0,none
29932,family_budgeters,Growth,4,7.8,16,932.52,in_app,1,cashback
29933,family_budgeters,Dormant,7,4.9,12,237.95,in_app,0,none
29934,family_budgeters,Casual,21,2.3,12,510.23,in_app,0,none
29935,family_budgeters,Power,20,6.4,13,407.67,email,0,none
29936,family_budgeters,Dormant,20,5.0,10,201.85,in_app,0,none
29937,family_budgeters,Casual,11,3.6,13,664.48,email,0,none
29938,family_budgeters,Casual,8,7.7,10,525.99,email,0,none
29939,family_budgeters,Dormant,9,6.5,13,845.8,email,0,none
29940,family_budgeters,Casual,24,5.8,18,295.67,in_app,0,none
29941,family_budgeters,Casual,16,3.3,11,581.53,in_app,0,none
29942,family_budgeters,Casual,9,6.0,11,420.98,none,0,none
29943,family_budgeters,Casual,6,7.2,15,916.91,in_app,0,none
29944,family_budgeters,Growth,3,1.1,6,202.62,in_app,0,none
29945,family_budgeters,Growth,22,5.1,9,721.06,push,0,none
29946,family_budgeters,Growth,23,7.2,13,701.06,in_app,0,none
29947,family_budgeters,Casual,3,3.9,14,592.55,push,0,none
29948,family_budgeters,Growth,24,4.8,12,534.37,none,0,none
29949,family_budgeters,Casual,4,8.5,17,939.0,email,0,none
29950,family_budgeters,Dormant,11,3.8,23,556.32,in_app,0,none
29951,family_budgeters,Casual,15,3.5,14,824.42,push,0,none
29952,family_budgeters,Casual,16,9.7,12,632.42,push,0,none
29953,family_budgeters,Growth,9,3.8,11,760.58,push,0,none
29954,family_budgeters,Growth,16,4.9,12,289.23,email,0,none
29955,family_budgeters,Power,4,4.2,5,382.96,none,0,none
29956,family_budgeters,Growth,24,2.1,7,312.29,in_app,0,none
29957,family_budgeters,Casual,4,5.4,7,5.26,in_app,0,none
29958,family_budgeters,Dormant,15,7.0,13,567.17,in_app,0,none
29959,family_budgeters,Casual,2,5.5,16,430.35,email,0,none
29960,family_budgeters,Growth,9,5.2,8,163.02,email,0,none
29961,family_budgeters,Growth,14,4.5,11,787.55,in_app,0,none
29962,family_budgeters,Casual,18,5.1,6,715.11,in_app,0,none
29963,family_budgeters,Growth,16,10.4,10,179.52,push,0,none
29964,family_budgeters,Casual,6,7.7,10,498.99,push,0,none
29965,family_budgeters,Growth,12,5.9,13,680.63,push,1,premium_features
29966,family_budgeters,Growth,3,10.0,17,335.14,email,0,none
29967,family_budgeters,Casual,20,3.0,8,607.31,email,0,none
29968,family_budgeters,Casual,12,5.3,11,202.49,push,0,none
29969,family_budgeters,Dormant,24,2.7,18,459.65,push,0,none
29970,family_budgeters,Growth,4,6.1,8,509.23,push,0,none
29971,family_budgeters,Casual,4,4.2,12,905.57,push,1,support
29972,family_budgeters,Growth,20,3.0,13,360.8,email,0,none
29973,family_budgeters,Casual,7,6.4,11,775.12,push,0,none
29974,family_budgeters,Growth,18,3.1,12,570.04,in_app,0,none
29975,family_budgeters,Dormant,11,4.0,11,565.48,email,0,none
29976,family_budgeters,Casual,5,2.7,12,529.02,email,0,none
29977,family_budgeters,Casual,12,0.9,9,359.12,email,0,none
29978,family_budgeters,Casual,19,8.1,19,724.5,push,0,none
29979,family_budgeters,Casual,11,5.5,8,766.0,in_app,0,none
29980,family_budgeters,Casual,22,4.8,12,549.45,none,0,none
29981,family_budgeters,Casual,21,1.8,10,163.26,email,0,none
29982,family_budgeters,Casual,23,0.5,14,468.96,email,0,none
29983,family_budgeters,Casual,21,7.0,17,613.8,email,0,none
29984,family_budgeters,Dormant,21,4.0,12,874.8,none,0,none
29985,family_budgeters,Dormant,8,3.1,10,237.47,email,0,none
29986,family_budgeters,Casual,15,6.1,10,889.31,in_app,0,none
29987,family_budgeters,Casual,5,6.5,13,867.0,none,0,none
29988,family_budgeters,Growth,2,5.7,13,562.54,email,0,none
29989,family_budgeters,Growth,19,4.7,5,692.99,in_app,0,none
29990,family_budgeters,Growth,7,6.2,4,587.03,email,0,none
29991,family_budgeters,Casual,23,3.4,10,360.84,none,0,none
29992,family_budgeters,Growth,14,6.7,9,229.6,email,0,none
29993,family_budgeters,Dormant,23,8.9,10,99.11,in_app,0,none
29994,family_budgeters,Casual,20,1.6,16,410.04,push,0,none
29995,family_budgeters,Casual,15,3.6,13,629.54,in_app,0,none
29996,family_budgeters,Growth,18,3.7,12,253.83,email,0,none
29997,family_budgeters,Casual,20,3.5,10,395.35,in_app,0,none
29998,family_budgeters,Casual,10,8.2,12,41.59,in_app,0,none
29999,family_budgeters,Power,6,6.3,11,0.0,in_app,0,none
30000,family_budgeters,Casual,12,4.0,15,101.68,push,0,none
30001,family_budgeters,Casual,13,4.8,8,0.0,email,0,none
30002,family_budgeters,Casual,1,4.3,13,496.98,email,0,none
30003,family_budgeters,Casual,13,6.4,12,540.67,in_app,0,none
30004,family_budgeters,Growth,15,4.7,9,606.99,push,0,none
30005,family_budgeters,Casual,5,3.9,11,283.17,in_app,0,none
30006,family_budgeters,Growth,9,7.2,3,324.66,in_app,0,none
30007,family_budgeters,Casual,14,1.2,9,228.81,none,0,none
30008,family_budgeters,Growth,5,4.0,17,1025.21,email,0,none
30009,family_budgeters,Casual,16,5.1,11,672.89,push,1,premium_features
30010,family_budgeters,Power,19,1.8,7,495.46,email,0,none
30011,family_budgeters,Dormant,7,2.6,9,726.54,email,0,none
30012,family_budgeters,Casual,5,4.8,6,655.22,email,0,none
30013,family_budgeters,Dormant,6,5.9,8,273.39,in_app,0,none
30014,family_budgeters,Growth,23,4.2,12,565.38,in_app,0,none
30015,family_budgeters,Growth,5,4.0,15,306.11,in_app,0,none
30016,family_budgeters,Dormant,21,3.4,12,801.67,none,0,none
30017,family_budgeters,Casual,16,1.4,17,476.48,push,0,none
30018,family_budgeters,Casual,19,6.1,14,101.38,in_app,0,none
30019,family_budgeters,Casual,2,5.4,4,364.39,none,0,none
30020,family_budgeters,Casual,6,4.7,13,465.05,email,0,none
30021,family_budgeters,Casual,3,5.8,12,695.84,email,0,none
30022,family_budgeters,Growth,5,5.6,5,139.99,none,0,none
30023,family_budgeters,Casual,22,5.5,20,258.58,push,0,none
30024,family_budgeters,Casual,14,6.4,17,510.65,in_app,0,none
30025,family_budgeters,Growth,24,1.8,13,0.0,push,0,none
30026,family_budgeters,Casual,10,4.0,18,201.41,in_app,0,none
30027,family_budgeters,Casual,15,5.2,10,428.37,push,0,none
30028,family_budgeters,Dormant,9,3.0,8,468.92,push,0,none
30029,family_budgeters,Growth,5,5.9,9,722.61,in_app,0,none
30030,family_budgeters,Growth,3,4.0,15,332.45,in_app,0,none
30031,family_budgeters,Casual,23,8.3,8,826.83,in_app,0,none
30032,family_budgeters,Growth,23,6.1,11,671.79,in_app,0,none
30033,family_budgeters,Growth,13,7.6,13,680.2,email,0,none
30034,family_budgeters,Power,6,9.8,8,220.41,push,0,none
30035,family_budgeters,Dormant,9,1.6,13,161.36,in_app,0,none
30036,family_budgeters,Casual,21,4.0,14,662.84,push,0,none
30037,family_budgeters,Casual,16,3.0,8,393.72,none,0,none
30038,family_budgeters,Growth,5,2.1,8,284.01,push,0,none
30039,family_budgeters,Dormant,15,5.9,15,826.6,in_app,0,none
30040,family_budgeters,Casual,3,3.4,8,957.76,email,0,none
30041,family_budgeters,Growth,21,4.0,13,48.1,push,0,none
30042,family_budgeters,Casual,8,2.6,10,211.71,email,0,none
30043,family_budgeters,Casual,5,6.2,9,450.22,push,0,none
30044,family_budgeters,Casual,1,3.8,13,334.1,none,0,none
30045,family_budgeters,Power,23,5.3,6,736.84,none,0,none
30046,family_budgeters,Growth,2,7.3,9,864.76,none,0,none
30047,family_budgeters,Casual,16,0.4,16,720.22,email,0,none
30048,family_budgeters,Casual,15,3.9,8,576.69,push,0,none
30049,family_budgeters,Casual,19,7.1,8,729.9,in_app,0,none
30050,family_budgeters,Casual,17,3.6,14,327.05,in_app,0,none
30051,family_budgeters,Growth,2,2.6,8,35.88,none,0,none
30052,family_budgeters,Growth,13,6.4,13,623.57,email,1,cashback
30053,family_budgeters,Casual,5,3.3,16,641.84,none,0,none
30054,family_budgeters,Casual,17,6.1,13,654.31,email,0,none
30055,family_budgeters,Casual,22,5.4,15,461.84,in_app,0,none
30056,family_budgeters,Power,11,7.6,15,922.08,email,0,none
30057,family_budgeters,Dormant,24,9.0,12,428.28,none,0,none
30058,family_budgeters,Dormant,4,3.6,13,833.63,none,0,none
30059,family_budgeters,Growth,6,5.5,8,526.14,email,0,none
30060,family_budgeters,Growth,21,3.1,16,366.98,none,0,none
30061,family_budgeters,Casual,11,2.3,14,0.0,email,0,none
30062,family_budgeters,Casual,4,4.2,11,564.32,push,0,none
30063,family_budgeters,Growth,9,4.4,6,512.17,email,0,none
30064,family_budgeters,Casual,20,7.9,10,901.29,email,0,none
30065,family_budgeters,Casual,3,5.1,15,634.7,in_app,0,none
30066,family_budgeters,Growth,10,6.0,11,414.03,in_app,0,none
30067,family_budgeters,Casual,12,0.0,14,0.0,in_app,0,none
30068,family_budgeters,Casual,10,4.1,13,638.04,none,0,none
30069,family_budgeters,Power,5,6.5,9,557.45,none,0,none
30070,family_budgeters,Growth,14,1.0,12,451.13,email,0,none
30071,family_budgeters,Casual,18,8.3,10,597.04,email,0,none
30072,family_budgeters,Growth,17,5.8,14,490.34,push,0,none
30073,family_budgeters,Growth,8,1.8,12,587.25,email,0,none
30074,family_budgeters,Growth,9,3.8,12,746.11,none,0,none
30075,family_budgeters,Casual,2,3.7,18,1048.06,push,0,none
30076,family_budgeters,Dormant,14,6.0,15,311.32,none,0,none
30077,family_budgeters,Growth,19,3.8,15,1093.69,email,0,none
30078,family_budgeters,Casual,13,4.7,11,635.92,none,0,none
30079,family_budgeters,Power,4,7.5,13,299.52,email,0,none
30080,family_budgeters,Power,12,6.0,13,0.0,in_app,0,none
30081,family_budgeters,Growth,13,1.5,17,991.74,push,0,none
30082,family_budgeters,Growth,2,7.3,13,798.21,email,0,none
30083,family_budgeters,Dormant,2,3.6,4,828.22,email,0,none
30084,family_budgeters,Casual,6,2.7,10,335.63,email,0,none
30085,family_budgeters,Dormant,15,6.4,18,544.43,none,0,none
30086,family_budgeters,Casual,18,6.4,13,223.15,in_app,0,none
30087,family_budgeters,Growth,19,4.7,8,165.47,none,0,none
30088,family_budgeters,Growth,16,8.3,14,454.76,none,0,none
30089,family_budgeters,Casual,4,7.8,13,391.58,push,0,none
30090,family_budgeters,Casual,22,3.3,8,379.74,email,0,none
30091,family_budgeters,Power,6,5.1,9,279.99,in_app,0,none
30092,family_budgeters,Dormant,4,4.3,15,556.96,email,0,none
30093,family_budgeters,Dormant,14,10.1,13,718.96,in_app,0,none
30094,family_budgeters,Casual,22,2.5,9,189.64,in_app,0,none
30095,family_budgeters,Casual,4,4.2,9,0.0,in_app,0,none
30096,family_budgeters,Growth,14,3.8,15,331.99,push,0,none
30097,family_budgeters,Dormant,4,0.3,14,357.19,email,0,none
30098,family_budgeters,Casual,12,4.4,10,890.19,email,0,none
30099,family_budgeters,Casual,8,5.6,11,887.65,push,0,none
30100,family_budgeters,Growth,21,7.6,16,649.18,in_app,0,none
30101,family_budgeters,Casual,12,5.5,10,957.77,push,0,none
30102,family_budgeters,Dormant,10,6.8,8,779.13,email,0,none
30103,family_budgeters,Growth,2,2.2,10,736.37,in_app,0,none
30104,family_budgeters,Casual,13,6.1,9,589.97,in_app,0,none
30105,family_budgeters,Growth,12,8.1,14,317.61,in_app,0,none
30106,family_budgeters,Growth,8,8.7,12,753.65,none,0,none
30107,family_budgeters,Growth,22,4.8,15,686.61,push,0,none
30108,family_budgeters,Growth,16,6.3,12,397.37,none,0,none
30109,family_budgeters,Casual,10,2.5,12,648.55,none,0,none
30110,family_budgeters,Growth,6,8.4,19,325.91,none,1,premium_features
30111,family_budgeters,Power,6,9.0,13,455.27,none,0,none
30112,family_budgeters,Growth,8,4.8,11,924.96,email,0,none
30113,family_budgeters,Growth,5,4.5,11,1009.71,in_app,0,none
30114,family_budgeters,Growth,2,7.1,12,589.81,email,0,none
30115,family_budgeters,Casual,3,8.0,10,488.48,push,0,none
30116,family_budgeters,Growth,5,2.6,22,611.03,email,0,none
30117,family_budgeters,Casual,6,3.6,12,437.01,in_app,0,none
30118,family_budgeters,Casual,20,4.5,11,282.98,in_app,0,none
30119,family_budgeters,Dormant,4,5.5,16,483.43,push,0,none
30120,family_budgeters,Growth,7,7.2,6,493.65,email,0,none
30121,family_budgeters,Casual,21,7.1,13,738.83,push,0,none
30122,family_budgeters,Growth,12,3.3,12,586.39,in_app,0,none
30123,family_budgeters,Growth,6,4.3,10,163.96,email,0,none
30124,family_budgeters,Dormant,24,3.6,16,332.27,email,0,none
30125,family_budgeters,Power,21,4.0,16,659.25,in_app,0,none
30126,family_budgeters,Casual,20,6.2,8,20.28,push,0,none
30127,family_budgeters,Growth,16,4.6,8,237.59,push,0,none
30128,family_budgeters,Dormant,4,4.7,13,607.66,push,0,none
30129,family_budgeters,Casual,9,7.3,11,56.53,none,0,none
30130,family_budgeters,Growth,18,6.8,13,292.71,push,0,none
30131,family_budgeters,Dormant,23,5.3,11,136.12,in_app,0,none
30132,family_budgeters,Casual,10,4.1,16,938.81,none,0,none
30133,family_budgeters,Growth,24,5.3,14,760.21,in_app,0,none
30134,family_budgeters,Casual,24,4.3,9,802.09,email,0,none
30135,family_budgeters,Growth,16,5.8,8,396.96,email,0,none
30136,family_budgeters,Casual,1,3.6,15,539.43,email,0,none
30137,family_budgeters,Casual,4,4.6,16,769.24,push,0,none
30138,family_budgeters,Casual,20,6.1,7,364.44,in_app,0,none
30139,family_budgeters,Casual,22,6.8,10,999.09,email,0,none
30140,family_budgeters,Dormant,21,5.2,12,715.72,push,1,cashback
30141,family_budgeters,Dormant,10,4.6,10,774.01,in_app,0,none
30142,family_budgeters,Growth,11,6.8,12,244.79,in_app,0,none
30143,family_budgeters,Dormant,19,3.0,9,512.7,in_app,0,none
30144,family_budgeters,Growth,15,5.4,8,481.6,in_app,0,none
30145,family_budgeters,Casual,9,8.6,8,946.59,none,0,none
30146,family_budgeters,Casual,20,5.8,10,392.28,email,0,none
30147,family_budgeters,Casual,3,5.1,10,460.8,email,0,none
30148,family_budgeters,Casual,4,4.6,15,563.61,in_app,0,none
30149,family_budgeters,Casual,15,5.2,8,314.51,in_app,0,none
30150,family_budgeters,Power,9,1.4,16,360.05,none,0,none
30151,family_budgeters,Growth,13,4.6,11,750.32,email,0,none
30152,family_budgeters,Dormant,6,0.9,10,331.76,email,0,none
30153,family_budgeters,Growth,5,6.4,12,620.99,in_app,0,none
30154,family_budgeters,Casual,12,5.0,12,692.66,in_app,0,none
30155,family_budgeters,Growth,9,3.5,20,565.06,none,0,none
30156,family_budgeters,Casual,10,5.9,15,651.67,none,0,none
30157,family_budgeters,Casual,6,4.8,12,349.77,none,0,none
30158,family_budgeters,Casual,13,6.1,15,816.67,in_app,0,none
30159,family_budgeters,Casual,9,7.7,12,0.0,in_app,0,none
30160,family_budgeters,Growth,20,5.2,11,597.32,in_app,1,cashback
30161,family_budgeters,Casual,18,5.2,6,328.97,none,0,none
30162,family_budgeters,Casual,11,5.1,5,346.41,none,0,none
30163,family_budgeters,Casual,13,4.4,9,258.09,in_app,0,none
30164,family_budgeters,Power,13,3.5,12,657.76,email,0,none
30165,family_budgeters,Casual,4,8.1,11,331.5,in_app,0,none
30166,family_budgeters,Growth,17,2.2,13,603.85,in_app,0,none
30167,family_budgeters,Casual,7,3.7,9,718.05,email,0,none
30168,family_budgeters,Dormant,23,4.0,11,726.99,push,0,none
30169,family_budgeters,Growth,1,3.8,12,556.41,push,0,none
30170,family_budgeters,Casual,2,6.2,11,610.36,none,0,none
30171,family_budgeters,Growth,8,3.0,15,317.48,none,0,none
30172,family_budgeters,Growth,8,7.5,13,427.79,in_app,0,none
30173,family_budgeters,Growth,10,6.1,10,102.87,none,0,none
30174,family_budgeters,Casual,6,3.8,12,369.35,email,0,none
30175,family_budgeters,Casual,18,2.3,13,798.37,push,0,none
30176,family_budgeters,Growth,12,5.8,16,246.32,email,0,none
30177,family_budgeters,Casual,19,5.5,12,326.47,none,0,none
30178,family_budgeters,Casual,20,4.6,14,448.5,in_app,1,premium_features
30179,family_budgeters,Power,5,4.4,12,389.43,email,0,none
30180,family_budgeters,Casual,15,6.5,19,650.94,in_app,0,none
30181,family_budgeters,Dormant,14,7.1,7,834.77,email,0,none
30182,family_budgeters,Dormant,21,6.9,16,802.5,none,0,none
30183,family_budgeters,Growth,8,4.5,11,611.27,push,0,none
30184,family_budgeters,Casual,11,1.6,11,70.26,none,0,none
30185,family_budgeters,Casual,19,5.1,10,236.55,email,0,none
30186,family_budgeters,Casual,11,3.8,15,935.75,email,0,none
30187,family_budgeters,Growth,21,5.0,12,720.8,in_app,0,none
30188,family_budgeters,Power,20,6.2,10,498.84,email,0,none
30189,family_budgeters,Casual,5,2.8,15,547.68,email,0,none
30190,family_budgeters,Power,5,5.4,14,436.26,in_app,0,none
30191,family_budgeters,Dormant,20,2.9,16,349.3,push,0,none
30192,family_budgeters,Casual,23,8.9,14,765.76,email,0,none
30193,family_budgeters,Growth,24,0.0,7,374.19,email,0,none
30194,family_budgeters,Casual,21,3.9,14,259.41,push,0,none
30195,family_budgeters,Casual,9,3.9,13,306.86,none,0,none
30196,family_budgeters,Growth,17,2.9,14,383.96,email,0,none
30197,family_budgeters,Growth,14,6.6,11,421.06,in_app,0,none
30198,family_budgeters,Growth,13,5.7,13,878.27,email,0,none
30199,family_budgeters,Growth,12,5.6,9,533.9,in_app,0,none
30200,family_budgeters,Casual,12,7.2,14,826.83,none,0,none
30201,family_budgeters,Casual,19,4.8,16,547.47,in_app,0,none
30202,family_budgeters,Casual,13,1.7,11,340.36,email,0,none
30203,family_budgeters,Growth,19,6.0,10,978.38,push,0,none
30204,family_budgeters,Growth,3,1.8,14,515.78,push,0,none
30205,family_budgeters,Dormant,21,5.9,7,535.72,email,0,none
30206,family_budgeters,Casual,22,6.5,15,467.09,in_app,0,none
30207,family_budgeters,Power,9,4.6,20,748.03,push,0,none
30208,family_budgeters,Growth,13,3.5,7,624.58,in_app,0,none
30209,family_budgeters,Power,6,5.5,17,389.61,none,0,none
30210,family_budgeters,Growth,9,2.3,13,471.87,push,1,cashback
30211,family_budgeters,Dormant,15,2.9,14,718.0,none,0,none
30212,family_budgeters,Casual,17,4.2,9,312.72,email,0,none
30213,family_budgeters,Casual,12,3.1,12,574.93,push,0,none
30214,family_budgeters,Power,11,5.0,13,1033.88,none,0,none
30215,family_budgeters,Casual,16,7.0,12,349.84,none,0,none
30216,family_budgeters,Casual,5,2.1,14,99.48,push,0,none
30217,family_budgeters,Power,10,5.3,10,674.4,email,0,none
30218,family_budgeters,Casual,21,4.8,16,635.81,email,0,none
30219,family_budgeters,Casual,4,7.2,12,624.23,email,1,premium_features
30220,family_budgeters,Casual,5,4.3,13,349.74,in_app,0,none
30221,family_budgeters,Power,24,4.9,10,548.76,email,0,none
30222,family_budgeters,Growth,16,6.5,15,871.88,none,0,none
30223,family_budgeters,Casual,12,6.5,10,649.89,email,0,none
30224,family_budgeters,Casual,18,3.3,9,307.17,email,0,none
30225,family_budgeters,Casual,9,8.6,16,486.42,email,0,none
30226,family_budgeters,Dormant,13,4.9,9,528.0,email,0,none
30227,family_budgeters,Casual,5,5.1,7,234.53,email,0,none
30228,family_budgeters,Growth,24,6.2,16,504.66,in_app,0,none
30229,family_budgeters,Casual,17,2.5,9,697.06,push,0,none
30230,family_budgeters,Growth,24,5.7,15,845.9,in_app,0,none
30231,family_budgeters,Casual,5,6.2,7,232.21,push,0,none
30232,family_budgeters,Casual,23,5.6,18,201.88,none,0,none
30233,family_budgeters,Growth,3,5.0,13,516.17,push,0,none
30234,family_budgeters,Dormant,15,5.3,21,465.46,email,0,none
30235,family_budgeters,Casual,19,4.8,19,761.36,none,0,none
30236,family_budgeters,Growth,20,6.6,13,302.39,push,0,none
30237,family_budgeters,Casual,3,2.9,12,501.19,none,0,none
30238,family_budgeters,Growth,8,7.1,14,480.37,email,0,none
30239,family_budgeters,Casual,23,7.0,14,606.88,email,0,none
30240,family_budgeters,Casual,1,4.8,10,327.56,email,0,none
30241,family_budgeters,Dormant,20,3.1,12,399.87,push,0,none
30242,family_budgeters,Casual,19,6.5,12,472.58,none,0,none
30243,family_budgeters,Casual,24,4.8,6,448.69,in_app,0,none
30244,family_budgeters,Growth,19,8.1,7,470.57,none,1,cashback
30245,family_budgeters,Dormant,12,6.0,11,824.79,push,0,none
30246,family_budgeters,Dormant,8,6.2,13,1119.49,none,0,none
30247,family_budgeters,Dormant,1,3.9,11,725.55,in_app,0,none
30248,family_budgeters,Casual,4,9.4,13,1032.22,in_app,0,none
30249,family_budgeters,Casual,3,6.4,11,754.09,email,0,none
30250,family_budgeters,Growth,16,7.3,7,1013.16,email,0,none
30251,family_budgeters,Dormant,24,7.1,8,262.91,email,0,none
30252,family_budgeters,Growth,6,2.8,11,796.45,none,0,none
30253,family_budgeters,Casual,17,2.9,8,473.6,push,0,none
30254,family_budgeters,Growth,3,5.8,4,440.26,none,0,none
30255,family_budgeters,Growth,11,5.7,9,518.31,none,0,none
30256,family_budgeters,Casual,20,0.3,16,56.5,email,0,none
30257,family_budgeters,Growth,23,6.0,12,538.49,email,0,none
30258,family_budgeters,Casual,19,7.0,16,406.85,email,0,none
30259,family_budgeters,Power,21,5.7,22,664.45,none,0,none
30260,family_budgeters,Casual,9,5.2,9,744.62,push,0,none
30261,family_budgeters,Casual,23,5.8,10,1225.33,email,0,none
30262,family_budgeters,Casual,9,5.5,19,447.36,in_app,0,none
30263,family_budgeters,Growth,1,7.0,10,324.54,in_app,0,none
30264,family_budgeters,Growth,13,3.0,12,717.87,email,0,none
30265,family_budgeters,Casual,15,4.2,17,589.69,push,0,none
30266,family_budgeters,Dormant,14,3.2,8,342.51,in_app,0,none
30267,family_budgeters,Dormant,20,5.2,19,494.77,email,0,none
30268,family_budgeters,Dormant,17,6.0,11,520.92,email,0,none
30269,family_budgeters,Growth,19,6.4,16,420.51,email,0,none
30270,family_budgeters,Casual,2,4.8,9,640.2,push,0,none
30271,family_budgeters,Casual,24,3.9,13,445.12,none,0,none
30272,family_budgeters,Growth,18,5.5,13,601.22,in_app,0,none
30273,family_budgeters,Casual,16,8.0,12,576.2,in_app,0,none
30274,family_budgeters,Casual,9,5.5,13,540.41,in_app,0,none
30275,family_budgeters,Growth,1,5.6,21,450.33,push,0,none
30276,family_budgeters,Power,2,0.9,15,471.86,email,0,none
30277,family_budgeters,Casual,12,6.5,13,246.3,email,0,none
30278,family_budgeters,Casual,19,5.0,15,605.86,in_app,0,none
30279,family_budgeters,Dormant,10,7.8,7,562.53,none,0,none
30280,family_budgeters,Casual,21,5.2,9,656.16,none,0,none
30281,family_budgeters,Growth,3,5.9,13,494.4,push,0,none
30282,family_budgeters,Power,23,3.9,12,219.35,email,0,none
30283,family_budgeters,Growth,8,6.8,6,591.63,push,0,none
30284,family_budgeters,Casual,1,1.9,10,627.17,email,0,none
30285,family_budgeters,Growth,21,3.0,12,645.63,in_app,0,none
30286,family_budgeters,Dormant,4,4.1,9,663.91,email,0,none
30287,family_budgeters,Casual,10,6.2,7,772.23,push,0,none
30288,family_budgeters,Dormant,7,5.5,8,743.87,email,0,none
30289,family_budgeters,Casual,16,7.4,7,730.35,in_app,0,none
30290,family_budgeters,Casual,9,6.8,17,491.01,push,0,none
30291,family_budgeters,Growth,12,5.0,14,807.46,push,0,none
30292,family_budgeters,Dormant,10,0.8,10,531.55,push,0,none
30293,family_budgeters,Dormant,18,5.6,6,766.46,in_app,0,none
30294,family_budgeters,Casual,21,4.9,10,441.59,in_app,0,none
30295,family_budgeters,Growth,24,7.0,10,393.54,push,0,none
30296,family_budgeters,Growth,20,4.4,13,811.96,none,0,none
30297,family_budgeters,Casual,2,7.1,21,0.0,email,0,none
30298,family_budgeters,Growth,5,1.7,8,726.82,email,0,none
30299,family_budgeters,Growth,9,6.4,21,185.38,email,0,none
30300,family_budgeters,Growth,5,7.0,10,82.17,email,0,none
30301,family_budgeters,Dormant,2,4.4,13,648.24,push,0,none
30302,family_budgeters,Dormant,7,5.5,13,249.96,email,0,none
30303,family_budgeters,Casual,16,4.6,11,247.77,in_app,0,none
30304,family_budgeters,Casual,13,2.7,12,673.43,none,0,none
30305,family_budgeters,Casual,16,5.1,9,108.33,email,0,none
30306,family_budgeters,Dormant,10,3.0,14,208.6,in_app,0,none
30307,family_budgeters,Dormant,8,5.3,10,878.04,email,0,none
30308,family_budgeters,Casual,19,2.8,14,681.06,push,0,none
30309,family_budgeters,Power,14,5.0,20,573.65,push,0,none
30310,family_budgeters,Growth,23,2.8,13,14.83,none,0,none
30311,family_budgeters,Casual,1,3.8,7,419.63,in_app,0,none
30312,family_budgeters,Casual,21,3.5,13,279.86,in_app,0,none
30313,family_budgeters,Casual,15,6.6,11,284.51,in_app,0,none
30314,family_budgeters,Casual,16,9.3,7,554.74,email,0,none
30315,family_budgeters,Casual,5,1.6,14,358.77,push,0,none
30316,family_budgeters,Casual,13,6.0,11,46.0,in_app,0,none
30317,family_budgeters,Dormant,5,2.8,12,50.58,none,0,none
30318,family_budgeters,Growth,15,9.1,17,290.2,in_app,0,none
30319,family_budgeters,Dormant,16,5.7,10,785.29,push,0,none
30320,family_budgeters,Casual,2,4.5,9,396.12,none,0,none
30321,family_budgeters,Casual,13,6.6,10,392.64,none,0,none
30322,family_budgeters,Growth,17,4.8,15,688.79,in_app,0,none
30323,family_budgeters,Growth,5,6.8,13,382.75,none,0,none
30324,family_budgeters,Growth,3,3.0,10,131.62,none,0,none
30325,family_budgeters,Casual,12,7.5,14,376.13,in_app,0,none
30326,family_budgeters,Casual,7,8.8,17,224.56,email,0,none
30327,family_budgeters,Power,11,6.8,13,703.11,in_app,0,none
30328,family_budgeters,Growth,24,5.5,10,569.52,email,0,none
30329,family_budgeters,Casual,16,4.8,13,561.48,in_app,0,none
30330,family_budgeters,Power,1,3.9,15,818.65,email,0,none
30331,family_budgeters,Growth,10,3.9,8,421.16,none,0,none
30332,family_budgeters,Growth,23,6.1,16,725.2,in_app,0,none
30333,family_budgeters,Dormant,3,6.9,10,558.69,email,0,none
30334,family_budgeters,Casual,12,2.5,7,764.42,in_app,0,none
30335,family_budgeters,Casual,1,4.0,8,629.77,email,0,none
30336,family_budgeters,Casual,11,3.7,9,817.44,in_app,0,none
30337,family_budgeters,Growth,16,6.4,14,743.68,in_app,0,none
30338,family_budgeters,Power,5,3.7,7,592.53,in_app,0,none
30339,family_budgeters,Dormant,2,7.1,12,413.73,none,0,none
30340,family_budgeters,Casual,22,6.4,13,723.93,in_app,0,none
