user_id,segment,channel,cac_eur,monthly_arpu_eur,contribution_margin,monthly_churn_rate,months_retained,ltv_eur
12301,family_budgeters,referral,23.94,2.8,0.7,0.0382,18,35.24
12302,family_budgeters,referral,22.46,3.51,0.7,0.0382,36,88.34
12303,family_budgeters,in_app,31.11,3.05,0.7,0.045,31,66.15
12304,family_budgeters,paid_social,64.74,3.56,0.7,0.0473,1,2.49
12305,family_budgeters,assisted,129.39,2.81,0.7,0.0338,38,74.86
12306,family_budgeters,referral,27.23,3.47,0.7,0.0382,10,24.3
12307,family_budgeters,in_app,38.17,3.64,0.7,0.045,3,7.65
12308,family_budgeters,referral,20.11,2.59,0.7,0.0382,34,61.53
12309,family_budgeters,partner,53.74,2.8,0.7,0.0405,22,43.2
12310,family_budgeters,partner,57.06,1.97,0.7,0.0405,1,1.38
12311,family_budgeters,in_app,35.61,2.68,0.7,0.045,1,1.88
12312,family_budgeters,partner,51.98,3.16,0.7,0.0405,4,8.85
12313,family_budgeters,partner,54.62,3.63,0.7,0.0405,6,15.25
12314,family_budgeters,in_app,38.6,2.81,0.7,0.045,10,19.64
12315,family_budgeters,referral,26.49,2.59,0.7,0.0382,10,18.13
12316,family_budgeters,paid_social,64.67,3.32,0.7,0.0473,23,53.4
12317,family_budgeters,referral,24.43,3.62,0.7,0.0382,1,2.54
12318,family_budgeters,partner,61.52,4.25,0.7,0.0405,35,104.19
12319,family_budgeters,partner,49.13,4.39,0.7,0.0405,10,30.72
12320,family_budgeters,paid_social,66.47,2.94,0.7,0.0473,25,51.49
12321,family_budgeters,partner,58.14,2.9,0.7,0.0405,60,121.6
12322,family_budgeters,referral,25.5,4.5,0.7,0.0382,12,37.82
12323,family_budgeters,referral,27.72,3.06,0.7,0.0382,12,25.73
12324,family_budgeters,paid_social,76.74,4.28,0.7,0.0473,60,179.57
12325,family_budgeters,paid_social,69.13,3.33,0.7,0.0473,11,25.64
12326,family_budgeters,in_app,33.58,4.56,0.7,0.045,11,35.13
12327,family_budgeters,referral,24.38,3.95,0.7,0.0382,60,165.89
12328,family_budgeters,partner,47.77,2.6,0.7,0.0405,60,109.31
12329,family_budgeters,assisted,132.1,2.68,0.7,0.0338,51,95.55
12330,family_budgeters,assisted,102.01,3.86,0.7,0.0338,15,40.52
12331,family_budgeters,paid_social,74.89,3.44,0.7,0.0473,26,62.54
12332,family_budgeters,in_app,37.29,3.92,0.7,0.045,5,13.72
12333,family_budgeters,partner,54.36,4.01,0.7,0.0405,1,2.81
12334,family_budgeters,in_app,32.21,2.14,0.7,0.045,2,2.99
12335,family_budgeters,assisted,101.17,2.39,0.7,0.0338,22,36.88
12336,family_budgeters,in_app,38.25,3.98,0.7,0.045,8,22.31
12337,family_budgeters,partner,58.49,3.84,0.7,0.0405,15,40.34
12338,family_budgeters,referral,23.98,3.32,0.7,0.0382,6,13.95
12339,family_budgeters,referral,29.03,3.18,0.7,0.0382,60,133.72
12340,family_budgeters,partner,49.0,2.69,0.7,0.0405,27,50.93
12341,family_budgeters,paid_social,64.28,3.28,0.7,0.0473,12,27.55
12342,family_budgeters,paid_social,68.12,2.67,0.7,0.0473,3,5.6
12343,family_budgeters,referral,24.96,2.43,0.7,0.0382,17,28.89
12344,family_budgeters,in_app,39.33,3.46,0.7,0.045,29,70.34
12345,family_budgeters,referral,21.65,1.37,0.7,0.0382,15,14.4
12346,family_budgeters,referral,26.95,5.38,0.7,0.0382,4,15.07
12347,family_budgeters,referral,27.2,2.7,0.7,0.0382,3,5.67
12348,family_budgeters,partner,51.33,3.61,0.7,0.0405,10,25.28
12349,family_budgeters,referral,26.33,3.03,0.7,0.0382,24,50.83
12350,family_budgeters,in_app,32.36,3.54,0.7,0.045,47,116.32
12351,family_budgeters,in_app,32.52,3.47,0.7,0.045,16,38.9
12352,family_budgeters,referral,25.46,3.23,0.7,0.0382,9,20.35
12353,family_budgeters,referral,23.47,3.13,0.7,0.0382,18,39.42
12354,family_budgeters,in_app,35.69,4.22,0.7,0.045,35,103.45
12355,family_budgeters,paid_social,66.84,3.24,0.7,0.0473,60,136.24
12356,family_budgeters,partner,52.27,1.28,0.7,0.0405,7,6.27
12357,family_budgeters,referral,26.57,3.64,0.7,0.0382,14,35.66
12358,family_budgeters,paid_social,69.83,2.99,0.7,0.0473,6,12.57
12359,family_budgeters,in_app,32.24,3.76,0.7,0.045,32,84.22
12360,family_budgeters,in_app,34.48,4.61,0.7,0.045,30,96.76
12361,family_budgeters,referral,22.88,2.78,0.7,0.0382,49,95.25
12362,family_budgeters,paid_social,74.56,3.77,0.7,0.0473,17,44.91
12363,family_budgeters,paid_social,66.13,3.05,0.7,0.0473,23,49.06
12364,family_budgeters,referral,22.02,3.15,0.7,0.0382,10,22.03
12365,family_budgeters,assisted,116.13,2.57,0.7,0.0338,3,5.4
12366,family_budgeters,in_app,36.37,2.57,0.7,0.045,16,28.76
12367,family_budgeters,referral,27.42,3.72,0.7,0.0382,12,31.25
12368,family_budgeters,referral,26.75,3.24,0.7,0.0382,10,22.68
12369,family_budgeters,referral,21.81,2.63,0.7,0.0382,60,110.59
12370,family_budgeters,referral,26.4,4.65,0.7,0.0382,59,192.09
12371,family_budgeters,paid_social,62.92,3.35,0.7,0.0473,60,140.76
12372,family_budgeters,assisted,110.29,3.05,0.7,0.0338,60,128.19
12373,family_budgeters,referral,24.01,1.9,0.7,0.0382,4,5.32
12374,family_budgeters,in_app,33.47,3.49,0.7,0.045,3,7.33
12375,family_budgeters,in_app,33.31,2.61,0.7,0.045,12,21.94
12376,family_budgeters,referral,23.26,2.39,0.7,0.0382,1,1.68
12377,family_budgeters,partner,47.59,2.18,0.7,0.0405,26,39.72
12378,family_budgeters,referral,25.16,4.18,0.7,0.0382,21,61.5
12379,family_budgeters,paid_social,67.08,2.4,0.7,0.0473,8,13.46
12380,family_budgeters,referral,23.92,2.41,0.7,0.0382,40,67.59
12381,family_budgeters,referral,23.56,3.58,0.7,0.0382,27,67.66
12382,family_budgeters,paid_social,70.01,2.63,0.7,0.0473,12,22.07
12383,family_budgeters,partner,53.39,3.2,0.7,0.0405,2,4.48
12384,family_budgeters,paid_social,67.73,2.97,0.7,0.0473,12,24.95
12385,family_budgeters,in_app,38.29,3.83,0.7,0.045,60,160.68
12386,family_budgeters,referral,23.9,3.27,0.7,0.0382,59,135.14
12387,family_budgeters,paid_social,64.72,2.59,0.7,0.0473,5,9.07
12388,family_budgeters,assisted,128.95,2.62,0.7,0.0338,12,21.98
12389,family_budgeters,paid_social,72.14,3.69,0.7,0.0473,21,54.2
12390,family_budgeters,partner,62.92,3.44,0.7,0.0405,2,4.82
12391,family_budgeters,referral,25.32,2.59,0.7,0.0382,17,30.76
12392,family_budgeters,partner,60.48,3.65,0.7,0.0405,46,117.58
12393,family_budgeters,referral,23.81,3.34,0.7,0.0382,42,98.33
12394,family_budgeters,partner,60.34,3.32,0.7,0.0405,23,53.43
12395,family_budgeters,referral,24.66,3.87,0.7,0.0382,60,162.45
12396,family_budgeters,assisted,110.65,2.21,0.7,0.0338,2,3.09
12397,family_budgeters,referral,21.04,3.36,0.7,0.0382,60,141.19
12398,family_budgeters,partner,57.5,2.2,0.7,0.0405,30,46.11
12399,family_budgeters,in_app,35.88,3.62,0.7,0.045,4,10.15
12400,family_budgeters,in_app,33.99,3.96,0.7,0.045,27,74.84
12401,family_budgeters,in_app,38.91,3.24,0.7,0.045,18,40.8
12402,family_budgeters,in_app,35.15,4.56,0.7,0.045,13,41.51
12403,family_budgeters,partner,55.9,3.18,0.7,0.0405,6,13.34
12404,family_budgeters,referral,23.42,2.79,0.7,0.0382,18,35.12
12405,family_budgeters,in_app,34.23,4.24,0.7,0.045,35,103.79
12406,family_budgeters,referral,24.27,2.93,0.7,0.0382,4,8.2
12407,family_budgeters,in_app,32.12,4.31,0.7,0.045,34,102.55
12408,family_budgeters,assisted,126.95,2.43,0.7,0.0338,8,13.59
12409,family_budgeters,referral,23.4,3.92,0.7,0.0382,9,24.72
12410,family_budgeters,referral,26.92,2.35,0.7,0.0382,25,41.08
12411,family_budgeters,in_app,37.09,3.34,0.7,0.045,17,39.71
12412,family_budgeters,paid_social,66.71,2.73,0.7,0.0473,7,13.38
12413,family_budgeters,in_app,35.22,3.86,0.7,0.045,34,91.8
12414,family_budgeters,in_app,34.07,3.96,0.7,0.045,11,30.49
12415,family_budgeters,in_app,34.73,1.94,0.7,0.045,3,4.08
12416,family_budgeters,paid_social,78.39,2.84,0.7,0.0473,2,3.97
12417,family_budgeters,in_app,36.32,3.99,0.7,0.045,17,47.53
12418,family_budgeters,referral,25.24,4.18,0.7,0.0382,14,40.98
12419,family_budgeters,referral,22.94,1.53,0.7,0.0382,14,14.97
12420,family_budgeters,paid_social,65.21,1.7,0.7,0.0473,9,10.73
12421,family_budgeters,in_app,35.96,3.59,0.7,0.045,14,35.17
12422,family_budgeters,referral,24.54,4.59,0.7,0.0382,20,64.24
12423,family_budgeters,in_app,29.28,1.71,0.7,0.045,11,13.14
12424,family_budgeters,referral,21.63,2.13,0.7,0.0382,21,31.26
12425,family_budgeters,in_app,37.17,1.93,0.7,0.045,45,60.78
12426,family_budgeters,in_app,37.64,4.51,0.7,0.045,8,25.26
12427,family_budgeters,paid_social,65.99,2.27,0.7,0.0473,41,65.11
12428,family_budgeters,in_app,29.63,3.73,0.7,0.045,60,156.83
12429,family_budgeters,referral,21.3,2.49,0.7,0.0382,39,68.03
12430,family_budgeters,paid_social,73.03,3.44,0.7,0.0473,4,9.62
12431,family_budgeters,referral,26.63,2.11,0.7,0.0382,2,2.96
12432,family_budgeters,in_app,39.16,3.07,0.7,0.045,22,47.21
12433,family_budgeters,referral,26.28,2.57,0.7,0.0382,60,108.08
12434,family_budgeters,referral,22.57,3.54,0.7,0.0382,18,44.58
12435,family_budgeters,in_app,41.38,3.98,0.7,0.045,7,19.5
12436,family_budgeters,in_app,35.96,2.24,0.7,0.045,18,28.27
12437,family_budgeters,paid_social,79.48,3.64,0.7,0.0473,29,73.88
12438,family_budgeters,in_app,36.08,3.46,0.7,0.045,29,70.31
12439,family_budgeters,referral,25.39,4.17,0.7,0.0382,10,29.18
12440,family_budgeters,paid_social,62.08,2.18,0.7,0.0473,21,32.06
12441,family_budgeters,paid_social,71.2,2.69,0.7,0.0473,3,5.64
12442,family_budgeters,paid_social,69.94,4.1,0.7,0.0473,13,37.32
12443,family_budgeters,paid_social,74.33,3.57,0.7,0.0473,5,12.49
12444,family_budgeters,in_app,35.65,3.45,0.7,0.045,39,94.08
12445,family_budgeters,in_app,38.34,4.43,0.7,0.045,5,15.5
12446,family_budgeters,in_app,38.05,3.57,0.7,0.045,13,32.5
12447,family_budgeters,referral,24.37,3.35,0.7,0.0382,10,23.46
12448,family_budgeters,in_app,35.32,3.98,0.7,0.045,4,11.15
12449,family_budgeters,referral,25.44,3.05,0.7,0.0382,29,61.82
12450,family_budgeters,referral,26.33,1.98,0.7,0.0382,33,45.73
12451,family_budgeters,referral,23.27,3.34,0.7,0.0382,1,2.33
12452,family_budgeters,partner,58.11,4.04,0.7,0.0405,43,121.58
12453,family_budgeters,in_app,33.86,4.24,0.7,0.045,20,59.35
12454,family_budgeters,referral,23.11,2.8,0.7,0.0382,12,23.53
12455,family_budgeters,in_app,33.43,2.27,0.7,0.045,14,22.22
12456,family_budgeters,in_app,30.47,3.08,0.7,0.045,20,43.17
12457,family_budgeters,in_app,35.07,3.11,0.7,0.045,6,13.06
12458,family_budgeters,partner,56.73,2.73,0.7,0.0405,24,45.87
12459,family_budgeters,in_app,32.97,5.42,0.7,0.045,21,79.63
12460,family_budgeters,referral,23.25,2.62,0.7,0.0382,34,62.28
12461,family_budgeters,paid_social,71.08,4.24,0.7,0.0473,11,32.65
12462,family_budgeters,assisted,126.65,3.73,0.7,0.0338,10,26.11
12463,family_budgeters,paid_social,64.45,3.41,0.7,0.0473,4,9.56
12464,family_budgeters,assisted,134.24,2.68,0.7,0.0338,21,39.46
12465,family_budgeters,partner,54.21,3.57,0.7,0.0405,43,107.55
12466,family_budgeters,paid_social,67.71,3.85,0.7,0.0473,2,5.39
12467,family_budgeters,in_app,34.1,3.03,0.7,0.045,21,44.48
12468,family_budgeters,referral,27.39,3.64,0.7,0.0382,20,50.92
12469,family_budgeters,in_app,33.18,1.53,0.7,0.045,26,27.86
12470,family_budgeters,partner,56.63,4.25,0.7,0.0405,2,5.95
12471,family_budgeters,assisted,125.58,2.34,0.7,0.0338,13,21.28
12472,family_budgeters,assisted,127.36,1.07,0.7,0.0338,15,11.22
12473,family_budgeters,referral,28.05,2.87,0.7,0.0382,49,98.39
12474,family_budgeters,partner,60.6,4.7,0.7,0.0405,3,9.87
12475,family_budgeters,referral,23.98,4.41,0.7,0.0382,35,108.13
12476,family_budgeters,paid_social,73.18,3.27,0.7,0.0473,2,4.58
12477,family_budgeters,referral,25.08,2.94,0.7,0.0382,50,102.78
12478,family_budgeters,referral,22.28,2.52,0.7,0.0382,13,22.95
12479,family_budgeters,partner,51.14,2.81,0.7,0.0405,59,116.22
12480,family_budgeters,paid_social,72.72,1.39,0.7,0.0473,46,44.88
12481,family_budgeters,partner,50.81,3.34,0.7,0.0405,44,102.94
12482,family_budgeters,referral,24.83,2.82,0.7,0.0382,7,13.8
12483,family_budgeters,paid_social,68.58,3.35,0.7,0.0473,46,107.81
12484,family_budgeters,referral,24.42,2.81,0.7,0.0382,31,61.04
12485,family_budgeters,referral,27.87,4.02,0.7,0.0382,13,36.56
12486,family_budgeters,in_app,36.76,3.49,0.7,0.045,60,146.52
12487,family_budgeters,assisted,131.7,3.28,0.7,0.0338,25,57.46
12488,family_budgeters,referral,22.85,2.98,0.7,0.0382,2,4.17
12489,family_budgeters,in_app,34.12,1.99,0.7,0.045,34,47.25
12490,family_budgeters,paid_social,78.44,3.64,0.7,0.0473,30,76.41
12491,family_budgeters,paid_social,70.07,2.43,0.7,0.0473,44,74.77
12492,family_budgeters,in_app,41.33,3.44,0.7,0.045,1,2.41
12493,family_budgeters,referral,24.83,2.72,0.7,0.0382,4,7.61
12494,family_budgeters,in_app,35.62,3.99,0.7,0.045,27,75.34
12495,family_budgeters,paid_social,64.53,2.0,0.7,0.0473,13,18.25
12496,family_budgeters,in_app,33.55,2.84,0.7,0.045,31,61.68
12497,family_budgeters,partner,53.71,2.87,0.7,0.0405,37,74.36
12498,family_budgeters,paid_social,64.95,2.46,0.7,0.0473,1,1.72
12499,family_budgeters,paid_social,55.54,2.72,0.7,0.0473,23,43.81
12500,family_budgeters,referral,25.64,5.19,0.7,0.0382,10,36.35
12501,family_budgeters,in_app,36.37,2.78,0.7,0.045,3,5.84
12502,family_budgeters,paid_social,66.02,1.85,0.7,0.0473,49,63.56
12503,family_budgeters,referral,25.67,4.41,0.7,0.0382,10,30.86
12504,family_budgeters,paid_social,79.72,1.55,0.7,0.0473,14,15.19
12505,family_budgeters,partner,55.19,3.6,0.7,0.0405,16,40.32
12506,family_budgeters,referral,24.73,2.83,0.7,0.0382,20,39.6
12507,family_budgeters,paid_social,69.02,2.64,0.7,0.0473,5,9.25
12508,family_budgeters,paid_social,75.7,3.2,0.7,0.0473,25,56.06
12509,family_budgeters,assisted,111.97,2.98,0.7,0.0338,12,24.99
12510,family_budgeters,paid_social,70.02,3.19,0.7,0.0473,24,53.51
12511,family_budgeters,in_app,34.98,3.09,0.7,0.045,16,34.66
12512,family_budgeters,paid_social,68.52,4.73,0.7,0.0473,8,26.48
12513,family_budgeters,referral,21.88,3.23,0.7,0.0382,17,38.44
12514,family_budgeters,paid_social,76.61,1.81,0.7,0.0473,3,3.8
12515,family_budgeters,in_app,34.56,4.13,0.7,0.045,60,173.61
12516,family_budgeters,in_app,38.66,3.31,0.7,0.045,13,30.08
12517,family_budgeters,referral,25.14,3.81,0.7,0.0382,2,5.33
12518,family_budgeters,referral,26.16,1.95,0.7,0.0382,22,30.02
12519,family_budgeters,referral,23.7,3.53,0.7,0.0382,60,148.15
12520,family_budgeters,assisted,136.56,3.6,0.7,0.0338,19,47.82
12521,family_budgeters,paid_social,58.27,2.61,0.7,0.0473,21,38.39
12522,family_budgeters,in_app,32.61,1.23,0.7,0.045,7,6.03
12523,family_budgeters,in_app,35.96,1.62,0.7,0.045,2,2.27
12524,family_budgeters,referral,25.55,3.51,0.7,0.0382,10,24.55
12525,family_budgeters,in_app,39.11,3.23,0.7,0.045,35,79.14
12526,family_budgeters,referral,25.54,2.45,0.7,0.0382,21,36.02
12527,family_budgeters,in_app,38.09,3.04,0.7,0.045,36,76.62
12528,family_budgeters,assisted,117.98,2.82,0.7,0.0338,49,96.83
12529,family_budgeters,referral,27.61,4.34,0.7,0.0382,9,27.34
12530,family_budgeters,referral,25.87,2.77,0.7,0.0382,2,3.88
12531,family_budgeters,assisted,126.53,3.88,0.7,0.0338,6,16.3
12532,family_budgeters,in_app,37.14,3.74,0.7,0.045,11,28.83
12533,family_budgeters,in_app,35.06,0.51,0.7,0.045,23,8.23
12534,family_budgeters,referral,24.49,3.6,0.7,0.0382,34,85.72
12535,family_budgeters,in_app,38.22,2.89,0.7,0.045,57,115.22
12536,family_budgeters,paid_social,84.27,3.79,0.7,0.0473,2,5.31
12537,family_budgeters,in_app,39.57,3.26,0.7,0.045,7,15.99
12538,family_budgeters,in_app,32.48,4.42,0.7,0.045,5,15.48
12539,family_budgeters,referral,28.9,3.29,0.7,0.0382,14,32.24
12540,family_budgeters,in_app,37.39,5.56,0.7,0.045,22,85.62
12541,family_budgeters,referral,23.27,2.55,0.7,0.0382,19,33.89
12542,family_budgeters,referral,25.59,4.54,0.7,0.0382,11,34.92
12543,family_budgeters,assisted,123.94,3.24,0.7,0.0338,10,22.68
12544,family_budgeters,referral,22.35,2.65,0.7,0.0382,17,31.56
12545,family_budgeters,referral,23.37,1.91,0.7,0.0382,2,2.68
12546,family_budgeters,referral,21.33,3.98,0.7,0.0382,12,33.47
12547,family_budgeters,in_app,31.8,2.87,0.7,0.045,27,54.27
12548,family_budgeters,referral,28.77,2.81,0.7,0.0382,6,11.79
12549,family_budgeters,referral,27.85,3.8,0.7,0.0382,28,74.46
12550,family_budgeters,referral,26.71,2.42,0.7,0.0382,60,101.66
12551,family_budgeters,referral,25.59,2.31,0.7,0.0382,10,16.15
12552,family_budgeters,referral,25.91,3.67,0.7,0.0382,31,79.65
12553,family_budgeters,in_app,35.59,3.3,0.7,0.045,30,69.32
12554,family_budgeters,assisted,115.46,2.82,0.7,0.0338,10,19.71
12555,family_budgeters,referral,25.42,3.59,0.7,0.0382,10,25.15
12556,family_budgeters,in_app,32.82,2.37,0.7,0.045,11,18.22
12557,family_budgeters,referral,22.93,3.31,0.7,0.0382,33,76.44
12558,family_budgeters,paid_social,72.1,3.65,0.7,0.0473,14,35.73
12559,family_budgeters,partner,57.74,2.03,0.7,0.0405,24,34.14
12560,family_budgeters,referral,25.6,3.48,0.7,0.0382,8,19.5
12561,family_budgeters,referral,26.04,3.88,0.7,0.0382,32,86.84
12562,family_budgeters,paid_social,71.53,3.22,0.7,0.0473,42,94.59
12563,family_budgeters,partner,50.81,2.17,0.7,0.0405,43,65.37
12564,family_budgeters,in_app,33.29,3.78,0.7,0.045,3,7.94
12565,family_budgeters,referral,23.19,2.37,0.7,0.0382,18,29.86
12566,family_budgeters,paid_social,73.5,2.53,0.7,0.0473,16,28.33
12567,family_budgeters,in_app,41.72,2.01,0.7,0.045,60,84.54
12568,family_budgeters,referral,25.09,4.76,0.7,0.0382,42,140.03
12569,family_budgeters,in_app,27.43,3.8,0.7,0.045,25,66.53
12570,family_budgeters,in_app,35.08,2.74,0.7,0.045,28,53.78
12571,family_budgeters,assisted,120.31,3.59,0.7,0.0338,34,85.36
12572,family_budgeters,referral,26.29,2.4,0.7,0.0382,44,73.83
12573,family_budgeters,referral,26.05,3.11,0.7,0.0382,5,10.89
12574,family_budgeters,referral,25.83,2.29,0.7,0.0382,8,12.8
12575,family_budgeters,in_app,35.04,2.57,0.7,0.045,60,108.02
12576,family_budgeters,paid_social,71.84,3.17,0.7,0.0473,29,64.28
12577,family_budgeters,in_app,33.88,2.47,0.7,0.045,4,6.9
12578,family_budgeters,partner,53.44,3.69,0.7,0.0405,9,23.22
12579,family_budgeters,in_app,31.02,2.43,0.7,0.045,30,50.95
12580,family_budgeters,referral,24.6,2.18,0.7,0.0382,60,91.74
12581,family_budgeters,in_app,32.77,2.63,0.7,0.045,60,110.65
12582,family_budgeters,in_app,32.69,4.94,0.7,0.045,4,13.85
12583,family_budgeters,in_app,32.27,2.95,0.7,0.045,5,10.32
12584,family_budgeters,paid_social,65.06,2.75,0.7,0.0473,36,69.38
12585,family_budgeters,assisted,118.88,4.08,0.7,0.0338,60,171.24
12586,family_budgeters,in_app,34.76,3.29,0.7,0.045,16,36.89
12587,family_budgeters,paid_social,68.76,4.91,0.7,0.0473,1,3.44
12588,family_budgeters,referral,24.47,3.95,0.7,0.0382,8,22.12
12589,family_budgeters,in_app,32.87,4.19,0.7,0.045,21,61.58
12590,family_budgeters,partner,50.46,3.19,0.7,0.0405,23,51.29
12591,family_budgeters,in_app,36.05,3.33,0.7,0.045,1,2.33
12592,family_budgeters,referral,29.89,3.26,0.7,0.0382,36,82.05
12593,family_budgeters,referral,25.88,3.37,0.7,0.0382,37,87.38
12594,family_budgeters,in_app,34.75,4.41,0.7,0.045,2,6.17
12595,family_budgeters,referral,25.54,2.84,0.7,0.0382,2,3.98
12596,family_budgeters,partner,53.67,3.0,0.7,0.0405,13,27.33
12597,family_budgeters,in_app,30.95,2.89,0.7,0.045,4,8.1
12598,family_budgeters,in_app,37.09,2.79,0.7,0.045,26,50.77
12599,family_budgeters,assisted,119.55,2.76,0.7,0.0338,7,13.54
12600,family_budgeters,in_app,31.63,3.59,0.7,0.045,40,100.57
12601,family_budgeters,paid_social,71.11,3.0,0.7,0.0473,48,100.88
12602,family_budgeters,referral,25.1,2.16,0.7,0.0382,2,3.03
12603,family_budgeters,paid_social,52.18,3.3,0.7,0.0473,11,25.43
12604,family_budgeters,paid_social,67.64,3.64,0.7,0.0473,7,17.82
12605,family_budgeters,referral,26.99,2.01,0.7,0.0382,52,73.25
12606,family_budgeters,paid_social,68.13,2.87,0.7,0.0473,2,4.02
12607,family_budgeters,in_app,34.43,3.45,0.7,0.045,10,24.17
12608,family_budgeters,in_app,34.23,4.08,0.7,0.045,1,2.85
12609,family_budgeters,partner,56.99,4.04,0.7,0.0405,5,14.15
12610,family_budgeters,in_app,34.35,3.51,0.7,0.045,1,2.46
12611,family_budgeters,referral,23.01,4.08,0.7,0.0382,37,105.72
12612,family_budgeters,in_app,33.24,2.09,0.7,0.045,2,2.93
12613,family_budgeters,referral,25.75,2.63,0.7,0.0382,44,81.03
12614,family_budgeters,in_app,37.02,2.44,0.7,0.045,5,8.55
12615,family_budgeters,paid_social,69.11,5.26,0.7,0.0473,9,33.13
12616,family_budgeters,in_app,33.82,2.6,0.7,0.045,4,7.29
12617,family_budgeters,referral,25.47,2.58,0.7,0.0382,28,50.55
12618,family_budgeters,partner,58.77,2.34,0.7,0.0405,43,70.51
12619,family_budgeters,referral,25.8,2.51,0.7,0.0382,42,73.74
12620,family_budgeters,paid_social,78.81,3.14,0.7,0.0473,60,131.95
12621,family_budgeters,in_app,40.2,4.26,0.7,0.045,10,29.79
12622,family_budgeters,in_app,36.57,4.3,0.7,0.045,60,180.59
12623,family_budgeters,in_app,37.09,2.65,0.7,0.045,33,61.27
12624,family_budgeters,in_app,29.32,3.81,0.7,0.045,9,24.01
12625,family_budgeters,referral,23.99,1.99,0.7,0.0382,4,5.57
12626,family_budgeters,referral,27.72,3.73,0.7,0.0382,17,44.41
12627,family_budgeters,assisted,105.11,2.45,0.7,0.0338,11,18.86
12628,family_budgeters,in_app,34.98,3.68,0.7,0.045,8,20.62
12629,family_budgeters,paid_social,65.39,4.06,0.7,0.0473,23,65.38
12630,family_budgeters,referral,21.42,2.71,0.7,0.0382,19,36.04
12631,family_budgeters,in_app,30.78,2.53,0.7,0.045,31,54.96
12632,family_budgeters,in_app,34.96,3.04,0.7,0.045,14,29.75
12633,family_budgeters,in_app,34.11,2.56,0.7,0.045,35,62.74
12634,family_budgeters,in_app,30.3,3.85,0.7,0.045,28,75.53
12635,family_budgeters,partner,47.89,2.94,0.7,0.0405,7,14.42
12636,family_budgeters,in_app,34.78,2.88,0.7,0.045,31,62.51
12637,family_budgeters,in_app,36.43,3.54,0.7,0.045,11,27.23
12638,family_budgeters,assisted,117.03,2.96,0.7,0.0338,21,43.44
12639,family_budgeters,in_app,29.88,3.04,0.7,0.045,25,53.28
12640,family_budgeters,referral,23.91,4.09,0.7,0.0382,30,85.98
12641,family_budgeters,paid_social,61.6,4.05,0.7,0.0473,60,170.13
12642,family_budgeters,paid_social,60.87,3.17,0.7,0.0473,5,11.09
12643,family_budgeters,in_app,34.85,1.98,0.7,0.045,25,34.63
12644,family_budgeters,referral,25.65,2.65,0.7,0.0382,39,72.21
12645,family_budgeters,paid_social,64.65,2.08,0.7,0.0473,6,8.73
12646,family_budgeters,referral,23.1,2.93,0.7,0.0382,60,123.01
12647,family_budgeters,referral,25.03,3.96,0.7,0.0382,28,77.54
12648,family_budgeters,referral,25.73,3.55,0.7,0.0382,60,149.06
12649,family_budgeters,partner,57.63,3.54,0.7,0.0405,41,101.64
12650,family_budgeters,paid_social,79.33,3.39,0.7,0.0473,4,9.49
12651,family_budgeters,referral,25.26,3.3,0.7,0.0382,38,87.72
12652,family_budgeters,in_app,29.33,3.21,0.7,0.045,1,2.25
12653,family_budgeters,in_app,37.67,3.15,0.7,0.045,24,52.88
12654,family_budgeters,in_app,35.49,3.43,0.7,0.045,10,23.98
12655,family_budgeters,partner,51.77,3.04,0.7,0.0405,2,4.26
12656,family_budgeters,referral,24.04,2.19,0.7,0.0382,32,48.97
12657,family_budgeters,paid_social,64.55,3.89,0.7,0.0473,60,163.5
12658,family_budgeters,referral,24.6,3.84,0.7,0.0382,43,115.71
12659,family_budgeters,assisted,125.38,2.9,0.7,0.0338,28,56.84
12660,family_budgeters,in_app,36.15,3.4,0.7,0.045,42,100.01
12661,family_budgeters,in_app,35.47,4.68,0.7,0.045,54,176.85
12662,family_budgeters,in_app,39.77,3.22,0.7,0.045,6,13.54
12663,family_budgeters,referral,25.35,2.73,0.7,0.0382,4,7.64
12664,family_budgeters,referral,28.13,2.09,0.7,0.0382,27,39.42
12665,family_budgeters,referral,22.29,3.86,0.7,0.0382,4,10.8
12666,family_budgeters,in_app,32.26,3.71,0.7,0.045,2,5.2
12667,family_budgeters,paid_social,68.12,3.37,0.7,0.0473,52,122.58
12668,family_budgeters,in_app,32.44,3.03,0.7,0.045,5,10.62
12669,family_budgeters,in_app,37.06,2.9,0.7,0.045,17,34.46
12670,family_budgeters,in_app,38.33,5.43,0.7,0.045,16,60.82
12671,family_budgeters,in_app,41.3,2.99,0.7,0.045,57,119.33
12672,family_budgeters,in_app,35.6,2.52,0.7,0.045,29,51.23
12673,family_budgeters,in_app,31.74,4.15,0.7,0.045,1,2.9
12674,family_budgeters,in_app,35.9,2.67,0.7,0.045,3,5.6
12675,family_budgeters,referral,26.43,4.94,0.7,0.0382,14,48.43
12676,family_budgeters,in_app,41.22,2.17,0.7,0.045,13,19.77
12677,family_budgeters,referral,26.66,2.57,0.7,0.0382,25,45.03
12678,family_budgeters,in_app,34.33,3.29,0.7,0.045,3,6.91
12679,family_budgeters,in_app,31.99,3.26,0.7,0.045,18,41.01
12680,family_budgeters,in_app,25.74,2.16,0.7,0.045,12,18.15
12681,family_budgeters,referral,23.92,3.13,0.7,0.0382,3,6.58
12682,family_budgeters,in_app,36.93,4.02,0.7,0.045,2,5.62
